sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
43	expected	22	22	schwimmen	obj_rel_across	die Chirurgen , die die Wächter mögen , schwimmen	8
44	unexpected	22	22	schwimmen	obj_rel_across	die Chirurgen , die die Wächter mögen , schwimmt	8
45	expected	23	23	lachen	obj_rel_across	die Chirurgen , die die Wächter mögen , lachen	8
46	unexpected	23	23	lachen	obj_rel_across	die Chirurgen , die die Wächter mögen , lacht	8
47	expected	24	24	sprechen	obj_rel_across	die Chirurgen , die die Wächter mögen , sprechen	8
48	unexpected	24	24	sprechen	obj_rel_across	die Chirurgen , die die Wächter mögen , spricht	8
49	expected	25	25	sind	obj_rel_across	die Chirurgen , die die Wächter mögen , sind alt	8
50	unexpected	25	25	sind	obj_rel_across	die Chirurgen , die die Wächter mögen , ist alt	8
51	expected	26	26	sind	obj_rel_across	die Chirurgen , die die Wächter mögen , sind klein	8
52	unexpected	26	26	sind	obj_rel_across	die Chirurgen , die die Wächter mögen , ist klein	8
53	expected	27	27	sind	obj_rel_across	die Chirurgen , die die Wächter mögen , sind jung	8
54	unexpected	27	27	sind	obj_rel_across	die Chirurgen , die die Wächter mögen , ist jung	8
55	expected	28	28	sind	obj_rel_across	die Chirurgen , die die Wächter mögen , sind groß	8
56	unexpected	28	28	sind	obj_rel_across	die Chirurgen , die die Wächter mögen , ist groß	8
57	expected	29	29	schwimmen	obj_rel_across	die Senatoren , die die Wächter mögen , schwimmen	8
58	unexpected	29	29	schwimmen	obj_rel_across	die Senatoren , die die Wächter mögen , schwimmt	8
59	expected	30	30	lachen	obj_rel_across	die Senatoren , die die Wächter mögen , lachen	8
60	unexpected	30	30	lachen	obj_rel_across	die Senatoren , die die Wächter mögen , lacht	8
61	expected	31	31	sprechen	obj_rel_across	die Senatoren , die die Wächter mögen , sprechen	8
62	unexpected	31	31	sprechen	obj_rel_across	die Senatoren , die die Wächter mögen , spricht	8
63	expected	32	32	sind	obj_rel_across	die Senatoren , die die Wächter mögen , sind alt	8
64	unexpected	32	32	sind	obj_rel_across	die Senatoren , die die Wächter mögen , ist alt	8
65	expected	33	33	sind	obj_rel_across	die Senatoren , die die Wächter mögen , sind klein	8
66	unexpected	33	33	sind	obj_rel_across	die Senatoren , die die Wächter mögen , ist klein	8
67	expected	34	34	sind	obj_rel_across	die Senatoren , die die Wächter mögen , sind jung	8
68	unexpected	34	34	sind	obj_rel_across	die Senatoren , die die Wächter mögen , ist jung	8
69	expected	35	35	sind	obj_rel_across	die Senatoren , die die Wächter mögen , sind groß	8
70	unexpected	35	35	sind	obj_rel_across	die Senatoren , die die Wächter mögen , ist groß	8
71	expected	36	36	schwimmen	obj_rel_across	die Lehrer , die die Wächter mögen , schwimmen	8
72	unexpected	36	36	schwimmen	obj_rel_across	die Lehrer , die die Wächter mögen , schwimmt	8
73	expected	37	37	lachen	obj_rel_across	die Lehrer , die die Wächter mögen , lachen	8
74	unexpected	37	37	lachen	obj_rel_across	die Lehrer , die die Wächter mögen , lacht	8
75	expected	38	38	sprechen	obj_rel_across	die Lehrer , die die Wächter mögen , sprechen	8
76	unexpected	38	38	sprechen	obj_rel_across	die Lehrer , die die Wächter mögen , spricht	8
77	expected	39	39	sind	obj_rel_across	die Lehrer , die die Wächter mögen , sind alt	8
78	unexpected	39	39	sind	obj_rel_across	die Lehrer , die die Wächter mögen , ist alt	8
79	expected	40	40	sind	obj_rel_across	die Lehrer , die die Wächter mögen , sind klein	8
80	unexpected	40	40	sind	obj_rel_across	die Lehrer , die die Wächter mögen , ist klein	8
81	expected	41	41	sind	obj_rel_across	die Lehrer , die die Wächter mögen , sind jung	8
82	unexpected	41	41	sind	obj_rel_across	die Lehrer , die die Wächter mögen , ist jung	8
83	expected	42	42	sind	obj_rel_across	die Lehrer , die die Wächter mögen , sind groß	8
84	unexpected	42	42	sind	obj_rel_across	die Lehrer , die die Wächter mögen , ist groß	8
85	expected	43	43	schwimmen	obj_rel_across	die Kunden , die die Wächter mögen , schwimmen	8
86	unexpected	43	43	schwimmen	obj_rel_across	die Kunden , die die Wächter mögen , schwimmt	8
87	expected	44	44	lachen	obj_rel_across	die Kunden , die die Wächter mögen , lachen	8
88	unexpected	44	44	lachen	obj_rel_across	die Kunden , die die Wächter mögen , lacht	8
89	expected	45	45	sprechen	obj_rel_across	die Kunden , die die Wächter mögen , sprechen	8
90	unexpected	45	45	sprechen	obj_rel_across	die Kunden , die die Wächter mögen , spricht	8
91	expected	46	46	sind	obj_rel_across	die Kunden , die die Wächter mögen , sind alt	8
92	unexpected	46	46	sind	obj_rel_across	die Kunden , die die Wächter mögen , ist alt	8
93	expected	47	47	sind	obj_rel_across	die Kunden , die die Wächter mögen , sind klein	8
94	unexpected	47	47	sind	obj_rel_across	die Kunden , die die Wächter mögen , ist klein	8
95	expected	48	48	sind	obj_rel_across	die Kunden , die die Wächter mögen , sind jung	8
96	unexpected	48	48	sind	obj_rel_across	die Kunden , die die Wächter mögen , ist jung	8
97	expected	49	49	sind	obj_rel_across	die Kunden , die die Wächter mögen , sind groß	8
98	unexpected	49	49	sind	obj_rel_across	die Kunden , die die Wächter mögen , ist groß	8
99	expected	50	50	schwimmen	obj_rel_across	die Polizisten , die die Wächter mögen , schwimmen	8
100	unexpected	50	50	schwimmen	obj_rel_across	die Polizisten , die die Wächter mögen , schwimmt	8
101	expected	51	51	lachen	obj_rel_across	die Polizisten , die die Wächter mögen , lachen	8
102	unexpected	51	51	lachen	obj_rel_across	die Polizisten , die die Wächter mögen , lacht	8
103	expected	52	52	sprechen	obj_rel_across	die Polizisten , die die Wächter mögen , sprechen	8
104	unexpected	52	52	sprechen	obj_rel_across	die Polizisten , die die Wächter mögen , spricht	8
105	expected	53	53	sind	obj_rel_across	die Polizisten , die die Wächter mögen , sind alt	8
106	unexpected	53	53	sind	obj_rel_across	die Polizisten , die die Wächter mögen , ist alt	8
107	expected	54	54	sind	obj_rel_across	die Polizisten , die die Wächter mögen , sind klein	8
108	unexpected	54	54	sind	obj_rel_across	die Polizisten , die die Wächter mögen , ist klein	8
109	expected	55	55	sind	obj_rel_across	die Polizisten , die die Wächter mögen , sind jung	8
110	unexpected	55	55	sind	obj_rel_across	die Polizisten , die die Wächter mögen , ist jung	8
111	expected	56	56	sind	obj_rel_across	die Polizisten , die die Wächter mögen , sind groß	8
112	unexpected	56	56	sind	obj_rel_across	die Polizisten , die die Wächter mögen , ist groß	8
113	expected	57	57	schwimmen	obj_rel_across	die Piloten , die die Wächter mögen , schwimmen	8
114	unexpected	57	57	schwimmen	obj_rel_across	die Piloten , die die Wächter mögen , schwimmt	8
115	expected	58	58	lachen	obj_rel_across	die Piloten , die die Wächter mögen , lachen	8
116	unexpected	58	58	lachen	obj_rel_across	die Piloten , die die Wächter mögen , lacht	8
117	expected	59	59	sprechen	obj_rel_across	die Piloten , die die Wächter mögen , sprechen	8
118	unexpected	59	59	sprechen	obj_rel_across	die Piloten , die die Wächter mögen , spricht	8
119	expected	60	60	sind	obj_rel_across	die Piloten , die die Wächter mögen , sind alt	8
120	unexpected	60	60	sind	obj_rel_across	die Piloten , die die Wächter mögen , ist alt	8
121	expected	61	61	sind	obj_rel_across	die Piloten , die die Wächter mögen , sind klein	8
122	unexpected	61	61	sind	obj_rel_across	die Piloten , die die Wächter mögen , ist klein	8
123	expected	62	62	sind	obj_rel_across	die Piloten , die die Wächter mögen , sind jung	8
124	unexpected	62	62	sind	obj_rel_across	die Piloten , die die Wächter mögen , ist jung	8
125	expected	63	63	sind	obj_rel_across	die Piloten , die die Wächter mögen , sind groß	8
126	unexpected	63	63	sind	obj_rel_across	die Piloten , die die Wächter mögen , ist groß	8
127	expected	64	64	schwimmen	obj_rel_across	die Berater , die die Wächter mögen , schwimmen	8
128	unexpected	64	64	schwimmen	obj_rel_across	die Berater , die die Wächter mögen , schwimmt	8
129	expected	65	65	lachen	obj_rel_across	die Berater , die die Wächter mögen , lachen	8
130	unexpected	65	65	lachen	obj_rel_across	die Berater , die die Wächter mögen , lacht	8
131	expected	66	66	sprechen	obj_rel_across	die Berater , die die Wächter mögen , sprechen	8
132	unexpected	66	66	sprechen	obj_rel_across	die Berater , die die Wächter mögen , spricht	8
133	expected	67	67	sind	obj_rel_across	die Berater , die die Wächter mögen , sind alt	8
134	unexpected	67	67	sind	obj_rel_across	die Berater , die die Wächter mögen , ist alt	8
135	expected	68	68	sind	obj_rel_across	die Berater , die die Wächter mögen , sind klein	8
136	unexpected	68	68	sind	obj_rel_across	die Berater , die die Wächter mögen , ist klein	8
137	expected	69	69	sind	obj_rel_across	die Berater , die die Wächter mögen , sind jung	8
138	unexpected	69	69	sind	obj_rel_across	die Berater , die die Wächter mögen , ist jung	8
139	expected	70	70	sind	obj_rel_across	die Berater , die die Wächter mögen , sind groß	8
140	unexpected	70	70	sind	obj_rel_across	die Berater , die die Wächter mögen , ist groß	8
141	expected	71	71	schwimmen	obj_rel_across	die Schriftsteller , die die Minister mögen , schwimmen	8
142	unexpected	71	71	schwimmen	obj_rel_across	die Schriftsteller , die die Minister mögen , schwimmt	8
143	expected	72	72	lachen	obj_rel_across	die Schriftsteller , die die Minister mögen , lachen	8
144	unexpected	72	72	lachen	obj_rel_across	die Schriftsteller , die die Minister mögen , lacht	8
145	expected	73	73	sprechen	obj_rel_across	die Schriftsteller , die die Minister mögen , sprechen	8
146	unexpected	73	73	sprechen	obj_rel_across	die Schriftsteller , die die Minister mögen , spricht	8
147	expected	74	74	sind	obj_rel_across	die Schriftsteller , die die Minister mögen , sind alt	8
148	unexpected	74	74	sind	obj_rel_across	die Schriftsteller , die die Minister mögen , ist alt	8
149	expected	75	75	sind	obj_rel_across	die Schriftsteller , die die Minister mögen , sind klein	8
150	unexpected	75	75	sind	obj_rel_across	die Schriftsteller , die die Minister mögen , ist klein	8
151	expected	76	76	sind	obj_rel_across	die Schriftsteller , die die Minister mögen , sind jung	8
152	unexpected	76	76	sind	obj_rel_across	die Schriftsteller , die die Minister mögen , ist jung	8
153	expected	77	77	sind	obj_rel_across	die Schriftsteller , die die Minister mögen , sind groß	8
154	unexpected	77	77	sind	obj_rel_across	die Schriftsteller , die die Minister mögen , ist groß	8
155	expected	78	78	schwimmen	obj_rel_across	die Direktoren , die die Minister mögen , schwimmen	8
156	unexpected	78	78	schwimmen	obj_rel_across	die Direktoren , die die Minister mögen , schwimmt	8
157	expected	79	79	lachen	obj_rel_across	die Direktoren , die die Minister mögen , lachen	8
158	unexpected	79	79	lachen	obj_rel_across	die Direktoren , die die Minister mögen , lacht	8
159	expected	80	80	sprechen	obj_rel_across	die Direktoren , die die Minister mögen , sprechen	8
160	unexpected	80	80	sprechen	obj_rel_across	die Direktoren , die die Minister mögen , spricht	8
161	expected	81	81	sind	obj_rel_across	die Direktoren , die die Minister mögen , sind alt	8
162	unexpected	81	81	sind	obj_rel_across	die Direktoren , die die Minister mögen , ist alt	8
163	expected	82	82	sind	obj_rel_across	die Direktoren , die die Minister mögen , sind klein	8
164	unexpected	82	82	sind	obj_rel_across	die Direktoren , die die Minister mögen , ist klein	8
165	expected	83	83	sind	obj_rel_across	die Direktoren , die die Minister mögen , sind jung	8
166	unexpected	83	83	sind	obj_rel_across	die Direktoren , die die Minister mögen , ist jung	8
167	expected	84	84	sind	obj_rel_across	die Direktoren , die die Minister mögen , sind groß	8
168	unexpected	84	84	sind	obj_rel_across	die Direktoren , die die Minister mögen , ist groß	8
169	expected	85	85	schwimmen	obj_rel_across	die Bauern , die die Minister mögen , schwimmen	8
170	unexpected	85	85	schwimmen	obj_rel_across	die Bauern , die die Minister mögen , schwimmt	8
171	expected	86	86	lachen	obj_rel_across	die Bauern , die die Minister mögen , lachen	8
172	unexpected	86	86	lachen	obj_rel_across	die Bauern , die die Minister mögen , lacht	8
173	expected	87	87	sprechen	obj_rel_across	die Bauern , die die Minister mögen , sprechen	8
174	unexpected	87	87	sprechen	obj_rel_across	die Bauern , die die Minister mögen , spricht	8
175	expected	88	88	sind	obj_rel_across	die Bauern , die die Minister mögen , sind alt	8
176	unexpected	88	88	sind	obj_rel_across	die Bauern , die die Minister mögen , ist alt	8
177	expected	89	89	sind	obj_rel_across	die Bauern , die die Minister mögen , sind klein	8
178	unexpected	89	89	sind	obj_rel_across	die Bauern , die die Minister mögen , ist klein	8
179	expected	90	90	sind	obj_rel_across	die Bauern , die die Minister mögen , sind jung	8
180	unexpected	90	90	sind	obj_rel_across	die Bauern , die die Minister mögen , ist jung	8
181	expected	91	91	sind	obj_rel_across	die Bauern , die die Minister mögen , sind groß	8
182	unexpected	91	91	sind	obj_rel_across	die Bauern , die die Minister mögen , ist groß	8
183	expected	92	92	schwimmen	obj_rel_across	die Chirurgen , die die Minister mögen , schwimmen	8
184	unexpected	92	92	schwimmen	obj_rel_across	die Chirurgen , die die Minister mögen , schwimmt	8
185	expected	93	93	lachen	obj_rel_across	die Chirurgen , die die Minister mögen , lachen	8
186	unexpected	93	93	lachen	obj_rel_across	die Chirurgen , die die Minister mögen , lacht	8
187	expected	94	94	sprechen	obj_rel_across	die Chirurgen , die die Minister mögen , sprechen	8
188	unexpected	94	94	sprechen	obj_rel_across	die Chirurgen , die die Minister mögen , spricht	8
189	expected	95	95	sind	obj_rel_across	die Chirurgen , die die Minister mögen , sind alt	8
190	unexpected	95	95	sind	obj_rel_across	die Chirurgen , die die Minister mögen , ist alt	8
191	expected	96	96	sind	obj_rel_across	die Chirurgen , die die Minister mögen , sind klein	8
192	unexpected	96	96	sind	obj_rel_across	die Chirurgen , die die Minister mögen , ist klein	8
193	expected	97	97	sind	obj_rel_across	die Chirurgen , die die Minister mögen , sind jung	8
194	unexpected	97	97	sind	obj_rel_across	die Chirurgen , die die Minister mögen , ist jung	8
195	expected	98	98	sind	obj_rel_across	die Chirurgen , die die Minister mögen , sind groß	8
196	unexpected	98	98	sind	obj_rel_across	die Chirurgen , die die Minister mögen , ist groß	8
197	expected	99	99	schwimmen	obj_rel_across	die Senatoren , die die Minister mögen , schwimmen	8
198	unexpected	99	99	schwimmen	obj_rel_across	die Senatoren , die die Minister mögen , schwimmt	8
199	expected	100	100	lachen	obj_rel_across	die Senatoren , die die Minister mögen , lachen	8
200	unexpected	100	100	lachen	obj_rel_across	die Senatoren , die die Minister mögen , lacht	8
201	expected	101	101	sprechen	obj_rel_across	die Senatoren , die die Minister mögen , sprechen	8
202	unexpected	101	101	sprechen	obj_rel_across	die Senatoren , die die Minister mögen , spricht	8
203	expected	102	102	sind	obj_rel_across	die Senatoren , die die Minister mögen , sind alt	8
204	unexpected	102	102	sind	obj_rel_across	die Senatoren , die die Minister mögen , ist alt	8
205	expected	103	103	sind	obj_rel_across	die Senatoren , die die Minister mögen , sind klein	8
206	unexpected	103	103	sind	obj_rel_across	die Senatoren , die die Minister mögen , ist klein	8
207	expected	104	104	sind	obj_rel_across	die Senatoren , die die Minister mögen , sind jung	8
208	unexpected	104	104	sind	obj_rel_across	die Senatoren , die die Minister mögen , ist jung	8
209	expected	105	105	sind	obj_rel_across	die Senatoren , die die Minister mögen , sind groß	8
210	unexpected	105	105	sind	obj_rel_across	die Senatoren , die die Minister mögen , ist groß	8
211	expected	106	106	schwimmen	obj_rel_across	die Lehrer , die die Minister mögen , schwimmen	8
212	unexpected	106	106	schwimmen	obj_rel_across	die Lehrer , die die Minister mögen , schwimmt	8
213	expected	107	107	lachen	obj_rel_across	die Lehrer , die die Minister mögen , lachen	8
214	unexpected	107	107	lachen	obj_rel_across	die Lehrer , die die Minister mögen , lacht	8
215	expected	108	108	sprechen	obj_rel_across	die Lehrer , die die Minister mögen , sprechen	8
216	unexpected	108	108	sprechen	obj_rel_across	die Lehrer , die die Minister mögen , spricht	8
217	expected	109	109	sind	obj_rel_across	die Lehrer , die die Minister mögen , sind alt	8
218	unexpected	109	109	sind	obj_rel_across	die Lehrer , die die Minister mögen , ist alt	8
219	expected	110	110	sind	obj_rel_across	die Lehrer , die die Minister mögen , sind klein	8
220	unexpected	110	110	sind	obj_rel_across	die Lehrer , die die Minister mögen , ist klein	8
221	expected	111	111	sind	obj_rel_across	die Lehrer , die die Minister mögen , sind jung	8
222	unexpected	111	111	sind	obj_rel_across	die Lehrer , die die Minister mögen , ist jung	8
223	expected	112	112	sind	obj_rel_across	die Lehrer , die die Minister mögen , sind groß	8
224	unexpected	112	112	sind	obj_rel_across	die Lehrer , die die Minister mögen , ist groß	8
225	expected	113	113	schwimmen	obj_rel_across	die Kunden , die die Minister mögen , schwimmen	8
226	unexpected	113	113	schwimmen	obj_rel_across	die Kunden , die die Minister mögen , schwimmt	8
227	expected	114	114	lachen	obj_rel_across	die Kunden , die die Minister mögen , lachen	8
228	unexpected	114	114	lachen	obj_rel_across	die Kunden , die die Minister mögen , lacht	8
229	expected	115	115	sprechen	obj_rel_across	die Kunden , die die Minister mögen , sprechen	8
230	unexpected	115	115	sprechen	obj_rel_across	die Kunden , die die Minister mögen , spricht	8
231	expected	116	116	sind	obj_rel_across	die Kunden , die die Minister mögen , sind alt	8
232	unexpected	116	116	sind	obj_rel_across	die Kunden , die die Minister mögen , ist alt	8
233	expected	117	117	sind	obj_rel_across	die Kunden , die die Minister mögen , sind klein	8
234	unexpected	117	117	sind	obj_rel_across	die Kunden , die die Minister mögen , ist klein	8
235	expected	118	118	sind	obj_rel_across	die Kunden , die die Minister mögen , sind jung	8
236	unexpected	118	118	sind	obj_rel_across	die Kunden , die die Minister mögen , ist jung	8
237	expected	119	119	sind	obj_rel_across	die Kunden , die die Minister mögen , sind groß	8
238	unexpected	119	119	sind	obj_rel_across	die Kunden , die die Minister mögen , ist groß	8
239	expected	120	120	schwimmen	obj_rel_across	die Polizisten , die die Minister mögen , schwimmen	8
240	unexpected	120	120	schwimmen	obj_rel_across	die Polizisten , die die Minister mögen , schwimmt	8
241	expected	121	121	lachen	obj_rel_across	die Polizisten , die die Minister mögen , lachen	8
242	unexpected	121	121	lachen	obj_rel_across	die Polizisten , die die Minister mögen , lacht	8
243	expected	122	122	sprechen	obj_rel_across	die Polizisten , die die Minister mögen , sprechen	8
244	unexpected	122	122	sprechen	obj_rel_across	die Polizisten , die die Minister mögen , spricht	8
245	expected	123	123	sind	obj_rel_across	die Polizisten , die die Minister mögen , sind alt	8
246	unexpected	123	123	sind	obj_rel_across	die Polizisten , die die Minister mögen , ist alt	8
247	expected	124	124	sind	obj_rel_across	die Polizisten , die die Minister mögen , sind klein	8
248	unexpected	124	124	sind	obj_rel_across	die Polizisten , die die Minister mögen , ist klein	8
249	expected	125	125	sind	obj_rel_across	die Polizisten , die die Minister mögen , sind jung	8
250	unexpected	125	125	sind	obj_rel_across	die Polizisten , die die Minister mögen , ist jung	8
251	expected	126	126	sind	obj_rel_across	die Polizisten , die die Minister mögen , sind groß	8
252	unexpected	126	126	sind	obj_rel_across	die Polizisten , die die Minister mögen , ist groß	8
253	expected	127	127	schwimmen	obj_rel_across	die Piloten , die die Minister mögen , schwimmen	8
254	unexpected	127	127	schwimmen	obj_rel_across	die Piloten , die die Minister mögen , schwimmt	8
255	expected	128	128	lachen	obj_rel_across	die Piloten , die die Minister mögen , lachen	8
256	unexpected	128	128	lachen	obj_rel_across	die Piloten , die die Minister mögen , lacht	8
257	expected	129	129	sprechen	obj_rel_across	die Piloten , die die Minister mögen , sprechen	8
258	unexpected	129	129	sprechen	obj_rel_across	die Piloten , die die Minister mögen , spricht	8
259	expected	130	130	sind	obj_rel_across	die Piloten , die die Minister mögen , sind alt	8
260	unexpected	130	130	sind	obj_rel_across	die Piloten , die die Minister mögen , ist alt	8
261	expected	131	131	sind	obj_rel_across	die Piloten , die die Minister mögen , sind klein	8
262	unexpected	131	131	sind	obj_rel_across	die Piloten , die die Minister mögen , ist klein	8
263	expected	132	132	sind	obj_rel_across	die Piloten , die die Minister mögen , sind jung	8
264	unexpected	132	132	sind	obj_rel_across	die Piloten , die die Minister mögen , ist jung	8
265	expected	133	133	sind	obj_rel_across	die Piloten , die die Minister mögen , sind groß	8
266	unexpected	133	133	sind	obj_rel_across	die Piloten , die die Minister mögen , ist groß	8
267	expected	134	134	schwimmen	obj_rel_across	die Berater , die die Minister mögen , schwimmen	8
268	unexpected	134	134	schwimmen	obj_rel_across	die Berater , die die Minister mögen , schwimmt	8
269	expected	135	135	lachen	obj_rel_across	die Berater , die die Minister mögen , lachen	8
270	unexpected	135	135	lachen	obj_rel_across	die Berater , die die Minister mögen , lacht	8
271	expected	136	136	sprechen	obj_rel_across	die Berater , die die Minister mögen , sprechen	8
272	unexpected	136	136	sprechen	obj_rel_across	die Berater , die die Minister mögen , spricht	8
273	expected	137	137	sind	obj_rel_across	die Berater , die die Minister mögen , sind alt	8
274	unexpected	137	137	sind	obj_rel_across	die Berater , die die Minister mögen , ist alt	8
275	expected	138	138	sind	obj_rel_across	die Berater , die die Minister mögen , sind klein	8
276	unexpected	138	138	sind	obj_rel_across	die Berater , die die Minister mögen , ist klein	8
277	expected	139	139	sind	obj_rel_across	die Berater , die die Minister mögen , sind jung	8
278	unexpected	139	139	sind	obj_rel_across	die Berater , die die Minister mögen , ist jung	8
279	expected	140	140	sind	obj_rel_across	die Berater , die die Minister mögen , sind groß	8
280	unexpected	140	140	sind	obj_rel_across	die Berater , die die Minister mögen , ist groß	8
281	expected	141	141	schwimmen	obj_rel_across	die Schriftsteller , die die Leiter mögen , schwimmen	8
282	unexpected	141	141	schwimmen	obj_rel_across	die Schriftsteller , die die Leiter mögen , schwimmt	8
283	expected	142	142	lachen	obj_rel_across	die Schriftsteller , die die Leiter mögen , lachen	8
284	unexpected	142	142	lachen	obj_rel_across	die Schriftsteller , die die Leiter mögen , lacht	8
285	expected	143	143	sprechen	obj_rel_across	die Schriftsteller , die die Leiter mögen , sprechen	8
286	unexpected	143	143	sprechen	obj_rel_across	die Schriftsteller , die die Leiter mögen , spricht	8
287	expected	144	144	sind	obj_rel_across	die Schriftsteller , die die Leiter mögen , sind alt	8
288	unexpected	144	144	sind	obj_rel_across	die Schriftsteller , die die Leiter mögen , ist alt	8
289	expected	145	145	sind	obj_rel_across	die Schriftsteller , die die Leiter mögen , sind klein	8
290	unexpected	145	145	sind	obj_rel_across	die Schriftsteller , die die Leiter mögen , ist klein	8
291	expected	146	146	sind	obj_rel_across	die Schriftsteller , die die Leiter mögen , sind jung	8
292	unexpected	146	146	sind	obj_rel_across	die Schriftsteller , die die Leiter mögen , ist jung	8
293	expected	147	147	sind	obj_rel_across	die Schriftsteller , die die Leiter mögen , sind groß	8
294	unexpected	147	147	sind	obj_rel_across	die Schriftsteller , die die Leiter mögen , ist groß	8
295	expected	148	148	schwimmen	obj_rel_across	die Direktoren , die die Leiter mögen , schwimmen	8
296	unexpected	148	148	schwimmen	obj_rel_across	die Direktoren , die die Leiter mögen , schwimmt	8
297	expected	149	149	lachen	obj_rel_across	die Direktoren , die die Leiter mögen , lachen	8
298	unexpected	149	149	lachen	obj_rel_across	die Direktoren , die die Leiter mögen , lacht	8
299	expected	150	150	sprechen	obj_rel_across	die Direktoren , die die Leiter mögen , sprechen	8
300	unexpected	150	150	sprechen	obj_rel_across	die Direktoren , die die Leiter mögen , spricht	8
301	expected	151	151	sind	obj_rel_across	die Direktoren , die die Leiter mögen , sind alt	8
302	unexpected	151	151	sind	obj_rel_across	die Direktoren , die die Leiter mögen , ist alt	8
303	expected	152	152	sind	obj_rel_across	die Direktoren , die die Leiter mögen , sind klein	8
304	unexpected	152	152	sind	obj_rel_across	die Direktoren , die die Leiter mögen , ist klein	8
305	expected	153	153	sind	obj_rel_across	die Direktoren , die die Leiter mögen , sind jung	8
306	unexpected	153	153	sind	obj_rel_across	die Direktoren , die die Leiter mögen , ist jung	8
307	expected	154	154	sind	obj_rel_across	die Direktoren , die die Leiter mögen , sind groß	8
308	unexpected	154	154	sind	obj_rel_across	die Direktoren , die die Leiter mögen , ist groß	8
