sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
65	expected	33	33	schwimmen	prep	die Senatoren vor den Wächter schwimmen	5
66	unexpected	33	33	schwimmen	prep	die Senatoren vor den Wächter schwimmt	5
67	expected	34	34	sprechen	prep	die Senatoren vor den Wächter sprechen	5
68	unexpected	34	34	sprechen	prep	die Senatoren vor den Wächter spricht	5
69	expected	35	35	lachen	prep	die Senatoren vor den Wächter lachen	5
70	unexpected	35	35	lachen	prep	die Senatoren vor den Wächter lacht	5
71	expected	36	36	sind	prep	die Lehrer vor den Wächter sind alt	5
72	unexpected	36	36	sind	prep	die Lehrer vor den Wächter ist alt	5
73	expected	37	37	sind	prep	die Lehrer vor den Wächter sind jung	5
74	unexpected	37	37	sind	prep	die Lehrer vor den Wächter ist jung	5
75	expected	38	38	sind	prep	die Lehrer vor den Wächter sind klein	5
76	unexpected	38	38	sind	prep	die Lehrer vor den Wächter ist klein	5
77	expected	39	39	sind	prep	die Lehrer vor den Wächter sind groß	5
78	unexpected	39	39	sind	prep	die Lehrer vor den Wächter ist groß	5
79	expected	40	40	schwimmen	prep	die Lehrer vor den Wächter schwimmen	5
80	unexpected	40	40	schwimmen	prep	die Lehrer vor den Wächter schwimmt	5
81	expected	41	41	sprechen	prep	die Lehrer vor den Wächter sprechen	5
82	unexpected	41	41	sprechen	prep	die Lehrer vor den Wächter spricht	5
83	expected	42	42	lachen	prep	die Lehrer vor den Wächter lachen	5
84	unexpected	42	42	lachen	prep	die Lehrer vor den Wächter lacht	5
85	expected	43	43	sind	prep	die Kunden vor den Wächter sind alt	5
86	unexpected	43	43	sind	prep	die Kunden vor den Wächter ist alt	5
87	expected	44	44	sind	prep	die Kunden vor den Wächter sind jung	5
88	unexpected	44	44	sind	prep	die Kunden vor den Wächter ist jung	5
89	expected	45	45	sind	prep	die Kunden vor den Wächter sind klein	5
90	unexpected	45	45	sind	prep	die Kunden vor den Wächter ist klein	5
91	expected	46	46	sind	prep	die Kunden vor den Wächter sind groß	5
92	unexpected	46	46	sind	prep	die Kunden vor den Wächter ist groß	5
93	expected	47	47	schwimmen	prep	die Kunden vor den Wächter schwimmen	5
94	unexpected	47	47	schwimmen	prep	die Kunden vor den Wächter schwimmt	5
95	expected	48	48	sprechen	prep	die Kunden vor den Wächter sprechen	5
96	unexpected	48	48	sprechen	prep	die Kunden vor den Wächter spricht	5
97	expected	49	49	lachen	prep	die Kunden vor den Wächter lachen	5
98	unexpected	49	49	lachen	prep	die Kunden vor den Wächter lacht	5
99	expected	50	50	sind	prep	die Polizisten vor den Wächter sind alt	5
100	unexpected	50	50	sind	prep	die Polizisten vor den Wächter ist alt	5
101	expected	51	51	sind	prep	die Polizisten vor den Wächter sind jung	5
102	unexpected	51	51	sind	prep	die Polizisten vor den Wächter ist jung	5
103	expected	52	52	sind	prep	die Polizisten vor den Wächter sind klein	5
104	unexpected	52	52	sind	prep	die Polizisten vor den Wächter ist klein	5
105	expected	53	53	sind	prep	die Polizisten vor den Wächter sind groß	5
106	unexpected	53	53	sind	prep	die Polizisten vor den Wächter ist groß	5
107	expected	54	54	schwimmen	prep	die Polizisten vor den Wächter schwimmen	5
108	unexpected	54	54	schwimmen	prep	die Polizisten vor den Wächter schwimmt	5
109	expected	55	55	sprechen	prep	die Polizisten vor den Wächter sprechen	5
110	unexpected	55	55	sprechen	prep	die Polizisten vor den Wächter spricht	5
111	expected	56	56	lachen	prep	die Polizisten vor den Wächter lachen	5
112	unexpected	56	56	lachen	prep	die Polizisten vor den Wächter lacht	5
113	expected	57	57	sind	prep	die Piloten vor den Wächter sind alt	5
114	unexpected	57	57	sind	prep	die Piloten vor den Wächter ist alt	5
115	expected	58	58	sind	prep	die Piloten vor den Wächter sind jung	5
116	unexpected	58	58	sind	prep	die Piloten vor den Wächter ist jung	5
117	expected	59	59	sind	prep	die Piloten vor den Wächter sind klein	5
118	unexpected	59	59	sind	prep	die Piloten vor den Wächter ist klein	5
119	expected	60	60	sind	prep	die Piloten vor den Wächter sind groß	5
120	unexpected	60	60	sind	prep	die Piloten vor den Wächter ist groß	5
121	expected	61	61	schwimmen	prep	die Piloten vor den Wächter schwimmen	5
122	unexpected	61	61	schwimmen	prep	die Piloten vor den Wächter schwimmt	5
123	expected	62	62	sprechen	prep	die Piloten vor den Wächter sprechen	5
124	unexpected	62	62	sprechen	prep	die Piloten vor den Wächter spricht	5
125	expected	63	63	lachen	prep	die Piloten vor den Wächter lachen	5
126	unexpected	63	63	lachen	prep	die Piloten vor den Wächter lacht	5
127	expected	64	64	sind	prep	die Berater vor den Wächter sind alt	5
128	unexpected	64	64	sind	prep	die Berater vor den Wächter ist alt	5
129	expected	65	65	sind	prep	die Berater vor den Wächter sind jung	5
130	unexpected	65	65	sind	prep	die Berater vor den Wächter ist jung	5
131	expected	66	66	sind	prep	die Berater vor den Wächter sind klein	5
132	unexpected	66	66	sind	prep	die Berater vor den Wächter ist klein	5
133	expected	67	67	sind	prep	die Berater vor den Wächter sind groß	5
134	unexpected	67	67	sind	prep	die Berater vor den Wächter ist groß	5
135	expected	68	68	schwimmen	prep	die Berater vor den Wächter schwimmen	5
136	unexpected	68	68	schwimmen	prep	die Berater vor den Wächter schwimmt	5
137	expected	69	69	sprechen	prep	die Berater vor den Wächter sprechen	5
138	unexpected	69	69	sprechen	prep	die Berater vor den Wächter spricht	5
139	expected	70	70	lachen	prep	die Berater vor den Wächter lachen	5
140	unexpected	70	70	lachen	prep	die Berater vor den Wächter lacht	5
141	expected	71	71	sind	prep	die Schriftsteller nach den Wächter sind alt	5
142	unexpected	71	71	sind	prep	die Schriftsteller nach den Wächter ist alt	5
143	expected	72	72	sind	prep	die Schriftsteller nach den Wächter sind jung	5
144	unexpected	72	72	sind	prep	die Schriftsteller nach den Wächter ist jung	5
145	expected	73	73	sind	prep	die Schriftsteller nach den Wächter sind klein	5
146	unexpected	73	73	sind	prep	die Schriftsteller nach den Wächter ist klein	5
147	expected	74	74	sind	prep	die Schriftsteller nach den Wächter sind groß	5
148	unexpected	74	74	sind	prep	die Schriftsteller nach den Wächter ist groß	5
149	expected	75	75	schwimmen	prep	die Schriftsteller nach den Wächter schwimmen	5
150	unexpected	75	75	schwimmen	prep	die Schriftsteller nach den Wächter schwimmt	5
151	expected	76	76	sprechen	prep	die Schriftsteller nach den Wächter sprechen	5
152	unexpected	76	76	sprechen	prep	die Schriftsteller nach den Wächter spricht	5
153	expected	77	77	lachen	prep	die Schriftsteller nach den Wächter lachen	5
154	unexpected	77	77	lachen	prep	die Schriftsteller nach den Wächter lacht	5
155	expected	78	78	sind	prep	die Direktoren nach den Wächter sind alt	5
156	unexpected	78	78	sind	prep	die Direktoren nach den Wächter ist alt	5
157	expected	79	79	sind	prep	die Direktoren nach den Wächter sind jung	5
158	unexpected	79	79	sind	prep	die Direktoren nach den Wächter ist jung	5
159	expected	80	80	sind	prep	die Direktoren nach den Wächter sind klein	5
160	unexpected	80	80	sind	prep	die Direktoren nach den Wächter ist klein	5
161	expected	81	81	sind	prep	die Direktoren nach den Wächter sind groß	5
162	unexpected	81	81	sind	prep	die Direktoren nach den Wächter ist groß	5
163	expected	82	82	schwimmen	prep	die Direktoren nach den Wächter schwimmen	5
164	unexpected	82	82	schwimmen	prep	die Direktoren nach den Wächter schwimmt	5
165	expected	83	83	sprechen	prep	die Direktoren nach den Wächter sprechen	5
166	unexpected	83	83	sprechen	prep	die Direktoren nach den Wächter spricht	5
167	expected	84	84	lachen	prep	die Direktoren nach den Wächter lachen	5
168	unexpected	84	84	lachen	prep	die Direktoren nach den Wächter lacht	5
169	expected	85	85	sind	prep	die Bauern nach den Wächter sind alt	5
170	unexpected	85	85	sind	prep	die Bauern nach den Wächter ist alt	5
171	expected	86	86	sind	prep	die Bauern nach den Wächter sind jung	5
172	unexpected	86	86	sind	prep	die Bauern nach den Wächter ist jung	5
173	expected	87	87	sind	prep	die Bauern nach den Wächter sind klein	5
174	unexpected	87	87	sind	prep	die Bauern nach den Wächter ist klein	5
175	expected	88	88	sind	prep	die Bauern nach den Wächter sind groß	5
176	unexpected	88	88	sind	prep	die Bauern nach den Wächter ist groß	5
177	expected	89	89	schwimmen	prep	die Bauern nach den Wächter schwimmen	5
178	unexpected	89	89	schwimmen	prep	die Bauern nach den Wächter schwimmt	5
179	expected	90	90	sprechen	prep	die Bauern nach den Wächter sprechen	5
180	unexpected	90	90	sprechen	prep	die Bauern nach den Wächter spricht	5
181	expected	91	91	lachen	prep	die Bauern nach den Wächter lachen	5
182	unexpected	91	91	lachen	prep	die Bauern nach den Wächter lacht	5
183	expected	92	92	sind	prep	die Chirurgen nach den Wächter sind alt	5
184	unexpected	92	92	sind	prep	die Chirurgen nach den Wächter ist alt	5
185	expected	93	93	sind	prep	die Chirurgen nach den Wächter sind jung	5
186	unexpected	93	93	sind	prep	die Chirurgen nach den Wächter ist jung	5
187	expected	94	94	sind	prep	die Chirurgen nach den Wächter sind klein	5
188	unexpected	94	94	sind	prep	die Chirurgen nach den Wächter ist klein	5
189	expected	95	95	sind	prep	die Chirurgen nach den Wächter sind groß	5
190	unexpected	95	95	sind	prep	die Chirurgen nach den Wächter ist groß	5
191	expected	96	96	schwimmen	prep	die Chirurgen nach den Wächter schwimmen	5
192	unexpected	96	96	schwimmen	prep	die Chirurgen nach den Wächter schwimmt	5
193	expected	97	97	sprechen	prep	die Chirurgen nach den Wächter sprechen	5
194	unexpected	97	97	sprechen	prep	die Chirurgen nach den Wächter spricht	5
195	expected	98	98	lachen	prep	die Chirurgen nach den Wächter lachen	5
196	unexpected	98	98	lachen	prep	die Chirurgen nach den Wächter lacht	5
197	expected	99	99	sind	prep	die Senatoren nach den Wächter sind alt	5
198	unexpected	99	99	sind	prep	die Senatoren nach den Wächter ist alt	5
199	expected	100	100	sind	prep	die Senatoren nach den Wächter sind jung	5
200	unexpected	100	100	sind	prep	die Senatoren nach den Wächter ist jung	5
201	expected	101	101	sind	prep	die Senatoren nach den Wächter sind klein	5
202	unexpected	101	101	sind	prep	die Senatoren nach den Wächter ist klein	5
203	expected	102	102	sind	prep	die Senatoren nach den Wächter sind groß	5
204	unexpected	102	102	sind	prep	die Senatoren nach den Wächter ist groß	5
205	expected	103	103	schwimmen	prep	die Senatoren nach den Wächter schwimmen	5
206	unexpected	103	103	schwimmen	prep	die Senatoren nach den Wächter schwimmt	5
207	expected	104	104	sprechen	prep	die Senatoren nach den Wächter sprechen	5
208	unexpected	104	104	sprechen	prep	die Senatoren nach den Wächter spricht	5
209	expected	105	105	lachen	prep	die Senatoren nach den Wächter lachen	5
210	unexpected	105	105	lachen	prep	die Senatoren nach den Wächter lacht	5
211	expected	106	106	sind	prep	die Lehrer nach den Wächter sind alt	5
212	unexpected	106	106	sind	prep	die Lehrer nach den Wächter ist alt	5
213	expected	107	107	sind	prep	die Lehrer nach den Wächter sind jung	5
214	unexpected	107	107	sind	prep	die Lehrer nach den Wächter ist jung	5
215	expected	108	108	sind	prep	die Lehrer nach den Wächter sind klein	5
216	unexpected	108	108	sind	prep	die Lehrer nach den Wächter ist klein	5
217	expected	109	109	sind	prep	die Lehrer nach den Wächter sind groß	5
218	unexpected	109	109	sind	prep	die Lehrer nach den Wächter ist groß	5
219	expected	110	110	schwimmen	prep	die Lehrer nach den Wächter schwimmen	5
220	unexpected	110	110	schwimmen	prep	die Lehrer nach den Wächter schwimmt	5
221	expected	111	111	sprechen	prep	die Lehrer nach den Wächter sprechen	5
222	unexpected	111	111	sprechen	prep	die Lehrer nach den Wächter spricht	5
223	expected	112	112	lachen	prep	die Lehrer nach den Wächter lachen	5
224	unexpected	112	112	lachen	prep	die Lehrer nach den Wächter lacht	5
225	expected	113	113	sind	prep	die Kunden nach den Wächter sind alt	5
226	unexpected	113	113	sind	prep	die Kunden nach den Wächter ist alt	5
227	expected	114	114	sind	prep	die Kunden nach den Wächter sind jung	5
228	unexpected	114	114	sind	prep	die Kunden nach den Wächter ist jung	5
229	expected	115	115	sind	prep	die Kunden nach den Wächter sind klein	5
230	unexpected	115	115	sind	prep	die Kunden nach den Wächter ist klein	5
231	expected	116	116	sind	prep	die Kunden nach den Wächter sind groß	5
232	unexpected	116	116	sind	prep	die Kunden nach den Wächter ist groß	5
233	expected	117	117	schwimmen	prep	die Kunden nach den Wächter schwimmen	5
234	unexpected	117	117	schwimmen	prep	die Kunden nach den Wächter schwimmt	5
235	expected	118	118	sprechen	prep	die Kunden nach den Wächter sprechen	5
236	unexpected	118	118	sprechen	prep	die Kunden nach den Wächter spricht	5
237	expected	119	119	lachen	prep	die Kunden nach den Wächter lachen	5
238	unexpected	119	119	lachen	prep	die Kunden nach den Wächter lacht	5
239	expected	120	120	sind	prep	die Polizisten nach den Wächter sind alt	5
240	unexpected	120	120	sind	prep	die Polizisten nach den Wächter ist alt	5
241	expected	121	121	sind	prep	die Polizisten nach den Wächter sind jung	5
242	unexpected	121	121	sind	prep	die Polizisten nach den Wächter ist jung	5
243	expected	122	122	sind	prep	die Polizisten nach den Wächter sind klein	5
244	unexpected	122	122	sind	prep	die Polizisten nach den Wächter ist klein	5
245	expected	123	123	sind	prep	die Polizisten nach den Wächter sind groß	5
246	unexpected	123	123	sind	prep	die Polizisten nach den Wächter ist groß	5
247	expected	124	124	schwimmen	prep	die Polizisten nach den Wächter schwimmen	5
248	unexpected	124	124	schwimmen	prep	die Polizisten nach den Wächter schwimmt	5
249	expected	125	125	sprechen	prep	die Polizisten nach den Wächter sprechen	5
250	unexpected	125	125	sprechen	prep	die Polizisten nach den Wächter spricht	5
251	expected	126	126	lachen	prep	die Polizisten nach den Wächter lachen	5
252	unexpected	126	126	lachen	prep	die Polizisten nach den Wächter lacht	5
253	expected	127	127	sind	prep	die Piloten nach den Wächter sind alt	5
254	unexpected	127	127	sind	prep	die Piloten nach den Wächter ist alt	5
255	expected	128	128	sind	prep	die Piloten nach den Wächter sind jung	5
256	unexpected	128	128	sind	prep	die Piloten nach den Wächter ist jung	5
257	expected	129	129	sind	prep	die Piloten nach den Wächter sind klein	5
258	unexpected	129	129	sind	prep	die Piloten nach den Wächter ist klein	5
259	expected	130	130	sind	prep	die Piloten nach den Wächter sind groß	5
260	unexpected	130	130	sind	prep	die Piloten nach den Wächter ist groß	5
261	expected	131	131	schwimmen	prep	die Piloten nach den Wächter schwimmen	5
262	unexpected	131	131	schwimmen	prep	die Piloten nach den Wächter schwimmt	5
263	expected	132	132	sprechen	prep	die Piloten nach den Wächter sprechen	5
264	unexpected	132	132	sprechen	prep	die Piloten nach den Wächter spricht	5
265	expected	133	133	lachen	prep	die Piloten nach den Wächter lachen	5
266	unexpected	133	133	lachen	prep	die Piloten nach den Wächter lacht	5
267	expected	134	134	sind	prep	die Berater nach den Wächter sind alt	5
268	unexpected	134	134	sind	prep	die Berater nach den Wächter ist alt	5
269	expected	135	135	sind	prep	die Berater nach den Wächter sind jung	5
270	unexpected	135	135	sind	prep	die Berater nach den Wächter ist jung	5
271	expected	136	136	sind	prep	die Berater nach den Wächter sind klein	5
272	unexpected	136	136	sind	prep	die Berater nach den Wächter ist klein	5
273	expected	137	137	sind	prep	die Berater nach den Wächter sind groß	5
274	unexpected	137	137	sind	prep	die Berater nach den Wächter ist groß	5
275	expected	138	138	schwimmen	prep	die Berater nach den Wächter schwimmen	5
276	unexpected	138	138	schwimmen	prep	die Berater nach den Wächter schwimmt	5
277	expected	139	139	sprechen	prep	die Berater nach den Wächter sprechen	5
278	unexpected	139	139	sprechen	prep	die Berater nach den Wächter spricht	5
279	expected	140	140	lachen	prep	die Berater nach den Wächter lachen	5
280	unexpected	140	140	lachen	prep	die Berater nach den Wächter lacht	5
281	expected	141	141	sind	prep	die Schriftsteller neben den Wächter sind alt	5
282	unexpected	141	141	sind	prep	die Schriftsteller neben den Wächter ist alt	5
283	expected	142	142	sind	prep	die Schriftsteller neben den Wächter sind jung	5
284	unexpected	142	142	sind	prep	die Schriftsteller neben den Wächter ist jung	5
285	expected	143	143	sind	prep	die Schriftsteller neben den Wächter sind klein	5
286	unexpected	143	143	sind	prep	die Schriftsteller neben den Wächter ist klein	5
287	expected	144	144	sind	prep	die Schriftsteller neben den Wächter sind groß	5
288	unexpected	144	144	sind	prep	die Schriftsteller neben den Wächter ist groß	5
289	expected	145	145	schwimmen	prep	die Schriftsteller neben den Wächter schwimmen	5
290	unexpected	145	145	schwimmen	prep	die Schriftsteller neben den Wächter schwimmt	5
291	expected	146	146	sprechen	prep	die Schriftsteller neben den Wächter sprechen	5
292	unexpected	146	146	sprechen	prep	die Schriftsteller neben den Wächter spricht	5
293	expected	147	147	lachen	prep	die Schriftsteller neben den Wächter lachen	5
294	unexpected	147	147	lachen	prep	die Schriftsteller neben den Wächter lacht	5
295	expected	148	148	sind	prep	die Direktoren neben den Wächter sind alt	5
296	unexpected	148	148	sind	prep	die Direktoren neben den Wächter ist alt	5
297	expected	149	149	sind	prep	die Direktoren neben den Wächter sind jung	5
298	unexpected	149	149	sind	prep	die Direktoren neben den Wächter ist jung	5
299	expected	150	150	sind	prep	die Direktoren neben den Wächter sind klein	5
300	unexpected	150	150	sind	prep	die Direktoren neben den Wächter ist klein	5
301	expected	151	151	sind	prep	die Direktoren neben den Wächter sind groß	5
302	unexpected	151	151	sind	prep	die Direktoren neben den Wächter ist groß	5
303	expected	152	152	schwimmen	prep	die Direktoren neben den Wächter schwimmen	5
304	unexpected	152	152	schwimmen	prep	die Direktoren neben den Wächter schwimmt	5
305	expected	153	153	sprechen	prep	die Direktoren neben den Wächter sprechen	5
306	unexpected	153	153	sprechen	prep	die Direktoren neben den Wächter spricht	5
307	expected	154	154	lachen	prep	die Direktoren neben den Wächter lachen	5
308	unexpected	154	154	lachen	prep	die Direktoren neben den Wächter lacht	5
309	expected	155	155	sind	prep	die Bauern neben den Wächter sind alt	5
310	unexpected	155	155	sind	prep	die Bauern neben den Wächter ist alt	5
311	expected	156	156	sind	prep	die Bauern neben den Wächter sind jung	5
312	unexpected	156	156	sind	prep	die Bauern neben den Wächter ist jung	5
313	expected	157	157	sind	prep	die Bauern neben den Wächter sind klein	5
314	unexpected	157	157	sind	prep	die Bauern neben den Wächter ist klein	5
315	expected	158	158	sind	prep	die Bauern neben den Wächter sind groß	5
316	unexpected	158	158	sind	prep	die Bauern neben den Wächter ist groß	5
317	expected	159	159	schwimmen	prep	die Bauern neben den Wächter schwimmen	5
318	unexpected	159	159	schwimmen	prep	die Bauern neben den Wächter schwimmt	5
319	expected	160	160	sprechen	prep	die Bauern neben den Wächter sprechen	5
320	unexpected	160	160	sprechen	prep	die Bauern neben den Wächter spricht	5
321	expected	161	161	lachen	prep	die Bauern neben den Wächter lachen	5
322	unexpected	161	161	lachen	prep	die Bauern neben den Wächter lacht	5
323	expected	162	162	sind	prep	die Chirurgen neben den Wächter sind alt	5
324	unexpected	162	162	sind	prep	die Chirurgen neben den Wächter ist alt	5
325	expected	163	163	sind	prep	die Chirurgen neben den Wächter sind jung	5
326	unexpected	163	163	sind	prep	die Chirurgen neben den Wächter ist jung	5
327	expected	164	164	sind	prep	die Chirurgen neben den Wächter sind klein	5
328	unexpected	164	164	sind	prep	die Chirurgen neben den Wächter ist klein	5
329	expected	165	165	sind	prep	die Chirurgen neben den Wächter sind groß	5
330	unexpected	165	165	sind	prep	die Chirurgen neben den Wächter ist groß	5
331	expected	166	166	schwimmen	prep	die Chirurgen neben den Wächter schwimmen	5
332	unexpected	166	166	schwimmen	prep	die Chirurgen neben den Wächter schwimmt	5
333	expected	167	167	sprechen	prep	die Chirurgen neben den Wächter sprechen	5
334	unexpected	167	167	sprechen	prep	die Chirurgen neben den Wächter spricht	5
335	expected	168	168	lachen	prep	die Chirurgen neben den Wächter lachen	5
336	unexpected	168	168	lachen	prep	die Chirurgen neben den Wächter lacht	5
337	expected	169	169	sind	prep	die Senatoren neben den Wächter sind alt	5
338	unexpected	169	169	sind	prep	die Senatoren neben den Wächter ist alt	5
339	expected	170	170	sind	prep	die Senatoren neben den Wächter sind jung	5
340	unexpected	170	170	sind	prep	die Senatoren neben den Wächter ist jung	5
341	expected	171	171	sind	prep	die Senatoren neben den Wächter sind klein	5
342	unexpected	171	171	sind	prep	die Senatoren neben den Wächter ist klein	5
343	expected	172	172	sind	prep	die Senatoren neben den Wächter sind groß	5
344	unexpected	172	172	sind	prep	die Senatoren neben den Wächter ist groß	5
345	expected	173	173	schwimmen	prep	die Senatoren neben den Wächter schwimmen	5
346	unexpected	173	173	schwimmen	prep	die Senatoren neben den Wächter schwimmt	5
347	expected	174	174	sprechen	prep	die Senatoren neben den Wächter sprechen	5
348	unexpected	174	174	sprechen	prep	die Senatoren neben den Wächter spricht	5
349	expected	175	175	lachen	prep	die Senatoren neben den Wächter lachen	5
350	unexpected	175	175	lachen	prep	die Senatoren neben den Wächter lacht	5
351	expected	176	176	sind	prep	die Lehrer neben den Wächter sind alt	5
352	unexpected	176	176	sind	prep	die Lehrer neben den Wächter ist alt	5
353	expected	177	177	sind	prep	die Lehrer neben den Wächter sind jung	5
354	unexpected	177	177	sind	prep	die Lehrer neben den Wächter ist jung	5
355	expected	178	178	sind	prep	die Lehrer neben den Wächter sind klein	5
356	unexpected	178	178	sind	prep	die Lehrer neben den Wächter ist klein	5
357	expected	179	179	sind	prep	die Lehrer neben den Wächter sind groß	5
358	unexpected	179	179	sind	prep	die Lehrer neben den Wächter ist groß	5
359	expected	180	180	schwimmen	prep	die Lehrer neben den Wächter schwimmen	5
360	unexpected	180	180	schwimmen	prep	die Lehrer neben den Wächter schwimmt	5
361	expected	181	181	sprechen	prep	die Lehrer neben den Wächter sprechen	5
362	unexpected	181	181	sprechen	prep	die Lehrer neben den Wächter spricht	5
363	expected	182	182	lachen	prep	die Lehrer neben den Wächter lachen	5
364	unexpected	182	182	lachen	prep	die Lehrer neben den Wächter lacht	5
365	expected	183	183	sind	prep	die Kunden neben den Wächter sind alt	5
366	unexpected	183	183	sind	prep	die Kunden neben den Wächter ist alt	5
367	expected	184	184	sind	prep	die Kunden neben den Wächter sind jung	5
368	unexpected	184	184	sind	prep	die Kunden neben den Wächter ist jung	5
369	expected	185	185	sind	prep	die Kunden neben den Wächter sind klein	5
370	unexpected	185	185	sind	prep	die Kunden neben den Wächter ist klein	5
371	expected	186	186	sind	prep	die Kunden neben den Wächter sind groß	5
372	unexpected	186	186	sind	prep	die Kunden neben den Wächter ist groß	5
373	expected	187	187	schwimmen	prep	die Kunden neben den Wächter schwimmen	5
374	unexpected	187	187	schwimmen	prep	die Kunden neben den Wächter schwimmt	5
375	expected	188	188	sprechen	prep	die Kunden neben den Wächter sprechen	5
376	unexpected	188	188	sprechen	prep	die Kunden neben den Wächter spricht	5
377	expected	189	189	lachen	prep	die Kunden neben den Wächter lachen	5
378	unexpected	189	189	lachen	prep	die Kunden neben den Wächter lacht	5
379	expected	190	190	sind	prep	die Polizisten neben den Wächter sind alt	5
380	unexpected	190	190	sind	prep	die Polizisten neben den Wächter ist alt	5
