sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
61	expected	31	31	читают	simple_agrmt	сенаторы читают	1
62	unexpected	31	31	читают	simple_agrmt	сенаторы читает	1
63	expected	32	32	старые	simple_agrmt	сенаторы старые	1
64	unexpected	32	32	старые	simple_agrmt	сенаторы старый	1
65	expected	33	33	маленькие	simple_agrmt	сенаторы маленькие	1
66	unexpected	33	33	маленькие	simple_agrmt	сенаторы маленький	1
67	expected	34	34	молодые	simple_agrmt	сенаторы молодые	1
68	unexpected	34	34	молодые	simple_agrmt	сенаторы молодой	1
69	expected	35	35	большие	simple_agrmt	сенаторы большие	1
70	unexpected	35	35	большие	simple_agrmt	сенаторы большой	1
71	expected	36	36	говорят	simple_agrmt	профессора говорят	1
72	unexpected	36	36	говорят	simple_agrmt	профессора говорит	1
73	expected	37	37	ждали	simple_agrmt	профессора ждали	1
74	unexpected	37	37	ждали	simple_agrmt	профессора ждал	1
75	expected	38	38	читают	simple_agrmt	профессора читают	1
76	unexpected	38	38	читают	simple_agrmt	профессора читает	1
77	expected	39	39	старые	simple_agrmt	профессора старые	1
78	unexpected	39	39	старые	simple_agrmt	профессора старый	1
79	expected	40	40	маленькие	simple_agrmt	профессора маленькие	1
80	unexpected	40	40	маленькие	simple_agrmt	профессора маленький	1
81	expected	41	41	молодые	simple_agrmt	профессора молодые	1
82	unexpected	41	41	молодые	simple_agrmt	профессора молодой	1
83	expected	42	42	большие	simple_agrmt	профессора большие	1
84	unexpected	42	42	большие	simple_agrmt	профессора большой	1
85	expected	43	43	говорят	simple_agrmt	клиенты говорят	1
86	unexpected	43	43	говорят	simple_agrmt	клиенты говорит	1
87	expected	44	44	ждали	simple_agrmt	клиенты ждали	1
88	unexpected	44	44	ждали	simple_agrmt	клиенты ждал	1
89	expected	45	45	читают	simple_agrmt	клиенты читают	1
90	unexpected	45	45	читают	simple_agrmt	клиенты читает	1
91	expected	46	46	старые	simple_agrmt	клиенты старые	1
92	unexpected	46	46	старые	simple_agrmt	клиенты старый	1
93	expected	47	47	маленькие	simple_agrmt	клиенты маленькие	1
94	unexpected	47	47	маленькие	simple_agrmt	клиенты маленький	1
95	expected	48	48	молодые	simple_agrmt	клиенты молодые	1
96	unexpected	48	48	молодые	simple_agrmt	клиенты молодой	1
97	expected	49	49	большие	simple_agrmt	клиенты большие	1
98	unexpected	49	49	большие	simple_agrmt	клиенты большой	1
99	expected	50	50	говорят	simple_agrmt	офицеры говорят	1
100	unexpected	50	50	говорят	simple_agrmt	офицеры говорит	1
101	expected	51	51	ждали	simple_agrmt	офицеры ждали	1
102	unexpected	51	51	ждали	simple_agrmt	офицеры ждал	1
103	expected	52	52	читают	simple_agrmt	офицеры читают	1
104	unexpected	52	52	читают	simple_agrmt	офицеры читает	1
105	expected	53	53	старые	simple_agrmt	офицеры старые	1
106	unexpected	53	53	старые	simple_agrmt	офицеры старый	1
107	expected	54	54	маленькие	simple_agrmt	офицеры маленькие	1
108	unexpected	54	54	маленькие	simple_agrmt	офицеры маленький	1
109	expected	55	55	молодые	simple_agrmt	офицеры молодые	1
110	unexpected	55	55	молодые	simple_agrmt	офицеры молодой	1
111	expected	56	56	большие	simple_agrmt	офицеры большие	1
112	unexpected	56	56	большие	simple_agrmt	офицеры большой	1
113	expected	57	57	говорят	simple_agrmt	пилоты говорят	1
114	unexpected	57	57	говорят	simple_agrmt	пилоты говорит	1
115	expected	58	58	ждали	simple_agrmt	пилоты ждали	1
116	unexpected	58	58	ждали	simple_agrmt	пилоты ждал	1
117	expected	59	59	читают	simple_agrmt	пилоты читают	1
118	unexpected	59	59	читают	simple_agrmt	пилоты читает	1
119	expected	60	60	старые	simple_agrmt	пилоты старые	1
120	unexpected	60	60	старые	simple_agrmt	пилоты старый	1
121	expected	61	61	маленькие	simple_agrmt	пилоты маленькие	1
122	unexpected	61	61	маленькие	simple_agrmt	пилоты маленький	1
123	expected	62	62	молодые	simple_agrmt	пилоты молодые	1
124	unexpected	62	62	молодые	simple_agrmt	пилоты молодой	1
125	expected	63	63	большие	simple_agrmt	пилоты большие	1
126	unexpected	63	63	большие	simple_agrmt	пилоты большой	1
127	expected	64	64	говорят	simple_agrmt	ученики говорят	1
128	unexpected	64	64	говорят	simple_agrmt	ученики говорит	1
129	expected	65	65	ждали	simple_agrmt	ученики ждали	1
130	unexpected	65	65	ждали	simple_agrmt	ученики ждал	1
131	expected	66	66	читают	simple_agrmt	ученики читают	1
132	unexpected	66	66	читают	simple_agrmt	ученики читает	1
133	expected	67	67	старые	simple_agrmt	ученики старые	1
134	unexpected	67	67	старые	simple_agrmt	ученики старый	1
135	expected	68	68	маленькие	simple_agrmt	ученики маленькие	1
136	unexpected	68	68	маленькие	simple_agrmt	ученики маленький	1
137	expected	69	69	молодые	simple_agrmt	ученики молодые	1
138	unexpected	69	69	молодые	simple_agrmt	ученики молодой	1
139	expected	70	70	большие	simple_agrmt	ученики большие	1
140	unexpected	70	70	большие	simple_agrmt	ученики большой	1
141	expected	71	71	говорит	simple_agrmt	автор говорит	1
142	unexpected	71	71	говорит	simple_agrmt	автор говорят	1
143	expected	72	72	ждал	simple_agrmt	автор ждал	1
144	unexpected	72	72	ждал	simple_agrmt	автор ждали	1
145	expected	73	73	читает	simple_agrmt	автор читает	1
146	unexpected	73	73	читает	simple_agrmt	автор читают	1
147	expected	74	74	старый	simple_agrmt	автор старый	1
148	unexpected	74	74	старый	simple_agrmt	автор старые	1
149	expected	75	75	маленький	simple_agrmt	автор маленький	1
150	unexpected	75	75	маленький	simple_agrmt	автор маленькие	1
151	expected	76	76	молодой	simple_agrmt	автор молодой	1
152	unexpected	76	76	молодой	simple_agrmt	автор молодые	1
153	expected	77	77	большой	simple_agrmt	автор большой	1
154	unexpected	77	77	большой	simple_agrmt	автор большие	1
155	expected	78	78	говорит	simple_agrmt	режиссёр говорит	1
156	unexpected	78	78	говорит	simple_agrmt	режиссёр говорят	1
157	expected	79	79	ждал	simple_agrmt	режиссёр ждал	1
158	unexpected	79	79	ждал	simple_agrmt	режиссёр ждали	1
159	expected	80	80	читает	simple_agrmt	режиссёр читает	1
160	unexpected	80	80	читает	simple_agrmt	режиссёр читают	1
161	expected	81	81	старый	simple_agrmt	режиссёр старый	1
162	unexpected	81	81	старый	simple_agrmt	режиссёр старые	1
163	expected	82	82	маленький	simple_agrmt	режиссёр маленький	1
164	unexpected	82	82	маленький	simple_agrmt	режиссёр маленькие	1
165	expected	83	83	молодой	simple_agrmt	режиссёр молодой	1
166	unexpected	83	83	молодой	simple_agrmt	режиссёр молодые	1
167	expected	84	84	большой	simple_agrmt	режиссёр большой	1
168	unexpected	84	84	большой	simple_agrmt	режиссёр большие	1
169	expected	85	85	говорит	simple_agrmt	фермер говорит	1
170	unexpected	85	85	говорит	simple_agrmt	фермер говорят	1
171	expected	86	86	ждал	simple_agrmt	фермер ждал	1
172	unexpected	86	86	ждал	simple_agrmt	фермер ждали	1
173	expected	87	87	читает	simple_agrmt	фермер читает	1
174	unexpected	87	87	читает	simple_agrmt	фермер читают	1
175	expected	88	88	старый	simple_agrmt	фермер старый	1
176	unexpected	88	88	старый	simple_agrmt	фермер старые	1
177	expected	89	89	маленький	simple_agrmt	фермер маленький	1
178	unexpected	89	89	маленький	simple_agrmt	фермер маленькие	1
179	expected	90	90	молодой	simple_agrmt	фермер молодой	1
180	unexpected	90	90	молодой	simple_agrmt	фермер молодые	1
181	expected	91	91	большой	simple_agrmt	фермер большой	1
182	unexpected	91	91	большой	simple_agrmt	фермер большие	1
183	expected	92	92	говорит	simple_agrmt	врач говорит	1
184	unexpected	92	92	говорит	simple_agrmt	врач говорят	1
185	expected	93	93	ждал	simple_agrmt	врач ждал	1
186	unexpected	93	93	ждал	simple_agrmt	врач ждали	1
187	expected	94	94	читает	simple_agrmt	врач читает	1
188	unexpected	94	94	читает	simple_agrmt	врач читают	1
189	expected	95	95	старый	simple_agrmt	врач старый	1
190	unexpected	95	95	старый	simple_agrmt	врач старые	1
191	expected	96	96	маленький	simple_agrmt	врач маленький	1
192	unexpected	96	96	маленький	simple_agrmt	врач маленькие	1
193	expected	97	97	молодой	simple_agrmt	врач молодой	1
194	unexpected	97	97	молодой	simple_agrmt	врач молодые	1
195	expected	98	98	большой	simple_agrmt	врач большой	1
196	unexpected	98	98	большой	simple_agrmt	врач большие	1
197	expected	99	99	говорит	simple_agrmt	сенатор говорит	1
198	unexpected	99	99	говорит	simple_agrmt	сенатор говорят	1
199	expected	100	100	ждал	simple_agrmt	сенатор ждал	1
200	unexpected	100	100	ждал	simple_agrmt	сенатор ждали	1
201	expected	101	101	читает	simple_agrmt	сенатор читает	1
202	unexpected	101	101	читает	simple_agrmt	сенатор читают	1
203	expected	102	102	старый	simple_agrmt	сенатор старый	1
204	unexpected	102	102	старый	simple_agrmt	сенатор старые	1
205	expected	103	103	маленький	simple_agrmt	сенатор маленький	1
206	unexpected	103	103	маленький	simple_agrmt	сенатор маленькие	1
207	expected	104	104	молодой	simple_agrmt	сенатор молодой	1
208	unexpected	104	104	молодой	simple_agrmt	сенатор молодые	1
209	expected	105	105	большой	simple_agrmt	сенатор большой	1
210	unexpected	105	105	большой	simple_agrmt	сенатор большие	1
211	expected	106	106	говорит	simple_agrmt	профессор говорит	1
212	unexpected	106	106	говорит	simple_agrmt	профессор говорят	1
213	expected	107	107	ждал	simple_agrmt	профессор ждал	1
214	unexpected	107	107	ждал	simple_agrmt	профессор ждали	1
215	expected	108	108	читает	simple_agrmt	профессор читает	1
216	unexpected	108	108	читает	simple_agrmt	профессор читают	1
217	expected	109	109	старый	simple_agrmt	профессор старый	1
218	unexpected	109	109	старый	simple_agrmt	профессор старые	1
219	expected	110	110	маленький	simple_agrmt	профессор маленький	1
220	unexpected	110	110	маленький	simple_agrmt	профессор маленькие	1
221	expected	111	111	молодой	simple_agrmt	профессор молодой	1
222	unexpected	111	111	молодой	simple_agrmt	профессор молодые	1
223	expected	112	112	большой	simple_agrmt	профессор большой	1
224	unexpected	112	112	большой	simple_agrmt	профессор большие	1
225	expected	113	113	говорит	simple_agrmt	клиент говорит	1
226	unexpected	113	113	говорит	simple_agrmt	клиент говорят	1
227	expected	114	114	ждал	simple_agrmt	клиент ждал	1
228	unexpected	114	114	ждал	simple_agrmt	клиент ждали	1
229	expected	115	115	читает	simple_agrmt	клиент читает	1
230	unexpected	115	115	читает	simple_agrmt	клиент читают	1
231	expected	116	116	старый	simple_agrmt	клиент старый	1
232	unexpected	116	116	старый	simple_agrmt	клиент старые	1
233	expected	117	117	маленький	simple_agrmt	клиент маленький	1
234	unexpected	117	117	маленький	simple_agrmt	клиент маленькие	1
235	expected	118	118	молодой	simple_agrmt	клиент молодой	1
236	unexpected	118	118	молодой	simple_agrmt	клиент молодые	1
237	expected	119	119	большой	simple_agrmt	клиент большой	1
238	unexpected	119	119	большой	simple_agrmt	клиент большие	1
239	expected	120	120	говорит	simple_agrmt	офицер говорит	1
240	unexpected	120	120	говорит	simple_agrmt	офицер говорят	1
241	expected	121	121	ждал	simple_agrmt	офицер ждал	1
242	unexpected	121	121	ждал	simple_agrmt	офицер ждали	1
243	expected	122	122	читает	simple_agrmt	офицер читает	1
244	unexpected	122	122	читает	simple_agrmt	офицер читают	1
245	expected	123	123	старый	simple_agrmt	офицер старый	1
246	unexpected	123	123	старый	simple_agrmt	офицер старые	1
247	expected	124	124	маленький	simple_agrmt	офицер маленький	1
248	unexpected	124	124	маленький	simple_agrmt	офицер маленькие	1
249	expected	125	125	молодой	simple_agrmt	офицер молодой	1
250	unexpected	125	125	молодой	simple_agrmt	офицер молодые	1
251	expected	126	126	большой	simple_agrmt	офицер большой	1
252	unexpected	126	126	большой	simple_agrmt	офицер большие	1
253	expected	127	127	говорит	simple_agrmt	пилот говорит	1
254	unexpected	127	127	говорит	simple_agrmt	пилот говорят	1
255	expected	128	128	ждал	simple_agrmt	пилот ждал	1
256	unexpected	128	128	ждал	simple_agrmt	пилот ждали	1
257	expected	129	129	читает	simple_agrmt	пилот читает	1
258	unexpected	129	129	читает	simple_agrmt	пилот читают	1
259	expected	130	130	старый	simple_agrmt	пилот старый	1
260	unexpected	130	130	старый	simple_agrmt	пилот старые	1
261	expected	131	131	маленький	simple_agrmt	пилот маленький	1
262	unexpected	131	131	маленький	simple_agrmt	пилот маленькие	1
263	expected	132	132	молодой	simple_agrmt	пилот молодой	1
264	unexpected	132	132	молодой	simple_agrmt	пилот молодые	1
265	expected	133	133	большой	simple_agrmt	пилот большой	1
266	unexpected	133	133	большой	simple_agrmt	пилот большие	1
267	expected	134	134	говорит	simple_agrmt	ученик говорит	1
268	unexpected	134	134	говорит	simple_agrmt	ученик говорят	1
269	expected	135	135	ждал	simple_agrmt	ученик ждал	1
270	unexpected	135	135	ждал	simple_agrmt	ученик ждали	1
271	expected	136	136	читает	simple_agrmt	ученик читает	1
272	unexpected	136	136	читает	simple_agrmt	ученик читают	1
273	expected	137	137	старый	simple_agrmt	ученик старый	1
274	unexpected	137	137	старый	simple_agrmt	ученик старые	1
275	expected	138	138	маленький	simple_agrmt	ученик маленький	1
276	unexpected	138	138	маленький	simple_agrmt	ученик маленькие	1
277	expected	139	139	молодой	simple_agrmt	ученик молодой	1
278	unexpected	139	139	молодой	simple_agrmt	ученик молодые	1
279	expected	140	140	большой	simple_agrmt	ученик большой	1
280	unexpected	140	140	большой	simple_agrmt	ученик большие	1
281	expected	141	141	говорят	simple_agrmt	агенты говорят	1
282	unexpected	141	141	говорят	simple_agrmt	агенты говорит	1
283	expected	142	142	ждали	simple_agrmt	агенты ждали	1
284	unexpected	142	142	ждали	simple_agrmt	агенты ждал	1
285	expected	143	143	читают	simple_agrmt	агенты читают	1
286	unexpected	143	143	читают	simple_agrmt	агенты читает	1
287	expected	144	144	старые	simple_agrmt	агенты старые	1
288	unexpected	144	144	старые	simple_agrmt	агенты старый	1
289	expected	145	145	маленькие	simple_agrmt	агенты маленькие	1
290	unexpected	145	145	маленькие	simple_agrmt	агенты маленький	1
291	expected	146	146	молодые	simple_agrmt	агенты молодые	1
292	unexpected	146	146	молодые	simple_agrmt	агенты молодой	1
293	expected	147	147	большие	simple_agrmt	агенты большие	1
294	unexpected	147	147	большие	simple_agrmt	агенты большой	1
295	expected	148	148	говорят	simple_agrmt	министры говорят	1
296	unexpected	148	148	говорят	simple_agrmt	министры говорит	1
297	expected	149	149	ждали	simple_agrmt	министры ждали	1
298	unexpected	149	149	ждали	simple_agrmt	министры ждал	1
299	expected	150	150	читают	simple_agrmt	министры читают	1
300	unexpected	150	150	читают	simple_agrmt	министры читает	1
301	expected	151	151	старые	simple_agrmt	министры старые	1
302	unexpected	151	151	старые	simple_agrmt	министры старый	1
303	expected	152	152	маленькие	simple_agrmt	министры маленькие	1
304	unexpected	152	152	маленькие	simple_agrmt	министры маленький	1
305	expected	153	153	молодые	simple_agrmt	министры молодые	1
306	unexpected	153	153	молодые	simple_agrmt	министры молодой	1
307	expected	154	154	большие	simple_agrmt	министры большие	1
308	unexpected	154	154	большие	simple_agrmt	министры большой	1
309	expected	155	155	говорят	simple_agrmt	рабочие говорят	1
310	unexpected	155	155	говорят	simple_agrmt	рабочие говорит	1
311	expected	156	156	ждали	simple_agrmt	рабочие ждали	1
312	unexpected	156	156	ждали	simple_agrmt	рабочие ждал	1
313	expected	157	157	читают	simple_agrmt	рабочие читают	1
314	unexpected	157	157	читают	simple_agrmt	рабочие читает	1
315	expected	158	158	старые	simple_agrmt	рабочие старые	1
316	unexpected	158	158	старые	simple_agrmt	рабочие старый	1
317	expected	159	159	маленькие	simple_agrmt	рабочие маленькие	1
318	unexpected	159	159	маленькие	simple_agrmt	рабочие маленький	1
319	expected	160	160	молодые	simple_agrmt	рабочие молодые	1
320	unexpected	160	160	молодые	simple_agrmt	рабочие молодой	1
321	expected	161	161	большие	simple_agrmt	рабочие большие	1
322	unexpected	161	161	большие	simple_agrmt	рабочие большой	1
323	expected	162	162	говорят	simple_agrmt	помощники говорят	1
324	unexpected	162	162	говорят	simple_agrmt	помощники говорит	1
325	expected	163	163	ждали	simple_agrmt	помощники ждали	1
326	unexpected	163	163	ждали	simple_agrmt	помощники ждал	1
327	expected	164	164	читают	simple_agrmt	помощники читают	1
328	unexpected	164	164	читают	simple_agrmt	помощники читает	1
329	expected	165	165	старые	simple_agrmt	помощники старые	1
330	unexpected	165	165	старые	simple_agrmt	помощники старый	1
331	expected	166	166	маленькие	simple_agrmt	помощники маленькие	1
332	unexpected	166	166	маленькие	simple_agrmt	помощники маленький	1
333	expected	167	167	молодые	simple_agrmt	помощники молодые	1
334	unexpected	167	167	молодые	simple_agrmt	помощники молодой	1
335	expected	168	168	большие	simple_agrmt	помощники большие	1
336	unexpected	168	168	большие	simple_agrmt	помощники большой	1
337	expected	169	169	говорят	simple_agrmt	солдаты говорят	1
338	unexpected	169	169	говорят	simple_agrmt	солдаты говорит	1
339	expected	170	170	ждали	simple_agrmt	солдаты ждали	1
340	unexpected	170	170	ждали	simple_agrmt	солдаты ждал	1
341	expected	171	171	читают	simple_agrmt	солдаты читают	1
342	unexpected	171	171	читают	simple_agrmt	солдаты читает	1
343	expected	172	172	старые	simple_agrmt	солдаты старые	1
344	unexpected	172	172	старые	simple_agrmt	солдаты старый	1
345	expected	173	173	маленькие	simple_agrmt	солдаты маленькие	1
346	unexpected	173	173	маленькие	simple_agrmt	солдаты маленький	1
347	expected	174	174	молодые	simple_agrmt	солдаты молодые	1
348	unexpected	174	174	молодые	simple_agrmt	солдаты молодой	1
349	expected	175	175	большие	simple_agrmt	солдаты большие	1
350	unexpected	175	175	большие	simple_agrmt	солдаты большой	1
351	expected	176	176	говорят	simple_agrmt	танцоры говорят	1
352	unexpected	176	176	говорят	simple_agrmt	танцоры говорит	1
353	expected	177	177	ждали	simple_agrmt	танцоры ждали	1
354	unexpected	177	177	ждали	simple_agrmt	танцоры ждал	1
355	expected	178	178	читают	simple_agrmt	танцоры читают	1
356	unexpected	178	178	читают	simple_agrmt	танцоры читает	1
357	expected	179	179	старые	simple_agrmt	танцоры старые	1
358	unexpected	179	179	старые	simple_agrmt	танцоры старый	1
359	expected	180	180	маленькие	simple_agrmt	танцоры маленькие	1
360	unexpected	180	180	маленькие	simple_agrmt	танцоры маленький	1
361	expected	181	181	молодые	simple_agrmt	танцоры молодые	1
362	unexpected	181	181	молодые	simple_agrmt	танцоры молодой	1
363	expected	182	182	большие	simple_agrmt	танцоры большие	1
364	unexpected	182	182	большие	simple_agrmt	танцоры большой	1
365	expected	183	183	говорят	simple_agrmt	архитекторы говорят	1
366	unexpected	183	183	говорят	simple_agrmt	архитекторы говорит	1
367	expected	184	184	ждали	simple_agrmt	архитекторы ждали	1
368	unexpected	184	184	ждали	simple_agrmt	архитекторы ждал	1
369	expected	185	185	читают	simple_agrmt	архитекторы читают	1
370	unexpected	185	185	читают	simple_agrmt	архитекторы читает	1
371	expected	186	186	старые	simple_agrmt	архитекторы старые	1
372	unexpected	186	186	старые	simple_agrmt	архитекторы старый	1
373	expected	187	187	маленькие	simple_agrmt	архитекторы маленькие	1
374	unexpected	187	187	маленькие	simple_agrmt	архитекторы маленький	1
375	expected	188	188	молодые	simple_agrmt	архитекторы молодые	1
376	unexpected	188	188	молодые	simple_agrmt	архитекторы молодой	1
377	expected	189	189	большие	simple_agrmt	архитекторы большие	1
378	unexpected	189	189	большие	simple_agrmt	архитекторы большой	1
379	expected	190	190	говорят	simple_agrmt	лидеры говорят	1
380	unexpected	190	190	говорят	simple_agrmt	лидеры говорит	1
381	expected	191	191	ждали	simple_agrmt	лидеры ждали	1
382	unexpected	191	191	ждали	simple_agrmt	лидеры ждал	1
383	expected	192	192	читают	simple_agrmt	лидеры читают	1
384	unexpected	192	192	читают	simple_agrmt	лидеры читает	1
385	expected	193	193	старые	simple_agrmt	лидеры старые	1
386	unexpected	193	193	старые	simple_agrmt	лидеры старый	1
387	expected	194	194	маленькие	simple_agrmt	лидеры маленькие	1
388	unexpected	194	194	маленькие	simple_agrmt	лидеры маленький	1
389	expected	195	195	молодые	simple_agrmt	лидеры молодые	1
390	unexpected	195	195	молодые	simple_agrmt	лидеры молодой	1
391	expected	196	196	большие	simple_agrmt	лидеры большие	1
392	unexpected	196	196	большие	simple_agrmt	лидеры большой	1
393	expected	197	197	говорят	simple_agrmt	художники говорят	1
394	unexpected	197	197	говорят	simple_agrmt	художники говорит	1
395	expected	198	198	ждали	simple_agrmt	художники ждали	1
396	unexpected	198	198	ждали	simple_agrmt	художники ждал	1
397	expected	199	199	читают	simple_agrmt	художники читают	1
398	unexpected	199	199	читают	simple_agrmt	художники читает	1
399	expected	200	200	старые	simple_agrmt	художники старые	1
400	unexpected	200	200	старые	simple_agrmt	художники старый	1
401	expected	201	201	маленькие	simple_agrmt	художники маленькие	1
402	unexpected	201	201	маленькие	simple_agrmt	художники маленький	1
403	expected	202	202	молодые	simple_agrmt	художники молодые	1
404	unexpected	202	202	молодые	simple_agrmt	художники молодой	1
405	expected	203	203	большие	simple_agrmt	художники большие	1
406	unexpected	203	203	большие	simple_agrmt	художники большой	1
407	expected	204	204	говорят	simple_agrmt	отцы говорят	1
408	unexpected	204	204	говорят	simple_agrmt	отцы говорит	1
409	expected	205	205	ждали	simple_agrmt	отцы ждали	1
410	unexpected	205	205	ждали	simple_agrmt	отцы ждал	1
411	expected	206	206	читают	simple_agrmt	отцы читают	1
412	unexpected	206	206	читают	simple_agrmt	отцы читает	1
413	expected	207	207	старые	simple_agrmt	отцы старые	1
414	unexpected	207	207	старые	simple_agrmt	отцы старый	1
415	expected	208	208	маленькие	simple_agrmt	отцы маленькие	1
416	unexpected	208	208	маленькие	simple_agrmt	отцы маленький	1
417	expected	209	209	молодые	simple_agrmt	отцы молодые	1
418	unexpected	209	209	молодые	simple_agrmt	отцы молодой	1
419	expected	210	210	большие	simple_agrmt	отцы большие	1
420	unexpected	210	210	большие	simple_agrmt	отцы большой	1
421	expected	211	211	говорит	simple_agrmt	агент говорит	1
422	unexpected	211	211	говорит	simple_agrmt	агент говорят	1
423	expected	212	212	ждал	simple_agrmt	агент ждал	1
424	unexpected	212	212	ждал	simple_agrmt	агент ждали	1
425	expected	213	213	читает	simple_agrmt	агент читает	1
426	unexpected	213	213	читает	simple_agrmt	агент читают	1
427	expected	214	214	старый	simple_agrmt	агент старый	1
428	unexpected	214	214	старый	simple_agrmt	агент старые	1
429	expected	215	215	маленький	simple_agrmt	агент маленький	1
430	unexpected	215	215	маленький	simple_agrmt	агент маленькие	1
431	expected	216	216	молодой	simple_agrmt	агент молодой	1
432	unexpected	216	216	молодой	simple_agrmt	агент молодые	1
433	expected	217	217	большой	simple_agrmt	агент большой	1
434	unexpected	217	217	большой	simple_agrmt	агент большие	1
435	expected	218	218	говорит	simple_agrmt	министр говорит	1
436	unexpected	218	218	говорит	simple_agrmt	министр говорят	1
437	expected	219	219	ждал	simple_agrmt	министр ждал	1
438	unexpected	219	219	ждал	simple_agrmt	министр ждали	1
439	expected	220	220	читает	simple_agrmt	министр читает	1
440	unexpected	220	220	читает	simple_agrmt	министр читают	1
441	expected	221	221	старый	simple_agrmt	министр старый	1
442	unexpected	221	221	старый	simple_agrmt	министр старые	1
443	expected	222	222	маленький	simple_agrmt	министр маленький	1
444	unexpected	222	222	маленький	simple_agrmt	министр маленькие	1
445	expected	223	223	молодой	simple_agrmt	министр молодой	1
446	unexpected	223	223	молодой	simple_agrmt	министр молодые	1
447	expected	224	224	большой	simple_agrmt	министр большой	1
448	unexpected	224	224	большой	simple_agrmt	министр большие	1
449	expected	225	225	говорит	simple_agrmt	рабочий говорит	1
450	unexpected	225	225	говорит	simple_agrmt	рабочий говорят	1
451	expected	226	226	ждал	simple_agrmt	рабочий ждал	1
452	unexpected	226	226	ждал	simple_agrmt	рабочий ждали	1
453	expected	227	227	читает	simple_agrmt	рабочий читает	1
454	unexpected	227	227	читает	simple_agrmt	рабочий читают	1
