sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
143	expected	72	72	ищут	obj_rel_within	офицеры , которых министры ищут , говорят	4
144	unexpected	72	72	ищут	obj_rel_within	офицеры , которых министры ищет , говорят	4
145	expected	73	73	любят	obj_rel_within	пилоты , которых министры любят , говорят	4
146	unexpected	73	73	любят	obj_rel_within	пилоты , которых министры любит , говорят	4
147	expected	74	74	хотят	obj_rel_within	пилоты , которых министры хотят , говорят	4
148	unexpected	74	74	хотят	obj_rel_within	пилоты , которых министры хочет , говорят	4
149	expected	75	75	понимают	obj_rel_within	пилоты , которых министры понимают , говорят	4
150	unexpected	75	75	понимают	obj_rel_within	пилоты , которых министры понимает , говорят	4
151	expected	76	76	ищут	obj_rel_within	пилоты , которых министры ищут , говорят	4
152	unexpected	76	76	ищут	obj_rel_within	пилоты , которых министры ищет , говорят	4
153	expected	77	77	любят	obj_rel_within	ученики , которых министры любят , говорят	4
154	unexpected	77	77	любят	obj_rel_within	ученики , которых министры любит , говорят	4
155	expected	78	78	хотят	obj_rel_within	ученики , которых министры хотят , говорят	4
156	unexpected	78	78	хотят	obj_rel_within	ученики , которых министры хочет , говорят	4
157	expected	79	79	понимают	obj_rel_within	ученики , которых министры понимают , говорят	4
158	unexpected	79	79	понимают	obj_rel_within	ученики , которых министры понимает , говорят	4
159	expected	80	80	ищут	obj_rel_within	ученики , которых министры ищут , говорят	4
160	unexpected	80	80	ищут	obj_rel_within	ученики , которых министры ищет , говорят	4
161	expected	81	81	любят	obj_rel_within	авторы , которых рабочие любят , говорят	4
162	unexpected	81	81	любят	obj_rel_within	авторы , которых рабочие любит , говорят	4
163	expected	82	82	хотят	obj_rel_within	авторы , которых рабочие хотят , говорят	4
164	unexpected	82	82	хотят	obj_rel_within	авторы , которых рабочие хочет , говорят	4
165	expected	83	83	понимают	obj_rel_within	авторы , которых рабочие понимают , говорят	4
166	unexpected	83	83	понимают	obj_rel_within	авторы , которых рабочие понимает , говорят	4
167	expected	84	84	ищут	obj_rel_within	авторы , которых рабочие ищут , говорят	4
168	unexpected	84	84	ищут	obj_rel_within	авторы , которых рабочие ищет , говорят	4
169	expected	85	85	любят	obj_rel_within	режиссёры , которых рабочие любят , говорят	4
170	unexpected	85	85	любят	obj_rel_within	режиссёры , которых рабочие любит , говорят	4
171	expected	86	86	хотят	obj_rel_within	режиссёры , которых рабочие хотят , говорят	4
172	unexpected	86	86	хотят	obj_rel_within	режиссёры , которых рабочие хочет , говорят	4
173	expected	87	87	понимают	obj_rel_within	режиссёры , которых рабочие понимают , говорят	4
174	unexpected	87	87	понимают	obj_rel_within	режиссёры , которых рабочие понимает , говорят	4
175	expected	88	88	ищут	obj_rel_within	режиссёры , которых рабочие ищут , говорят	4
176	unexpected	88	88	ищут	obj_rel_within	режиссёры , которых рабочие ищет , говорят	4
177	expected	89	89	любят	obj_rel_within	фермеры , которых рабочие любят , говорят	4
178	unexpected	89	89	любят	obj_rel_within	фермеры , которых рабочие любит , говорят	4
179	expected	90	90	хотят	obj_rel_within	фермеры , которых рабочие хотят , говорят	4
180	unexpected	90	90	хотят	obj_rel_within	фермеры , которых рабочие хочет , говорят	4
181	expected	91	91	понимают	obj_rel_within	фермеры , которых рабочие понимают , говорят	4
182	unexpected	91	91	понимают	obj_rel_within	фермеры , которых рабочие понимает , говорят	4
183	expected	92	92	ищут	obj_rel_within	фермеры , которых рабочие ищут , говорят	4
184	unexpected	92	92	ищут	obj_rel_within	фермеры , которых рабочие ищет , говорят	4
185	expected	93	93	любят	obj_rel_within	врачи , которых рабочие любят , говорят	4
186	unexpected	93	93	любят	obj_rel_within	врачи , которых рабочие любит , говорят	4
187	expected	94	94	хотят	obj_rel_within	врачи , которых рабочие хотят , говорят	4
188	unexpected	94	94	хотят	obj_rel_within	врачи , которых рабочие хочет , говорят	4
189	expected	95	95	понимают	obj_rel_within	врачи , которых рабочие понимают , говорят	4
190	unexpected	95	95	понимают	obj_rel_within	врачи , которых рабочие понимает , говорят	4
191	expected	96	96	ищут	obj_rel_within	врачи , которых рабочие ищут , говорят	4
192	unexpected	96	96	ищут	obj_rel_within	врачи , которых рабочие ищет , говорят	4
193	expected	97	97	любят	obj_rel_within	сенаторы , которых рабочие любят , говорят	4
194	unexpected	97	97	любят	obj_rel_within	сенаторы , которых рабочие любит , говорят	4
195	expected	98	98	хотят	obj_rel_within	сенаторы , которых рабочие хотят , говорят	4
196	unexpected	98	98	хотят	obj_rel_within	сенаторы , которых рабочие хочет , говорят	4
197	expected	99	99	понимают	obj_rel_within	сенаторы , которых рабочие понимают , говорят	4
198	unexpected	99	99	понимают	obj_rel_within	сенаторы , которых рабочие понимает , говорят	4
199	expected	100	100	ищут	obj_rel_within	сенаторы , которых рабочие ищут , говорят	4
200	unexpected	100	100	ищут	obj_rel_within	сенаторы , которых рабочие ищет , говорят	4
201	expected	101	101	любят	obj_rel_within	профессора , которых рабочие любят , говорят	4
202	unexpected	101	101	любят	obj_rel_within	профессора , которых рабочие любит , говорят	4
203	expected	102	102	хотят	obj_rel_within	профессора , которых рабочие хотят , говорят	4
204	unexpected	102	102	хотят	obj_rel_within	профессора , которых рабочие хочет , говорят	4
205	expected	103	103	понимают	obj_rel_within	профессора , которых рабочие понимают , говорят	4
206	unexpected	103	103	понимают	obj_rel_within	профессора , которых рабочие понимает , говорят	4
207	expected	104	104	ищут	obj_rel_within	профессора , которых рабочие ищут , говорят	4
208	unexpected	104	104	ищут	obj_rel_within	профессора , которых рабочие ищет , говорят	4
209	expected	105	105	любят	obj_rel_within	клиенты , которых рабочие любят , говорят	4
210	unexpected	105	105	любят	obj_rel_within	клиенты , которых рабочие любит , говорят	4
211	expected	106	106	хотят	obj_rel_within	клиенты , которых рабочие хотят , говорят	4
212	unexpected	106	106	хотят	obj_rel_within	клиенты , которых рабочие хочет , говорят	4
213	expected	107	107	понимают	obj_rel_within	клиенты , которых рабочие понимают , говорят	4
214	unexpected	107	107	понимают	obj_rel_within	клиенты , которых рабочие понимает , говорят	4
215	expected	108	108	ищут	obj_rel_within	клиенты , которых рабочие ищут , говорят	4
216	unexpected	108	108	ищут	obj_rel_within	клиенты , которых рабочие ищет , говорят	4
217	expected	109	109	любят	obj_rel_within	офицеры , которых рабочие любят , говорят	4
218	unexpected	109	109	любят	obj_rel_within	офицеры , которых рабочие любит , говорят	4
219	expected	110	110	хотят	obj_rel_within	офицеры , которых рабочие хотят , говорят	4
220	unexpected	110	110	хотят	obj_rel_within	офицеры , которых рабочие хочет , говорят	4
221	expected	111	111	понимают	obj_rel_within	офицеры , которых рабочие понимают , говорят	4
222	unexpected	111	111	понимают	obj_rel_within	офицеры , которых рабочие понимает , говорят	4
223	expected	112	112	ищут	obj_rel_within	офицеры , которых рабочие ищут , говорят	4
224	unexpected	112	112	ищут	obj_rel_within	офицеры , которых рабочие ищет , говорят	4
225	expected	113	113	любят	obj_rel_within	пилоты , которых рабочие любят , говорят	4
226	unexpected	113	113	любят	obj_rel_within	пилоты , которых рабочие любит , говорят	4
227	expected	114	114	хотят	obj_rel_within	пилоты , которых рабочие хотят , говорят	4
228	unexpected	114	114	хотят	obj_rel_within	пилоты , которых рабочие хочет , говорят	4
229	expected	115	115	понимают	obj_rel_within	пилоты , которых рабочие понимают , говорят	4
230	unexpected	115	115	понимают	obj_rel_within	пилоты , которых рабочие понимает , говорят	4
231	expected	116	116	ищут	obj_rel_within	пилоты , которых рабочие ищут , говорят	4
232	unexpected	116	116	ищут	obj_rel_within	пилоты , которых рабочие ищет , говорят	4
233	expected	117	117	любят	obj_rel_within	ученики , которых рабочие любят , говорят	4
234	unexpected	117	117	любят	obj_rel_within	ученики , которых рабочие любит , говорят	4
235	expected	118	118	хотят	obj_rel_within	ученики , которых рабочие хотят , говорят	4
236	unexpected	118	118	хотят	obj_rel_within	ученики , которых рабочие хочет , говорят	4
237	expected	119	119	понимают	obj_rel_within	ученики , которых рабочие понимают , говорят	4
238	unexpected	119	119	понимают	obj_rel_within	ученики , которых рабочие понимает , говорят	4
239	expected	120	120	ищут	obj_rel_within	ученики , которых рабочие ищут , говорят	4
240	unexpected	120	120	ищут	obj_rel_within	ученики , которых рабочие ищет , говорят	4
241	expected	121	121	любят	obj_rel_within	авторы , которых помощники любят , говорят	4
242	unexpected	121	121	любят	obj_rel_within	авторы , которых помощники любит , говорят	4
243	expected	122	122	хотят	obj_rel_within	авторы , которых помощники хотят , говорят	4
244	unexpected	122	122	хотят	obj_rel_within	авторы , которых помощники хочет , говорят	4
245	expected	123	123	понимают	obj_rel_within	авторы , которых помощники понимают , говорят	4
246	unexpected	123	123	понимают	obj_rel_within	авторы , которых помощники понимает , говорят	4
247	expected	124	124	ищут	obj_rel_within	авторы , которых помощники ищут , говорят	4
248	unexpected	124	124	ищут	obj_rel_within	авторы , которых помощники ищет , говорят	4
249	expected	125	125	любят	obj_rel_within	режиссёры , которых помощники любят , говорят	4
250	unexpected	125	125	любят	obj_rel_within	режиссёры , которых помощники любит , говорят	4
251	expected	126	126	хотят	obj_rel_within	режиссёры , которых помощники хотят , говорят	4
252	unexpected	126	126	хотят	obj_rel_within	режиссёры , которых помощники хочет , говорят	4
253	expected	127	127	понимают	obj_rel_within	режиссёры , которых помощники понимают , говорят	4
254	unexpected	127	127	понимают	obj_rel_within	режиссёры , которых помощники понимает , говорят	4
255	expected	128	128	ищут	obj_rel_within	режиссёры , которых помощники ищут , говорят	4
256	unexpected	128	128	ищут	obj_rel_within	режиссёры , которых помощники ищет , говорят	4
257	expected	129	129	любят	obj_rel_within	фермеры , которых помощники любят , говорят	4
258	unexpected	129	129	любят	obj_rel_within	фермеры , которых помощники любит , говорят	4
259	expected	130	130	хотят	obj_rel_within	фермеры , которых помощники хотят , говорят	4
260	unexpected	130	130	хотят	obj_rel_within	фермеры , которых помощники хочет , говорят	4
261	expected	131	131	понимают	obj_rel_within	фермеры , которых помощники понимают , говорят	4
262	unexpected	131	131	понимают	obj_rel_within	фермеры , которых помощники понимает , говорят	4
263	expected	132	132	ищут	obj_rel_within	фермеры , которых помощники ищут , говорят	4
264	unexpected	132	132	ищут	obj_rel_within	фермеры , которых помощники ищет , говорят	4
265	expected	133	133	любят	obj_rel_within	врачи , которых помощники любят , говорят	4
266	unexpected	133	133	любят	obj_rel_within	врачи , которых помощники любит , говорят	4
267	expected	134	134	хотят	obj_rel_within	врачи , которых помощники хотят , говорят	4
268	unexpected	134	134	хотят	obj_rel_within	врачи , которых помощники хочет , говорят	4
269	expected	135	135	понимают	obj_rel_within	врачи , которых помощники понимают , говорят	4
270	unexpected	135	135	понимают	obj_rel_within	врачи , которых помощники понимает , говорят	4
271	expected	136	136	ищут	obj_rel_within	врачи , которых помощники ищут , говорят	4
272	unexpected	136	136	ищут	obj_rel_within	врачи , которых помощники ищет , говорят	4
273	expected	137	137	любят	obj_rel_within	сенаторы , которых помощники любят , говорят	4
274	unexpected	137	137	любят	obj_rel_within	сенаторы , которых помощники любит , говорят	4
275	expected	138	138	хотят	obj_rel_within	сенаторы , которых помощники хотят , говорят	4
276	unexpected	138	138	хотят	obj_rel_within	сенаторы , которых помощники хочет , говорят	4
277	expected	139	139	понимают	obj_rel_within	сенаторы , которых помощники понимают , говорят	4
278	unexpected	139	139	понимают	obj_rel_within	сенаторы , которых помощники понимает , говорят	4
279	expected	140	140	ищут	obj_rel_within	сенаторы , которых помощники ищут , говорят	4
280	unexpected	140	140	ищут	obj_rel_within	сенаторы , которых помощники ищет , говорят	4
281	expected	141	141	любят	obj_rel_within	профессора , которых помощники любят , говорят	4
282	unexpected	141	141	любят	obj_rel_within	профессора , которых помощники любит , говорят	4
283	expected	142	142	хотят	obj_rel_within	профессора , которых помощники хотят , говорят	4
284	unexpected	142	142	хотят	obj_rel_within	профессора , которых помощники хочет , говорят	4
285	expected	143	143	понимают	obj_rel_within	профессора , которых помощники понимают , говорят	4
286	unexpected	143	143	понимают	obj_rel_within	профессора , которых помощники понимает , говорят	4
287	expected	144	144	ищут	obj_rel_within	профессора , которых помощники ищут , говорят	4
288	unexpected	144	144	ищут	obj_rel_within	профессора , которых помощники ищет , говорят	4
289	expected	145	145	любят	obj_rel_within	клиенты , которых помощники любят , говорят	4
290	unexpected	145	145	любят	obj_rel_within	клиенты , которых помощники любит , говорят	4
291	expected	146	146	хотят	obj_rel_within	клиенты , которых помощники хотят , говорят	4
292	unexpected	146	146	хотят	obj_rel_within	клиенты , которых помощники хочет , говорят	4
293	expected	147	147	понимают	obj_rel_within	клиенты , которых помощники понимают , говорят	4
294	unexpected	147	147	понимают	obj_rel_within	клиенты , которых помощники понимает , говорят	4
295	expected	148	148	ищут	obj_rel_within	клиенты , которых помощники ищут , говорят	4
296	unexpected	148	148	ищут	obj_rel_within	клиенты , которых помощники ищет , говорят	4
297	expected	149	149	любят	obj_rel_within	офицеры , которых помощники любят , говорят	4
298	unexpected	149	149	любят	obj_rel_within	офицеры , которых помощники любит , говорят	4
299	expected	150	150	хотят	obj_rel_within	офицеры , которых помощники хотят , говорят	4
300	unexpected	150	150	хотят	obj_rel_within	офицеры , которых помощники хочет , говорят	4
301	expected	151	151	понимают	obj_rel_within	офицеры , которых помощники понимают , говорят	4
302	unexpected	151	151	понимают	obj_rel_within	офицеры , которых помощники понимает , говорят	4
303	expected	152	152	ищут	obj_rel_within	офицеры , которых помощники ищут , говорят	4
304	unexpected	152	152	ищут	obj_rel_within	офицеры , которых помощники ищет , говорят	4
305	expected	153	153	любят	obj_rel_within	пилоты , которых помощники любят , говорят	4
306	unexpected	153	153	любят	obj_rel_within	пилоты , которых помощники любит , говорят	4
307	expected	154	154	хотят	obj_rel_within	пилоты , которых помощники хотят , говорят	4
308	unexpected	154	154	хотят	obj_rel_within	пилоты , которых помощники хочет , говорят	4
309	expected	155	155	понимают	obj_rel_within	пилоты , которых помощники понимают , говорят	4
310	unexpected	155	155	понимают	obj_rel_within	пилоты , которых помощники понимает , говорят	4
311	expected	156	156	ищут	obj_rel_within	пилоты , которых помощники ищут , говорят	4
312	unexpected	156	156	ищут	obj_rel_within	пилоты , которых помощники ищет , говорят	4
313	expected	157	157	любят	obj_rel_within	ученики , которых помощники любят , говорят	4
314	unexpected	157	157	любят	obj_rel_within	ученики , которых помощники любит , говорят	4
315	expected	158	158	хотят	obj_rel_within	ученики , которых помощники хотят , говорят	4
316	unexpected	158	158	хотят	obj_rel_within	ученики , которых помощники хочет , говорят	4
317	expected	159	159	понимают	obj_rel_within	ученики , которых помощники понимают , говорят	4
318	unexpected	159	159	понимают	obj_rel_within	ученики , которых помощники понимает , говорят	4
319	expected	160	160	ищут	obj_rel_within	ученики , которых помощники ищут , говорят	4
320	unexpected	160	160	ищут	obj_rel_within	ученики , которых помощники ищет , говорят	4
321	expected	161	161	любят	obj_rel_within	авторы , которых солдаты любят , говорят	4
322	unexpected	161	161	любят	obj_rel_within	авторы , которых солдаты любит , говорят	4
323	expected	162	162	хотят	obj_rel_within	авторы , которых солдаты хотят , говорят	4
324	unexpected	162	162	хотят	obj_rel_within	авторы , которых солдаты хочет , говорят	4
325	expected	163	163	понимают	obj_rel_within	авторы , которых солдаты понимают , говорят	4
326	unexpected	163	163	понимают	obj_rel_within	авторы , которых солдаты понимает , говорят	4
327	expected	164	164	ищут	obj_rel_within	авторы , которых солдаты ищут , говорят	4
328	unexpected	164	164	ищут	obj_rel_within	авторы , которых солдаты ищет , говорят	4
329	expected	165	165	любят	obj_rel_within	режиссёры , которых солдаты любят , говорят	4
330	unexpected	165	165	любят	obj_rel_within	режиссёры , которых солдаты любит , говорят	4
331	expected	166	166	хотят	obj_rel_within	режиссёры , которых солдаты хотят , говорят	4
332	unexpected	166	166	хотят	obj_rel_within	режиссёры , которых солдаты хочет , говорят	4
333	expected	167	167	понимают	obj_rel_within	режиссёры , которых солдаты понимают , говорят	4
334	unexpected	167	167	понимают	obj_rel_within	режиссёры , которых солдаты понимает , говорят	4
335	expected	168	168	ищут	obj_rel_within	режиссёры , которых солдаты ищут , говорят	4
336	unexpected	168	168	ищут	obj_rel_within	режиссёры , которых солдаты ищет , говорят	4
337	expected	169	169	любят	obj_rel_within	фермеры , которых солдаты любят , говорят	4
