sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
69	expected	35	35	большой	vp_coord	сенатор говорит и большой	3
70	unexpected	35	35	большой	vp_coord	сенатор говорит и большие	3
71	expected	36	36	говорит	vp_coord	профессор говорит и говорит	3
72	unexpected	36	36	говорит	vp_coord	профессор говорит и говорят	3
73	expected	37	37	ждал	vp_coord	профессор говорит и ждал	3
74	unexpected	37	37	ждал	vp_coord	профессор говорит и ждали	3
75	expected	38	38	читает	vp_coord	профессор говорит и читает	3
76	unexpected	38	38	читает	vp_coord	профессор говорит и читают	3
77	expected	39	39	старый	vp_coord	профессор говорит и старый	3
78	unexpected	39	39	старый	vp_coord	профессор говорит и старые	3
79	expected	40	40	маленький	vp_coord	профессор говорит и маленький	3
80	unexpected	40	40	маленький	vp_coord	профессор говорит и маленькие	3
81	expected	41	41	молодой	vp_coord	профессор говорит и молодой	3
82	unexpected	41	41	молодой	vp_coord	профессор говорит и молодые	3
83	expected	42	42	большой	vp_coord	профессор говорит и большой	3
84	unexpected	42	42	большой	vp_coord	профессор говорит и большие	3
85	expected	43	43	говорит	vp_coord	клиент говорит и говорит	3
86	unexpected	43	43	говорит	vp_coord	клиент говорит и говорят	3
87	expected	44	44	ждал	vp_coord	клиент говорит и ждал	3
88	unexpected	44	44	ждал	vp_coord	клиент говорит и ждали	3
89	expected	45	45	читает	vp_coord	клиент говорит и читает	3
90	unexpected	45	45	читает	vp_coord	клиент говорит и читают	3
91	expected	46	46	старый	vp_coord	клиент говорит и старый	3
92	unexpected	46	46	старый	vp_coord	клиент говорит и старые	3
93	expected	47	47	маленький	vp_coord	клиент говорит и маленький	3
94	unexpected	47	47	маленький	vp_coord	клиент говорит и маленькие	3
95	expected	48	48	молодой	vp_coord	клиент говорит и молодой	3
96	unexpected	48	48	молодой	vp_coord	клиент говорит и молодые	3
97	expected	49	49	большой	vp_coord	клиент говорит и большой	3
98	unexpected	49	49	большой	vp_coord	клиент говорит и большие	3
99	expected	50	50	говорит	vp_coord	офицер говорит и говорит	3
100	unexpected	50	50	говорит	vp_coord	офицер говорит и говорят	3
101	expected	51	51	ждал	vp_coord	офицер говорит и ждал	3
102	unexpected	51	51	ждал	vp_coord	офицер говорит и ждали	3
103	expected	52	52	читает	vp_coord	офицер говорит и читает	3
104	unexpected	52	52	читает	vp_coord	офицер говорит и читают	3
105	expected	53	53	старый	vp_coord	офицер говорит и старый	3
106	unexpected	53	53	старый	vp_coord	офицер говорит и старые	3
107	expected	54	54	маленький	vp_coord	офицер говорит и маленький	3
108	unexpected	54	54	маленький	vp_coord	офицер говорит и маленькие	3
109	expected	55	55	молодой	vp_coord	офицер говорит и молодой	3
110	unexpected	55	55	молодой	vp_coord	офицер говорит и молодые	3
111	expected	56	56	большой	vp_coord	офицер говорит и большой	3
112	unexpected	56	56	большой	vp_coord	офицер говорит и большие	3
113	expected	57	57	говорит	vp_coord	пилот говорит и говорит	3
114	unexpected	57	57	говорит	vp_coord	пилот говорит и говорят	3
115	expected	58	58	ждал	vp_coord	пилот говорит и ждал	3
116	unexpected	58	58	ждал	vp_coord	пилот говорит и ждали	3
117	expected	59	59	читает	vp_coord	пилот говорит и читает	3
118	unexpected	59	59	читает	vp_coord	пилот говорит и читают	3
119	expected	60	60	старый	vp_coord	пилот говорит и старый	3
120	unexpected	60	60	старый	vp_coord	пилот говорит и старые	3
121	expected	61	61	маленький	vp_coord	пилот говорит и маленький	3
122	unexpected	61	61	маленький	vp_coord	пилот говорит и маленькие	3
123	expected	62	62	молодой	vp_coord	пилот говорит и молодой	3
124	unexpected	62	62	молодой	vp_coord	пилот говорит и молодые	3
125	expected	63	63	большой	vp_coord	пилот говорит и большой	3
126	unexpected	63	63	большой	vp_coord	пилот говорит и большие	3
127	expected	64	64	говорит	vp_coord	ученик говорит и говорит	3
128	unexpected	64	64	говорит	vp_coord	ученик говорит и говорят	3
129	expected	65	65	ждал	vp_coord	ученик говорит и ждал	3
130	unexpected	65	65	ждал	vp_coord	ученик говорит и ждали	3
131	expected	66	66	читает	vp_coord	ученик говорит и читает	3
132	unexpected	66	66	читает	vp_coord	ученик говорит и читают	3
133	expected	67	67	старый	vp_coord	ученик говорит и старый	3
134	unexpected	67	67	старый	vp_coord	ученик говорит и старые	3
135	expected	68	68	маленький	vp_coord	ученик говорит и маленький	3
136	unexpected	68	68	маленький	vp_coord	ученик говорит и маленькие	3
137	expected	69	69	молодой	vp_coord	ученик говорит и молодой	3
138	unexpected	69	69	молодой	vp_coord	ученик говорит и молодые	3
139	expected	70	70	большой	vp_coord	ученик говорит и большой	3
140	unexpected	70	70	большой	vp_coord	ученик говорит и большие	3
141	expected	71	71	говорит	vp_coord	автор ждал и говорит	3
142	unexpected	71	71	говорит	vp_coord	автор ждал и говорят	3
143	expected	72	72	ждал	vp_coord	автор ждал и ждал	3
144	unexpected	72	72	ждал	vp_coord	автор ждал и ждали	3
145	expected	73	73	читает	vp_coord	автор ждал и читает	3
146	unexpected	73	73	читает	vp_coord	автор ждал и читают	3
147	expected	74	74	старый	vp_coord	автор ждал и старый	3
148	unexpected	74	74	старый	vp_coord	автор ждал и старые	3
149	expected	75	75	маленький	vp_coord	автор ждал и маленький	3
150	unexpected	75	75	маленький	vp_coord	автор ждал и маленькие	3
151	expected	76	76	молодой	vp_coord	автор ждал и молодой	3
152	unexpected	76	76	молодой	vp_coord	автор ждал и молодые	3
153	expected	77	77	большой	vp_coord	автор ждал и большой	3
154	unexpected	77	77	большой	vp_coord	автор ждал и большие	3
155	expected	78	78	говорит	vp_coord	режиссёр ждал и говорит	3
156	unexpected	78	78	говорит	vp_coord	режиссёр ждал и говорят	3
157	expected	79	79	ждал	vp_coord	режиссёр ждал и ждал	3
158	unexpected	79	79	ждал	vp_coord	режиссёр ждал и ждали	3
159	expected	80	80	читает	vp_coord	режиссёр ждал и читает	3
160	unexpected	80	80	читает	vp_coord	режиссёр ждал и читают	3
161	expected	81	81	старый	vp_coord	режиссёр ждал и старый	3
162	unexpected	81	81	старый	vp_coord	режиссёр ждал и старые	3
163	expected	82	82	маленький	vp_coord	режиссёр ждал и маленький	3
164	unexpected	82	82	маленький	vp_coord	режиссёр ждал и маленькие	3
165	expected	83	83	молодой	vp_coord	режиссёр ждал и молодой	3
166	unexpected	83	83	молодой	vp_coord	режиссёр ждал и молодые	3
167	expected	84	84	большой	vp_coord	режиссёр ждал и большой	3
168	unexpected	84	84	большой	vp_coord	режиссёр ждал и большие	3
169	expected	85	85	говорит	vp_coord	фермер ждал и говорит	3
170	unexpected	85	85	говорит	vp_coord	фермер ждал и говорят	3
171	expected	86	86	ждал	vp_coord	фермер ждал и ждал	3
172	unexpected	86	86	ждал	vp_coord	фермер ждал и ждали	3
173	expected	87	87	читает	vp_coord	фермер ждал и читает	3
174	unexpected	87	87	читает	vp_coord	фермер ждал и читают	3
175	expected	88	88	старый	vp_coord	фермер ждал и старый	3
176	unexpected	88	88	старый	vp_coord	фермер ждал и старые	3
177	expected	89	89	маленький	vp_coord	фермер ждал и маленький	3
178	unexpected	89	89	маленький	vp_coord	фермер ждал и маленькие	3
179	expected	90	90	молодой	vp_coord	фермер ждал и молодой	3
180	unexpected	90	90	молодой	vp_coord	фермер ждал и молодые	3
181	expected	91	91	большой	vp_coord	фермер ждал и большой	3
182	unexpected	91	91	большой	vp_coord	фермер ждал и большие	3
183	expected	92	92	говорит	vp_coord	врач ждал и говорит	3
184	unexpected	92	92	говорит	vp_coord	врач ждал и говорят	3
185	expected	93	93	ждал	vp_coord	врач ждал и ждал	3
186	unexpected	93	93	ждал	vp_coord	врач ждал и ждали	3
187	expected	94	94	читает	vp_coord	врач ждал и читает	3
188	unexpected	94	94	читает	vp_coord	врач ждал и читают	3
189	expected	95	95	старый	vp_coord	врач ждал и старый	3
190	unexpected	95	95	старый	vp_coord	врач ждал и старые	3
191	expected	96	96	маленький	vp_coord	врач ждал и маленький	3
192	unexpected	96	96	маленький	vp_coord	врач ждал и маленькие	3
193	expected	97	97	молодой	vp_coord	врач ждал и молодой	3
194	unexpected	97	97	молодой	vp_coord	врач ждал и молодые	3
195	expected	98	98	большой	vp_coord	врач ждал и большой	3
196	unexpected	98	98	большой	vp_coord	врач ждал и большие	3
197	expected	99	99	говорит	vp_coord	сенатор ждал и говорит	3
198	unexpected	99	99	говорит	vp_coord	сенатор ждал и говорят	3
199	expected	100	100	ждал	vp_coord	сенатор ждал и ждал	3
200	unexpected	100	100	ждал	vp_coord	сенатор ждал и ждали	3
201	expected	101	101	читает	vp_coord	сенатор ждал и читает	3
202	unexpected	101	101	читает	vp_coord	сенатор ждал и читают	3
203	expected	102	102	старый	vp_coord	сенатор ждал и старый	3
204	unexpected	102	102	старый	vp_coord	сенатор ждал и старые	3
205	expected	103	103	маленький	vp_coord	сенатор ждал и маленький	3
206	unexpected	103	103	маленький	vp_coord	сенатор ждал и маленькие	3
207	expected	104	104	молодой	vp_coord	сенатор ждал и молодой	3
208	unexpected	104	104	молодой	vp_coord	сенатор ждал и молодые	3
209	expected	105	105	большой	vp_coord	сенатор ждал и большой	3
210	unexpected	105	105	большой	vp_coord	сенатор ждал и большие	3
211	expected	106	106	говорит	vp_coord	профессор ждал и говорит	3
212	unexpected	106	106	говорит	vp_coord	профессор ждал и говорят	3
213	expected	107	107	ждал	vp_coord	профессор ждал и ждал	3
214	unexpected	107	107	ждал	vp_coord	профессор ждал и ждали	3
215	expected	108	108	читает	vp_coord	профессор ждал и читает	3
216	unexpected	108	108	читает	vp_coord	профессор ждал и читают	3
217	expected	109	109	старый	vp_coord	профессор ждал и старый	3
218	unexpected	109	109	старый	vp_coord	профессор ждал и старые	3
219	expected	110	110	маленький	vp_coord	профессор ждал и маленький	3
220	unexpected	110	110	маленький	vp_coord	профессор ждал и маленькие	3
221	expected	111	111	молодой	vp_coord	профессор ждал и молодой	3
222	unexpected	111	111	молодой	vp_coord	профессор ждал и молодые	3
223	expected	112	112	большой	vp_coord	профессор ждал и большой	3
224	unexpected	112	112	большой	vp_coord	профессор ждал и большие	3
225	expected	113	113	говорит	vp_coord	клиент ждал и говорит	3
226	unexpected	113	113	говорит	vp_coord	клиент ждал и говорят	3
227	expected	114	114	ждал	vp_coord	клиент ждал и ждал	3
228	unexpected	114	114	ждал	vp_coord	клиент ждал и ждали	3
229	expected	115	115	читает	vp_coord	клиент ждал и читает	3
230	unexpected	115	115	читает	vp_coord	клиент ждал и читают	3
231	expected	116	116	старый	vp_coord	клиент ждал и старый	3
232	unexpected	116	116	старый	vp_coord	клиент ждал и старые	3
233	expected	117	117	маленький	vp_coord	клиент ждал и маленький	3
234	unexpected	117	117	маленький	vp_coord	клиент ждал и маленькие	3
235	expected	118	118	молодой	vp_coord	клиент ждал и молодой	3
236	unexpected	118	118	молодой	vp_coord	клиент ждал и молодые	3
237	expected	119	119	большой	vp_coord	клиент ждал и большой	3
238	unexpected	119	119	большой	vp_coord	клиент ждал и большие	3
239	expected	120	120	говорит	vp_coord	офицер ждал и говорит	3
240	unexpected	120	120	говорит	vp_coord	офицер ждал и говорят	3
241	expected	121	121	ждал	vp_coord	офицер ждал и ждал	3
242	unexpected	121	121	ждал	vp_coord	офицер ждал и ждали	3
243	expected	122	122	читает	vp_coord	офицер ждал и читает	3
244	unexpected	122	122	читает	vp_coord	офицер ждал и читают	3
245	expected	123	123	старый	vp_coord	офицер ждал и старый	3
246	unexpected	123	123	старый	vp_coord	офицер ждал и старые	3
247	expected	124	124	маленький	vp_coord	офицер ждал и маленький	3
248	unexpected	124	124	маленький	vp_coord	офицер ждал и маленькие	3
249	expected	125	125	молодой	vp_coord	офицер ждал и молодой	3
250	unexpected	125	125	молодой	vp_coord	офицер ждал и молодые	3
251	expected	126	126	большой	vp_coord	офицер ждал и большой	3
252	unexpected	126	126	большой	vp_coord	офицер ждал и большие	3
253	expected	127	127	говорит	vp_coord	пилот ждал и говорит	3
254	unexpected	127	127	говорит	vp_coord	пилот ждал и говорят	3
255	expected	128	128	ждал	vp_coord	пилот ждал и ждал	3
256	unexpected	128	128	ждал	vp_coord	пилот ждал и ждали	3
257	expected	129	129	читает	vp_coord	пилот ждал и читает	3
258	unexpected	129	129	читает	vp_coord	пилот ждал и читают	3
259	expected	130	130	старый	vp_coord	пилот ждал и старый	3
260	unexpected	130	130	старый	vp_coord	пилот ждал и старые	3
261	expected	131	131	маленький	vp_coord	пилот ждал и маленький	3
262	unexpected	131	131	маленький	vp_coord	пилот ждал и маленькие	3
263	expected	132	132	молодой	vp_coord	пилот ждал и молодой	3
264	unexpected	132	132	молодой	vp_coord	пилот ждал и молодые	3
265	expected	133	133	большой	vp_coord	пилот ждал и большой	3
266	unexpected	133	133	большой	vp_coord	пилот ждал и большие	3
267	expected	134	134	говорит	vp_coord	ученик ждал и говорит	3
268	unexpected	134	134	говорит	vp_coord	ученик ждал и говорят	3
269	expected	135	135	ждал	vp_coord	ученик ждал и ждал	3
270	unexpected	135	135	ждал	vp_coord	ученик ждал и ждали	3
271	expected	136	136	читает	vp_coord	ученик ждал и читает	3
272	unexpected	136	136	читает	vp_coord	ученик ждал и читают	3
273	expected	137	137	старый	vp_coord	ученик ждал и старый	3
274	unexpected	137	137	старый	vp_coord	ученик ждал и старые	3
275	expected	138	138	маленький	vp_coord	ученик ждал и маленький	3
276	unexpected	138	138	маленький	vp_coord	ученик ждал и маленькие	3
277	expected	139	139	молодой	vp_coord	ученик ждал и молодой	3
278	unexpected	139	139	молодой	vp_coord	ученик ждал и молодые	3
279	expected	140	140	большой	vp_coord	ученик ждал и большой	3
280	unexpected	140	140	большой	vp_coord	ученик ждал и большие	3
281	expected	141	141	говорит	vp_coord	автор читает и говорит	3
282	unexpected	141	141	говорит	vp_coord	автор читает и говорят	3
283	expected	142	142	ждал	vp_coord	автор читает и ждал	3
284	unexpected	142	142	ждал	vp_coord	автор читает и ждали	3
285	expected	143	143	читает	vp_coord	автор читает и читает	3
286	unexpected	143	143	читает	vp_coord	автор читает и читают	3
287	expected	144	144	старый	vp_coord	автор читает и старый	3
288	unexpected	144	144	старый	vp_coord	автор читает и старые	3
289	expected	145	145	маленький	vp_coord	автор читает и маленький	3
290	unexpected	145	145	маленький	vp_coord	автор читает и маленькие	3
291	expected	146	146	молодой	vp_coord	автор читает и молодой	3
292	unexpected	146	146	молодой	vp_coord	автор читает и молодые	3
293	expected	147	147	большой	vp_coord	автор читает и большой	3
294	unexpected	147	147	большой	vp_coord	автор читает и большие	3
295	expected	148	148	говорит	vp_coord	режиссёр читает и говорит	3
296	unexpected	148	148	говорит	vp_coord	режиссёр читает и говорят	3
297	expected	149	149	ждал	vp_coord	режиссёр читает и ждал	3
298	unexpected	149	149	ждал	vp_coord	режиссёр читает и ждали	3
299	expected	150	150	читает	vp_coord	режиссёр читает и читает	3
300	unexpected	150	150	читает	vp_coord	режиссёр читает и читают	3
301	expected	151	151	старый	vp_coord	режиссёр читает и старый	3
302	unexpected	151	151	старый	vp_coord	режиссёр читает и старые	3
303	expected	152	152	маленький	vp_coord	режиссёр читает и маленький	3
304	unexpected	152	152	маленький	vp_coord	режиссёр читает и маленькие	3
305	expected	153	153	молодой	vp_coord	режиссёр читает и молодой	3
306	unexpected	153	153	молодой	vp_coord	режиссёр читает и молодые	3
307	expected	154	154	большой	vp_coord	режиссёр читает и большой	3
308	unexpected	154	154	большой	vp_coord	режиссёр читает и большие	3
309	expected	155	155	говорит	vp_coord	фермер читает и говорит	3
310	unexpected	155	155	говорит	vp_coord	фермер читает и говорят	3
311	expected	156	156	ждал	vp_coord	фермер читает и ждал	3
312	unexpected	156	156	ждал	vp_coord	фермер читает и ждали	3
313	expected	157	157	читает	vp_coord	фермер читает и читает	3
314	unexpected	157	157	читает	vp_coord	фермер читает и читают	3
315	expected	158	158	старый	vp_coord	фермер читает и старый	3
316	unexpected	158	158	старый	vp_coord	фермер читает и старые	3
317	expected	159	159	маленький	vp_coord	фермер читает и маленький	3
318	unexpected	159	159	маленький	vp_coord	фермер читает и маленькие	3
319	expected	160	160	молодой	vp_coord	фермер читает и молодой	3
320	unexpected	160	160	молодой	vp_coord	фермер читает и молодые	3
321	expected	161	161	большой	vp_coord	фермер читает и большой	3
322	unexpected	161	161	большой	vp_coord	фермер читает и большие	3
323	expected	162	162	говорит	vp_coord	врач читает и говорит	3
324	unexpected	162	162	говорит	vp_coord	врач читает и говорят	3
325	expected	163	163	ждал	vp_coord	врач читает и ждал	3
326	unexpected	163	163	ждал	vp_coord	врач читает и ждали	3
327	expected	164	164	читает	vp_coord	врач читает и читает	3
328	unexpected	164	164	читает	vp_coord	врач читает и читают	3
329	expected	165	165	старый	vp_coord	врач читает и старый	3
330	unexpected	165	165	старый	vp_coord	врач читает и старые	3
331	expected	166	166	маленький	vp_coord	врач читает и маленький	3
332	unexpected	166	166	маленький	vp_coord	врач читает и маленькие	3
333	expected	167	167	молодой	vp_coord	врач читает и молодой	3
334	unexpected	167	167	молодой	vp_coord	врач читает и молодые	3
335	expected	168	168	большой	vp_coord	врач читает и большой	3
336	unexpected	168	168	большой	vp_coord	врач читает и большие	3
337	expected	169	169	говорит	vp_coord	сенатор читает и говорит	3
338	unexpected	169	169	говорит	vp_coord	сенатор читает и говорят	3
339	expected	170	170	ждал	vp_coord	сенатор читает и ждал	3
340	unexpected	170	170	ждал	vp_coord	сенатор читает и ждали	3
341	expected	171	171	читает	vp_coord	сенатор читает и читает	3
342	unexpected	171	171	читает	vp_coord	сенатор читает и читают	3
343	expected	172	172	старый	vp_coord	сенатор читает и старый	3
344	unexpected	172	172	старый	vp_coord	сенатор читает и старые	3
345	expected	173	173	маленький	vp_coord	сенатор читает и маленький	3
346	unexpected	173	173	маленький	vp_coord	сенатор читает и маленькие	3
347	expected	174	174	молодой	vp_coord	сенатор читает и молодой	3
348	unexpected	174	174	молодой	vp_coord	сенатор читает и молодые	3
349	expected	175	175	большой	vp_coord	сенатор читает и большой	3
350	unexpected	175	175	большой	vp_coord	сенатор читает и большие	3
351	expected	176	176	говорит	vp_coord	профессор читает и говорит	3
352	unexpected	176	176	говорит	vp_coord	профессор читает и говорят	3
353	expected	177	177	ждал	vp_coord	профессор читает и ждал	3
354	unexpected	177	177	ждал	vp_coord	профессор читает и ждали	3
355	expected	178	178	читает	vp_coord	профессор читает и читает	3
356	unexpected	178	178	читает	vp_coord	профессор читает и читают	3
357	expected	179	179	старый	vp_coord	профессор читает и старый	3
358	unexpected	179	179	старый	vp_coord	профессор читает и старые	3
359	expected	180	180	маленький	vp_coord	профессор читает и маленький	3
360	unexpected	180	180	маленький	vp_coord	профессор читает и маленькие	3
361	expected	181	181	молодой	vp_coord	профессор читает и молодой	3
362	unexpected	181	181	молодой	vp_coord	профессор читает и молодые	3
363	expected	182	182	большой	vp_coord	профессор читает и большой	3
364	unexpected	182	182	большой	vp_coord	профессор читает и большие	3
365	expected	183	183	говорит	vp_coord	клиент читает и говорит	3
366	unexpected	183	183	говорит	vp_coord	клиент читает и говорят	3
367	expected	184	184	ждал	vp_coord	клиент читает и ждал	3
368	unexpected	184	184	ждал	vp_coord	клиент читает и ждали	3
369	expected	185	185	читает	vp_coord	клиент читает и читает	3
370	unexpected	185	185	читает	vp_coord	клиент читает и читают	3
371	expected	186	186	старый	vp_coord	клиент читает и старый	3
372	unexpected	186	186	старый	vp_coord	клиент читает и старые	3
373	expected	187	187	маленький	vp_coord	клиент читает и маленький	3
374	unexpected	187	187	маленький	vp_coord	клиент читает и маленькие	3
375	expected	188	188	молодой	vp_coord	клиент читает и молодой	3
376	unexpected	188	188	молодой	vp_coord	клиент читает и молодые	3
377	expected	189	189	большой	vp_coord	клиент читает и большой	3
378	unexpected	189	189	большой	vp_coord	клиент читает и большие	3
379	expected	190	190	говорит	vp_coord	офицер читает и говорит	3
380	unexpected	190	190	говорит	vp_coord	офицер читает и говорят	3
381	expected	191	191	ждал	vp_coord	офицер читает и ждал	3
382	unexpected	191	191	ждал	vp_coord	офицер читает и ждали	3
383	expected	192	192	читает	vp_coord	офицер читает и читает	3
384	unexpected	192	192	читает	vp_coord	офицер читает и читают	3
385	expected	193	193	старый	vp_coord	офицер читает и старый	3
386	unexpected	193	193	старый	vp_coord	офицер читает и старые	3
387	expected	194	194	маленький	vp_coord	офицер читает и маленький	3
388	unexpected	194	194	маленький	vp_coord	офицер читает и маленькие	3
389	expected	195	195	молодой	vp_coord	офицер читает и молодой	3
390	unexpected	195	195	молодой	vp_coord	офицер читает и молодые	3
391	expected	196	196	большой	vp_coord	офицер читает и большой	3
392	unexpected	196	196	большой	vp_coord	офицер читает и большие	3
393	expected	197	197	говорит	vp_coord	пилот читает и говорит	3
394	unexpected	197	197	говорит	vp_coord	пилот читает и говорят	3
395	expected	198	198	ждал	vp_coord	пилот читает и ждал	3
396	unexpected	198	198	ждал	vp_coord	пилот читает и ждали	3
397	expected	199	199	читает	vp_coord	пилот читает и читает	3
398	unexpected	199	199	читает	vp_coord	пилот читает и читают	3
399	expected	200	200	старый	vp_coord	пилот читает и старый	3
400	unexpected	200	200	старый	vp_coord	пилот читает и старые	3
401	expected	201	201	маленький	vp_coord	пилот читает и маленький	3
402	unexpected	201	201	маленький	vp_coord	пилот читает и маленькие	3
403	expected	202	202	молодой	vp_coord	пилот читает и молодой	3
404	unexpected	202	202	молодой	vp_coord	пилот читает и молодые	3
405	expected	203	203	большой	vp_coord	пилот читает и большой	3
406	unexpected	203	203	большой	vp_coord	пилот читает и большие	3
407	expected	204	204	говорит	vp_coord	ученик читает и говорит	3
408	unexpected	204	204	говорит	vp_coord	ученик читает и говорят	3
409	expected	205	205	ждал	vp_coord	ученик читает и ждал	3
410	unexpected	205	205	ждал	vp_coord	ученик читает и ждали	3
411	expected	206	206	читает	vp_coord	ученик читает и читает	3
412	unexpected	206	206	читает	vp_coord	ученик читает и читают	3
413	expected	207	207	старый	vp_coord	ученик читает и старый	3
414	unexpected	207	207	старый	vp_coord	ученик читает и старые	3
415	expected	208	208	маленький	vp_coord	ученик читает и маленький	3
416	unexpected	208	208	маленький	vp_coord	ученик читает и маленькие	3
417	expected	209	209	молодой	vp_coord	ученик читает и молодой	3
418	unexpected	209	209	молодой	vp_coord	ученик читает и молодые	3
419	expected	210	210	большой	vp_coord	ученик читает и большой	3
420	unexpected	210	210	большой	vp_coord	ученик читает и большие	3
421	expected	211	211	говорит	vp_coord	автор старый и говорит	3
422	unexpected	211	211	говорит	vp_coord	автор старый и говорят	3
423	expected	212	212	ждал	vp_coord	автор старый и ждал	3
424	unexpected	212	212	ждал	vp_coord	автор старый и ждали	3
425	expected	213	213	читает	vp_coord	автор старый и читает	3
426	unexpected	213	213	читает	vp_coord	автор старый и читают	3
427	expected	214	214	старый	vp_coord	автор старый и старый	3
428	unexpected	214	214	старый	vp_coord	автор старый и старые	3
429	expected	215	215	маленький	vp_coord	автор старый и маленький	3
430	unexpected	215	215	маленький	vp_coord	автор старый и маленькие	3
431	expected	216	216	молодой	vp_coord	автор старый и молодой	3
432	unexpected	216	216	молодой	vp_coord	автор старый и молодые	3
433	expected	217	217	большой	vp_coord	автор старый и большой	3
434	unexpected	217	217	большой	vp_coord	автор старый и большие	3
435	expected	218	218	говорит	vp_coord	режиссёр старый и говорит	3
436	unexpected	218	218	говорит	vp_coord	режиссёр старый и говорят	3
