sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
52	unexpected	26	26	маленькие	subj_rel	врачи , которые любят агентов , маленький	6
53	expected	27	27	молодые	subj_rel	врачи , которые любят агентов , молодые	6
54	unexpected	27	27	молодые	subj_rel	врачи , которые любят агентов , молодой	6
55	expected	28	28	большие	subj_rel	врачи , которые любят агентов , большие	6
56	unexpected	28	28	большие	subj_rel	врачи , которые любят агентов , большой	6
57	expected	29	29	говорят	subj_rel	сенаторы , которые любят агентов , говорят	6
58	unexpected	29	29	говорят	subj_rel	сенаторы , которые любят агентов , говорит	6
59	expected	30	30	ждали	subj_rel	сенаторы , которые любят агентов , ждали	6
60	unexpected	30	30	ждали	subj_rel	сенаторы , которые любят агентов , ждал	6
61	expected	31	31	читают	subj_rel	сенаторы , которые любят агентов , читают	6
62	unexpected	31	31	читают	subj_rel	сенаторы , которые любят агентов , читает	6
63	expected	32	32	старые	subj_rel	сенаторы , которые любят агентов , старые	6
64	unexpected	32	32	старые	subj_rel	сенаторы , которые любят агентов , старый	6
65	expected	33	33	маленькие	subj_rel	сенаторы , которые любят агентов , маленькие	6
66	unexpected	33	33	маленькие	subj_rel	сенаторы , которые любят агентов , маленький	6
67	expected	34	34	молодые	subj_rel	сенаторы , которые любят агентов , молодые	6
68	unexpected	34	34	молодые	subj_rel	сенаторы , которые любят агентов , молодой	6
69	expected	35	35	большие	subj_rel	сенаторы , которые любят агентов , большие	6
70	unexpected	35	35	большие	subj_rel	сенаторы , которые любят агентов , большой	6
71	expected	36	36	говорят	subj_rel	профессора , которые любят агентов , говорят	6
72	unexpected	36	36	говорят	subj_rel	профессора , которые любят агентов , говорит	6
73	expected	37	37	ждали	subj_rel	профессора , которые любят агентов , ждали	6
74	unexpected	37	37	ждали	subj_rel	профессора , которые любят агентов , ждал	6
75	expected	38	38	читают	subj_rel	профессора , которые любят агентов , читают	6
76	unexpected	38	38	читают	subj_rel	профессора , которые любят агентов , читает	6
77	expected	39	39	старые	subj_rel	профессора , которые любят агентов , старые	6
78	unexpected	39	39	старые	subj_rel	профессора , которые любят агентов , старый	6
79	expected	40	40	маленькие	subj_rel	профессора , которые любят агентов , маленькие	6
80	unexpected	40	40	маленькие	subj_rel	профессора , которые любят агентов , маленький	6
81	expected	41	41	молодые	subj_rel	профессора , которые любят агентов , молодые	6
82	unexpected	41	41	молодые	subj_rel	профессора , которые любят агентов , молодой	6
83	expected	42	42	большие	subj_rel	профессора , которые любят агентов , большие	6
84	unexpected	42	42	большие	subj_rel	профессора , которые любят агентов , большой	6
85	expected	43	43	говорят	subj_rel	клиенты , которые любят агентов , говорят	6
86	unexpected	43	43	говорят	subj_rel	клиенты , которые любят агентов , говорит	6
87	expected	44	44	ждали	subj_rel	клиенты , которые любят агентов , ждали	6
88	unexpected	44	44	ждали	subj_rel	клиенты , которые любят агентов , ждал	6
89	expected	45	45	читают	subj_rel	клиенты , которые любят агентов , читают	6
90	unexpected	45	45	читают	subj_rel	клиенты , которые любят агентов , читает	6
91	expected	46	46	старые	subj_rel	клиенты , которые любят агентов , старые	6
92	unexpected	46	46	старые	subj_rel	клиенты , которые любят агентов , старый	6
93	expected	47	47	маленькие	subj_rel	клиенты , которые любят агентов , маленькие	6
94	unexpected	47	47	маленькие	subj_rel	клиенты , которые любят агентов , маленький	6
95	expected	48	48	молодые	subj_rel	клиенты , которые любят агентов , молодые	6
96	unexpected	48	48	молодые	subj_rel	клиенты , которые любят агентов , молодой	6
97	expected	49	49	большие	subj_rel	клиенты , которые любят агентов , большие	6
98	unexpected	49	49	большие	subj_rel	клиенты , которые любят агентов , большой	6
99	expected	50	50	говорят	subj_rel	офицеры , которые любят агентов , говорят	6
100	unexpected	50	50	говорят	subj_rel	офицеры , которые любят агентов , говорит	6
101	expected	51	51	ждали	subj_rel	офицеры , которые любят агентов , ждали	6
102	unexpected	51	51	ждали	subj_rel	офицеры , которые любят агентов , ждал	6
103	expected	52	52	читают	subj_rel	офицеры , которые любят агентов , читают	6
104	unexpected	52	52	читают	subj_rel	офицеры , которые любят агентов , читает	6
105	expected	53	53	старые	subj_rel	офицеры , которые любят агентов , старые	6
106	unexpected	53	53	старые	subj_rel	офицеры , которые любят агентов , старый	6
107	expected	54	54	маленькие	subj_rel	офицеры , которые любят агентов , маленькие	6
108	unexpected	54	54	маленькие	subj_rel	офицеры , которые любят агентов , маленький	6
109	expected	55	55	молодые	subj_rel	офицеры , которые любят агентов , молодые	6
110	unexpected	55	55	молодые	subj_rel	офицеры , которые любят агентов , молодой	6
111	expected	56	56	большие	subj_rel	офицеры , которые любят агентов , большие	6
112	unexpected	56	56	большие	subj_rel	офицеры , которые любят агентов , большой	6
113	expected	57	57	говорят	subj_rel	пилоты , которые любят агентов , говорят	6
114	unexpected	57	57	говорят	subj_rel	пилоты , которые любят агентов , говорит	6
115	expected	58	58	ждали	subj_rel	пилоты , которые любят агентов , ждали	6
116	unexpected	58	58	ждали	subj_rel	пилоты , которые любят агентов , ждал	6
117	expected	59	59	читают	subj_rel	пилоты , которые любят агентов , читают	6
118	unexpected	59	59	читают	subj_rel	пилоты , которые любят агентов , читает	6
119	expected	60	60	старые	subj_rel	пилоты , которые любят агентов , старые	6
120	unexpected	60	60	старые	subj_rel	пилоты , которые любят агентов , старый	6
121	expected	61	61	маленькие	subj_rel	пилоты , которые любят агентов , маленькие	6
122	unexpected	61	61	маленькие	subj_rel	пилоты , которые любят агентов , маленький	6
123	expected	62	62	молодые	subj_rel	пилоты , которые любят агентов , молодые	6
124	unexpected	62	62	молодые	subj_rel	пилоты , которые любят агентов , молодой	6
125	expected	63	63	большие	subj_rel	пилоты , которые любят агентов , большие	6
126	unexpected	63	63	большие	subj_rel	пилоты , которые любят агентов , большой	6
127	expected	64	64	говорят	subj_rel	ученики , которые любят агентов , говорят	6
128	unexpected	64	64	говорят	subj_rel	ученики , которые любят агентов , говорит	6
129	expected	65	65	ждали	subj_rel	ученики , которые любят агентов , ждали	6
130	unexpected	65	65	ждали	subj_rel	ученики , которые любят агентов , ждал	6
131	expected	66	66	читают	subj_rel	ученики , которые любят агентов , читают	6
132	unexpected	66	66	читают	subj_rel	ученики , которые любят агентов , читает	6
133	expected	67	67	старые	subj_rel	ученики , которые любят агентов , старые	6
134	unexpected	67	67	старые	subj_rel	ученики , которые любят агентов , старый	6
135	expected	68	68	маленькие	subj_rel	ученики , которые любят агентов , маленькие	6
136	unexpected	68	68	маленькие	subj_rel	ученики , которые любят агентов , маленький	6
137	expected	69	69	молодые	subj_rel	ученики , которые любят агентов , молодые	6
138	unexpected	69	69	молодые	subj_rel	ученики , которые любят агентов , молодой	6
139	expected	70	70	большие	subj_rel	ученики , которые любят агентов , большие	6
140	unexpected	70	70	большие	subj_rel	ученики , которые любят агентов , большой	6
141	expected	71	71	говорят	subj_rel	авторы , которые хотят агентов , говорят	6
142	unexpected	71	71	говорят	subj_rel	авторы , которые хотят агентов , говорит	6
143	expected	72	72	ждали	subj_rel	авторы , которые хотят агентов , ждали	6
144	unexpected	72	72	ждали	subj_rel	авторы , которые хотят агентов , ждал	6
145	expected	73	73	читают	subj_rel	авторы , которые хотят агентов , читают	6
146	unexpected	73	73	читают	subj_rel	авторы , которые хотят агентов , читает	6
147	expected	74	74	старые	subj_rel	авторы , которые хотят агентов , старые	6
148	unexpected	74	74	старые	subj_rel	авторы , которые хотят агентов , старый	6
149	expected	75	75	маленькие	subj_rel	авторы , которые хотят агентов , маленькие	6
150	unexpected	75	75	маленькие	subj_rel	авторы , которые хотят агентов , маленький	6
151	expected	76	76	молодые	subj_rel	авторы , которые хотят агентов , молодые	6
152	unexpected	76	76	молодые	subj_rel	авторы , которые хотят агентов , молодой	6
153	expected	77	77	большие	subj_rel	авторы , которые хотят агентов , большие	6
154	unexpected	77	77	большие	subj_rel	авторы , которые хотят агентов , большой	6
155	expected	78	78	говорят	subj_rel	режиссёры , которые хотят агентов , говорят	6
156	unexpected	78	78	говорят	subj_rel	режиссёры , которые хотят агентов , говорит	6
157	expected	79	79	ждали	subj_rel	режиссёры , которые хотят агентов , ждали	6
158	unexpected	79	79	ждали	subj_rel	режиссёры , которые хотят агентов , ждал	6
159	expected	80	80	читают	subj_rel	режиссёры , которые хотят агентов , читают	6
160	unexpected	80	80	читают	subj_rel	режиссёры , которые хотят агентов , читает	6
161	expected	81	81	старые	subj_rel	режиссёры , которые хотят агентов , старые	6
162	unexpected	81	81	старые	subj_rel	режиссёры , которые хотят агентов , старый	6
163	expected	82	82	маленькие	subj_rel	режиссёры , которые хотят агентов , маленькие	6
164	unexpected	82	82	маленькие	subj_rel	режиссёры , которые хотят агентов , маленький	6
165	expected	83	83	молодые	subj_rel	режиссёры , которые хотят агентов , молодые	6
166	unexpected	83	83	молодые	subj_rel	режиссёры , которые хотят агентов , молодой	6
167	expected	84	84	большие	subj_rel	режиссёры , которые хотят агентов , большие	6
168	unexpected	84	84	большие	subj_rel	режиссёры , которые хотят агентов , большой	6
169	expected	85	85	говорят	subj_rel	фермеры , которые хотят агентов , говорят	6
170	unexpected	85	85	говорят	subj_rel	фермеры , которые хотят агентов , говорит	6
171	expected	86	86	ждали	subj_rel	фермеры , которые хотят агентов , ждали	6
172	unexpected	86	86	ждали	subj_rel	фермеры , которые хотят агентов , ждал	6
173	expected	87	87	читают	subj_rel	фермеры , которые хотят агентов , читают	6
174	unexpected	87	87	читают	subj_rel	фермеры , которые хотят агентов , читает	6
175	expected	88	88	старые	subj_rel	фермеры , которые хотят агентов , старые	6
176	unexpected	88	88	старые	subj_rel	фермеры , которые хотят агентов , старый	6
177	expected	89	89	маленькие	subj_rel	фермеры , которые хотят агентов , маленькие	6
178	unexpected	89	89	маленькие	subj_rel	фермеры , которые хотят агентов , маленький	6
179	expected	90	90	молодые	subj_rel	фермеры , которые хотят агентов , молодые	6
180	unexpected	90	90	молодые	subj_rel	фермеры , которые хотят агентов , молодой	6
181	expected	91	91	большие	subj_rel	фермеры , которые хотят агентов , большие	6
182	unexpected	91	91	большие	subj_rel	фермеры , которые хотят агентов , большой	6
183	expected	92	92	говорят	subj_rel	врачи , которые хотят агентов , говорят	6
184	unexpected	92	92	говорят	subj_rel	врачи , которые хотят агентов , говорит	6
185	expected	93	93	ждали	subj_rel	врачи , которые хотят агентов , ждали	6
186	unexpected	93	93	ждали	subj_rel	врачи , которые хотят агентов , ждал	6
187	expected	94	94	читают	subj_rel	врачи , которые хотят агентов , читают	6
188	unexpected	94	94	читают	subj_rel	врачи , которые хотят агентов , читает	6
189	expected	95	95	старые	subj_rel	врачи , которые хотят агентов , старые	6
190	unexpected	95	95	старые	subj_rel	врачи , которые хотят агентов , старый	6
191	expected	96	96	маленькие	subj_rel	врачи , которые хотят агентов , маленькие	6
192	unexpected	96	96	маленькие	subj_rel	врачи , которые хотят агентов , маленький	6
193	expected	97	97	молодые	subj_rel	врачи , которые хотят агентов , молодые	6
194	unexpected	97	97	молодые	subj_rel	врачи , которые хотят агентов , молодой	6
195	expected	98	98	большие	subj_rel	врачи , которые хотят агентов , большие	6
196	unexpected	98	98	большие	subj_rel	врачи , которые хотят агентов , большой	6
197	expected	99	99	говорят	subj_rel	сенаторы , которые хотят агентов , говорят	6
198	unexpected	99	99	говорят	subj_rel	сенаторы , которые хотят агентов , говорит	6
199	expected	100	100	ждали	subj_rel	сенаторы , которые хотят агентов , ждали	6
200	unexpected	100	100	ждали	subj_rel	сенаторы , которые хотят агентов , ждал	6
201	expected	101	101	читают	subj_rel	сенаторы , которые хотят агентов , читают	6
202	unexpected	101	101	читают	subj_rel	сенаторы , которые хотят агентов , читает	6
203	expected	102	102	старые	subj_rel	сенаторы , которые хотят агентов , старые	6
204	unexpected	102	102	старые	subj_rel	сенаторы , которые хотят агентов , старый	6
205	expected	103	103	маленькие	subj_rel	сенаторы , которые хотят агентов , маленькие	6
206	unexpected	103	103	маленькие	subj_rel	сенаторы , которые хотят агентов , маленький	6
207	expected	104	104	молодые	subj_rel	сенаторы , которые хотят агентов , молодые	6
208	unexpected	104	104	молодые	subj_rel	сенаторы , которые хотят агентов , молодой	6
209	expected	105	105	большие	subj_rel	сенаторы , которые хотят агентов , большие	6
210	unexpected	105	105	большие	subj_rel	сенаторы , которые хотят агентов , большой	6
211	expected	106	106	говорят	subj_rel	профессора , которые хотят агентов , говорят	6
212	unexpected	106	106	говорят	subj_rel	профессора , которые хотят агентов , говорит	6
213	expected	107	107	ждали	subj_rel	профессора , которые хотят агентов , ждали	6
214	unexpected	107	107	ждали	subj_rel	профессора , которые хотят агентов , ждал	6
215	expected	108	108	читают	subj_rel	профессора , которые хотят агентов , читают	6
216	unexpected	108	108	читают	subj_rel	профессора , которые хотят агентов , читает	6
217	expected	109	109	старые	subj_rel	профессора , которые хотят агентов , старые	6
218	unexpected	109	109	старые	subj_rel	профессора , которые хотят агентов , старый	6
219	expected	110	110	маленькие	subj_rel	профессора , которые хотят агентов , маленькие	6
220	unexpected	110	110	маленькие	subj_rel	профессора , которые хотят агентов , маленький	6
221	expected	111	111	молодые	subj_rel	профессора , которые хотят агентов , молодые	6
222	unexpected	111	111	молодые	subj_rel	профессора , которые хотят агентов , молодой	6
223	expected	112	112	большие	subj_rel	профессора , которые хотят агентов , большие	6
224	unexpected	112	112	большие	subj_rel	профессора , которые хотят агентов , большой	6
225	expected	113	113	говорят	subj_rel	клиенты , которые хотят агентов , говорят	6
226	unexpected	113	113	говорят	subj_rel	клиенты , которые хотят агентов , говорит	6
227	expected	114	114	ждали	subj_rel	клиенты , которые хотят агентов , ждали	6
228	unexpected	114	114	ждали	subj_rel	клиенты , которые хотят агентов , ждал	6
229	expected	115	115	читают	subj_rel	клиенты , которые хотят агентов , читают	6
230	unexpected	115	115	читают	subj_rel	клиенты , которые хотят агентов , читает	6
231	expected	116	116	старые	subj_rel	клиенты , которые хотят агентов , старые	6
232	unexpected	116	116	старые	subj_rel	клиенты , которые хотят агентов , старый	6
233	expected	117	117	маленькие	subj_rel	клиенты , которые хотят агентов , маленькие	6
234	unexpected	117	117	маленькие	subj_rel	клиенты , которые хотят агентов , маленький	6
235	expected	118	118	молодые	subj_rel	клиенты , которые хотят агентов , молодые	6
236	unexpected	118	118	молодые	subj_rel	клиенты , которые хотят агентов , молодой	6
237	expected	119	119	большие	subj_rel	клиенты , которые хотят агентов , большие	6
238	unexpected	119	119	большие	subj_rel	клиенты , которые хотят агентов , большой	6
239	expected	120	120	говорят	subj_rel	офицеры , которые хотят агентов , говорят	6
240	unexpected	120	120	говорят	subj_rel	офицеры , которые хотят агентов , говорит	6
241	expected	121	121	ждали	subj_rel	офицеры , которые хотят агентов , ждали	6
242	unexpected	121	121	ждали	subj_rel	офицеры , которые хотят агентов , ждал	6
243	expected	122	122	читают	subj_rel	офицеры , которые хотят агентов , читают	6
244	unexpected	122	122	читают	subj_rel	офицеры , которые хотят агентов , читает	6
245	expected	123	123	старые	subj_rel	офицеры , которые хотят агентов , старые	6
246	unexpected	123	123	старые	subj_rel	офицеры , которые хотят агентов , старый	6
247	expected	124	124	маленькие	subj_rel	офицеры , которые хотят агентов , маленькие	6
248	unexpected	124	124	маленькие	subj_rel	офицеры , которые хотят агентов , маленький	6
249	expected	125	125	молодые	subj_rel	офицеры , которые хотят агентов , молодые	6
250	unexpected	125	125	молодые	subj_rel	офицеры , которые хотят агентов , молодой	6
251	expected	126	126	большие	subj_rel	офицеры , которые хотят агентов , большие	6
252	unexpected	126	126	большие	subj_rel	офицеры , которые хотят агентов , большой	6
253	expected	127	127	говорят	subj_rel	пилоты , которые хотят агентов , говорят	6
254	unexpected	127	127	говорят	subj_rel	пилоты , которые хотят агентов , говорит	6
255	expected	128	128	ждали	subj_rel	пилоты , которые хотят агентов , ждали	6
256	unexpected	128	128	ждали	subj_rel	пилоты , которые хотят агентов , ждал	6
257	expected	129	129	читают	subj_rel	пилоты , которые хотят агентов , читают	6
258	unexpected	129	129	читают	subj_rel	пилоты , которые хотят агентов , читает	6
259	expected	130	130	старые	subj_rel	пилоты , которые хотят агентов , старые	6
260	unexpected	130	130	старые	subj_rel	пилоты , которые хотят агентов , старый	6
261	expected	131	131	маленькие	subj_rel	пилоты , которые хотят агентов , маленькие	6
262	unexpected	131	131	маленькие	subj_rel	пилоты , которые хотят агентов , маленький	6
263	expected	132	132	молодые	subj_rel	пилоты , которые хотят агентов , молодые	6
264	unexpected	132	132	молодые	subj_rel	пилоты , которые хотят агентов , молодой	6
265	expected	133	133	большие	subj_rel	пилоты , которые хотят агентов , большие	6
266	unexpected	133	133	большие	subj_rel	пилоты , которые хотят агентов , большой	6
267	expected	134	134	говорят	subj_rel	ученики , которые хотят агентов , говорят	6
268	unexpected	134	134	говорят	subj_rel	ученики , которые хотят агентов , говорит	6
269	expected	135	135	ждали	subj_rel	ученики , которые хотят агентов , ждали	6
270	unexpected	135	135	ждали	subj_rel	ученики , которые хотят агентов , ждал	6
271	expected	136	136	читают	subj_rel	ученики , которые хотят агентов , читают	6
272	unexpected	136	136	читают	subj_rel	ученики , которые хотят агентов , читает	6
273	expected	137	137	старые	subj_rel	ученики , которые хотят агентов , старые	6
274	unexpected	137	137	старые	subj_rel	ученики , которые хотят агентов , старый	6
275	expected	138	138	маленькие	subj_rel	ученики , которые хотят агентов , маленькие	6
276	unexpected	138	138	маленькие	subj_rel	ученики , которые хотят агентов , маленький	6
277	expected	139	139	молодые	subj_rel	ученики , которые хотят агентов , молодые	6
278	unexpected	139	139	молодые	subj_rel	ученики , которые хотят агентов , молодой	6
279	expected	140	140	большие	subj_rel	ученики , которые хотят агентов , большие	6
280	unexpected	140	140	большие	subj_rel	ученики , которые хотят агентов , большой	6
281	expected	141	141	говорят	subj_rel	авторы , которые понимают агентов , говорят	6
282	unexpected	141	141	говорят	subj_rel	авторы , которые понимают агентов , говорит	6
283	expected	142	142	ждали	subj_rel	авторы , которые понимают агентов , ждали	6
284	unexpected	142	142	ждали	subj_rel	авторы , которые понимают агентов , ждал	6
285	expected	143	143	читают	subj_rel	авторы , которые понимают агентов , читают	6
286	unexpected	143	143	читают	subj_rel	авторы , которые понимают агентов , читает	6
287	expected	144	144	старые	subj_rel	авторы , которые понимают агентов , старые	6
288	unexpected	144	144	старые	subj_rel	авторы , которые понимают агентов , старый	6
289	expected	145	145	маленькие	subj_rel	авторы , которые понимают агентов , маленькие	6
290	unexpected	145	145	маленькие	subj_rel	авторы , которые понимают агентов , маленький	6
291	expected	146	146	молодые	subj_rel	авторы , которые понимают агентов , молодые	6
292	unexpected	146	146	молодые	subj_rel	авторы , которые понимают агентов , молодой	6
293	expected	147	147	большие	subj_rel	авторы , которые понимают агентов , большие	6
294	unexpected	147	147	большие	subj_rel	авторы , которые понимают агентов , большой	6
295	expected	148	148	говорят	subj_rel	режиссёры , которые понимают агентов , говорят	6
296	unexpected	148	148	говорят	subj_rel	режиссёры , которые понимают агентов , говорит	6
297	expected	149	149	ждали	subj_rel	режиссёры , которые понимают агентов , ждали	6
298	unexpected	149	149	ждали	subj_rel	режиссёры , которые понимают агентов , ждал	6
299	expected	150	150	читают	subj_rel	режиссёры , которые понимают агентов , читают	6
300	unexpected	150	150	читают	subj_rel	режиссёры , которые понимают агентов , читает	6
301	expected	151	151	старые	subj_rel	режиссёры , которые понимают агентов , старые	6
302	unexpected	151	151	старые	subj_rel	режиссёры , которые понимают агентов , старый	6
303	expected	152	152	маленькие	subj_rel	режиссёры , которые понимают агентов , маленькие	6
304	unexpected	152	152	маленькие	subj_rel	режиссёры , которые понимают агентов , маленький	6
305	expected	153	153	молодые	subj_rel	режиссёры , которые понимают агентов , молодые	6
306	unexpected	153	153	молодые	subj_rel	режиссёры , которые понимают агентов , молодой	6
307	expected	154	154	большие	subj_rel	режиссёры , которые понимают агентов , большие	6
308	unexpected	154	154	большие	subj_rel	режиссёры , которые понимают агентов , большой	6
309	expected	155	155	говорят	subj_rel	фермеры , которые понимают агентов , говорят	6
310	unexpected	155	155	говорят	subj_rel	фермеры , которые понимают агентов , говорит	6
311	expected	156	156	ждали	subj_rel	фермеры , которые понимают агентов , ждали	6
312	unexpected	156	156	ждали	subj_rel	фермеры , которые понимают агентов , ждал	6
313	expected	157	157	читают	subj_rel	фермеры , которые понимают агентов , читают	6
314	unexpected	157	157	читают	subj_rel	фермеры , которые понимают агентов , читает	6
315	expected	158	158	старые	subj_rel	фермеры , которые понимают агентов , старые	6
316	unexpected	158	158	старые	subj_rel	фермеры , которые понимают агентов , старый	6
317	expected	159	159	маленькие	subj_rel	фермеры , которые понимают агентов , маленькие	6
318	unexpected	159	159	маленькие	subj_rel	фермеры , которые понимают агентов , маленький	6
319	expected	160	160	молодые	subj_rel	фермеры , которые понимают агентов , молодые	6
320	unexpected	160	160	молодые	subj_rel	фермеры , которые понимают агентов , молодой	6
321	expected	161	161	большие	subj_rel	фермеры , которые понимают агентов , большие	6
322	unexpected	161	161	большие	subj_rel	фермеры , которые понимают агентов , большой	6
323	expected	162	162	говорят	subj_rel	врачи , которые понимают агентов , говорят	6
324	unexpected	162	162	говорят	subj_rel	врачи , которые понимают агентов , говорит	6
325	expected	163	163	ждали	subj_rel	врачи , которые понимают агентов , ждали	6
326	unexpected	163	163	ждали	subj_rel	врачи , которые понимают агентов , ждал	6
327	expected	164	164	читают	subj_rel	врачи , которые понимают агентов , читают	6
328	unexpected	164	164	читают	subj_rel	врачи , которые понимают агентов , читает	6
329	expected	165	165	старые	subj_rel	врачи , которые понимают агентов , старые	6
330	unexpected	165	165	старые	subj_rel	врачи , которые понимают агентов , старый	6
331	expected	166	166	маленькие	subj_rel	врачи , которые понимают агентов , маленькие	6
332	unexpected	166	166	маленькие	subj_rel	врачи , которые понимают агентов , маленький	6
333	expected	167	167	молодые	subj_rel	врачи , которые понимают агентов , молодые	6
334	unexpected	167	167	молодые	subj_rel	врачи , которые понимают агентов , молодой	6
335	expected	168	168	большие	subj_rel	врачи , которые понимают агентов , большие	6
336	unexpected	168	168	большие	subj_rel	врачи , которые понимают агентов , большой	6
337	expected	169	169	говорят	subj_rel	сенаторы , которые понимают агентов , говорят	6
338	unexpected	169	169	говорят	subj_rel	сенаторы , которые понимают агентов , говорит	6
339	expected	170	170	ждали	subj_rel	сенаторы , которые понимают агентов , ждали	6
340	unexpected	170	170	ждали	subj_rel	сенаторы , которые понимают агентов , ждал	6
341	expected	171	171	читают	subj_rel	сенаторы , которые понимают агентов , читают	6
342	unexpected	171	171	читают	subj_rel	сенаторы , которые понимают агентов , читает	6
343	expected	172	172	старые	subj_rel	сенаторы , которые понимают агентов , старые	6
344	unexpected	172	172	старые	subj_rel	сенаторы , которые понимают агентов , старый	6
345	expected	173	173	маленькие	subj_rel	сенаторы , которые понимают агентов , маленькие	6
346	unexpected	173	173	маленькие	subj_rel	сенаторы , которые понимают агентов , маленький	6
347	expected	174	174	молодые	subj_rel	сенаторы , которые понимают агентов , молодые	6
348	unexpected	174	174	молодые	subj_rel	сенаторы , которые понимают агентов , молодой	6
349	expected	175	175	большие	subj_rel	сенаторы , которые понимают агентов , большие	6
350	unexpected	175	175	большие	subj_rel	сенаторы , которые понимают агентов , большой	6
351	expected	176	176	говорят	subj_rel	профессора , которые понимают агентов , говорят	6
352	unexpected	176	176	говорят	subj_rel	профессора , которые понимают агентов , говорит	6
353	expected	177	177	ждали	subj_rel	профессора , которые понимают агентов , ждали	6
354	unexpected	177	177	ждали	subj_rel	профессора , которые понимают агентов , ждал	6
355	expected	178	178	читают	subj_rel	профессора , которые понимают агентов , читают	6
356	unexpected	178	178	читают	subj_rel	профессора , которые понимают агентов , читает	6
357	expected	179	179	старые	subj_rel	профессора , которые понимают агентов , старые	6
358	unexpected	179	179	старые	subj_rel	профессора , которые понимают агентов , старый	6
359	expected	180	180	маленькие	subj_rel	профессора , которые понимают агентов , маленькие	6
