sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
89	expected	45	45	читают	prep	клиенты перед агентами читают	3
90	unexpected	45	45	читают	prep	клиенты перед агентами читает	3
91	expected	46	46	старые	prep	клиенты перед агентами старые	3
92	unexpected	46	46	старые	prep	клиенты перед агентами старый	3
93	expected	47	47	маленькие	prep	клиенты перед агентами маленькие	3
94	unexpected	47	47	маленькие	prep	клиенты перед агентами маленький	3
95	expected	48	48	молодые	prep	клиенты перед агентами молодые	3
96	unexpected	48	48	молодые	prep	клиенты перед агентами молодой	3
97	expected	49	49	большие	prep	клиенты перед агентами большие	3
98	unexpected	49	49	большие	prep	клиенты перед агентами большой	3
99	expected	50	50	говорят	prep	офицеры перед агентами говорят	3
100	unexpected	50	50	говорят	prep	офицеры перед агентами говорит	3
101	expected	51	51	ждали	prep	офицеры перед агентами ждали	3
102	unexpected	51	51	ждали	prep	офицеры перед агентами ждал	3
103	expected	52	52	читают	prep	офицеры перед агентами читают	3
104	unexpected	52	52	читают	prep	офицеры перед агентами читает	3
105	expected	53	53	старые	prep	офицеры перед агентами старые	3
106	unexpected	53	53	старые	prep	офицеры перед агентами старый	3
107	expected	54	54	маленькие	prep	офицеры перед агентами маленькие	3
108	unexpected	54	54	маленькие	prep	офицеры перед агентами маленький	3
109	expected	55	55	молодые	prep	офицеры перед агентами молодые	3
110	unexpected	55	55	молодые	prep	офицеры перед агентами молодой	3
111	expected	56	56	большие	prep	офицеры перед агентами большие	3
112	unexpected	56	56	большие	prep	офицеры перед агентами большой	3
113	expected	57	57	говорят	prep	пилоты перед агентами говорят	3
114	unexpected	57	57	говорят	prep	пилоты перед агентами говорит	3
115	expected	58	58	ждали	prep	пилоты перед агентами ждали	3
116	unexpected	58	58	ждали	prep	пилоты перед агентами ждал	3
117	expected	59	59	читают	prep	пилоты перед агентами читают	3
118	unexpected	59	59	читают	prep	пилоты перед агентами читает	3
119	expected	60	60	старые	prep	пилоты перед агентами старые	3
120	unexpected	60	60	старые	prep	пилоты перед агентами старый	3
121	expected	61	61	маленькие	prep	пилоты перед агентами маленькие	3
122	unexpected	61	61	маленькие	prep	пилоты перед агентами маленький	3
123	expected	62	62	молодые	prep	пилоты перед агентами молодые	3
124	unexpected	62	62	молодые	prep	пилоты перед агентами молодой	3
125	expected	63	63	большие	prep	пилоты перед агентами большие	3
126	unexpected	63	63	большие	prep	пилоты перед агентами большой	3
127	expected	64	64	говорят	prep	ученики перед агентами говорят	3
128	unexpected	64	64	говорят	prep	ученики перед агентами говорит	3
129	expected	65	65	ждали	prep	ученики перед агентами ждали	3
130	unexpected	65	65	ждали	prep	ученики перед агентами ждал	3
131	expected	66	66	читают	prep	ученики перед агентами читают	3
132	unexpected	66	66	читают	prep	ученики перед агентами читает	3
133	expected	67	67	старые	prep	ученики перед агентами старые	3
134	unexpected	67	67	старые	prep	ученики перед агентами старый	3
135	expected	68	68	маленькие	prep	ученики перед агентами маленькие	3
136	unexpected	68	68	маленькие	prep	ученики перед агентами маленький	3
137	expected	69	69	молодые	prep	ученики перед агентами молодые	3
138	unexpected	69	69	молодые	prep	ученики перед агентами молодой	3
139	expected	70	70	большие	prep	ученики перед агентами большие	3
140	unexpected	70	70	большие	prep	ученики перед агентами большой	3
141	expected	71	71	говорят	prep	авторы за агентами говорят	3
142	unexpected	71	71	говорят	prep	авторы за агентами говорит	3
143	expected	72	72	ждали	prep	авторы за агентами ждали	3
144	unexpected	72	72	ждали	prep	авторы за агентами ждал	3
145	expected	73	73	читают	prep	авторы за агентами читают	3
146	unexpected	73	73	читают	prep	авторы за агентами читает	3
147	expected	74	74	старые	prep	авторы за агентами старые	3
148	unexpected	74	74	старые	prep	авторы за агентами старый	3
149	expected	75	75	маленькие	prep	авторы за агентами маленькие	3
150	unexpected	75	75	маленькие	prep	авторы за агентами маленький	3
151	expected	76	76	молодые	prep	авторы за агентами молодые	3
152	unexpected	76	76	молодые	prep	авторы за агентами молодой	3
153	expected	77	77	большие	prep	авторы за агентами большие	3
154	unexpected	77	77	большие	prep	авторы за агентами большой	3
155	expected	78	78	говорят	prep	режиссёры за агентами говорят	3
156	unexpected	78	78	говорят	prep	режиссёры за агентами говорит	3
157	expected	79	79	ждали	prep	режиссёры за агентами ждали	3
158	unexpected	79	79	ждали	prep	режиссёры за агентами ждал	3
159	expected	80	80	читают	prep	режиссёры за агентами читают	3
160	unexpected	80	80	читают	prep	режиссёры за агентами читает	3
161	expected	81	81	старые	prep	режиссёры за агентами старые	3
162	unexpected	81	81	старые	prep	режиссёры за агентами старый	3
163	expected	82	82	маленькие	prep	режиссёры за агентами маленькие	3
164	unexpected	82	82	маленькие	prep	режиссёры за агентами маленький	3
165	expected	83	83	молодые	prep	режиссёры за агентами молодые	3
166	unexpected	83	83	молодые	prep	режиссёры за агентами молодой	3
167	expected	84	84	большие	prep	режиссёры за агентами большие	3
168	unexpected	84	84	большие	prep	режиссёры за агентами большой	3
169	expected	85	85	говорят	prep	фермеры за агентами говорят	3
170	unexpected	85	85	говорят	prep	фермеры за агентами говорит	3
171	expected	86	86	ждали	prep	фермеры за агентами ждали	3
172	unexpected	86	86	ждали	prep	фермеры за агентами ждал	3
173	expected	87	87	читают	prep	фермеры за агентами читают	3
174	unexpected	87	87	читают	prep	фермеры за агентами читает	3
175	expected	88	88	старые	prep	фермеры за агентами старые	3
176	unexpected	88	88	старые	prep	фермеры за агентами старый	3
177	expected	89	89	маленькие	prep	фермеры за агентами маленькие	3
178	unexpected	89	89	маленькие	prep	фермеры за агентами маленький	3
179	expected	90	90	молодые	prep	фермеры за агентами молодые	3
180	unexpected	90	90	молодые	prep	фермеры за агентами молодой	3
181	expected	91	91	большие	prep	фермеры за агентами большие	3
182	unexpected	91	91	большие	prep	фермеры за агентами большой	3
183	expected	92	92	говорят	prep	врачи за агентами говорят	3
184	unexpected	92	92	говорят	prep	врачи за агентами говорит	3
185	expected	93	93	ждали	prep	врачи за агентами ждали	3
186	unexpected	93	93	ждали	prep	врачи за агентами ждал	3
187	expected	94	94	читают	prep	врачи за агентами читают	3
188	unexpected	94	94	читают	prep	врачи за агентами читает	3
189	expected	95	95	старые	prep	врачи за агентами старые	3
190	unexpected	95	95	старые	prep	врачи за агентами старый	3
191	expected	96	96	маленькие	prep	врачи за агентами маленькие	3
192	unexpected	96	96	маленькие	prep	врачи за агентами маленький	3
193	expected	97	97	молодые	prep	врачи за агентами молодые	3
194	unexpected	97	97	молодые	prep	врачи за агентами молодой	3
195	expected	98	98	большие	prep	врачи за агентами большие	3
196	unexpected	98	98	большие	prep	врачи за агентами большой	3
197	expected	99	99	говорят	prep	сенаторы за агентами говорят	3
198	unexpected	99	99	говорят	prep	сенаторы за агентами говорит	3
199	expected	100	100	ждали	prep	сенаторы за агентами ждали	3
200	unexpected	100	100	ждали	prep	сенаторы за агентами ждал	3
201	expected	101	101	читают	prep	сенаторы за агентами читают	3
202	unexpected	101	101	читают	prep	сенаторы за агентами читает	3
203	expected	102	102	старые	prep	сенаторы за агентами старые	3
204	unexpected	102	102	старые	prep	сенаторы за агентами старый	3
205	expected	103	103	маленькие	prep	сенаторы за агентами маленькие	3
206	unexpected	103	103	маленькие	prep	сенаторы за агентами маленький	3
207	expected	104	104	молодые	prep	сенаторы за агентами молодые	3
208	unexpected	104	104	молодые	prep	сенаторы за агентами молодой	3
209	expected	105	105	большие	prep	сенаторы за агентами большие	3
210	unexpected	105	105	большие	prep	сенаторы за агентами большой	3
211	expected	106	106	говорят	prep	профессора за агентами говорят	3
212	unexpected	106	106	говорят	prep	профессора за агентами говорит	3
213	expected	107	107	ждали	prep	профессора за агентами ждали	3
214	unexpected	107	107	ждали	prep	профессора за агентами ждал	3
215	expected	108	108	читают	prep	профессора за агентами читают	3
216	unexpected	108	108	читают	prep	профессора за агентами читает	3
217	expected	109	109	старые	prep	профессора за агентами старые	3
218	unexpected	109	109	старые	prep	профессора за агентами старый	3
219	expected	110	110	маленькие	prep	профессора за агентами маленькие	3
220	unexpected	110	110	маленькие	prep	профессора за агентами маленький	3
221	expected	111	111	молодые	prep	профессора за агентами молодые	3
222	unexpected	111	111	молодые	prep	профессора за агентами молодой	3
223	expected	112	112	большие	prep	профессора за агентами большие	3
224	unexpected	112	112	большие	prep	профессора за агентами большой	3
225	expected	113	113	говорят	prep	клиенты за агентами говорят	3
226	unexpected	113	113	говорят	prep	клиенты за агентами говорит	3
227	expected	114	114	ждали	prep	клиенты за агентами ждали	3
228	unexpected	114	114	ждали	prep	клиенты за агентами ждал	3
229	expected	115	115	читают	prep	клиенты за агентами читают	3
230	unexpected	115	115	читают	prep	клиенты за агентами читает	3
231	expected	116	116	старые	prep	клиенты за агентами старые	3
232	unexpected	116	116	старые	prep	клиенты за агентами старый	3
233	expected	117	117	маленькие	prep	клиенты за агентами маленькие	3
234	unexpected	117	117	маленькие	prep	клиенты за агентами маленький	3
235	expected	118	118	молодые	prep	клиенты за агентами молодые	3
236	unexpected	118	118	молодые	prep	клиенты за агентами молодой	3
237	expected	119	119	большие	prep	клиенты за агентами большие	3
238	unexpected	119	119	большие	prep	клиенты за агентами большой	3
239	expected	120	120	говорят	prep	офицеры за агентами говорят	3
240	unexpected	120	120	говорят	prep	офицеры за агентами говорит	3
241	expected	121	121	ждали	prep	офицеры за агентами ждали	3
242	unexpected	121	121	ждали	prep	офицеры за агентами ждал	3
243	expected	122	122	читают	prep	офицеры за агентами читают	3
244	unexpected	122	122	читают	prep	офицеры за агентами читает	3
245	expected	123	123	старые	prep	офицеры за агентами старые	3
246	unexpected	123	123	старые	prep	офицеры за агентами старый	3
247	expected	124	124	маленькие	prep	офицеры за агентами маленькие	3
248	unexpected	124	124	маленькие	prep	офицеры за агентами маленький	3
249	expected	125	125	молодые	prep	офицеры за агентами молодые	3
250	unexpected	125	125	молодые	prep	офицеры за агентами молодой	3
251	expected	126	126	большие	prep	офицеры за агентами большие	3
252	unexpected	126	126	большие	prep	офицеры за агентами большой	3
253	expected	127	127	говорят	prep	пилоты за агентами говорят	3
254	unexpected	127	127	говорят	prep	пилоты за агентами говорит	3
255	expected	128	128	ждали	prep	пилоты за агентами ждали	3
256	unexpected	128	128	ждали	prep	пилоты за агентами ждал	3
257	expected	129	129	читают	prep	пилоты за агентами читают	3
258	unexpected	129	129	читают	prep	пилоты за агентами читает	3
259	expected	130	130	старые	prep	пилоты за агентами старые	3
260	unexpected	130	130	старые	prep	пилоты за агентами старый	3
261	expected	131	131	маленькие	prep	пилоты за агентами маленькие	3
262	unexpected	131	131	маленькие	prep	пилоты за агентами маленький	3
263	expected	132	132	молодые	prep	пилоты за агентами молодые	3
264	unexpected	132	132	молодые	prep	пилоты за агентами молодой	3
265	expected	133	133	большие	prep	пилоты за агентами большие	3
266	unexpected	133	133	большие	prep	пилоты за агентами большой	3
267	expected	134	134	говорят	prep	ученики за агентами говорят	3
268	unexpected	134	134	говорят	prep	ученики за агентами говорит	3
269	expected	135	135	ждали	prep	ученики за агентами ждали	3
270	unexpected	135	135	ждали	prep	ученики за агентами ждал	3
271	expected	136	136	читают	prep	ученики за агентами читают	3
272	unexpected	136	136	читают	prep	ученики за агентами читает	3
273	expected	137	137	старые	prep	ученики за агентами старые	3
274	unexpected	137	137	старые	prep	ученики за агентами старый	3
275	expected	138	138	маленькие	prep	ученики за агентами маленькие	3
276	unexpected	138	138	маленькие	prep	ученики за агентами маленький	3
277	expected	139	139	молодые	prep	ученики за агентами молодые	3
278	unexpected	139	139	молодые	prep	ученики за агентами молодой	3
279	expected	140	140	большие	prep	ученики за агентами большие	3
280	unexpected	140	140	большие	prep	ученики за агентами большой	3
281	expected	141	141	говорят	prep	авторы рядом с агентами говорят	4
282	unexpected	141	141	говорят	prep	авторы рядом с агентами говорит	4
283	expected	142	142	ждали	prep	авторы рядом с агентами ждали	4
284	unexpected	142	142	ждали	prep	авторы рядом с агентами ждал	4
285	expected	143	143	читают	prep	авторы рядом с агентами читают	4
286	unexpected	143	143	читают	prep	авторы рядом с агентами читает	4
287	expected	144	144	старые	prep	авторы рядом с агентами старые	4
288	unexpected	144	144	старые	prep	авторы рядом с агентами старый	4
289	expected	145	145	маленькие	prep	авторы рядом с агентами маленькие	4
290	unexpected	145	145	маленькие	prep	авторы рядом с агентами маленький	4
291	expected	146	146	молодые	prep	авторы рядом с агентами молодые	4
292	unexpected	146	146	молодые	prep	авторы рядом с агентами молодой	4
293	expected	147	147	большие	prep	авторы рядом с агентами большие	4
294	unexpected	147	147	большие	prep	авторы рядом с агентами большой	4
295	expected	148	148	говорят	prep	режиссёры рядом с агентами говорят	4
296	unexpected	148	148	говорят	prep	режиссёры рядом с агентами говорит	4
297	expected	149	149	ждали	prep	режиссёры рядом с агентами ждали	4
298	unexpected	149	149	ждали	prep	режиссёры рядом с агентами ждал	4
299	expected	150	150	читают	prep	режиссёры рядом с агентами читают	4
300	unexpected	150	150	читают	prep	режиссёры рядом с агентами читает	4
301	expected	151	151	старые	prep	режиссёры рядом с агентами старые	4
302	unexpected	151	151	старые	prep	режиссёры рядом с агентами старый	4
303	expected	152	152	маленькие	prep	режиссёры рядом с агентами маленькие	4
304	unexpected	152	152	маленькие	prep	режиссёры рядом с агентами маленький	4
305	expected	153	153	молодые	prep	режиссёры рядом с агентами молодые	4
306	unexpected	153	153	молодые	prep	режиссёры рядом с агентами молодой	4
307	expected	154	154	большие	prep	режиссёры рядом с агентами большие	4
308	unexpected	154	154	большие	prep	режиссёры рядом с агентами большой	4
309	expected	155	155	говорят	prep	фермеры рядом с агентами говорят	4
310	unexpected	155	155	говорят	prep	фермеры рядом с агентами говорит	4
311	expected	156	156	ждали	prep	фермеры рядом с агентами ждали	4
312	unexpected	156	156	ждали	prep	фермеры рядом с агентами ждал	4
313	expected	157	157	читают	prep	фермеры рядом с агентами читают	4
314	unexpected	157	157	читают	prep	фермеры рядом с агентами читает	4
315	expected	158	158	старые	prep	фермеры рядом с агентами старые	4
316	unexpected	158	158	старые	prep	фермеры рядом с агентами старый	4
317	expected	159	159	маленькие	prep	фермеры рядом с агентами маленькие	4
318	unexpected	159	159	маленькие	prep	фермеры рядом с агентами маленький	4
319	expected	160	160	молодые	prep	фермеры рядом с агентами молодые	4
320	unexpected	160	160	молодые	prep	фермеры рядом с агентами молодой	4
321	expected	161	161	большие	prep	фермеры рядом с агентами большие	4
322	unexpected	161	161	большие	prep	фермеры рядом с агентами большой	4
323	expected	162	162	говорят	prep	врачи рядом с агентами говорят	4
324	unexpected	162	162	говорят	prep	врачи рядом с агентами говорит	4
325	expected	163	163	ждали	prep	врачи рядом с агентами ждали	4
326	unexpected	163	163	ждали	prep	врачи рядом с агентами ждал	4
327	expected	164	164	читают	prep	врачи рядом с агентами читают	4
328	unexpected	164	164	читают	prep	врачи рядом с агентами читает	4
329	expected	165	165	старые	prep	врачи рядом с агентами старые	4
330	unexpected	165	165	старые	prep	врачи рядом с агентами старый	4
331	expected	166	166	маленькие	prep	врачи рядом с агентами маленькие	4
332	unexpected	166	166	маленькие	prep	врачи рядом с агентами маленький	4
333	expected	167	167	молодые	prep	врачи рядом с агентами молодые	4
334	unexpected	167	167	молодые	prep	врачи рядом с агентами молодой	4
335	expected	168	168	большие	prep	врачи рядом с агентами большие	4
336	unexpected	168	168	большие	prep	врачи рядом с агентами большой	4
337	expected	169	169	говорят	prep	сенаторы рядом с агентами говорят	4
338	unexpected	169	169	говорят	prep	сенаторы рядом с агентами говорит	4
339	expected	170	170	ждали	prep	сенаторы рядом с агентами ждали	4
340	unexpected	170	170	ждали	prep	сенаторы рядом с агентами ждал	4
341	expected	171	171	читают	prep	сенаторы рядом с агентами читают	4
342	unexpected	171	171	читают	prep	сенаторы рядом с агентами читает	4
343	expected	172	172	старые	prep	сенаторы рядом с агентами старые	4
344	unexpected	172	172	старые	prep	сенаторы рядом с агентами старый	4
345	expected	173	173	маленькие	prep	сенаторы рядом с агентами маленькие	4
346	unexpected	173	173	маленькие	prep	сенаторы рядом с агентами маленький	4
347	expected	174	174	молодые	prep	сенаторы рядом с агентами молодые	4
348	unexpected	174	174	молодые	prep	сенаторы рядом с агентами молодой	4
349	expected	175	175	большие	prep	сенаторы рядом с агентами большие	4
350	unexpected	175	175	большие	prep	сенаторы рядом с агентами большой	4
351	expected	176	176	говорят	prep	профессора рядом с агентами говорят	4
352	unexpected	176	176	говорят	prep	профессора рядом с агентами говорит	4
353	expected	177	177	ждали	prep	профессора рядом с агентами ждали	4
354	unexpected	177	177	ждали	prep	профессора рядом с агентами ждал	4
355	expected	178	178	читают	prep	профессора рядом с агентами читают	4
356	unexpected	178	178	читают	prep	профессора рядом с агентами читает	4
357	expected	179	179	старые	prep	профессора рядом с агентами старые	4
358	unexpected	179	179	старые	prep	профессора рядом с агентами старый	4
359	expected	180	180	маленькие	prep	профессора рядом с агентами маленькие	4
360	unexpected	180	180	маленькие	prep	профессора рядом с агентами маленький	4
361	expected	181	181	молодые	prep	профессора рядом с агентами молодые	4
362	unexpected	181	181	молодые	prep	профессора рядом с агентами молодой	4
363	expected	182	182	большие	prep	профессора рядом с агентами большие	4
364	unexpected	182	182	большие	prep	профессора рядом с агентами большой	4
365	expected	183	183	говорят	prep	клиенты рядом с агентами говорят	4
366	unexpected	183	183	говорят	prep	клиенты рядом с агентами говорит	4
367	expected	184	184	ждали	prep	клиенты рядом с агентами ждали	4
368	unexpected	184	184	ждали	prep	клиенты рядом с агентами ждал	4
369	expected	185	185	читают	prep	клиенты рядом с агентами читают	4
370	unexpected	185	185	читают	prep	клиенты рядом с агентами читает	4
371	expected	186	186	старые	prep	клиенты рядом с агентами старые	4
372	unexpected	186	186	старые	prep	клиенты рядом с агентами старый	4
373	expected	187	187	маленькие	prep	клиенты рядом с агентами маленькие	4
374	unexpected	187	187	маленькие	prep	клиенты рядом с агентами маленький	4
375	expected	188	188	молодые	prep	клиенты рядом с агентами молодые	4
376	unexpected	188	188	молодые	prep	клиенты рядом с агентами молодой	4
377	expected	189	189	большие	prep	клиенты рядом с агентами большие	4
378	unexpected	189	189	большие	prep	клиенты рядом с агентами большой	4
379	expected	190	190	говорят	prep	офицеры рядом с агентами говорят	4
380	unexpected	190	190	говорят	prep	офицеры рядом с агентами говорит	4
381	expected	191	191	ждали	prep	офицеры рядом с агентами ждали	4
382	unexpected	191	191	ждали	prep	офицеры рядом с агентами ждал	4
383	expected	192	192	читают	prep	офицеры рядом с агентами читают	4
384	unexpected	192	192	читают	prep	офицеры рядом с агентами читает	4
385	expected	193	193	старые	prep	офицеры рядом с агентами старые	4
386	unexpected	193	193	старые	prep	офицеры рядом с агентами старый	4
387	expected	194	194	маленькие	prep	офицеры рядом с агентами маленькие	4
388	unexpected	194	194	маленькие	prep	офицеры рядом с агентами маленький	4
389	expected	195	195	молодые	prep	офицеры рядом с агентами молодые	4
390	unexpected	195	195	молодые	prep	офицеры рядом с агентами молодой	4
391	expected	196	196	большие	prep	офицеры рядом с агентами большие	4
392	unexpected	196	196	большие	prep	офицеры рядом с агентами большой	4
393	expected	197	197	говорят	prep	пилоты рядом с агентами говорят	4
394	unexpected	197	197	говорят	prep	пилоты рядом с агентами говорит	4
395	expected	198	198	ждали	prep	пилоты рядом с агентами ждали	4
396	unexpected	198	198	ждали	prep	пилоты рядом с агентами ждал	4
397	expected	199	199	читают	prep	пилоты рядом с агентами читают	4
398	unexpected	199	199	читают	prep	пилоты рядом с агентами читает	4
399	expected	200	200	старые	prep	пилоты рядом с агентами старые	4
400	unexpected	200	200	старые	prep	пилоты рядом с агентами старый	4
401	expected	201	201	маленькие	prep	пилоты рядом с агентами маленькие	4
402	unexpected	201	201	маленькие	prep	пилоты рядом с агентами маленький	4
403	expected	202	202	молодые	prep	пилоты рядом с агентами молодые	4
404	unexpected	202	202	молодые	prep	пилоты рядом с агентами молодой	4
405	expected	203	203	большие	prep	пилоты рядом с агентами большие	4
406	unexpected	203	203	большие	prep	пилоты рядом с агентами большой	4
407	expected	204	204	говорят	prep	ученики рядом с агентами говорят	4
408	unexpected	204	204	говорят	prep	ученики рядом с агентами говорит	4
409	expected	205	205	ждали	prep	ученики рядом с агентами ждали	4
410	unexpected	205	205	ждали	prep	ученики рядом с агентами ждал	4
411	expected	206	206	читают	prep	ученики рядом с агентами читают	4
412	unexpected	206	206	читают	prep	ученики рядом с агентами читает	4
413	expected	207	207	старые	prep	ученики рядом с агентами старые	4
414	unexpected	207	207	старые	prep	ученики рядом с агентами старый	4
415	expected	208	208	маленькие	prep	ученики рядом с агентами маленькие	4
416	unexpected	208	208	маленькие	prep	ученики рядом с агентами маленький	4
417	expected	209	209	молодые	prep	ученики рядом с агентами молодые	4
418	unexpected	209	209	молодые	prep	ученики рядом с агентами молодой	4
419	expected	210	210	большие	prep	ученики рядом с агентами большие	4
420	unexpected	210	210	большие	prep	ученики рядом с агентами большой	4
421	expected	211	211	говорят	prep	авторы перед министрами говорят	3
422	unexpected	211	211	говорят	prep	авторы перед министрами говорит	3
423	expected	212	212	ждали	prep	авторы перед министрами ждали	3
424	unexpected	212	212	ждали	prep	авторы перед министрами ждал	3
425	expected	213	213	читают	prep	авторы перед министрами читают	3
426	unexpected	213	213	читают	prep	авторы перед министрами читает	3
427	expected	214	214	старые	prep	авторы перед министрами старые	3
428	unexpected	214	214	старые	prep	авторы перед министрами старый	3
429	expected	215	215	маленькие	prep	авторы перед министрами маленькие	3
430	unexpected	215	215	маленькие	prep	авторы перед министрами маленький	3
431	expected	216	216	молодые	prep	авторы перед министрами молодые	3
432	unexpected	216	216	молодые	prep	авторы перед министрами молодой	3
433	expected	217	217	большие	prep	авторы перед министрами большие	3
434	unexpected	217	217	большие	prep	авторы перед министрами большой	3
435	expected	218	218	говорят	prep	режиссёры перед министрами говорят	3
436	unexpected	218	218	говорят	prep	режиссёры перед министрами говорит	3
437	expected	219	219	ждали	prep	режиссёры перед министрами ждали	3
438	unexpected	219	219	ждали	prep	режиссёры перед министрами ждал	3
439	expected	220	220	читают	prep	режиссёры перед министрами читают	3
440	unexpected	220	220	читают	prep	режиссёры перед министрами читает	3
441	expected	221	221	старые	prep	режиссёры перед министрами старые	3
442	unexpected	221	221	старые	prep	режиссёры перед министрами старый	3
