	model	pairid	lemma	condition	comparison	surpsum	surpmean
84	bert-base-cased	43	is	prep	expected	0.7494657635688782	0.7494657635688782
85	bert-base-cased	43	is	prep	unexpected	4.704992294311523	4.704992294311523
86	bert-base-cased	44	is	prep	expected	1.07353937625885	1.07353937625885
87	bert-base-cased	44	is	prep	unexpected	5.301514148712158	5.301514148712158
88	bert-base-cased	45	is	prep	expected	3.2892115116119385	3.2892115116119385
89	bert-base-cased	45	is	prep	unexpected	6.005889415740967	6.005889415740967
90	bert-base-cased	46	is	prep	expected	0.9833686947822572	0.9833686947822572
91	bert-base-cased	46	is	prep	unexpected	6.074715614318848	6.074715614318848
92	bert-base-cased	47	is	prep	expected	1.4885761737823486	1.4885761737823486
93	bert-base-cased	47	is	prep	unexpected	5.666568756103516	5.666568756103516
94	bert-base-cased	48	brings	prep	expected	1.1342791318893433	1.1342791318893433
95	bert-base-cased	48	brings	prep	unexpected	4.3951334953308105	4.3951334953308105
96	bert-base-cased	49	interests	prep	expected	17.588823318481445	17.588823318481445
97	bert-base-cased	49	interests	prep	unexpected	14.93497085571289	14.93497085571289
98	bert-base-cased	50	is	prep	expected	0.7345182299613953	0.7345182299613953
99	bert-base-cased	50	is	prep	unexpected	5.2579345703125	5.2579345703125
100	bert-base-cased	51	is	prep	expected	0.6978341341018677	0.6978341341018677
101	bert-base-cased	51	is	prep	unexpected	6.649797439575195	6.649797439575195
102	bert-base-cased	52	is	prep	expected	5.183606147766113	5.183606147766113
103	bert-base-cased	52	is	prep	unexpected	6.1193389892578125	6.1193389892578125
104	bert-base-cased	53	is	prep	expected	1.5643305778503418	1.5643305778503418
105	bert-base-cased	53	is	prep	unexpected	6.276590824127197	6.276590824127197
106	bert-base-cased	54	is	prep	expected	1.631344199180603	1.631344199180603
107	bert-base-cased	54	is	prep	unexpected	6.0308613777160645	6.0308613777160645
108	bert-base-cased	55	brings	prep	expected	1.3442765474319458	1.3442765474319458
109	bert-base-cased	55	brings	prep	unexpected	5.438573837280273	5.438573837280273
110	bert-base-cased	56	interests	prep	expected	18.313926696777344	18.313926696777344
111	bert-base-cased	56	interests	prep	unexpected	15.608231544494627	15.608231544494627
112	bert-base-cased	57	is	prep	expected	1.3106878995895386	1.3106878995895386
113	bert-base-cased	57	is	prep	unexpected	5.629546642303467	5.629546642303467
114	bert-base-cased	58	is	prep	expected	1.0148590803146362	1.0148590803146362
115	bert-base-cased	58	is	prep	unexpected	6.643145561218262	6.643145561218262
116	bert-base-cased	59	is	prep	expected	4.1778883934021	4.1778883934021
117	bert-base-cased	59	is	prep	unexpected	6.463315963745117	6.463315963745117
118	bert-base-cased	60	is	prep	expected	2.61626935005188	2.61626935005188
119	bert-base-cased	60	is	prep	unexpected	7.76047420501709	7.76047420501709
120	bert-base-cased	61	is	prep	expected	2.7840301990509038	2.7840301990509038
121	bert-base-cased	61	is	prep	unexpected	7.669648170471191	7.669648170471191
122	bert-base-cased	62	brings	prep	expected	1.7913200855255127	1.7913200855255127
123	bert-base-cased	62	brings	prep	unexpected	5.759024620056152	5.759024620056152
124	bert-base-cased	63	interests	prep	expected	17.68112564086914	17.68112564086914
125	bert-base-cased	63	interests	prep	unexpected	14.880566596984863	14.880566596984863
126	bert-base-cased	64	is	prep	expected	0.8097440004348755	0.8097440004348755
127	bert-base-cased	64	is	prep	unexpected	4.133923530578613	4.133923530578613
128	bert-base-cased	65	is	prep	expected	0.981821835041046	0.981821835041046
129	bert-base-cased	65	is	prep	unexpected	5.286844730377197	5.286844730377197
130	bert-base-cased	66	is	prep	expected	1.971118927001953	1.971118927001953
131	bert-base-cased	66	is	prep	unexpected	4.480490207672119	4.480490207672119
132	bert-base-cased	67	is	prep	expected	1.2202831506729126	1.2202831506729126
133	bert-base-cased	67	is	prep	unexpected	6.630415439605713	6.630415439605713
134	bert-base-cased	68	is	prep	expected	1.96164870262146	1.96164870262146
135	bert-base-cased	68	is	prep	unexpected	4.098113536834717	4.098113536834717
136	bert-base-cased	69	brings	prep	expected	3.618739128112793	3.618739128112793
137	bert-base-cased	69	brings	prep	unexpected	5.467413902282715	5.467413902282715
138	bert-base-cased	70	interests	prep	expected	19.160642623901367	19.160642623901367
139	bert-base-cased	70	interests	prep	unexpected	16.354583740234375	16.354583740234375
140	bert-base-cased	71	is	prep	expected	0.664636492729187	0.664636492729187
141	bert-base-cased	71	is	prep	unexpected	5.741033554077148	5.741033554077148
142	bert-base-cased	72	is	prep	expected	0.7350402474403381	0.7350402474403381
143	bert-base-cased	72	is	prep	unexpected	6.648008823394775	6.648008823394775
144	bert-base-cased	73	is	prep	expected	3.04089093208313	3.04089093208313
145	bert-base-cased	73	is	prep	unexpected	6.16662073135376	6.16662073135376
146	bert-base-cased	74	is	prep	expected	0.99900621175766	0.99900621175766
147	bert-base-cased	74	is	prep	unexpected	7.016602039337158	7.016602039337158
148	bert-base-cased	75	is	prep	expected	1.6129701137542725	1.6129701137542725
149	bert-base-cased	75	is	prep	unexpected	7.149063587188721	7.149063587188721
150	bert-base-cased	76	brings	prep	expected	1.3415523767471311	1.3415523767471311
151	bert-base-cased	76	brings	prep	unexpected	6.139956951141357	6.139956951141357
152	bert-base-cased	77	interests	prep	expected	17.34010887145996	17.34010887145996
153	bert-base-cased	77	interests	prep	unexpected	16.105857849121094	16.105857849121094
154	bert-base-cased	78	is	prep	expected	1.0732334852218628	1.0732334852218628
155	bert-base-cased	78	is	prep	unexpected	4.881526470184326	4.881526470184326
156	bert-base-cased	79	is	prep	expected	0.9522897005081176	0.9522897005081176
157	bert-base-cased	79	is	prep	unexpected	5.507791042327881	5.507791042327881
158	bert-base-cased	80	is	prep	expected	5.423702716827393	5.423702716827393
159	bert-base-cased	80	is	prep	unexpected	6.701213836669922	6.701213836669922
160	bert-base-cased	81	is	prep	expected	1.399449348449707	1.399449348449707
161	bert-base-cased	81	is	prep	unexpected	6.880161762237549	6.880161762237549
162	bert-base-cased	82	is	prep	expected	1.8479108810424805	1.8479108810424805
163	bert-base-cased	82	is	prep	unexpected	6.432723522186279	6.432723522186279
164	bert-base-cased	83	brings	prep	expected	1.0548499822616575	1.0548499822616575
165	bert-base-cased	83	brings	prep	unexpected	5.582067489624023	5.582067489624023
166	bert-base-cased	84	interests	prep	expected	18.56447029113769	18.56447029113769
167	bert-base-cased	84	interests	prep	unexpected	15.635952949523926	15.635952949523926
168	bert-base-cased	85	is	prep	expected	0.8722223043441772	0.8722223043441772
169	bert-base-cased	85	is	prep	unexpected	5.101440906524658	5.101440906524658
170	bert-base-cased	86	is	prep	expected	0.8587863445281982	0.8587863445281982
171	bert-base-cased	86	is	prep	unexpected	6.152294158935547	6.152294158935547
172	bert-base-cased	87	is	prep	expected	3.793311357498169	3.793311357498169
173	bert-base-cased	87	is	prep	unexpected	7.017797470092773	7.017797470092773
174	bert-base-cased	88	is	prep	expected	2.189871311187744	2.189871311187744
175	bert-base-cased	88	is	prep	unexpected	8.058385848999023	8.058385848999023
176	bert-base-cased	89	is	prep	expected	2.587410449981689	2.587410449981689
177	bert-base-cased	89	is	prep	unexpected	7.882685661315918	7.882685661315918
178	bert-base-cased	90	brings	prep	expected	1.2134497165679932	1.2134497165679932
179	bert-base-cased	90	brings	prep	unexpected	5.95479679107666	5.95479679107666
180	bert-base-cased	91	interests	prep	expected	19.23873519897461	19.23873519897461
181	bert-base-cased	91	interests	prep	unexpected	16.875717163085938	16.875717163085938
182	bert-base-cased	92	is	prep	expected	0.7917510867118835	0.7917510867118835
183	bert-base-cased	92	is	prep	unexpected	5.611772537231445	5.611772537231445
184	bert-base-cased	93	is	prep	expected	0.8966339826583862	0.8966339826583862
185	bert-base-cased	93	is	prep	unexpected	5.829179763793945	5.829179763793945
186	bert-base-cased	94	is	prep	expected	3.851240158081055	3.851240158081055
187	bert-base-cased	94	is	prep	unexpected	6.7644944190979	6.7644944190979
188	bert-base-cased	95	is	prep	expected	1.5512465238571167	1.5512465238571167
189	bert-base-cased	95	is	prep	unexpected	7.619722366333008	7.619722366333008
190	bert-base-cased	96	is	prep	expected	2.528813362121582	2.528813362121582
191	bert-base-cased	96	is	prep	unexpected	7.307300567626953	7.307300567626953
192	bert-base-cased	97	brings	prep	expected	1.2291892766952517	1.2291892766952517
193	bert-base-cased	97	brings	prep	unexpected	5.176906585693359	5.176906585693359
194	bert-base-cased	98	interests	prep	expected	19.098190307617188	19.098190307617188
195	bert-base-cased	98	interests	prep	unexpected	16.814897537231445	16.814897537231445
196	bert-base-cased	99	is	prep	expected	0.7243742346763611	0.7243742346763611
197	bert-base-cased	99	is	prep	unexpected	5.395351886749268	5.395351886749268
198	bert-base-cased	100	is	prep	expected	0.8702861070632935	0.8702861070632935
199	bert-base-cased	100	is	prep	unexpected	6.03844165802002	6.03844165802002
200	bert-base-cased	101	is	prep	expected	2.8355679512023926	2.8355679512023926
201	bert-base-cased	101	is	prep	unexpected	5.394124984741211	5.394124984741211
202	bert-base-cased	102	is	prep	expected	1.369752049446106	1.369752049446106
203	bert-base-cased	102	is	prep	unexpected	6.8112874031066895	6.8112874031066895
204	bert-base-cased	103	is	prep	expected	1.8751381635665891	1.8751381635665891
205	bert-base-cased	103	is	prep	unexpected	6.778064727783203	6.778064727783203
206	bert-base-cased	104	brings	prep	expected	1.1529991626739502	1.1529991626739502
207	bert-base-cased	104	brings	prep	unexpected	5.4775896072387695	5.4775896072387695
208	bert-base-cased	105	interests	prep	expected	20.443395614624023	20.443395614624023
209	bert-base-cased	105	interests	prep	unexpected	17.93982696533203	17.93982696533203
210	bert-base-cased	106	is	prep	expected	1.2591921091079712	1.2591921091079712
211	bert-base-cased	106	is	prep	unexpected	4.248927593231201	4.248927593231201
212	bert-base-cased	107	is	prep	expected	0.7877697348594666	0.7877697348594666
213	bert-base-cased	107	is	prep	unexpected	5.901068687438965	5.901068687438965
214	bert-base-cased	108	is	prep	expected	4.107052803039551	4.107052803039551
215	bert-base-cased	108	is	prep	unexpected	6.495763301849365	6.495763301849365
216	bert-base-cased	109	is	prep	expected	1.848249435424805	1.848249435424805
217	bert-base-cased	109	is	prep	unexpected	7.575674057006836	7.575674057006836
218	bert-base-cased	110	is	prep	expected	2.6348893642425537	2.6348893642425537
219	bert-base-cased	110	is	prep	unexpected	6.758674621582031	6.758674621582031
220	bert-base-cased	111	brings	prep	expected	1.6767051219940186	1.6767051219940186
221	bert-base-cased	111	brings	prep	unexpected	5.59721040725708	5.59721040725708
222	bert-base-cased	112	interests	prep	expected	19.548583984375	19.548583984375
223	bert-base-cased	112	interests	prep	unexpected	16.986604690551758	16.986604690551758
224	bert-base-cased	113	is	prep	expected	0.6666442155838013	0.6666442155838013
225	bert-base-cased	113	is	prep	unexpected	5.3503594398498535	5.3503594398498535
226	bert-base-cased	114	is	prep	expected	0.9400018453598022	0.9400018453598022
227	bert-base-cased	114	is	prep	unexpected	5.754737377166748	5.754737377166748
228	bert-base-cased	115	is	prep	expected	3.168245792388916	3.168245792388916
229	bert-base-cased	115	is	prep	unexpected	6.270046234130859	6.270046234130859
230	bert-base-cased	116	is	prep	expected	0.9320085644721984	0.9320085644721984
231	bert-base-cased	116	is	prep	unexpected	6.806408882141113	6.806408882141113
232	bert-base-cased	117	is	prep	expected	1.5521243810653689	1.5521243810653689
233	bert-base-cased	117	is	prep	unexpected	6.490762233734131	6.490762233734131
234	bert-base-cased	118	brings	prep	expected	1.062708020210266	1.062708020210266
235	bert-base-cased	118	brings	prep	unexpected	5.467685699462891	5.467685699462891
236	bert-base-cased	119	interests	prep	expected	17.65904998779297	17.65904998779297
237	bert-base-cased	119	interests	prep	unexpected	15.583992958068848	15.583992958068848
238	bert-base-cased	120	is	prep	expected	0.6395374536514282	0.6395374536514282
239	bert-base-cased	120	is	prep	unexpected	5.010386943817139	5.010386943817139
240	bert-base-cased	121	is	prep	expected	0.6947269439697266	0.6947269439697266
241	bert-base-cased	121	is	prep	unexpected	6.452030181884766	6.452030181884766
242	bert-base-cased	122	is	prep	expected	5.851213455200195	5.851213455200195
243	bert-base-cased	122	is	prep	unexpected	6.565272808074951	6.565272808074951
244	bert-base-cased	123	is	prep	expected	2.0629959106445312	2.0629959106445312
245	bert-base-cased	123	is	prep	unexpected	7.378779888153076	7.378779888153076
246	bert-base-cased	124	is	prep	expected	1.962651252746582	1.962651252746582
247	bert-base-cased	124	is	prep	unexpected	6.864657878875732	6.864657878875732
248	bert-base-cased	125	brings	prep	expected	1.2516722679138184	1.2516722679138184
249	bert-base-cased	125	brings	prep	unexpected	6.0348992347717285	6.0348992347717285
250	bert-base-cased	126	interests	prep	expected	19.83354759216309	19.83354759216309
251	bert-base-cased	126	interests	prep	unexpected	17.44429588317871	17.44429588317871
252	bert-base-cased	127	is	prep	expected	1.819400668144226	1.819400668144226
253	bert-base-cased	127	is	prep	unexpected	6.001143455505371	6.001143455505371
254	bert-base-cased	128	is	prep	expected	1.2078686952590942	1.2078686952590942
255	bert-base-cased	128	is	prep	unexpected	6.54557991027832	6.54557991027832
256	bert-base-cased	129	is	prep	expected	3.7462451457977295	3.7462451457977295
257	bert-base-cased	129	is	prep	unexpected	6.221622467041016	6.221622467041016
258	bert-base-cased	130	is	prep	expected	3.3652846813201904	3.3652846813201904
259	bert-base-cased	130	is	prep	unexpected	8.755882263183594	8.755882263183594
260	bert-base-cased	131	is	prep	expected	3.363226413726806	3.363226413726806
261	bert-base-cased	131	is	prep	unexpected	8.222396850585938	8.222396850585938
262	bert-base-cased	132	brings	prep	expected	1.6269880533218384	1.6269880533218384
263	bert-base-cased	132	brings	prep	unexpected	6.113437652587891	6.113437652587891
264	bert-base-cased	133	interests	prep	expected	18.080049514770508	18.080049514770508
265	bert-base-cased	133	interests	prep	unexpected	16.22409439086914	16.22409439086914
266	bert-base-cased	134	is	prep	expected	0.6843158602714539	0.6843158602714539
267	bert-base-cased	134	is	prep	unexpected	5.003221035003662	5.003221035003662
268	bert-base-cased	135	is	prep	expected	0.8204696178436279	0.8204696178436279
269	bert-base-cased	135	is	prep	unexpected	6.0283074378967285	6.0283074378967285
270	bert-base-cased	136	is	prep	expected	2.1074674129486084	2.1074674129486084
271	bert-base-cased	136	is	prep	unexpected	4.501480102539063	4.501480102539063
272	bert-base-cased	137	is	prep	expected	1.383476972579956	1.383476972579956
273	bert-base-cased	137	is	prep	unexpected	6.802913188934326	6.802913188934326
274	bert-base-cased	138	is	prep	expected	1.4934837818145752	1.4934837818145752
275	bert-base-cased	138	is	prep	unexpected	5.118342399597168	5.118342399597168
276	bert-base-cased	139	brings	prep	expected	1.235744595527649	1.235744595527649
277	bert-base-cased	139	brings	prep	unexpected	5.337281703948975	5.337281703948975
278	bert-base-cased	140	interests	prep	expected	19.398283004760746	19.398283004760746
279	bert-base-cased	140	interests	prep	unexpected	17.172454833984375	17.172454833984375
280	bert-base-cased	141	is	prep	expected	1.1351125240325928	1.1351125240325928
281	bert-base-cased	141	is	prep	unexpected	6.920971870422363	6.920971870422363
282	bert-base-cased	142	is	prep	expected	1.0475435256958008	1.0475435256958008
283	bert-base-cased	142	is	prep	unexpected	7.766719818115234	7.766719818115234
284	bert-base-cased	143	is	prep	expected	2.565567970275879	2.565567970275879
285	bert-base-cased	143	is	prep	unexpected	5.717945575714111	5.717945575714111
286	bert-base-cased	144	is	prep	expected	1.5913270711898804	1.5913270711898804
287	bert-base-cased	144	is	prep	unexpected	7.586500644683838	7.586500644683838
288	bert-base-cased	145	is	prep	expected	1.0774328708648682	1.0774328708648682
289	bert-base-cased	145	is	prep	unexpected	6.057623863220215	6.057623863220215
290	bert-base-cased	146	brings	prep	expected	1.545781493186951	1.545781493186951
291	bert-base-cased	146	brings	prep	unexpected	6.911952495574951	6.911952495574951
292	bert-base-cased	147	interests	prep	expected	20.88350296020508	20.88350296020508
293	bert-base-cased	147	interests	prep	unexpected	18.55933380126953	18.55933380126953
294	bert-base-cased	148	is	prep	expected	1.2763357162475586	1.2763357162475586
295	bert-base-cased	148	is	prep	unexpected	5.055209636688232	5.055209636688232
296	bert-base-cased	149	is	prep	expected	1.032345414161682	1.032345414161682
297	bert-base-cased	149	is	prep	unexpected	6.032305240631104	6.032305240631104
298	bert-base-cased	150	is	prep	expected	3.721449375152588	3.721449375152588
299	bert-base-cased	150	is	prep	unexpected	6.071373462677002	6.071373462677002
300	bert-base-cased	151	is	prep	expected	1.7834436893463137	1.7834436893463137
301	bert-base-cased	151	is	prep	unexpected	7.799508094787598	7.799508094787598
302	bert-base-cased	152	is	prep	expected	1.7236000299453735	1.7236000299453735
303	bert-base-cased	152	is	prep	unexpected	6.228449821472168	6.228449821472168
304	bert-base-cased	153	brings	prep	expected	1.2699577808380127	1.2699577808380127
305	bert-base-cased	153	brings	prep	unexpected	5.498678207397461	5.498678207397461
306	bert-base-cased	154	interests	prep	expected	19.579639434814453	19.579639434814453
307	bert-base-cased	154	interests	prep	unexpected	15.650824546813965	15.650824546813965
308	bert-base-cased	155	is	prep	expected	0.6945061683654785	0.6945061683654785
309	bert-base-cased	155	is	prep	unexpected	4.4556427001953125	4.4556427001953125
310	bert-base-cased	156	is	prep	expected	0.7619833946228027	0.7619833946228027
311	bert-base-cased	156	is	prep	unexpected	5.884914875030518	5.884914875030518
312	bert-base-cased	157	is	prep	expected	3.60002064704895	3.60002064704895
313	bert-base-cased	157	is	prep	unexpected	6.32584810256958	6.32584810256958
314	bert-base-cased	158	is	prep	expected	2.331883192062378	2.331883192062378
315	bert-base-cased	158	is	prep	unexpected	8.20164680480957	8.20164680480957
316	bert-base-cased	159	is	prep	expected	2.881139278411865	2.881139278411865
317	bert-base-cased	159	is	prep	unexpected	8.348206520080566	8.348206520080566
318	bert-base-cased	160	brings	prep	expected	1.3808069229125977	1.3808069229125977
319	bert-base-cased	160	brings	prep	unexpected	6.244151592254639	6.244151592254639
320	bert-base-cased	161	interests	prep	expected	20.520580291748047	20.520580291748047
321	bert-base-cased	161	interests	prep	unexpected	17.04745864868164	17.04745864868164
322	bert-base-cased	162	is	prep	expected	0.6186980605125427	0.6186980605125427
323	bert-base-cased	162	is	prep	unexpected	4.525128364562988	4.525128364562988
324	bert-base-cased	163	is	prep	expected	0.8007657527923584	0.8007657527923584
325	bert-base-cased	163	is	prep	unexpected	5.279574871063232	5.279574871063232
326	bert-base-cased	164	is	prep	expected	3.101903200149536	3.101903200149536
327	bert-base-cased	164	is	prep	unexpected	6.234471321105957	6.234471321105957
328	bert-base-cased	165	is	prep	expected	2.2597038745880127	2.2597038745880127
329	bert-base-cased	165	is	prep	unexpected	8.666479110717773	8.666479110717773
330	bert-base-cased	166	is	prep	expected	2.1561875343322754	2.1561875343322754
331	bert-base-cased	166	is	prep	unexpected	7.252014636993408	7.252014636993408
332	bert-base-cased	167	brings	prep	expected	1.814905405044556	1.814905405044556
333	bert-base-cased	167	brings	prep	unexpected	4.703806877136231	4.703806877136231
334	bert-base-cased	168	interests	prep	expected	18.848726272583008	18.848726272583008
335	bert-base-cased	168	interests	prep	unexpected	15.969779014587402	15.969779014587402
336	bert-base-cased	169	is	prep	expected	0.4322773218154907	0.4322773218154907
337	bert-base-cased	169	is	prep	unexpected	5.078312873840332	5.078312873840332
338	bert-base-cased	170	is	prep	expected	0.5241352915763855	0.5241352915763855
339	bert-base-cased	170	is	prep	unexpected	6.247677803039551	6.247677803039551
340	bert-base-cased	171	is	prep	expected	2.212270975112915	2.212270975112915
341	bert-base-cased	171	is	prep	unexpected	5.768146991729736	5.768146991729736
342	bert-base-cased	172	is	prep	expected	1.4962495565414429	1.4962495565414429
343	bert-base-cased	172	is	prep	unexpected	7.848659992218018	7.848659992218018
344	bert-base-cased	173	is	prep	expected	1.489665389060974	1.489665389060974
345	bert-base-cased	173	is	prep	unexpected	7.38029146194458	7.38029146194458
346	bert-base-cased	174	brings	prep	expected	1.569421887397766	1.569421887397766
347	bert-base-cased	174	brings	prep	unexpected	5.602736949920654	5.602736949920654
348	bert-base-cased	175	interests	prep	expected	21.293670654296875	21.293670654296875
349	bert-base-cased	175	interests	prep	unexpected	18.553298950195312	18.553298950195312
350	bert-base-cased	176	is	prep	expected	2.9486701488494877	2.9486701488494877
351	bert-base-cased	176	is	prep	unexpected	4.884178161621094	4.884178161621094
352	bert-base-cased	177	is	prep	expected	0.5638657808303833	0.5638657808303833
353	bert-base-cased	177	is	prep	unexpected	5.700547218322754	5.700547218322754
354	bert-base-cased	178	is	prep	expected	3.85943865776062	3.85943865776062
355	bert-base-cased	178	is	prep	unexpected	6.131845951080322	6.131845951080322
356	bert-base-cased	179	is	prep	expected	2.903970718383789	2.903970718383789
357	bert-base-cased	179	is	prep	unexpected	8.866333961486816	8.866333961486816
358	bert-base-cased	180	is	prep	expected	3.011977195739746	3.011977195739746
359	bert-base-cased	180	is	prep	unexpected	7.160928249359131	7.160928249359131
360	bert-base-cased	181	brings	prep	expected	1.6803934574127195	1.6803934574127195
361	bert-base-cased	181	brings	prep	unexpected	6.058037281036377	6.058037281036377
362	bert-base-cased	182	interests	prep	expected	20.526836395263672	20.526836395263672
363	bert-base-cased	182	interests	prep	unexpected	18.04341697692871	18.04341697692871
364	bert-base-cased	183	is	prep	expected	0.6229856014251709	0.6229856014251709
365	bert-base-cased	183	is	prep	unexpected	5.2716064453125	5.2716064453125
366	bert-base-cased	184	is	prep	expected	0.7827602624893188	0.7827602624893188
367	bert-base-cased	184	is	prep	unexpected	6.194707870483398	6.194707870483398
