sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
135	expected	68	68	שוחה	subj_rel	ה יועץ ש אוהב את ה שומר שוחה	7
136	unexpected	68	68	שוחה	subj_rel	ה יועץ ש אוהב את ה שומר שוחים	7
137	expected	69	69	חי	subj_rel	ה יועץ ש אוהב את ה שומר חי	7
138	unexpected	69	69	חי	subj_rel	ה יועץ ש אוהב את ה שומר חיים	7
139	expected	70	70	צוחק	subj_rel	ה יועץ ש אוהב את ה שומר צוחק	7
140	unexpected	70	70	צוחק	subj_rel	ה יועץ ש אוהב את ה שומר צוחקים	7
141	expected	71	71	רוקד	subj_rel	ה מלצר ש שונא את ה שומר רוקד	7
142	unexpected	71	71	רוקד	subj_rel	ה מלצר ש שונא את ה שומר רוקדים	7
143	expected	72	72	נוסע	subj_rel	ה מלצר ש שונא את ה שומר נוסע	7
144	unexpected	72	72	נוסע	subj_rel	ה מלצר ש שונא את ה שומר נוסעים	7
145	expected	73	73	רץ	subj_rel	ה מלצר ש שונא את ה שומר רץ	7
146	unexpected	73	73	רץ	subj_rel	ה מלצר ש שונא את ה שומר רצים	7
147	expected	74	74	ישן	subj_rel	ה מלצר ש שונא את ה שומר ישן	7
148	unexpected	74	74	ישן	subj_rel	ה מלצר ש שונא את ה שומר ישנים	7
149	expected	75	75	שוחה	subj_rel	ה מלצר ש שונא את ה שומר שוחה	7
150	unexpected	75	75	שוחה	subj_rel	ה מלצר ש שונא את ה שומר שוחים	7
151	expected	76	76	חי	subj_rel	ה מלצר ש שונא את ה שומר חי	7
152	unexpected	76	76	חי	subj_rel	ה מלצר ש שונא את ה שומר חיים	7
153	expected	77	77	צוחק	subj_rel	ה מלצר ש שונא את ה שומר צוחק	7
154	unexpected	77	77	צוחק	subj_rel	ה מלצר ש שונא את ה שומר צוחקים	7
155	expected	78	78	רוקד	subj_rel	ה מנהל ש שונא את ה שומר רוקד	7
156	unexpected	78	78	רוקד	subj_rel	ה מנהל ש שונא את ה שומר רוקדים	7
157	expected	79	79	נוסע	subj_rel	ה מנהל ש שונא את ה שומר נוסע	7
158	unexpected	79	79	נוסע	subj_rel	ה מנהל ש שונא את ה שומר נוסעים	7
159	expected	80	80	רץ	subj_rel	ה מנהל ש שונא את ה שומר רץ	7
160	unexpected	80	80	רץ	subj_rel	ה מנהל ש שונא את ה שומר רצים	7
161	expected	81	81	ישן	subj_rel	ה מנהל ש שונא את ה שומר ישן	7
162	unexpected	81	81	ישן	subj_rel	ה מנהל ש שונא את ה שומר ישנים	7
163	expected	82	82	שוחה	subj_rel	ה מנהל ש שונא את ה שומר שוחה	7
164	unexpected	82	82	שוחה	subj_rel	ה מנהל ש שונא את ה שומר שוחים	7
165	expected	83	83	חי	subj_rel	ה מנהל ש שונא את ה שומר חי	7
166	unexpected	83	83	חי	subj_rel	ה מנהל ש שונא את ה שומר חיים	7
167	expected	84	84	צוחק	subj_rel	ה מנהל ש שונא את ה שומר צוחק	7
168	unexpected	84	84	צוחק	subj_rel	ה מנהל ש שונא את ה שומר צוחקים	7
169	expected	85	85	רוקד	subj_rel	ה חקלאי ש שונא את ה שומר רוקד	7
170	unexpected	85	85	רוקד	subj_rel	ה חקלאי ש שונא את ה שומר רוקדים	7
171	expected	86	86	נוסע	subj_rel	ה חקלאי ש שונא את ה שומר נוסע	7
172	unexpected	86	86	נוסע	subj_rel	ה חקלאי ש שונא את ה שומר נוסעים	7
173	expected	87	87	רץ	subj_rel	ה חקלאי ש שונא את ה שומר רץ	7
174	unexpected	87	87	רץ	subj_rel	ה חקלאי ש שונא את ה שומר רצים	7
175	expected	88	88	ישן	subj_rel	ה חקלאי ש שונא את ה שומר ישן	7
176	unexpected	88	88	ישן	subj_rel	ה חקלאי ש שונא את ה שומר ישנים	7
177	expected	89	89	שוחה	subj_rel	ה חקלאי ש שונא את ה שומר שוחה	7
178	unexpected	89	89	שוחה	subj_rel	ה חקלאי ש שונא את ה שומר שוחים	7
179	expected	90	90	חי	subj_rel	ה חקלאי ש שונא את ה שומר חי	7
180	unexpected	90	90	חי	subj_rel	ה חקלאי ש שונא את ה שומר חיים	7
181	expected	91	91	צוחק	subj_rel	ה חקלאי ש שונא את ה שומר צוחק	7
182	unexpected	91	91	צוחק	subj_rel	ה חקלאי ש שונא את ה שומר צוחקים	7
183	expected	92	92	רוקד	subj_rel	ה רופא ש שונא את ה שומר רוקד	7
184	unexpected	92	92	רוקד	subj_rel	ה רופא ש שונא את ה שומר רוקדים	7
185	expected	93	93	נוסע	subj_rel	ה רופא ש שונא את ה שומר נוסע	7
186	unexpected	93	93	נוסע	subj_rel	ה רופא ש שונא את ה שומר נוסעים	7
187	expected	94	94	רץ	subj_rel	ה רופא ש שונא את ה שומר רץ	7
188	unexpected	94	94	רץ	subj_rel	ה רופא ש שונא את ה שומר רצים	7
189	expected	95	95	ישן	subj_rel	ה רופא ש שונא את ה שומר ישן	7
190	unexpected	95	95	ישן	subj_rel	ה רופא ש שונא את ה שומר ישנים	7
191	expected	96	96	שוחה	subj_rel	ה רופא ש שונא את ה שומר שוחה	7
192	unexpected	96	96	שוחה	subj_rel	ה רופא ש שונא את ה שומר שוחים	7
193	expected	97	97	חי	subj_rel	ה רופא ש שונא את ה שומר חי	7
194	unexpected	97	97	חי	subj_rel	ה רופא ש שונא את ה שומר חיים	7
195	expected	98	98	צוחק	subj_rel	ה רופא ש שונא את ה שומר צוחק	7
196	unexpected	98	98	צוחק	subj_rel	ה רופא ש שונא את ה שומר צוחקים	7
197	expected	99	99	רוקד	subj_rel	ה טבח ש שונא את ה שומר רוקד	7
198	unexpected	99	99	רוקד	subj_rel	ה טבח ש שונא את ה שומר רוקדים	7
199	expected	100	100	נוסע	subj_rel	ה טבח ש שונא את ה שומר נוסע	7
200	unexpected	100	100	נוסע	subj_rel	ה טבח ש שונא את ה שומר נוסעים	7
201	expected	101	101	רץ	subj_rel	ה טבח ש שונא את ה שומר רץ	7
202	unexpected	101	101	רץ	subj_rel	ה טבח ש שונא את ה שומר רצים	7
203	expected	102	102	ישן	subj_rel	ה טבח ש שונא את ה שומר ישן	7
204	unexpected	102	102	ישן	subj_rel	ה טבח ש שונא את ה שומר ישנים	7
205	expected	103	103	שוחה	subj_rel	ה טבח ש שונא את ה שומר שוחה	7
206	unexpected	103	103	שוחה	subj_rel	ה טבח ש שונא את ה שומר שוחים	7
207	expected	104	104	חי	subj_rel	ה טבח ש שונא את ה שומר חי	7
208	unexpected	104	104	חי	subj_rel	ה טבח ש שונא את ה שומר חיים	7
209	expected	105	105	צוחק	subj_rel	ה טבח ש שונא את ה שומר צוחק	7
210	unexpected	105	105	צוחק	subj_rel	ה טבח ש שונא את ה שומר צוחקים	7
211	expected	106	106	רוקד	subj_rel	ה נהג ש שונא את ה שומר רוקד	7
212	unexpected	106	106	רוקד	subj_rel	ה נהג ש שונא את ה שומר רוקדים	7
213	expected	107	107	נוסע	subj_rel	ה נהג ש שונא את ה שומר נוסע	7
214	unexpected	107	107	נוסע	subj_rel	ה נהג ש שונא את ה שומר נוסעים	7
215	expected	108	108	רץ	subj_rel	ה נהג ש שונא את ה שומר רץ	7
216	unexpected	108	108	רץ	subj_rel	ה נהג ש שונא את ה שומר רצים	7
217	expected	109	109	ישן	subj_rel	ה נהג ש שונא את ה שומר ישן	7
218	unexpected	109	109	ישן	subj_rel	ה נהג ש שונא את ה שומר ישנים	7
219	expected	110	110	שוחה	subj_rel	ה נהג ש שונא את ה שומר שוחה	7
220	unexpected	110	110	שוחה	subj_rel	ה נהג ש שונא את ה שומר שוחים	7
221	expected	111	111	חי	subj_rel	ה נהג ש שונא את ה שומר חי	7
222	unexpected	111	111	חי	subj_rel	ה נהג ש שונא את ה שומר חיים	7
223	expected	112	112	צוחק	subj_rel	ה נהג ש שונא את ה שומר צוחק	7
224	unexpected	112	112	צוחק	subj_rel	ה נהג ש שונא את ה שומר צוחקים	7
225	expected	113	113	רוקד	subj_rel	ה חייל ש שונא את ה שומר רוקד	7
226	unexpected	113	113	רוקד	subj_rel	ה חייל ש שונא את ה שומר רוקדים	7
227	expected	114	114	נוסע	subj_rel	ה חייל ש שונא את ה שומר נוסע	7
228	unexpected	114	114	נוסע	subj_rel	ה חייל ש שונא את ה שומר נוסעים	7
229	expected	115	115	רץ	subj_rel	ה חייל ש שונא את ה שומר רץ	7
230	unexpected	115	115	רץ	subj_rel	ה חייל ש שונא את ה שומר רצים	7
231	expected	116	116	ישן	subj_rel	ה חייל ש שונא את ה שומר ישן	7
232	unexpected	116	116	ישן	subj_rel	ה חייל ש שונא את ה שומר ישנים	7
233	expected	117	117	שוחה	subj_rel	ה חייל ש שונא את ה שומר שוחה	7
234	unexpected	117	117	שוחה	subj_rel	ה חייל ש שונא את ה שומר שוחים	7
235	expected	118	118	חי	subj_rel	ה חייל ש שונא את ה שומר חי	7
236	unexpected	118	118	חי	subj_rel	ה חייל ש שונא את ה שומר חיים	7
237	expected	119	119	צוחק	subj_rel	ה חייל ש שונא את ה שומר צוחק	7
238	unexpected	119	119	צוחק	subj_rel	ה חייל ש שונא את ה שומר צוחקים	7
239	expected	120	120	רוקד	subj_rel	ה קצין ש שונא את ה שומר רוקד	7
240	unexpected	120	120	רוקד	subj_rel	ה קצין ש שונא את ה שומר רוקדים	7
241	expected	121	121	נוסע	subj_rel	ה קצין ש שונא את ה שומר נוסע	7
242	unexpected	121	121	נוסע	subj_rel	ה קצין ש שונא את ה שומר נוסעים	7
243	expected	122	122	רץ	subj_rel	ה קצין ש שונא את ה שומר רץ	7
244	unexpected	122	122	רץ	subj_rel	ה קצין ש שונא את ה שומר רצים	7
245	expected	123	123	ישן	subj_rel	ה קצין ש שונא את ה שומר ישן	7
246	unexpected	123	123	ישן	subj_rel	ה קצין ש שונא את ה שומר ישנים	7
247	expected	124	124	שוחה	subj_rel	ה קצין ש שונא את ה שומר שוחה	7
248	unexpected	124	124	שוחה	subj_rel	ה קצין ש שונא את ה שומר שוחים	7
249	expected	125	125	חי	subj_rel	ה קצין ש שונא את ה שומר חי	7
250	unexpected	125	125	חי	subj_rel	ה קצין ש שונא את ה שומר חיים	7
251	expected	126	126	צוחק	subj_rel	ה קצין ש שונא את ה שומר צוחק	7
252	unexpected	126	126	צוחק	subj_rel	ה קצין ש שונא את ה שומר צוחקים	7
253	expected	127	127	רוקד	subj_rel	ה טייס ש שונא את ה שומר רוקד	7
254	unexpected	127	127	רוקד	subj_rel	ה טייס ש שונא את ה שומר רוקדים	7
255	expected	128	128	נוסע	subj_rel	ה טייס ש שונא את ה שומר נוסע	7
256	unexpected	128	128	נוסע	subj_rel	ה טייס ש שונא את ה שומר נוסעים	7
257	expected	129	129	רץ	subj_rel	ה טייס ש שונא את ה שומר רץ	7
258	unexpected	129	129	רץ	subj_rel	ה טייס ש שונא את ה שומר רצים	7
259	expected	130	130	ישן	subj_rel	ה טייס ש שונא את ה שומר ישן	7
260	unexpected	130	130	ישן	subj_rel	ה טייס ש שונא את ה שומר ישנים	7
261	expected	131	131	שוחה	subj_rel	ה טייס ש שונא את ה שומר שוחה	7
262	unexpected	131	131	שוחה	subj_rel	ה טייס ש שונא את ה שומר שוחים	7
263	expected	132	132	חי	subj_rel	ה טייס ש שונא את ה שומר חי	7
264	unexpected	132	132	חי	subj_rel	ה טייס ש שונא את ה שומר חיים	7
265	expected	133	133	צוחק	subj_rel	ה טייס ש שונא את ה שומר צוחק	7
266	unexpected	133	133	צוחק	subj_rel	ה טייס ש שונא את ה שומר צוחקים	7
267	expected	134	134	רוקד	subj_rel	ה יועץ ש שונא את ה שומר רוקד	7
268	unexpected	134	134	רוקד	subj_rel	ה יועץ ש שונא את ה שומר רוקדים	7
269	expected	135	135	נוסע	subj_rel	ה יועץ ש שונא את ה שומר נוסע	7
270	unexpected	135	135	נוסע	subj_rel	ה יועץ ש שונא את ה שומר נוסעים	7
271	expected	136	136	רץ	subj_rel	ה יועץ ש שונא את ה שומר רץ	7
272	unexpected	136	136	רץ	subj_rel	ה יועץ ש שונא את ה שומר רצים	7
273	expected	137	137	ישן	subj_rel	ה יועץ ש שונא את ה שומר ישן	7
274	unexpected	137	137	ישן	subj_rel	ה יועץ ש שונא את ה שומר ישנים	7
275	expected	138	138	שוחה	subj_rel	ה יועץ ש שונא את ה שומר שוחה	7
276	unexpected	138	138	שוחה	subj_rel	ה יועץ ש שונא את ה שומר שוחים	7
277	expected	139	139	חי	subj_rel	ה יועץ ש שונא את ה שומר חי	7
278	unexpected	139	139	חי	subj_rel	ה יועץ ש שונא את ה שומר חיים	7
279	expected	140	140	צוחק	subj_rel	ה יועץ ש שונא את ה שומר צוחק	7
280	unexpected	140	140	צוחק	subj_rel	ה יועץ ש שונא את ה שומר צוחקים	7
281	expected	141	141	רוקד	subj_rel	ה מלצר ש מכיר את ה שומר רוקד	7
282	unexpected	141	141	רוקד	subj_rel	ה מלצר ש מכיר את ה שומר רוקדים	7
283	expected	142	142	נוסע	subj_rel	ה מלצר ש מכיר את ה שומר נוסע	7
284	unexpected	142	142	נוסע	subj_rel	ה מלצר ש מכיר את ה שומר נוסעים	7
285	expected	143	143	רץ	subj_rel	ה מלצר ש מכיר את ה שומר רץ	7
286	unexpected	143	143	רץ	subj_rel	ה מלצר ש מכיר את ה שומר רצים	7
287	expected	144	144	ישן	subj_rel	ה מלצר ש מכיר את ה שומר ישן	7
288	unexpected	144	144	ישן	subj_rel	ה מלצר ש מכיר את ה שומר ישנים	7
289	expected	145	145	שוחה	subj_rel	ה מלצר ש מכיר את ה שומר שוחה	7
290	unexpected	145	145	שוחה	subj_rel	ה מלצר ש מכיר את ה שומר שוחים	7
291	expected	146	146	חי	subj_rel	ה מלצר ש מכיר את ה שומר חי	7
292	unexpected	146	146	חי	subj_rel	ה מלצר ש מכיר את ה שומר חיים	7
293	expected	147	147	צוחק	subj_rel	ה מלצר ש מכיר את ה שומר צוחק	7
294	unexpected	147	147	צוחק	subj_rel	ה מלצר ש מכיר את ה שומר צוחקים	7
295	expected	148	148	רוקד	subj_rel	ה מנהל ש מכיר את ה שומר רוקד	7
296	unexpected	148	148	רוקד	subj_rel	ה מנהל ש מכיר את ה שומר רוקדים	7
297	expected	149	149	נוסע	subj_rel	ה מנהל ש מכיר את ה שומר נוסע	7
298	unexpected	149	149	נוסע	subj_rel	ה מנהל ש מכיר את ה שומר נוסעים	7
299	expected	150	150	רץ	subj_rel	ה מנהל ש מכיר את ה שומר רץ	7
300	unexpected	150	150	רץ	subj_rel	ה מנהל ש מכיר את ה שומר רצים	7
301	expected	151	151	ישן	subj_rel	ה מנהל ש מכיר את ה שומר ישן	7
302	unexpected	151	151	ישן	subj_rel	ה מנהל ש מכיר את ה שומר ישנים	7
303	expected	152	152	שוחה	subj_rel	ה מנהל ש מכיר את ה שומר שוחה	7
304	unexpected	152	152	שוחה	subj_rel	ה מנהל ש מכיר את ה שומר שוחים	7
305	expected	153	153	חי	subj_rel	ה מנהל ש מכיר את ה שומר חי	7
306	unexpected	153	153	חי	subj_rel	ה מנהל ש מכיר את ה שומר חיים	7
307	expected	154	154	צוחק	subj_rel	ה מנהל ש מכיר את ה שומר צוחק	7
308	unexpected	154	154	צוחק	subj_rel	ה מנהל ש מכיר את ה שומר צוחקים	7
309	expected	155	155	רוקד	subj_rel	ה חקלאי ש מכיר את ה שומר רוקד	7
310	unexpected	155	155	רוקד	subj_rel	ה חקלאי ש מכיר את ה שומר רוקדים	7
311	expected	156	156	נוסע	subj_rel	ה חקלאי ש מכיר את ה שומר נוסע	7
312	unexpected	156	156	נוסע	subj_rel	ה חקלאי ש מכיר את ה שומר נוסעים	7
313	expected	157	157	רץ	subj_rel	ה חקלאי ש מכיר את ה שומר רץ	7
314	unexpected	157	157	רץ	subj_rel	ה חקלאי ש מכיר את ה שומר רצים	7
