sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
48	unexpected	24	24	אוכל	vp_coord	ה רופא רוקד ו אוכלים	4
49	expected	25	25	שותה	vp_coord	ה רופא רוקד ו שותה	4
50	unexpected	25	25	שותה	vp_coord	ה רופא רוקד ו שותים	4
51	expected	26	26	שוחה	vp_coord	ה רופא רוקד ו שוחה	4
52	unexpected	26	26	שוחה	vp_coord	ה רופא רוקד ו שוחים	4
53	expected	27	27	חי	vp_coord	ה רופא רוקד ו חי	4
54	unexpected	27	27	חי	vp_coord	ה רופא רוקד ו חיים	4
55	expected	28	28	צוחק	vp_coord	ה רופא רוקד ו צוחק	4
56	unexpected	28	28	צוחק	vp_coord	ה רופא רוקד ו צוחקים	4
57	expected	29	29	מבשל	vp_coord	ה טבח רוקד ו מבשל	4
58	unexpected	29	29	מבשל	vp_coord	ה טבח רוקד ו מבשלים	4
59	expected	30	30	נוסע	vp_coord	ה טבח רוקד ו נוסע	4
60	unexpected	30	30	נוסע	vp_coord	ה טבח רוקד ו נוסעים	4
61	expected	31	31	אוכל	vp_coord	ה טבח רוקד ו אוכל	4
62	unexpected	31	31	אוכל	vp_coord	ה טבח רוקד ו אוכלים	4
63	expected	32	32	שותה	vp_coord	ה טבח רוקד ו שותה	4
64	unexpected	32	32	שותה	vp_coord	ה טבח רוקד ו שותים	4
65	expected	33	33	שוחה	vp_coord	ה טבח רוקד ו שוחה	4
66	unexpected	33	33	שוחה	vp_coord	ה טבח רוקד ו שוחים	4
67	expected	34	34	חי	vp_coord	ה טבח רוקד ו חי	4
68	unexpected	34	34	חי	vp_coord	ה טבח רוקד ו חיים	4
69	expected	35	35	צוחק	vp_coord	ה טבח רוקד ו צוחק	4
70	unexpected	35	35	צוחק	vp_coord	ה טבח רוקד ו צוחקים	4
71	expected	36	36	מבשל	vp_coord	ה נהג רוקד ו מבשל	4
72	unexpected	36	36	מבשל	vp_coord	ה נהג רוקד ו מבשלים	4
73	expected	37	37	נוסע	vp_coord	ה נהג רוקד ו נוסע	4
74	unexpected	37	37	נוסע	vp_coord	ה נהג רוקד ו נוסעים	4
75	expected	38	38	אוכל	vp_coord	ה נהג רוקד ו אוכל	4
76	unexpected	38	38	אוכל	vp_coord	ה נהג רוקד ו אוכלים	4
77	expected	39	39	שותה	vp_coord	ה נהג רוקד ו שותה	4
78	unexpected	39	39	שותה	vp_coord	ה נהג רוקד ו שותים	4
79	expected	40	40	שוחה	vp_coord	ה נהג רוקד ו שוחה	4
80	unexpected	40	40	שוחה	vp_coord	ה נהג רוקד ו שוחים	4
81	expected	41	41	חי	vp_coord	ה נהג רוקד ו חי	4
82	unexpected	41	41	חי	vp_coord	ה נהג רוקד ו חיים	4
83	expected	42	42	צוחק	vp_coord	ה נהג רוקד ו צוחק	4
84	unexpected	42	42	צוחק	vp_coord	ה נהג רוקד ו צוחקים	4
85	expected	43	43	מבשל	vp_coord	ה חייל רוקד ו מבשל	4
86	unexpected	43	43	מבשל	vp_coord	ה חייל רוקד ו מבשלים	4
87	expected	44	44	נוסע	vp_coord	ה חייל רוקד ו נוסע	4
88	unexpected	44	44	נוסע	vp_coord	ה חייל רוקד ו נוסעים	4
89	expected	45	45	אוכל	vp_coord	ה חייל רוקד ו אוכל	4
90	unexpected	45	45	אוכל	vp_coord	ה חייל רוקד ו אוכלים	4
91	expected	46	46	שותה	vp_coord	ה חייל רוקד ו שותה	4
92	unexpected	46	46	שותה	vp_coord	ה חייל רוקד ו שותים	4
93	expected	47	47	שוחה	vp_coord	ה חייל רוקד ו שוחה	4
94	unexpected	47	47	שוחה	vp_coord	ה חייל רוקד ו שוחים	4
95	expected	48	48	חי	vp_coord	ה חייל רוקד ו חי	4
96	unexpected	48	48	חי	vp_coord	ה חייל רוקד ו חיים	4
97	expected	49	49	צוחק	vp_coord	ה חייל רוקד ו צוחק	4
98	unexpected	49	49	צוחק	vp_coord	ה חייל רוקד ו צוחקים	4
99	expected	50	50	מבשל	vp_coord	ה קצין רוקד ו מבשל	4
100	unexpected	50	50	מבשל	vp_coord	ה קצין רוקד ו מבשלים	4
101	expected	51	51	נוסע	vp_coord	ה קצין רוקד ו נוסע	4
102	unexpected	51	51	נוסע	vp_coord	ה קצין רוקד ו נוסעים	4
103	expected	52	52	אוכל	vp_coord	ה קצין רוקד ו אוכל	4
104	unexpected	52	52	אוכל	vp_coord	ה קצין רוקד ו אוכלים	4
105	expected	53	53	שותה	vp_coord	ה קצין רוקד ו שותה	4
106	unexpected	53	53	שותה	vp_coord	ה קצין רוקד ו שותים	4
107	expected	54	54	שוחה	vp_coord	ה קצין רוקד ו שוחה	4
108	unexpected	54	54	שוחה	vp_coord	ה קצין רוקד ו שוחים	4
109	expected	55	55	חי	vp_coord	ה קצין רוקד ו חי	4
110	unexpected	55	55	חי	vp_coord	ה קצין רוקד ו חיים	4
111	expected	56	56	צוחק	vp_coord	ה קצין רוקד ו צוחק	4
112	unexpected	56	56	צוחק	vp_coord	ה קצין רוקד ו צוחקים	4
113	expected	57	57	מבשל	vp_coord	ה טייס רוקד ו מבשל	4
114	unexpected	57	57	מבשל	vp_coord	ה טייס רוקד ו מבשלים	4
115	expected	58	58	נוסע	vp_coord	ה טייס רוקד ו נוסע	4
116	unexpected	58	58	נוסע	vp_coord	ה טייס רוקד ו נוסעים	4
117	expected	59	59	אוכל	vp_coord	ה טייס רוקד ו אוכל	4
118	unexpected	59	59	אוכל	vp_coord	ה טייס רוקד ו אוכלים	4
119	expected	60	60	שותה	vp_coord	ה טייס רוקד ו שותה	4
120	unexpected	60	60	שותה	vp_coord	ה טייס רוקד ו שותים	4
121	expected	61	61	שוחה	vp_coord	ה טייס רוקד ו שוחה	4
122	unexpected	61	61	שוחה	vp_coord	ה טייס רוקד ו שוחים	4
123	expected	62	62	חי	vp_coord	ה טייס רוקד ו חי	4
124	unexpected	62	62	חי	vp_coord	ה טייס רוקד ו חיים	4
125	expected	63	63	צוחק	vp_coord	ה טייס רוקד ו צוחק	4
126	unexpected	63	63	צוחק	vp_coord	ה טייס רוקד ו צוחקים	4
127	expected	64	64	מבשל	vp_coord	ה יועץ רוקד ו מבשל	4
128	unexpected	64	64	מבשל	vp_coord	ה יועץ רוקד ו מבשלים	4
129	expected	65	65	נוסע	vp_coord	ה יועץ רוקד ו נוסע	4
130	unexpected	65	65	נוסע	vp_coord	ה יועץ רוקד ו נוסעים	4
131	expected	66	66	אוכל	vp_coord	ה יועץ רוקד ו אוכל	4
132	unexpected	66	66	אוכל	vp_coord	ה יועץ רוקד ו אוכלים	4
133	expected	67	67	שותה	vp_coord	ה יועץ רוקד ו שותה	4
134	unexpected	67	67	שותה	vp_coord	ה יועץ רוקד ו שותים	4
135	expected	68	68	שוחה	vp_coord	ה יועץ רוקד ו שוחה	4
136	unexpected	68	68	שוחה	vp_coord	ה יועץ רוקד ו שוחים	4
137	expected	69	69	חי	vp_coord	ה יועץ רוקד ו חי	4
138	unexpected	69	69	חי	vp_coord	ה יועץ רוקד ו חיים	4
139	expected	70	70	צוחק	vp_coord	ה יועץ רוקד ו צוחק	4
140	unexpected	70	70	צוחק	vp_coord	ה יועץ רוקד ו צוחקים	4
141	expected	71	71	מבשל	vp_coord	ה מלצר נוסע ו מבשל	4
142	unexpected	71	71	מבשל	vp_coord	ה מלצר נוסע ו מבשלים	4
143	expected	72	72	נוסע	vp_coord	ה מלצר נוסע ו נוסע	4
144	unexpected	72	72	נוסע	vp_coord	ה מלצר נוסע ו נוסעים	4
145	expected	73	73	אוכל	vp_coord	ה מלצר נוסע ו אוכל	4
146	unexpected	73	73	אוכל	vp_coord	ה מלצר נוסע ו אוכלים	4
147	expected	74	74	שותה	vp_coord	ה מלצר נוסע ו שותה	4
148	unexpected	74	74	שותה	vp_coord	ה מלצר נוסע ו שותים	4
149	expected	75	75	שוחה	vp_coord	ה מלצר נוסע ו שוחה	4
150	unexpected	75	75	שוחה	vp_coord	ה מלצר נוסע ו שוחים	4
151	expected	76	76	חי	vp_coord	ה מלצר נוסע ו חי	4
152	unexpected	76	76	חי	vp_coord	ה מלצר נוסע ו חיים	4
153	expected	77	77	צוחק	vp_coord	ה מלצר נוסע ו צוחק	4
154	unexpected	77	77	צוחק	vp_coord	ה מלצר נוסע ו צוחקים	4
155	expected	78	78	מבשל	vp_coord	ה מנהל נוסע ו מבשל	4
156	unexpected	78	78	מבשל	vp_coord	ה מנהל נוסע ו מבשלים	4
157	expected	79	79	נוסע	vp_coord	ה מנהל נוסע ו נוסע	4
158	unexpected	79	79	נוסע	vp_coord	ה מנהל נוסע ו נוסעים	4
159	expected	80	80	אוכל	vp_coord	ה מנהל נוסע ו אוכל	4
160	unexpected	80	80	אוכל	vp_coord	ה מנהל נוסע ו אוכלים	4
161	expected	81	81	שותה	vp_coord	ה מנהל נוסע ו שותה	4
162	unexpected	81	81	שותה	vp_coord	ה מנהל נוסע ו שותים	4
163	expected	82	82	שוחה	vp_coord	ה מנהל נוסע ו שוחה	4
164	unexpected	82	82	שוחה	vp_coord	ה מנהל נוסע ו שוחים	4
165	expected	83	83	חי	vp_coord	ה מנהל נוסע ו חי	4
166	unexpected	83	83	חי	vp_coord	ה מנהל נוסע ו חיים	4
167	expected	84	84	צוחק	vp_coord	ה מנהל נוסע ו צוחק	4
168	unexpected	84	84	צוחק	vp_coord	ה מנהל נוסע ו צוחקים	4
169	expected	85	85	מבשל	vp_coord	ה חקלאי נוסע ו מבשל	4
170	unexpected	85	85	מבשל	vp_coord	ה חקלאי נוסע ו מבשלים	4
171	expected	86	86	נוסע	vp_coord	ה חקלאי נוסע ו נוסע	4
172	unexpected	86	86	נוסע	vp_coord	ה חקלאי נוסע ו נוסעים	4
173	expected	87	87	אוכל	vp_coord	ה חקלאי נוסע ו אוכל	4
174	unexpected	87	87	אוכל	vp_coord	ה חקלאי נוסע ו אוכלים	4
175	expected	88	88	שותה	vp_coord	ה חקלאי נוסע ו שותה	4
176	unexpected	88	88	שותה	vp_coord	ה חקלאי נוסע ו שותים	4
177	expected	89	89	שוחה	vp_coord	ה חקלאי נוסע ו שוחה	4
178	unexpected	89	89	שוחה	vp_coord	ה חקלאי נוסע ו שוחים	4
179	expected	90	90	חי	vp_coord	ה חקלאי נוסע ו חי	4
180	unexpected	90	90	חי	vp_coord	ה חקלאי נוסע ו חיים	4
181	expected	91	91	צוחק	vp_coord	ה חקלאי נוסע ו צוחק	4
182	unexpected	91	91	צוחק	vp_coord	ה חקלאי נוסע ו צוחקים	4
183	expected	92	92	מבשל	vp_coord	ה רופא נוסע ו מבשל	4
184	unexpected	92	92	מבשל	vp_coord	ה רופא נוסע ו מבשלים	4
185	expected	93	93	נוסע	vp_coord	ה רופא נוסע ו נוסע	4
186	unexpected	93	93	נוסע	vp_coord	ה רופא נוסע ו נוסעים	4
187	expected	94	94	אוכל	vp_coord	ה רופא נוסע ו אוכל	4
188	unexpected	94	94	אוכל	vp_coord	ה רופא נוסע ו אוכלים	4
189	expected	95	95	שותה	vp_coord	ה רופא נוסע ו שותה	4
190	unexpected	95	95	שותה	vp_coord	ה רופא נוסע ו שותים	4
191	expected	96	96	שוחה	vp_coord	ה רופא נוסע ו שוחה	4
192	unexpected	96	96	שוחה	vp_coord	ה רופא נוסע ו שוחים	4
193	expected	97	97	חי	vp_coord	ה רופא נוסע ו חי	4
194	unexpected	97	97	חי	vp_coord	ה רופא נוסע ו חיים	4
195	expected	98	98	צוחק	vp_coord	ה רופא נוסע ו צוחק	4
196	unexpected	98	98	צוחק	vp_coord	ה רופא נוסע ו צוחקים	4
197	expected	99	99	מבשל	vp_coord	ה טבח נוסע ו מבשל	4
198	unexpected	99	99	מבשל	vp_coord	ה טבח נוסע ו מבשלים	4
199	expected	100	100	נוסע	vp_coord	ה טבח נוסע ו נוסע	4
200	unexpected	100	100	נוסע	vp_coord	ה טבח נוסע ו נוסעים	4
201	expected	101	101	אוכל	vp_coord	ה טבח נוסע ו אוכל	4
202	unexpected	101	101	אוכל	vp_coord	ה טבח נוסע ו אוכלים	4
203	expected	102	102	שותה	vp_coord	ה טבח נוסע ו שותה	4
204	unexpected	102	102	שותה	vp_coord	ה טבח נוסע ו שותים	4
205	expected	103	103	שוחה	vp_coord	ה טבח נוסע ו שוחה	4
206	unexpected	103	103	שוחה	vp_coord	ה טבח נוסע ו שוחים	4
207	expected	104	104	חי	vp_coord	ה טבח נוסע ו חי	4
208	unexpected	104	104	חי	vp_coord	ה טבח נוסע ו חיים	4
209	expected	105	105	צוחק	vp_coord	ה טבח נוסע ו צוחק	4
210	unexpected	105	105	צוחק	vp_coord	ה טבח נוסע ו צוחקים	4
211	expected	106	106	מבשל	vp_coord	ה נהג נוסע ו מבשל	4
212	unexpected	106	106	מבשל	vp_coord	ה נהג נוסע ו מבשלים	4
213	expected	107	107	נוסע	vp_coord	ה נהג נוסע ו נוסע	4
214	unexpected	107	107	נוסע	vp_coord	ה נהג נוסע ו נוסעים	4
215	expected	108	108	אוכל	vp_coord	ה נהג נוסע ו אוכל	4
216	unexpected	108	108	אוכל	vp_coord	ה נהג נוסע ו אוכלים	4
217	expected	109	109	שותה	vp_coord	ה נהג נוסע ו שותה	4
218	unexpected	109	109	שותה	vp_coord	ה נהג נוסע ו שותים	4
219	expected	110	110	שוחה	vp_coord	ה נהג נוסע ו שוחה	4
220	unexpected	110	110	שוחה	vp_coord	ה נהג נוסע ו שוחים	4
221	expected	111	111	חי	vp_coord	ה נהג נוסע ו חי	4
222	unexpected	111	111	חי	vp_coord	ה נהג נוסע ו חיים	4
223	expected	112	112	צוחק	vp_coord	ה נהג נוסע ו צוחק	4
224	unexpected	112	112	צוחק	vp_coord	ה נהג נוסע ו צוחקים	4
225	expected	113	113	מבשל	vp_coord	ה חייל נוסע ו מבשל	4
226	unexpected	113	113	מבשל	vp_coord	ה חייל נוסע ו מבשלים	4
227	expected	114	114	נוסע	vp_coord	ה חייל נוסע ו נוסע	4
228	unexpected	114	114	נוסע	vp_coord	ה חייל נוסע ו נוסעים	4
229	expected	115	115	אוכל	vp_coord	ה חייל נוסע ו אוכל	4
230	unexpected	115	115	אוכל	vp_coord	ה חייל נוסע ו אוכלים	4
231	expected	116	116	שותה	vp_coord	ה חייל נוסע ו שותה	4
232	unexpected	116	116	שותה	vp_coord	ה חייל נוסע ו שותים	4
233	expected	117	117	שוחה	vp_coord	ה חייל נוסע ו שוחה	4
234	unexpected	117	117	שוחה	vp_coord	ה חייל נוסע ו שוחים	4
235	expected	118	118	חי	vp_coord	ה חייל נוסע ו חי	4
236	unexpected	118	118	חי	vp_coord	ה חייל נוסע ו חיים	4
237	expected	119	119	צוחק	vp_coord	ה חייל נוסע ו צוחק	4
238	unexpected	119	119	צוחק	vp_coord	ה חייל נוסע ו צוחקים	4
239	expected	120	120	מבשל	vp_coord	ה קצין נוסע ו מבשל	4
240	unexpected	120	120	מבשל	vp_coord	ה קצין נוסע ו מבשלים	4
241	expected	121	121	נוסע	vp_coord	ה קצין נוסע ו נוסע	4
242	unexpected	121	121	נוסע	vp_coord	ה קצין נוסע ו נוסעים	4
243	expected	122	122	אוכל	vp_coord	ה קצין נוסע ו אוכל	4
244	unexpected	122	122	אוכל	vp_coord	ה קצין נוסע ו אוכלים	4
245	expected	123	123	שותה	vp_coord	ה קצין נוסע ו שותה	4
246	unexpected	123	123	שותה	vp_coord	ה קצין נוסע ו שותים	4
247	expected	124	124	שוחה	vp_coord	ה קצין נוסע ו שוחה	4
248	unexpected	124	124	שוחה	vp_coord	ה קצין נוסע ו שוחים	4
249	expected	125	125	חי	vp_coord	ה קצין נוסע ו חי	4
250	unexpected	125	125	חי	vp_coord	ה קצין נוסע ו חיים	4
251	expected	126	126	צוחק	vp_coord	ה קצין נוסע ו צוחק	4
252	unexpected	126	126	צוחק	vp_coord	ה קצין נוסע ו צוחקים	4
253	expected	127	127	מבשל	vp_coord	ה טייס נוסע ו מבשל	4
254	unexpected	127	127	מבשל	vp_coord	ה טייס נוסע ו מבשלים	4
255	expected	128	128	נוסע	vp_coord	ה טייס נוסע ו נוסע	4
256	unexpected	128	128	נוסע	vp_coord	ה טייס נוסע ו נוסעים	4
257	expected	129	129	אוכל	vp_coord	ה טייס נוסע ו אוכל	4
258	unexpected	129	129	אוכל	vp_coord	ה טייס נוסע ו אוכלים	4
259	expected	130	130	שותה	vp_coord	ה טייס נוסע ו שותה	4
260	unexpected	130	130	שותה	vp_coord	ה טייס נוסע ו שותים	4
261	expected	131	131	שוחה	vp_coord	ה טייס נוסע ו שוחה	4
262	unexpected	131	131	שוחה	vp_coord	ה טייס נוסע ו שוחים	4
263	expected	132	132	חי	vp_coord	ה טייס נוסע ו חי	4
264	unexpected	132	132	חי	vp_coord	ה טייס נוסע ו חיים	4
265	expected	133	133	צוחק	vp_coord	ה טייס נוסע ו צוחק	4
266	unexpected	133	133	צוחק	vp_coord	ה טייס נוסע ו צוחקים	4
267	expected	134	134	מבשל	vp_coord	ה יועץ נוסע ו מבשל	4
268	unexpected	134	134	מבשל	vp_coord	ה יועץ נוסע ו מבשלים	4
269	expected	135	135	נוסע	vp_coord	ה יועץ נוסע ו נוסע	4
270	unexpected	135	135	נוסע	vp_coord	ה יועץ נוסע ו נוסעים	4
271	expected	136	136	אוכל	vp_coord	ה יועץ נוסע ו אוכל	4
272	unexpected	136	136	אוכל	vp_coord	ה יועץ נוסע ו אוכלים	4
273	expected	137	137	שותה	vp_coord	ה יועץ נוסע ו שותה	4
274	unexpected	137	137	שותה	vp_coord	ה יועץ נוסע ו שותים	4
275	expected	138	138	שוחה	vp_coord	ה יועץ נוסע ו שוחה	4
276	unexpected	138	138	שוחה	vp_coord	ה יועץ נוסע ו שוחים	4
277	expected	139	139	חי	vp_coord	ה יועץ נוסע ו חי	4
278	unexpected	139	139	חי	vp_coord	ה יועץ נוסע ו חיים	4
279	expected	140	140	צוחק	vp_coord	ה יועץ נוסע ו צוחק	4
280	unexpected	140	140	צוחק	vp_coord	ה יועץ נוסע ו צוחקים	4
281	expected	141	141	מבשל	vp_coord	ה מלצר רץ ו מבשל	4
282	unexpected	141	141	מבשל	vp_coord	ה מלצר רץ ו מבשלים	4
283	expected	142	142	נוסע	vp_coord	ה מלצר רץ ו נוסע	4
284	unexpected	142	142	נוסע	vp_coord	ה מלצר רץ ו נוסעים	4
285	expected	143	143	אוכל	vp_coord	ה מלצר רץ ו אוכל	4
286	unexpected	143	143	אוכל	vp_coord	ה מלצר רץ ו אוכלים	4
287	expected	144	144	שותה	vp_coord	ה מלצר רץ ו שותה	4
288	unexpected	144	144	שותה	vp_coord	ה מלצר רץ ו שותים	4
289	expected	145	145	שוחה	vp_coord	ה מלצר רץ ו שוחה	4
290	unexpected	145	145	שוחה	vp_coord	ה מלצר רץ ו שוחים	4
291	expected	146	146	חי	vp_coord	ה מלצר רץ ו חי	4
292	unexpected	146	146	חי	vp_coord	ה מלצר רץ ו חיים	4
293	expected	147	147	צוחק	vp_coord	ה מלצר רץ ו צוחק	4
294	unexpected	147	147	צוחק	vp_coord	ה מלצר רץ ו צוחקים	4
295	expected	148	148	מבשל	vp_coord	ה מנהל רץ ו מבשל	4
296	unexpected	148	148	מבשל	vp_coord	ה מנהל רץ ו מבשלים	4
297	expected	149	149	נוסע	vp_coord	ה מנהל רץ ו נוסע	4
298	unexpected	149	149	נוסע	vp_coord	ה מנהל רץ ו נוסעים	4
299	expected	150	150	אוכל	vp_coord	ה מנהל רץ ו אוכל	4
300	unexpected	150	150	אוכל	vp_coord	ה מנהל רץ ו אוכלים	4
301	expected	151	151	שותה	vp_coord	ה מנהל רץ ו שותה	4
302	unexpected	151	151	שותה	vp_coord	ה מנהל רץ ו שותים	4
303	expected	152	152	שוחה	vp_coord	ה מנהל רץ ו שוחה	4
304	unexpected	152	152	שוחה	vp_coord	ה מנהל רץ ו שוחים	4
305	expected	153	153	חי	vp_coord	ה מנהל רץ ו חי	4
306	unexpected	153	153	חי	vp_coord	ה מנהל רץ ו חיים	4
307	expected	154	154	צוחק	vp_coord	ה מנהל רץ ו צוחק	4
308	unexpected	154	154	צוחק	vp_coord	ה מנהל רץ ו צוחקים	4
309	expected	155	155	מבשל	vp_coord	ה חקלאי רץ ו מבשל	4
310	unexpected	155	155	מבשל	vp_coord	ה חקלאי רץ ו מבשלים	4
311	expected	156	156	נוסע	vp_coord	ה חקלאי רץ ו נוסע	4
312	unexpected	156	156	נוסע	vp_coord	ה חקלאי רץ ו נוסעים	4
313	expected	157	157	אוכל	vp_coord	ה חקלאי רץ ו אוכל	4
314	unexpected	157	157	אוכל	vp_coord	ה חקלאי רץ ו אוכלים	4
315	expected	158	158	שותה	vp_coord	ה חקלאי רץ ו שותה	4
316	unexpected	158	158	שותה	vp_coord	ה חקלאי רץ ו שותים	4
317	expected	159	159	שוחה	vp_coord	ה חקלאי רץ ו שוחה	4
318	unexpected	159	159	שוחה	vp_coord	ה חקלאי רץ ו שוחים	4
319	expected	160	160	חי	vp_coord	ה חקלאי רץ ו חי	4
320	unexpected	160	160	חי	vp_coord	ה חקלאי רץ ו חיים	4
321	expected	161	161	צוחק	vp_coord	ה חקלאי רץ ו צוחק	4
322	unexpected	161	161	צוחק	vp_coord	ה חקלאי רץ ו צוחקים	4
323	expected	162	162	מבשל	vp_coord	ה רופא רץ ו מבשל	4
324	unexpected	162	162	מבשל	vp_coord	ה רופא רץ ו מבשלים	4
325	expected	163	163	נוסע	vp_coord	ה רופא רץ ו נוסע	4
326	unexpected	163	163	נוסע	vp_coord	ה רופא רץ ו נוסעים	4
327	expected	164	164	אוכל	vp_coord	ה רופא רץ ו אוכל	4
328	unexpected	164	164	אוכל	vp_coord	ה רופא רץ ו אוכלים	4
329	expected	165	165	שותה	vp_coord	ה רופא רץ ו שותה	4
330	unexpected	165	165	שותה	vp_coord	ה רופא רץ ו שותים	4
331	expected	166	166	שוחה	vp_coord	ה רופא רץ ו שוחה	4
332	unexpected	166	166	שוחה	vp_coord	ה רופא רץ ו שוחים	4
333	expected	167	167	חי	vp_coord	ה רופא רץ ו חי	4
334	unexpected	167	167	חי	vp_coord	ה רופא רץ ו חיים	4
335	expected	168	168	צוחק	vp_coord	ה רופא רץ ו צוחק	4
336	unexpected	168	168	צוחק	vp_coord	ה רופא רץ ו צוחקים	4
337	expected	169	169	מבשל	vp_coord	ה טבח רץ ו מבשל	4
338	unexpected	169	169	מבשל	vp_coord	ה טבח רץ ו מבשלים	4
339	expected	170	170	נוסע	vp_coord	ה טבח רץ ו נוסע	4
340	unexpected	170	170	נוסע	vp_coord	ה טבח רץ ו נוסעים	4
341	expected	171	171	אוכל	vp_coord	ה טבח רץ ו אוכל	4
342	unexpected	171	171	אוכל	vp_coord	ה טבח רץ ו אוכלים	4
343	expected	172	172	שותה	vp_coord	ה טבח רץ ו שותה	4
344	unexpected	172	172	שותה	vp_coord	ה טבח רץ ו שותים	4
345	expected	173	173	שוחה	vp_coord	ה טבח רץ ו שוחה	4
346	unexpected	173	173	שוחה	vp_coord	ה טבח רץ ו שוחים	4
347	expected	174	174	חי	vp_coord	ה טבח רץ ו חי	4
348	unexpected	174	174	חי	vp_coord	ה טבח רץ ו חיים	4
349	expected	175	175	צוחק	vp_coord	ה טבח רץ ו צוחק	4
350	unexpected	175	175	צוחק	vp_coord	ה טבח רץ ו צוחקים	4
351	expected	176	176	מבשל	vp_coord	ה נהג רץ ו מבשל	4
352	unexpected	176	176	מבשל	vp_coord	ה נהג רץ ו מבשלים	4
353	expected	177	177	נוסע	vp_coord	ה נהג רץ ו נוסע	4
354	unexpected	177	177	נוסע	vp_coord	ה נהג רץ ו נוסעים	4
355	expected	178	178	אוכל	vp_coord	ה נהג רץ ו אוכל	4
356	unexpected	178	178	אוכל	vp_coord	ה נהג רץ ו אוכלים	4
357	expected	179	179	שותה	vp_coord	ה נהג רץ ו שותה	4
358	unexpected	179	179	שותה	vp_coord	ה נהג רץ ו שותים	4
