sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
23	expected	12	12	אוהב	long_vp_coord	ה חקלאי דובר חמש שפות שונות ו אוהב לצפות ב תוכניות טלוויזיה	7
24	unexpected	12	12	אוהב	long_vp_coord	ה חקלאי דובר חמש שפות שונות ו אוהבים לצפות ב תוכניות טלוויזיה	7
25	expected	13	13	גר	long_vp_coord	ה חקלאי דובר חמש שפות שונות ו גר ב מרכז ה עיר	7
26	unexpected	13	13	גר	long_vp_coord	ה חקלאי דובר חמש שפות שונות ו גרים ב מרכז ה עיר	7
27	expected	14	14	משחק	long_vp_coord	ה חקלאי דובר חמש שפות שונות ו משחק כדורגל עם חברים	7
28	unexpected	14	14	משחק	long_vp_coord	ה חקלאי דובר חמש שפות שונות ו משחקים כדורגל עם חברים	7
29	expected	15	15	כותב	long_vp_coord	ה חקלאי דובר חמש שפות שונות ו כותב ב יומן מדי יום	7
30	unexpected	15	15	כותב	long_vp_coord	ה חקלאי דובר חמש שפות שונות ו כותבים ב יומן מדי יום	7
31	expected	16	16	דובר	long_vp_coord	ה רופא דובר חמש שפות שונות ו דובר חמש שפות שונות	7
32	unexpected	16	16	דובר	long_vp_coord	ה רופא דובר חמש שפות שונות ו דוברים חמש שפות שונות	7
33	expected	17	17	אוהב	long_vp_coord	ה רופא דובר חמש שפות שונות ו אוהב לצפות ב תוכניות טלוויזיה	7
34	unexpected	17	17	אוהב	long_vp_coord	ה רופא דובר חמש שפות שונות ו אוהבים לצפות ב תוכניות טלוויזיה	7
35	expected	18	18	גר	long_vp_coord	ה רופא דובר חמש שפות שונות ו גר ב מרכז ה עיר	7
36	unexpected	18	18	גר	long_vp_coord	ה רופא דובר חמש שפות שונות ו גרים ב מרכז ה עיר	7
37	expected	19	19	משחק	long_vp_coord	ה רופא דובר חמש שפות שונות ו משחק כדורגל עם חברים	7
38	unexpected	19	19	משחק	long_vp_coord	ה רופא דובר חמש שפות שונות ו משחקים כדורגל עם חברים	7
39	expected	20	20	כותב	long_vp_coord	ה רופא דובר חמש שפות שונות ו כותב ב יומן מדי יום	7
40	unexpected	20	20	כותב	long_vp_coord	ה רופא דובר חמש שפות שונות ו כותבים ב יומן מדי יום	7
41	expected	21	21	דובר	long_vp_coord	ה טבח דובר חמש שפות שונות ו דובר חמש שפות שונות	7
42	unexpected	21	21	דובר	long_vp_coord	ה טבח דובר חמש שפות שונות ו דוברים חמש שפות שונות	7
43	expected	22	22	אוהב	long_vp_coord	ה טבח דובר חמש שפות שונות ו אוהב לצפות ב תוכניות טלוויזיה	7
44	unexpected	22	22	אוהב	long_vp_coord	ה טבח דובר חמש שפות שונות ו אוהבים לצפות ב תוכניות טלוויזיה	7
45	expected	23	23	גר	long_vp_coord	ה טבח דובר חמש שפות שונות ו גר ב מרכז ה עיר	7
46	unexpected	23	23	גר	long_vp_coord	ה טבח דובר חמש שפות שונות ו גרים ב מרכז ה עיר	7
47	expected	24	24	משחק	long_vp_coord	ה טבח דובר חמש שפות שונות ו משחק כדורגל עם חברים	7
48	unexpected	24	24	משחק	long_vp_coord	ה טבח דובר חמש שפות שונות ו משחקים כדורגל עם חברים	7
49	expected	25	25	כותב	long_vp_coord	ה טבח דובר חמש שפות שונות ו כותב ב יומן מדי יום	7
50	unexpected	25	25	כותב	long_vp_coord	ה טבח דובר חמש שפות שונות ו כותבים ב יומן מדי יום	7
51	expected	26	26	דובר	long_vp_coord	ה נהג דובר חמש שפות שונות ו דובר חמש שפות שונות	7
52	unexpected	26	26	דובר	long_vp_coord	ה נהג דובר חמש שפות שונות ו דוברים חמש שפות שונות	7
53	expected	27	27	אוהב	long_vp_coord	ה נהג דובר חמש שפות שונות ו אוהב לצפות ב תוכניות טלוויזיה	7
54	unexpected	27	27	אוהב	long_vp_coord	ה נהג דובר חמש שפות שונות ו אוהבים לצפות ב תוכניות טלוויזיה	7
55	expected	28	28	גר	long_vp_coord	ה נהג דובר חמש שפות שונות ו גר ב מרכז ה עיר	7
56	unexpected	28	28	גר	long_vp_coord	ה נהג דובר חמש שפות שונות ו גרים ב מרכז ה עיר	7
57	expected	29	29	משחק	long_vp_coord	ה נהג דובר חמש שפות שונות ו משחק כדורגל עם חברים	7
58	unexpected	29	29	משחק	long_vp_coord	ה נהג דובר חמש שפות שונות ו משחקים כדורגל עם חברים	7
59	expected	30	30	כותב	long_vp_coord	ה נהג דובר חמש שפות שונות ו כותב ב יומן מדי יום	7
60	unexpected	30	30	כותב	long_vp_coord	ה נהג דובר חמש שפות שונות ו כותבים ב יומן מדי יום	7
61	expected	31	31	דובר	long_vp_coord	ה חייל דובר חמש שפות שונות ו דובר חמש שפות שונות	7
62	unexpected	31	31	דובר	long_vp_coord	ה חייל דובר חמש שפות שונות ו דוברים חמש שפות שונות	7
63	expected	32	32	אוהב	long_vp_coord	ה חייל דובר חמש שפות שונות ו אוהב לצפות ב תוכניות טלוויזיה	7
64	unexpected	32	32	אוהב	long_vp_coord	ה חייל דובר חמש שפות שונות ו אוהבים לצפות ב תוכניות טלוויזיה	7
65	expected	33	33	גר	long_vp_coord	ה חייל דובר חמש שפות שונות ו גר ב מרכז ה עיר	7
66	unexpected	33	33	גר	long_vp_coord	ה חייל דובר חמש שפות שונות ו גרים ב מרכז ה עיר	7
67	expected	34	34	משחק	long_vp_coord	ה חייל דובר חמש שפות שונות ו משחק כדורגל עם חברים	7
68	unexpected	34	34	משחק	long_vp_coord	ה חייל דובר חמש שפות שונות ו משחקים כדורגל עם חברים	7
69	expected	35	35	כותב	long_vp_coord	ה חייל דובר חמש שפות שונות ו כותב ב יומן מדי יום	7
70	unexpected	35	35	כותב	long_vp_coord	ה חייל דובר חמש שפות שונות ו כותבים ב יומן מדי יום	7
71	expected	36	36	דובר	long_vp_coord	ה קצין דובר חמש שפות שונות ו דובר חמש שפות שונות	7
72	unexpected	36	36	דובר	long_vp_coord	ה קצין דובר חמש שפות שונות ו דוברים חמש שפות שונות	7
73	expected	37	37	אוהב	long_vp_coord	ה קצין דובר חמש שפות שונות ו אוהב לצפות ב תוכניות טלוויזיה	7
74	unexpected	37	37	אוהב	long_vp_coord	ה קצין דובר חמש שפות שונות ו אוהבים לצפות ב תוכניות טלוויזיה	7
75	expected	38	38	גר	long_vp_coord	ה קצין דובר חמש שפות שונות ו גר ב מרכז ה עיר	7
76	unexpected	38	38	גר	long_vp_coord	ה קצין דובר חמש שפות שונות ו גרים ב מרכז ה עיר	7
77	expected	39	39	משחק	long_vp_coord	ה קצין דובר חמש שפות שונות ו משחק כדורגל עם חברים	7
78	unexpected	39	39	משחק	long_vp_coord	ה קצין דובר חמש שפות שונות ו משחקים כדורגל עם חברים	7
79	expected	40	40	כותב	long_vp_coord	ה קצין דובר חמש שפות שונות ו כותב ב יומן מדי יום	7
80	unexpected	40	40	כותב	long_vp_coord	ה קצין דובר חמש שפות שונות ו כותבים ב יומן מדי יום	7
81	expected	41	41	דובר	long_vp_coord	ה טייס דובר חמש שפות שונות ו דובר חמש שפות שונות	7
82	unexpected	41	41	דובר	long_vp_coord	ה טייס דובר חמש שפות שונות ו דוברים חמש שפות שונות	7
83	expected	42	42	אוהב	long_vp_coord	ה טייס דובר חמש שפות שונות ו אוהב לצפות ב תוכניות טלוויזיה	7
84	unexpected	42	42	אוהב	long_vp_coord	ה טייס דובר חמש שפות שונות ו אוהבים לצפות ב תוכניות טלוויזיה	7
85	expected	43	43	גר	long_vp_coord	ה טייס דובר חמש שפות שונות ו גר ב מרכז ה עיר	7
86	unexpected	43	43	גר	long_vp_coord	ה טייס דובר חמש שפות שונות ו גרים ב מרכז ה עיר	7
87	expected	44	44	משחק	long_vp_coord	ה טייס דובר חמש שפות שונות ו משחק כדורגל עם חברים	7
88	unexpected	44	44	משחק	long_vp_coord	ה טייס דובר חמש שפות שונות ו משחקים כדורגל עם חברים	7
89	expected	45	45	כותב	long_vp_coord	ה טייס דובר חמש שפות שונות ו כותב ב יומן מדי יום	7
90	unexpected	45	45	כותב	long_vp_coord	ה טייס דובר חמש שפות שונות ו כותבים ב יומן מדי יום	7
91	expected	46	46	דובר	long_vp_coord	ה יועץ דובר חמש שפות שונות ו דובר חמש שפות שונות	7
92	unexpected	46	46	דובר	long_vp_coord	ה יועץ דובר חמש שפות שונות ו דוברים חמש שפות שונות	7
93	expected	47	47	אוהב	long_vp_coord	ה יועץ דובר חמש שפות שונות ו אוהב לצפות ב תוכניות טלוויזיה	7
94	unexpected	47	47	אוהב	long_vp_coord	ה יועץ דובר חמש שפות שונות ו אוהבים לצפות ב תוכניות טלוויזיה	7
95	expected	48	48	גר	long_vp_coord	ה יועץ דובר חמש שפות שונות ו גר ב מרכז ה עיר	7
96	unexpected	48	48	גר	long_vp_coord	ה יועץ דובר חמש שפות שונות ו גרים ב מרכז ה עיר	7
97	expected	49	49	משחק	long_vp_coord	ה יועץ דובר חמש שפות שונות ו משחק כדורגל עם חברים	7
98	unexpected	49	49	משחק	long_vp_coord	ה יועץ דובר חמש שפות שונות ו משחקים כדורגל עם חברים	7
99	expected	50	50	כותב	long_vp_coord	ה יועץ דובר חמש שפות שונות ו כותב ב יומן מדי יום	7
100	unexpected	50	50	כותב	long_vp_coord	ה יועץ דובר חמש שפות שונות ו כותבים ב יומן מדי יום	7
101	expected	51	51	דובר	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
102	unexpected	51	51	דובר	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
103	expected	52	52	אוהב	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
104	unexpected	52	52	אוהב	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
105	expected	53	53	גר	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
106	unexpected	53	53	גר	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
107	expected	54	54	משחק	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
108	unexpected	54	54	משחק	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
109	expected	55	55	כותב	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
110	unexpected	55	55	כותב	long_vp_coord	ה מלצר אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
111	expected	56	56	דובר	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
112	unexpected	56	56	דובר	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
113	expected	57	57	אוהב	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
114	unexpected	57	57	אוהב	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
115	expected	58	58	גר	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
116	unexpected	58	58	גר	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
117	expected	59	59	משחק	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
118	unexpected	59	59	משחק	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
119	expected	60	60	כותב	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
120	unexpected	60	60	כותב	long_vp_coord	ה מנהל אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
121	expected	61	61	דובר	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
122	unexpected	61	61	דובר	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
123	expected	62	62	אוהב	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
124	unexpected	62	62	אוהב	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
125	expected	63	63	גר	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
126	unexpected	63	63	גר	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
127	expected	64	64	משחק	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
128	unexpected	64	64	משחק	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
129	expected	65	65	כותב	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
130	unexpected	65	65	כותב	long_vp_coord	ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
131	expected	66	66	דובר	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
132	unexpected	66	66	דובר	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
133	expected	67	67	אוהב	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
134	unexpected	67	67	אוהב	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
135	expected	68	68	גר	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
136	unexpected	68	68	גר	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
137	expected	69	69	משחק	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
138	unexpected	69	69	משחק	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
139	expected	70	70	כותב	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
140	unexpected	70	70	כותב	long_vp_coord	ה רופא אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
141	expected	71	71	דובר	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
142	unexpected	71	71	דובר	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
143	expected	72	72	אוהב	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
144	unexpected	72	72	אוהב	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
145	expected	73	73	גר	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
146	unexpected	73	73	גר	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
147	expected	74	74	משחק	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
148	unexpected	74	74	משחק	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
149	expected	75	75	כותב	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
150	unexpected	75	75	כותב	long_vp_coord	ה טבח אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
151	expected	76	76	דובר	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
152	unexpected	76	76	דובר	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
153	expected	77	77	אוהב	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
154	unexpected	77	77	אוהב	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
155	expected	78	78	גר	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
156	unexpected	78	78	גר	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
157	expected	79	79	משחק	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
158	unexpected	79	79	משחק	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
159	expected	80	80	כותב	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
160	unexpected	80	80	כותב	long_vp_coord	ה נהג אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
161	expected	81	81	דובר	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
162	unexpected	81	81	דובר	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
163	expected	82	82	אוהב	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
164	unexpected	82	82	אוהב	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
165	expected	83	83	גר	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
166	unexpected	83	83	גר	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
167	expected	84	84	משחק	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
168	unexpected	84	84	משחק	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
169	expected	85	85	כותב	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
170	unexpected	85	85	כותב	long_vp_coord	ה חייל אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
171	expected	86	86	דובר	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
172	unexpected	86	86	דובר	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
173	expected	87	87	אוהב	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
174	unexpected	87	87	אוהב	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
175	expected	88	88	גר	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
176	unexpected	88	88	גר	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
177	expected	89	89	משחק	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
178	unexpected	89	89	משחק	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
179	expected	90	90	כותב	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
180	unexpected	90	90	כותב	long_vp_coord	ה קצין אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
181	expected	91	91	דובר	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
182	unexpected	91	91	דובר	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
183	expected	92	92	אוהב	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
184	unexpected	92	92	אוהב	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
185	expected	93	93	גר	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
186	unexpected	93	93	גר	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
187	expected	94	94	משחק	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
188	unexpected	94	94	משחק	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
189	expected	95	95	כותב	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
190	unexpected	95	95	כותב	long_vp_coord	ה טייס אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
191	expected	96	96	דובר	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו דובר חמש שפות שונות	8
192	unexpected	96	96	דובר	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות	8
193	expected	97	97	אוהב	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו אוהב לצפות ב תוכניות טלוויזיה	8
194	unexpected	97	97	אוהב	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו אוהבים לצפות ב תוכניות טלוויזיה	8
195	expected	98	98	גר	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר	8
196	unexpected	98	98	גר	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו גרים ב מרכז ה עיר	8
197	expected	99	99	משחק	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו משחק כדורגל עם חברים	8
198	unexpected	99	99	משחק	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו משחקים כדורגל עם חברים	8
199	expected	100	100	כותב	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום	8
200	unexpected	100	100	כותב	long_vp_coord	ה יועץ אוהב לצפות ב תוכניות טלוויזיה ו כותבים ב יומן מדי יום	8
201	expected	101	101	דובר	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו דובר חמש שפות שונות	8
202	unexpected	101	101	דובר	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו דוברים חמש שפות שונות	8
203	expected	102	102	אוהב	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו אוהב לצפות ב תוכניות טלוויזיה	8
204	unexpected	102	102	אוהב	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו אוהבים לצפות ב תוכניות טלוויזיה	8
205	expected	103	103	גר	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו גר ב מרכז ה עיר	8
206	unexpected	103	103	גר	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו גרים ב מרכז ה עיר	8
207	expected	104	104	משחק	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו משחק כדורגל עם חברים	8
208	unexpected	104	104	משחק	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו משחקים כדורגל עם חברים	8
209	expected	105	105	כותב	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו כותב ב יומן מדי יום	8
210	unexpected	105	105	כותב	long_vp_coord	ה מלצר גר ב מרכז ה עיר ו כותבים ב יומן מדי יום	8
211	expected	106	106	דובר	long_vp_coord	ה מנהל גר ב מרכז ה עיר ו דובר חמש שפות שונות	8
212	unexpected	106	106	דובר	long_vp_coord	ה מנהל גר ב מרכז ה עיר ו דוברים חמש שפות שונות	8
213	expected	107	107	אוהב	long_vp_coord	ה מנהל גר ב מרכז ה עיר ו אוהב לצפות ב תוכניות טלוויזיה	8
214	unexpected	107	107	אוהב	long_vp_coord	ה מנהל גר ב מרכז ה עיר ו אוהבים לצפות ב תוכניות טלוויזיה	8
215	expected	108	108	גר	long_vp_coord	ה מנהל גר ב מרכז ה עיר ו גר ב מרכז ה עיר	8
216	unexpected	108	108	גר	long_vp_coord	ה מנהל גר ב מרכז ה עיר ו גרים ב מרכז ה עיר	8
