sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
37	expected	19	19	שוחה	prep	ה חקלאי מאחורי ה שומר שוחה	5
38	unexpected	19	19	שוחה	prep	ה חקלאי מאחורי ה שומר שוחים	5
39	expected	20	20	חי	prep	ה חקלאי מאחורי ה שומר חי	5
40	unexpected	20	20	חי	prep	ה חקלאי מאחורי ה שומר חיים	5
41	expected	21	21	צוחק	prep	ה חקלאי מאחורי ה שומר צוחק	5
42	unexpected	21	21	צוחק	prep	ה חקלאי מאחורי ה שומר צוחקים	5
43	expected	22	22	רוקד	prep	ה רופא מאחורי ה שומר רוקד	5
44	unexpected	22	22	רוקד	prep	ה רופא מאחורי ה שומר רוקדים	5
45	expected	23	23	נוסע	prep	ה רופא מאחורי ה שומר נוסע	5
46	unexpected	23	23	נוסע	prep	ה רופא מאחורי ה שומר נוסעים	5
47	expected	24	24	רץ	prep	ה רופא מאחורי ה שומר רץ	5
48	unexpected	24	24	רץ	prep	ה רופא מאחורי ה שומר רצים	5
49	expected	25	25	ישן	prep	ה רופא מאחורי ה שומר ישן	5
50	unexpected	25	25	ישן	prep	ה רופא מאחורי ה שומר ישנים	5
51	expected	26	26	שוחה	prep	ה רופא מאחורי ה שומר שוחה	5
52	unexpected	26	26	שוחה	prep	ה רופא מאחורי ה שומר שוחים	5
53	expected	27	27	חי	prep	ה רופא מאחורי ה שומר חי	5
54	unexpected	27	27	חי	prep	ה רופא מאחורי ה שומר חיים	5
55	expected	28	28	צוחק	prep	ה רופא מאחורי ה שומר צוחק	5
56	unexpected	28	28	צוחק	prep	ה רופא מאחורי ה שומר צוחקים	5
57	expected	29	29	רוקד	prep	ה טבח מאחורי ה שומר רוקד	5
58	unexpected	29	29	רוקד	prep	ה טבח מאחורי ה שומר רוקדים	5
59	expected	30	30	נוסע	prep	ה טבח מאחורי ה שומר נוסע	5
60	unexpected	30	30	נוסע	prep	ה טבח מאחורי ה שומר נוסעים	5
61	expected	31	31	רץ	prep	ה טבח מאחורי ה שומר רץ	5
62	unexpected	31	31	רץ	prep	ה טבח מאחורי ה שומר רצים	5
63	expected	32	32	ישן	prep	ה טבח מאחורי ה שומר ישן	5
64	unexpected	32	32	ישן	prep	ה טבח מאחורי ה שומר ישנים	5
65	expected	33	33	שוחה	prep	ה טבח מאחורי ה שומר שוחה	5
66	unexpected	33	33	שוחה	prep	ה טבח מאחורי ה שומר שוחים	5
67	expected	34	34	חי	prep	ה טבח מאחורי ה שומר חי	5
68	unexpected	34	34	חי	prep	ה טבח מאחורי ה שומר חיים	5
69	expected	35	35	צוחק	prep	ה טבח מאחורי ה שומר צוחק	5
70	unexpected	35	35	צוחק	prep	ה טבח מאחורי ה שומר צוחקים	5
71	expected	36	36	רוקד	prep	ה נהג מאחורי ה שומר רוקד	5
72	unexpected	36	36	רוקד	prep	ה נהג מאחורי ה שומר רוקדים	5
73	expected	37	37	נוסע	prep	ה נהג מאחורי ה שומר נוסע	5
74	unexpected	37	37	נוסע	prep	ה נהג מאחורי ה שומר נוסעים	5
75	expected	38	38	רץ	prep	ה נהג מאחורי ה שומר רץ	5
76	unexpected	38	38	רץ	prep	ה נהג מאחורי ה שומר רצים	5
77	expected	39	39	ישן	prep	ה נהג מאחורי ה שומר ישן	5
78	unexpected	39	39	ישן	prep	ה נהג מאחורי ה שומר ישנים	5
79	expected	40	40	שוחה	prep	ה נהג מאחורי ה שומר שוחה	5
80	unexpected	40	40	שוחה	prep	ה נהג מאחורי ה שומר שוחים	5
81	expected	41	41	חי	prep	ה נהג מאחורי ה שומר חי	5
82	unexpected	41	41	חי	prep	ה נהג מאחורי ה שומר חיים	5
83	expected	42	42	צוחק	prep	ה נהג מאחורי ה שומר צוחק	5
84	unexpected	42	42	צוחק	prep	ה נהג מאחורי ה שומר צוחקים	5
85	expected	43	43	רוקד	prep	ה חייל מאחורי ה שומר רוקד	5
86	unexpected	43	43	רוקד	prep	ה חייל מאחורי ה שומר רוקדים	5
87	expected	44	44	נוסע	prep	ה חייל מאחורי ה שומר נוסע	5
88	unexpected	44	44	נוסע	prep	ה חייל מאחורי ה שומר נוסעים	5
89	expected	45	45	רץ	prep	ה חייל מאחורי ה שומר רץ	5
90	unexpected	45	45	רץ	prep	ה חייל מאחורי ה שומר רצים	5
91	expected	46	46	ישן	prep	ה חייל מאחורי ה שומר ישן	5
92	unexpected	46	46	ישן	prep	ה חייל מאחורי ה שומר ישנים	5
93	expected	47	47	שוחה	prep	ה חייל מאחורי ה שומר שוחה	5
94	unexpected	47	47	שוחה	prep	ה חייל מאחורי ה שומר שוחים	5
95	expected	48	48	חי	prep	ה חייל מאחורי ה שומר חי	5
96	unexpected	48	48	חי	prep	ה חייל מאחורי ה שומר חיים	5
97	expected	49	49	צוחק	prep	ה חייל מאחורי ה שומר צוחק	5
98	unexpected	49	49	צוחק	prep	ה חייל מאחורי ה שומר צוחקים	5
99	expected	50	50	רוקד	prep	ה קצין מאחורי ה שומר רוקד	5
100	unexpected	50	50	רוקד	prep	ה קצין מאחורי ה שומר רוקדים	5
101	expected	51	51	נוסע	prep	ה קצין מאחורי ה שומר נוסע	5
102	unexpected	51	51	נוסע	prep	ה קצין מאחורי ה שומר נוסעים	5
103	expected	52	52	רץ	prep	ה קצין מאחורי ה שומר רץ	5
104	unexpected	52	52	רץ	prep	ה קצין מאחורי ה שומר רצים	5
105	expected	53	53	ישן	prep	ה קצין מאחורי ה שומר ישן	5
106	unexpected	53	53	ישן	prep	ה קצין מאחורי ה שומר ישנים	5
107	expected	54	54	שוחה	prep	ה קצין מאחורי ה שומר שוחה	5
108	unexpected	54	54	שוחה	prep	ה קצין מאחורי ה שומר שוחים	5
109	expected	55	55	חי	prep	ה קצין מאחורי ה שומר חי	5
110	unexpected	55	55	חי	prep	ה קצין מאחורי ה שומר חיים	5
111	expected	56	56	צוחק	prep	ה קצין מאחורי ה שומר צוחק	5
112	unexpected	56	56	צוחק	prep	ה קצין מאחורי ה שומר צוחקים	5
113	expected	57	57	רוקד	prep	ה טייס מאחורי ה שומר רוקד	5
114	unexpected	57	57	רוקד	prep	ה טייס מאחורי ה שומר רוקדים	5
115	expected	58	58	נוסע	prep	ה טייס מאחורי ה שומר נוסע	5
116	unexpected	58	58	נוסע	prep	ה טייס מאחורי ה שומר נוסעים	5
117	expected	59	59	רץ	prep	ה טייס מאחורי ה שומר רץ	5
118	unexpected	59	59	רץ	prep	ה טייס מאחורי ה שומר רצים	5
119	expected	60	60	ישן	prep	ה טייס מאחורי ה שומר ישן	5
120	unexpected	60	60	ישן	prep	ה טייס מאחורי ה שומר ישנים	5
121	expected	61	61	שוחה	prep	ה טייס מאחורי ה שומר שוחה	5
122	unexpected	61	61	שוחה	prep	ה טייס מאחורי ה שומר שוחים	5
123	expected	62	62	חי	prep	ה טייס מאחורי ה שומר חי	5
124	unexpected	62	62	חי	prep	ה טייס מאחורי ה שומר חיים	5
125	expected	63	63	צוחק	prep	ה טייס מאחורי ה שומר צוחק	5
126	unexpected	63	63	צוחק	prep	ה טייס מאחורי ה שומר צוחקים	5
127	expected	64	64	רוקד	prep	ה יועץ מאחורי ה שומר רוקד	5
128	unexpected	64	64	רוקד	prep	ה יועץ מאחורי ה שומר רוקדים	5
129	expected	65	65	נוסע	prep	ה יועץ מאחורי ה שומר נוסע	5
130	unexpected	65	65	נוסע	prep	ה יועץ מאחורי ה שומר נוסעים	5
131	expected	66	66	רץ	prep	ה יועץ מאחורי ה שומר רץ	5
132	unexpected	66	66	רץ	prep	ה יועץ מאחורי ה שומר רצים	5
133	expected	67	67	ישן	prep	ה יועץ מאחורי ה שומר ישן	5
134	unexpected	67	67	ישן	prep	ה יועץ מאחורי ה שומר ישנים	5
135	expected	68	68	שוחה	prep	ה יועץ מאחורי ה שומר שוחה	5
136	unexpected	68	68	שוחה	prep	ה יועץ מאחורי ה שומר שוחים	5
137	expected	69	69	חי	prep	ה יועץ מאחורי ה שומר חי	5
138	unexpected	69	69	חי	prep	ה יועץ מאחורי ה שומר חיים	5
139	expected	70	70	צוחק	prep	ה יועץ מאחורי ה שומר צוחק	5
140	unexpected	70	70	צוחק	prep	ה יועץ מאחורי ה שומר צוחקים	5
141	expected	71	71	רוקד	prep	ה מלצר ליד ה שומר רוקד	5
142	unexpected	71	71	רוקד	prep	ה מלצר ליד ה שומר רוקדים	5
143	expected	72	72	נוסע	prep	ה מלצר ליד ה שומר נוסע	5
144	unexpected	72	72	נוסע	prep	ה מלצר ליד ה שומר נוסעים	5
145	expected	73	73	רץ	prep	ה מלצר ליד ה שומר רץ	5
146	unexpected	73	73	רץ	prep	ה מלצר ליד ה שומר רצים	5
147	expected	74	74	ישן	prep	ה מלצר ליד ה שומר ישן	5
148	unexpected	74	74	ישן	prep	ה מלצר ליד ה שומר ישנים	5
149	expected	75	75	שוחה	prep	ה מלצר ליד ה שומר שוחה	5
150	unexpected	75	75	שוחה	prep	ה מלצר ליד ה שומר שוחים	5
151	expected	76	76	חי	prep	ה מלצר ליד ה שומר חי	5
152	unexpected	76	76	חי	prep	ה מלצר ליד ה שומר חיים	5
153	expected	77	77	צוחק	prep	ה מלצר ליד ה שומר צוחק	5
154	unexpected	77	77	צוחק	prep	ה מלצר ליד ה שומר צוחקים	5
155	expected	78	78	רוקד	prep	ה מנהל ליד ה שומר רוקד	5
156	unexpected	78	78	רוקד	prep	ה מנהל ליד ה שומר רוקדים	5
157	expected	79	79	נוסע	prep	ה מנהל ליד ה שומר נוסע	5
158	unexpected	79	79	נוסע	prep	ה מנהל ליד ה שומר נוסעים	5
159	expected	80	80	רץ	prep	ה מנהל ליד ה שומר רץ	5
160	unexpected	80	80	רץ	prep	ה מנהל ליד ה שומר רצים	5
161	expected	81	81	ישן	prep	ה מנהל ליד ה שומר ישן	5
162	unexpected	81	81	ישן	prep	ה מנהל ליד ה שומר ישנים	5
163	expected	82	82	שוחה	prep	ה מנהל ליד ה שומר שוחה	5
164	unexpected	82	82	שוחה	prep	ה מנהל ליד ה שומר שוחים	5
165	expected	83	83	חי	prep	ה מנהל ליד ה שומר חי	5
166	unexpected	83	83	חי	prep	ה מנהל ליד ה שומר חיים	5
167	expected	84	84	צוחק	prep	ה מנהל ליד ה שומר צוחק	5
168	unexpected	84	84	צוחק	prep	ה מנהל ליד ה שומר צוחקים	5
169	expected	85	85	רוקד	prep	ה חקלאי ליד ה שומר רוקד	5
170	unexpected	85	85	רוקד	prep	ה חקלאי ליד ה שומר רוקדים	5
171	expected	86	86	נוסע	prep	ה חקלאי ליד ה שומר נוסע	5
172	unexpected	86	86	נוסע	prep	ה חקלאי ליד ה שומר נוסעים	5
173	expected	87	87	רץ	prep	ה חקלאי ליד ה שומר רץ	5
174	unexpected	87	87	רץ	prep	ה חקלאי ליד ה שומר רצים	5
175	expected	88	88	ישן	prep	ה חקלאי ליד ה שומר ישן	5
176	unexpected	88	88	ישן	prep	ה חקלאי ליד ה שומר ישנים	5
177	expected	89	89	שוחה	prep	ה חקלאי ליד ה שומר שוחה	5
178	unexpected	89	89	שוחה	prep	ה חקלאי ליד ה שומר שוחים	5
179	expected	90	90	חי	prep	ה חקלאי ליד ה שומר חי	5
180	unexpected	90	90	חי	prep	ה חקלאי ליד ה שומר חיים	5
181	expected	91	91	צוחק	prep	ה חקלאי ליד ה שומר צוחק	5
182	unexpected	91	91	צוחק	prep	ה חקלאי ליד ה שומר צוחקים	5
183	expected	92	92	רוקד	prep	ה רופא ליד ה שומר רוקד	5
184	unexpected	92	92	רוקד	prep	ה רופא ליד ה שומר רוקדים	5
185	expected	93	93	נוסע	prep	ה רופא ליד ה שומר נוסע	5
186	unexpected	93	93	נוסע	prep	ה רופא ליד ה שומר נוסעים	5
187	expected	94	94	רץ	prep	ה רופא ליד ה שומר רץ	5
188	unexpected	94	94	רץ	prep	ה רופא ליד ה שומר רצים	5
189	expected	95	95	ישן	prep	ה רופא ליד ה שומר ישן	5
190	unexpected	95	95	ישן	prep	ה רופא ליד ה שומר ישנים	5
191	expected	96	96	שוחה	prep	ה רופא ליד ה שומר שוחה	5
192	unexpected	96	96	שוחה	prep	ה רופא ליד ה שומר שוחים	5
193	expected	97	97	חי	prep	ה רופא ליד ה שומר חי	5
194	unexpected	97	97	חי	prep	ה רופא ליד ה שומר חיים	5
195	expected	98	98	צוחק	prep	ה רופא ליד ה שומר צוחק	5
196	unexpected	98	98	צוחק	prep	ה רופא ליד ה שומר צוחקים	5
197	expected	99	99	רוקד	prep	ה טבח ליד ה שומר רוקד	5
198	unexpected	99	99	רוקד	prep	ה טבח ליד ה שומר רוקדים	5
199	expected	100	100	נוסע	prep	ה טבח ליד ה שומר נוסע	5
200	unexpected	100	100	נוסע	prep	ה טבח ליד ה שומר נוסעים	5
201	expected	101	101	רץ	prep	ה טבח ליד ה שומר רץ	5
202	unexpected	101	101	רץ	prep	ה טבח ליד ה שומר רצים	5
203	expected	102	102	ישן	prep	ה טבח ליד ה שומר ישן	5
204	unexpected	102	102	ישן	prep	ה טבח ליד ה שומר ישנים	5
205	expected	103	103	שוחה	prep	ה טבח ליד ה שומר שוחה	5
206	unexpected	103	103	שוחה	prep	ה טבח ליד ה שומר שוחים	5
207	expected	104	104	חי	prep	ה טבח ליד ה שומר חי	5
208	unexpected	104	104	חי	prep	ה טבח ליד ה שומר חיים	5
209	expected	105	105	צוחק	prep	ה טבח ליד ה שומר צוחק	5
210	unexpected	105	105	צוחק	prep	ה טבח ליד ה שומר צוחקים	5
211	expected	106	106	רוקד	prep	ה נהג ליד ה שומר רוקד	5
212	unexpected	106	106	רוקד	prep	ה נהג ליד ה שומר רוקדים	5
213	expected	107	107	נוסע	prep	ה נהג ליד ה שומר נוסע	5
214	unexpected	107	107	נוסע	prep	ה נהג ליד ה שומר נוסעים	5
215	expected	108	108	רץ	prep	ה נהג ליד ה שומר רץ	5
216	unexpected	108	108	רץ	prep	ה נהג ליד ה שומר רצים	5
217	expected	109	109	ישן	prep	ה נהג ליד ה שומר ישן	5
218	unexpected	109	109	ישן	prep	ה נהג ליד ה שומר ישנים	5
219	expected	110	110	שוחה	prep	ה נהג ליד ה שומר שוחה	5
220	unexpected	110	110	שוחה	prep	ה נהג ליד ה שומר שוחים	5
221	expected	111	111	חי	prep	ה נהג ליד ה שומר חי	5
222	unexpected	111	111	חי	prep	ה נהג ליד ה שומר חיים	5
223	expected	112	112	צוחק	prep	ה נהג ליד ה שומר צוחק	5
224	unexpected	112	112	צוחק	prep	ה נהג ליד ה שומר צוחקים	5
225	expected	113	113	רוקד	prep	ה חייל ליד ה שומר רוקד	5
226	unexpected	113	113	רוקד	prep	ה חייל ליד ה שומר רוקדים	5
227	expected	114	114	נוסע	prep	ה חייל ליד ה שומר נוסע	5
228	unexpected	114	114	נוסע	prep	ה חייל ליד ה שומר נוסעים	5
229	expected	115	115	רץ	prep	ה חייל ליד ה שומר רץ	5
230	unexpected	115	115	רץ	prep	ה חייל ליד ה שומר רצים	5
231	expected	116	116	ישן	prep	ה חייל ליד ה שומר ישן	5
232	unexpected	116	116	ישן	prep	ה חייל ליד ה שומר ישנים	5
233	expected	117	117	שוחה	prep	ה חייל ליד ה שומר שוחה	5
234	unexpected	117	117	שוחה	prep	ה חייל ליד ה שומר שוחים	5
235	expected	118	118	חי	prep	ה חייל ליד ה שומר חי	5
236	unexpected	118	118	חי	prep	ה חייל ליד ה שומר חיים	5
237	expected	119	119	צוחק	prep	ה חייל ליד ה שומר צוחק	5
238	unexpected	119	119	צוחק	prep	ה חייל ליד ה שומר צוחקים	5
239	expected	120	120	רוקד	prep	ה קצין ליד ה שומר רוקד	5
240	unexpected	120	120	רוקד	prep	ה קצין ליד ה שומר רוקדים	5
241	expected	121	121	נוסע	prep	ה קצין ליד ה שומר נוסע	5
242	unexpected	121	121	נוסע	prep	ה קצין ליד ה שומר נוסעים	5
243	expected	122	122	רץ	prep	ה קצין ליד ה שומר רץ	5
244	unexpected	122	122	רץ	prep	ה קצין ליד ה שומר רצים	5
245	expected	123	123	ישן	prep	ה קצין ליד ה שומר ישן	5
246	unexpected	123	123	ישן	prep	ה קצין ליד ה שומר ישנים	5
247	expected	124	124	שוחה	prep	ה קצין ליד ה שומר שוחה	5
248	unexpected	124	124	שוחה	prep	ה קצין ליד ה שומר שוחים	5
249	expected	125	125	חי	prep	ה קצין ליד ה שומר חי	5
250	unexpected	125	125	חי	prep	ה קצין ליד ה שומר חיים	5
251	expected	126	126	צוחק	prep	ה קצין ליד ה שומר צוחק	5
252	unexpected	126	126	צוחק	prep	ה קצין ליד ה שומר צוחקים	5
253	expected	127	127	רוקד	prep	ה טייס ליד ה שומר רוקד	5
254	unexpected	127	127	רוקד	prep	ה טייס ליד ה שומר רוקדים	5
255	expected	128	128	נוסע	prep	ה טייס ליד ה שומר נוסע	5
256	unexpected	128	128	נוסע	prep	ה טייס ליד ה שומר נוסעים	5
257	expected	129	129	רץ	prep	ה טייס ליד ה שומר רץ	5
258	unexpected	129	129	רץ	prep	ה טייס ליד ה שומר רצים	5
259	expected	130	130	ישן	prep	ה טייס ליד ה שומר ישן	5
260	unexpected	130	130	ישן	prep	ה טייס ליד ה שומר ישנים	5
261	expected	131	131	שוחה	prep	ה טייס ליד ה שומר שוחה	5
262	unexpected	131	131	שוחה	prep	ה טייס ליד ה שומר שוחים	5
263	expected	132	132	חי	prep	ה טייס ליד ה שומר חי	5
264	unexpected	132	132	חי	prep	ה טייס ליד ה שומר חיים	5
265	expected	133	133	צוחק	prep	ה טייס ליד ה שומר צוחק	5
266	unexpected	133	133	צוחק	prep	ה טייס ליד ה שומר צוחקים	5
267	expected	134	134	רוקד	prep	ה יועץ ליד ה שומר רוקד	5
268	unexpected	134	134	רוקד	prep	ה יועץ ליד ה שומר רוקדים	5
269	expected	135	135	נוסע	prep	ה יועץ ליד ה שומר נוסע	5
270	unexpected	135	135	נוסע	prep	ה יועץ ליד ה שומר נוסעים	5
271	expected	136	136	רץ	prep	ה יועץ ליד ה שומר רץ	5
272	unexpected	136	136	רץ	prep	ה יועץ ליד ה שומר רצים	5
273	expected	137	137	ישן	prep	ה יועץ ליד ה שומר ישן	5
274	unexpected	137	137	ישן	prep	ה יועץ ליד ה שומר ישנים	5
275	expected	138	138	שוחה	prep	ה יועץ ליד ה שומר שוחה	5
276	unexpected	138	138	שוחה	prep	ה יועץ ליד ה שומר שוחים	5
277	expected	139	139	חי	prep	ה יועץ ליד ה שומר חי	5
278	unexpected	139	139	חי	prep	ה יועץ ליד ה שומר חיים	5
279	expected	140	140	צוחק	prep	ה יועץ ליד ה שומר צוחק	5
280	unexpected	140	140	צוחק	prep	ה יועץ ליד ה שומר צוחקים	5
281	expected	141	141	רוקד	prep	ה מלצר מאחורי ה שר רוקד	5
282	unexpected	141	141	רוקד	prep	ה מלצר מאחורי ה שר רוקדים	5
283	expected	142	142	נוסע	prep	ה מלצר מאחורי ה שר נוסע	5
284	unexpected	142	142	נוסע	prep	ה מלצר מאחורי ה שר נוסעים	5
285	expected	143	143	רץ	prep	ה מלצר מאחורי ה שר רץ	5
286	unexpected	143	143	רץ	prep	ה מלצר מאחורי ה שר רצים	5
287	expected	144	144	ישן	prep	ה מלצר מאחורי ה שר ישן	5
288	unexpected	144	144	ישן	prep	ה מלצר מאחורי ה שר ישנים	5
289	expected	145	145	שוחה	prep	ה מלצר מאחורי ה שר שוחה	5
290	unexpected	145	145	שוחה	prep	ה מלצר מאחורי ה שר שוחים	5
291	expected	146	146	חי	prep	ה מלצר מאחורי ה שר חי	5
292	unexpected	146	146	חי	prep	ה מלצר מאחורי ה שר חיים	5
293	expected	147	147	צוחק	prep	ה מלצר מאחורי ה שר צוחק	5
294	unexpected	147	147	צוחק	prep	ה מלצר מאחורי ה שר צוחקים	5
295	expected	148	148	רוקד	prep	ה מנהל מאחורי ה שר רוקד	5
296	unexpected	148	148	רוקד	prep	ה מנהל מאחורי ה שר רוקדים	5
297	expected	149	149	נוסע	prep	ה מנהל מאחורי ה שר נוסע	5
298	unexpected	149	149	נוסע	prep	ה מנהל מאחורי ה שר נוסעים	5
299	expected	150	150	רץ	prep	ה מנהל מאחורי ה שר רץ	5
300	unexpected	150	150	רץ	prep	ה מנהל מאחורי ה שר רצים	5
301	expected	151	151	ישן	prep	ה מנהל מאחורי ה שר ישן	5
302	unexpected	151	151	ישן	prep	ה מנהל מאחורי ה שר ישנים	5
303	expected	152	152	שוחה	prep	ה מנהל מאחורי ה שר שוחה	5
304	unexpected	152	152	שוחה	prep	ה מנהל מאחורי ה שר שוחים	5
305	expected	153	153	חי	prep	ה מנהל מאחורי ה שר חי	5
306	unexpected	153	153	חי	prep	ה מנהל מאחורי ה שר חיים	5
307	expected	154	154	צוחק	prep	ה מנהל מאחורי ה שר צוחק	5
308	unexpected	154	154	צוחק	prep	ה מנהל מאחורי ה שר צוחקים	5
309	expected	155	155	רוקד	prep	ה חקלאי מאחורי ה שר רוקד	5
310	unexpected	155	155	רוקד	prep	ה חקלאי מאחורי ה שר רוקדים	5
311	expected	156	156	נוסע	prep	ה חקלאי מאחורי ה שר נוסע	5
312	unexpected	156	156	נוסע	prep	ה חקלאי מאחורי ה שר נוסעים	5
313	expected	157	157	רץ	prep	ה חקלאי מאחורי ה שר רץ	5
314	unexpected	157	157	רץ	prep	ה חקלאי מאחורי ה שר רצים	5
315	expected	158	158	ישן	prep	ה חקלאי מאחורי ה שר ישן	5
316	unexpected	158	158	ישן	prep	ה חקלאי מאחורי ה שר ישנים	5
317	expected	159	159	שוחה	prep	ה חקלאי מאחורי ה שר שוחה	5
318	unexpected	159	159	שוחה	prep	ה חקלאי מאחורי ה שר שוחים	5
319	expected	160	160	חי	prep	ה חקלאי מאחורי ה שר חי	5
320	unexpected	160	160	חי	prep	ה חקלאי מאחורי ה שר חיים	5
321	expected	161	161	צוחק	prep	ה חקלאי מאחורי ה שר צוחק	5
322	unexpected	161	161	צוחק	prep	ה חקלאי מאחורי ה שר צוחקים	5
323	expected	162	162	רוקד	prep	ה רופא מאחורי ה שר רוקד	5
324	unexpected	162	162	רוקד	prep	ה רופא מאחורי ה שר רוקדים	5
325	expected	163	163	נוסע	prep	ה רופא מאחורי ה שר נוסע	5
326	unexpected	163	163	נוסע	prep	ה רופא מאחורי ה שר נוסעים	5
327	expected	164	164	רץ	prep	ה רופא מאחורי ה שר רץ	5
328	unexpected	164	164	רץ	prep	ה רופא מאחורי ה שר רצים	5
329	expected	165	165	ישן	prep	ה רופא מאחורי ה שר ישן	5
330	unexpected	165	165	ישן	prep	ה רופא מאחורי ה שר ישנים	5
331	expected	166	166	שוחה	prep	ה רופא מאחורי ה שר שוחה	5
332	unexpected	166	166	שוחה	prep	ה רופא מאחורי ה שר שוחים	5
333	expected	167	167	חי	prep	ה רופא מאחורי ה שר חי	5
334	unexpected	167	167	חי	prep	ה רופא מאחורי ה שר חיים	5
335	expected	168	168	צוחק	prep	ה רופא מאחורי ה שר צוחק	5
336	unexpected	168	168	צוחק	prep	ה רופא מאחורי ה שר צוחקים	5
337	expected	169	169	רוקד	prep	ה טבח מאחורי ה שר רוקד	5
338	unexpected	169	169	רוקד	prep	ה טבח מאחורי ה שר רוקדים	5
339	expected	170	170	נוסע	prep	ה טבח מאחורי ה שר נוסע	5
340	unexpected	170	170	נוסע	prep	ה טבח מאחורי ה שר נוסעים	5
341	expected	171	171	רץ	prep	ה טבח מאחורי ה שר רץ	5
342	unexpected	171	171	רץ	prep	ה טבח מאחורי ה שר רצים	5
343	expected	172	172	ישן	prep	ה טבח מאחורי ה שר ישן	5
344	unexpected	172	172	ישן	prep	ה טבח מאחורי ה שר ישנים	5
345	expected	173	173	שוחה	prep	ה טבח מאחורי ה שר שוחה	5
346	unexpected	173	173	שוחה	prep	ה טבח מאחורי ה שר שוחים	5
347	expected	174	174	חי	prep	ה טבח מאחורי ה שר חי	5
348	unexpected	174	174	חי	prep	ה טבח מאחורי ה שר חיים	5
349	expected	175	175	צוחק	prep	ה טבח מאחורי ה שר צוחק	5
350	unexpected	175	175	צוחק	prep	ה טבח מאחורי ה שר צוחקים	5
351	expected	176	176	רוקד	prep	ה נהג מאחורי ה שר רוקד	5
352	unexpected	176	176	רוקד	prep	ה נהג מאחורי ה שר רוקדים	5
353	expected	177	177	נוסע	prep	ה נהג מאחורי ה שר נוסע	5
354	unexpected	177	177	נוסע	prep	ה נהג מאחורי ה שר נוסעים	5
355	expected	178	178	רץ	prep	ה נהג מאחורי ה שר רץ	5
356	unexpected	178	178	רץ	prep	ה נהג מאחורי ה שר רצים	5
357	expected	179	179	ישן	prep	ה נהג מאחורי ה שר ישן	5
358	unexpected	179	179	ישן	prep	ה נהג מאחורי ה שר ישנים	5
359	expected	180	180	שוחה	prep	ה נהג מאחורי ה שר שוחה	5
