	model	pairid	lemma	condition	comparison	surpsum	surpmean
47	bert-base-cased	24	herself	reflexive_sent_comp	unexpected	18.76941680908203	18.76941680908203
48	bert-base-cased	25	himself	reflexive_sent_comp	expected	13.26745319366455	13.26745319366455
49	bert-base-cased	25	himself	reflexive_sent_comp	unexpected	14.8531494140625	14.8531494140625
50	bert-base-cased	26	herself	reflexive_sent_comp	expected	16.624130249023438	16.624130249023438
51	bert-base-cased	26	herself	reflexive_sent_comp	unexpected	14.8531494140625	14.8531494140625
52	bert-base-cased	27	himself	reflexive_sent_comp	expected	18.613924026489254	18.613924026489254
53	bert-base-cased	27	himself	reflexive_sent_comp	unexpected	21.470327377319336	21.470327377319336
54	bert-base-cased	28	herself	reflexive_sent_comp	expected	21.409704208374023	21.409704208374023
55	bert-base-cased	28	herself	reflexive_sent_comp	unexpected	21.470327377319336	21.470327377319336
56	bert-base-cased	29	himself	reflexive_sent_comp	expected	17.458913803100586	17.458913803100586
57	bert-base-cased	29	himself	reflexive_sent_comp	unexpected	20.084630966186523	20.084630966186523
58	bert-base-cased	30	herself	reflexive_sent_comp	expected	19.49489974975586	19.49489974975586
59	bert-base-cased	30	herself	reflexive_sent_comp	unexpected	20.084630966186523	20.084630966186523
60	bert-base-cased	31	himself	reflexive_sent_comp	expected	15.45872402191162	15.45872402191162
61	bert-base-cased	31	himself	reflexive_sent_comp	unexpected	19.975107192993164	19.975107192993164
62	bert-base-cased	32	herself	reflexive_sent_comp	expected	19.060829162597656	19.060829162597656
63	bert-base-cased	32	herself	reflexive_sent_comp	unexpected	19.975107192993164	19.975107192993164
64	bert-base-cased	33	himself	reflexive_sent_comp	expected	8.169556617736816	8.169556617736816
65	bert-base-cased	33	himself	reflexive_sent_comp	unexpected	9.652823448181152	9.652823448181152
66	bert-base-cased	34	herself	reflexive_sent_comp	expected	8.912008285522461	8.912008285522461
67	bert-base-cased	34	herself	reflexive_sent_comp	unexpected	9.652823448181152	9.652823448181152
68	bert-base-cased	35	himself	reflexive_sent_comp	expected	18.56346893310547	18.56346893310547
69	bert-base-cased	35	himself	reflexive_sent_comp	unexpected	20.92054748535156	20.92054748535156
70	bert-base-cased	36	herself	reflexive_sent_comp	expected	20.66488265991211	20.66488265991211
71	bert-base-cased	36	herself	reflexive_sent_comp	unexpected	20.92054748535156	20.92054748535156
72	bert-base-cased	37	himself	reflexive_sent_comp	expected	15.66771125793457	15.66771125793457
73	bert-base-cased	37	himself	reflexive_sent_comp	unexpected	19.268259048461918	19.268259048461918
74	bert-base-cased	38	herself	reflexive_sent_comp	expected	19.005651473999023	19.005651473999023
75	bert-base-cased	38	herself	reflexive_sent_comp	unexpected	19.268259048461918	19.268259048461918
76	bert-base-cased	39	himself	reflexive_sent_comp	expected	13.873617172241213	13.873617172241213
77	bert-base-cased	39	himself	reflexive_sent_comp	unexpected	14.823993682861328	14.823993682861328
78	bert-base-cased	40	herself	reflexive_sent_comp	expected	16.633577346801758	16.633577346801758
79	bert-base-cased	40	herself	reflexive_sent_comp	unexpected	14.823993682861328	14.823993682861328
80	bert-base-cased	41	himself	reflexive_sent_comp	expected	18.46358108520508	18.46358108520508
81	bert-base-cased	41	himself	reflexive_sent_comp	unexpected	20.93985366821289	20.93985366821289
82	bert-base-cased	42	herself	reflexive_sent_comp	expected	20.83829498291016	20.83829498291016
83	bert-base-cased	42	herself	reflexive_sent_comp	unexpected	20.93985366821289	20.93985366821289
84	bert-base-cased	43	himself	reflexive_sent_comp	expected	15.428359031677246	15.428359031677246
85	bert-base-cased	43	himself	reflexive_sent_comp	unexpected	18.552350997924805	18.552350997924805
86	bert-base-cased	44	herself	reflexive_sent_comp	expected	18.237733840942383	18.237733840942383
87	bert-base-cased	44	herself	reflexive_sent_comp	unexpected	18.552350997924805	18.552350997924805
88	bert-base-cased	45	himself	reflexive_sent_comp	expected	16.945695877075195	16.945695877075195
89	bert-base-cased	45	himself	reflexive_sent_comp	unexpected	21.54033470153809	21.54033470153809
90	bert-base-cased	46	herself	reflexive_sent_comp	expected	20.217891693115234	20.217891693115234
91	bert-base-cased	46	herself	reflexive_sent_comp	unexpected	21.54033470153809	21.54033470153809
92	bert-base-cased	47	himself	reflexive_sent_comp	expected	8.595246315002441	8.595246315002441
93	bert-base-cased	47	himself	reflexive_sent_comp	unexpected	9.90211296081543	9.90211296081543
94	bert-base-cased	48	herself	reflexive_sent_comp	expected	9.479588508605955	9.479588508605955
95	bert-base-cased	48	herself	reflexive_sent_comp	unexpected	9.90211296081543	9.90211296081543
96	bert-base-cased	49	himself	reflexive_sent_comp	expected	18.759239196777344	18.759239196777344
97	bert-base-cased	49	himself	reflexive_sent_comp	unexpected	21.83555221557617	21.83555221557617
98	bert-base-cased	50	herself	reflexive_sent_comp	expected	21.180891036987305	21.180891036987305
99	bert-base-cased	50	herself	reflexive_sent_comp	unexpected	21.83555221557617	21.83555221557617
100	bert-base-cased	51	himself	reflexive_sent_comp	expected	15.653947830200195	15.653947830200195
101	bert-base-cased	51	himself	reflexive_sent_comp	unexpected	19.82345390319824	19.82345390319824
102	bert-base-cased	52	herself	reflexive_sent_comp	expected	19.229610443115234	19.229610443115234
103	bert-base-cased	52	herself	reflexive_sent_comp	unexpected	19.82345390319824	19.82345390319824
104	bert-base-cased	53	himself	reflexive_sent_comp	expected	12.661593437194824	12.661593437194824
105	bert-base-cased	53	himself	reflexive_sent_comp	unexpected	14.150779724121094	14.150779724121094
106	bert-base-cased	54	herself	reflexive_sent_comp	expected	16.309009552001953	16.309009552001953
107	bert-base-cased	54	herself	reflexive_sent_comp	unexpected	14.150779724121094	14.150779724121094
108	bert-base-cased	55	himself	reflexive_sent_comp	expected	17.969459533691406	17.969459533691406
109	bert-base-cased	55	himself	reflexive_sent_comp	unexpected	21.08029556274414	21.08029556274414
110	bert-base-cased	56	herself	reflexive_sent_comp	expected	20.872934341430664	20.872934341430664
111	bert-base-cased	56	herself	reflexive_sent_comp	unexpected	21.08029556274414	21.08029556274414
112	bert-base-cased	57	himself	reflexive_sent_comp	expected	13.693745613098145	13.693745613098145
113	bert-base-cased	57	himself	reflexive_sent_comp	unexpected	16.890483856201172	16.890483856201172
114	bert-base-cased	58	herself	reflexive_sent_comp	expected	17.152807235717773	17.152807235717773
115	bert-base-cased	58	herself	reflexive_sent_comp	unexpected	16.890483856201172	16.890483856201172
116	bert-base-cased	59	himself	reflexive_sent_comp	expected	16.733959197998047	16.733959197998047
117	bert-base-cased	59	himself	reflexive_sent_comp	unexpected	20.78705406188965	20.78705406188965
118	bert-base-cased	60	herself	reflexive_sent_comp	expected	20.423768997192383	20.423768997192383
119	bert-base-cased	60	herself	reflexive_sent_comp	unexpected	20.78705406188965	20.78705406188965
120	bert-base-cased	61	himself	reflexive_sent_comp	expected	9.09791088104248	9.09791088104248
121	bert-base-cased	61	himself	reflexive_sent_comp	unexpected	11.359498023986816	11.359498023986816
122	bert-base-cased	62	herself	reflexive_sent_comp	expected	9.707406997680664	9.707406997680664
123	bert-base-cased	62	herself	reflexive_sent_comp	unexpected	11.359498023986816	11.359498023986816
124	bert-base-cased	63	himself	reflexive_sent_comp	expected	17.817480087280273	17.817480087280273
125	bert-base-cased	63	himself	reflexive_sent_comp	unexpected	20.55097198486328	20.55097198486328
126	bert-base-cased	64	herself	reflexive_sent_comp	expected	20.682842254638672	20.682842254638672
127	bert-base-cased	64	herself	reflexive_sent_comp	unexpected	20.55097198486328	20.55097198486328
128	bert-base-cased	65	himself	reflexive_sent_comp	expected	14.450071334838867	14.450071334838867
129	bert-base-cased	65	himself	reflexive_sent_comp	unexpected	18.50149726867676	18.50149726867676
130	bert-base-cased	66	herself	reflexive_sent_comp	expected	18.038589477539062	18.038589477539062
131	bert-base-cased	66	herself	reflexive_sent_comp	unexpected	18.50149726867676	18.50149726867676
132	bert-base-cased	67	himself	reflexive_sent_comp	expected	11.679842948913574	11.679842948913574
133	bert-base-cased	67	himself	reflexive_sent_comp	unexpected	12.994118690490724	12.994118690490724
134	bert-base-cased	68	herself	reflexive_sent_comp	expected	15.271596908569336	15.271596908569336
135	bert-base-cased	68	herself	reflexive_sent_comp	unexpected	12.994118690490724	12.994118690490724
136	bert-base-cased	69	himself	reflexive_sent_comp	expected	17.900226593017578	17.900226593017578
137	bert-base-cased	69	himself	reflexive_sent_comp	unexpected	20.70903587341309	20.70903587341309
138	bert-base-cased	70	herself	reflexive_sent_comp	expected	20.568870544433597	20.568870544433597
139	bert-base-cased	70	herself	reflexive_sent_comp	unexpected	20.70903587341309	20.70903587341309
140	bert-base-cased	71	himself	reflexive_sent_comp	expected	16.831377029418945	16.831377029418945
141	bert-base-cased	71	himself	reflexive_sent_comp	unexpected	18.78547477722168	18.78547477722168
142	bert-base-cased	72	herself	reflexive_sent_comp	expected	18.53885269165039	18.53885269165039
143	bert-base-cased	72	herself	reflexive_sent_comp	unexpected	18.78547477722168	18.78547477722168
144	bert-base-cased	73	himself	reflexive_sent_comp	expected	19.01038932800293	19.01038932800293
145	bert-base-cased	73	himself	reflexive_sent_comp	unexpected	22.017990112304688	22.017990112304688
146	bert-base-cased	74	herself	reflexive_sent_comp	expected	21.2956600189209	21.2956600189209
147	bert-base-cased	74	herself	reflexive_sent_comp	unexpected	22.017990112304688	22.017990112304688
148	bert-base-cased	75	himself	reflexive_sent_comp	expected	8.01922607421875	8.01922607421875
149	bert-base-cased	75	himself	reflexive_sent_comp	unexpected	9.46045207977295	9.46045207977295
150	bert-base-cased	76	herself	reflexive_sent_comp	expected	8.44563102722168	8.44563102722168
151	bert-base-cased	76	herself	reflexive_sent_comp	unexpected	9.46045207977295	9.46045207977295
152	bert-base-cased	77	himself	reflexive_sent_comp	expected	17.959074020385742	17.959074020385742
153	bert-base-cased	77	himself	reflexive_sent_comp	unexpected	20.210668563842773	20.210668563842773
154	bert-base-cased	78	herself	reflexive_sent_comp	expected	19.851778030395508	19.851778030395508
155	bert-base-cased	78	herself	reflexive_sent_comp	unexpected	20.210668563842773	20.210668563842773
156	bert-base-cased	79	himself	reflexive_sent_comp	expected	13.684476852416992	13.684476852416992
157	bert-base-cased	79	himself	reflexive_sent_comp	unexpected	16.612594604492188	16.612594604492188
158	bert-base-cased	80	herself	reflexive_sent_comp	expected	16.34514808654785	16.34514808654785
159	bert-base-cased	80	herself	reflexive_sent_comp	unexpected	16.612594604492188	16.612594604492188
160	bert-base-cased	81	himself	reflexive_sent_comp	expected	14.197836875915527	14.197836875915527
161	bert-base-cased	81	himself	reflexive_sent_comp	unexpected	14.536513328552246	14.536513328552246
162	bert-base-cased	82	herself	reflexive_sent_comp	expected	16.598526000976562	16.598526000976562
163	bert-base-cased	82	herself	reflexive_sent_comp	unexpected	14.536513328552246	14.536513328552246
164	bert-base-cased	83	himself	reflexive_sent_comp	expected	17.40222930908203	17.40222930908203
165	bert-base-cased	83	himself	reflexive_sent_comp	unexpected	19.306617736816406	19.306617736816406
166	bert-base-cased	84	herself	reflexive_sent_comp	expected	19.816577911376957	19.816577911376957
167	bert-base-cased	84	herself	reflexive_sent_comp	unexpected	19.306617736816406	19.306617736816406
168	bert-base-cased	85	himself	reflexive_sent_comp	expected	16.602428436279297	16.602428436279297
169	bert-base-cased	85	himself	reflexive_sent_comp	unexpected	19.803895950317383	19.803895950317383
170	bert-base-cased	86	herself	reflexive_sent_comp	expected	19.51457023620605	19.51457023620605
171	bert-base-cased	86	herself	reflexive_sent_comp	unexpected	19.803895950317383	19.803895950317383
172	bert-base-cased	87	himself	reflexive_sent_comp	expected	18.243867874145508	18.243867874145508
173	bert-base-cased	87	himself	reflexive_sent_comp	unexpected	23.066320419311523	23.066320419311523
174	bert-base-cased	88	herself	reflexive_sent_comp	expected	21.69672393798828	21.69672393798828
175	bert-base-cased	88	herself	reflexive_sent_comp	unexpected	23.066320419311523	23.066320419311523
176	bert-base-cased	89	himself	reflexive_sent_comp	expected	7.581432819366455	7.581432819366455
177	bert-base-cased	89	himself	reflexive_sent_comp	unexpected	10.157143592834473	10.157143592834473
178	bert-base-cased	90	herself	reflexive_sent_comp	expected	9.010626792907717	9.010626792907717
179	bert-base-cased	90	herself	reflexive_sent_comp	unexpected	10.157143592834473	10.157143592834473
180	bert-base-cased	91	himself	reflexive_sent_comp	expected	19.549161911010746	19.549161911010746
181	bert-base-cased	91	himself	reflexive_sent_comp	unexpected	22.521089553833008	22.521089553833008
182	bert-base-cased	92	herself	reflexive_sent_comp	expected	22.00029182434082	22.00029182434082
183	bert-base-cased	92	herself	reflexive_sent_comp	unexpected	22.521089553833008	22.521089553833008
184	bert-base-cased	93	himself	reflexive_sent_comp	expected	14.601387977600098	14.601387977600098
185	bert-base-cased	93	himself	reflexive_sent_comp	unexpected	19.57289695739746	19.57289695739746
186	bert-base-cased	94	herself	reflexive_sent_comp	expected	18.76111602783203	18.76111602783203
187	bert-base-cased	94	herself	reflexive_sent_comp	unexpected	19.57289695739746	19.57289695739746
188	bert-base-cased	95	himself	reflexive_sent_comp	expected	12.128584861755373	12.128584861755373
189	bert-base-cased	95	himself	reflexive_sent_comp	unexpected	13.977869033813477	13.977869033813477
190	bert-base-cased	96	herself	reflexive_sent_comp	expected	15.585882186889648	15.585882186889648
191	bert-base-cased	96	herself	reflexive_sent_comp	unexpected	13.977869033813477	13.977869033813477
192	bert-base-cased	97	himself	reflexive_sent_comp	expected	18.0195255279541	18.0195255279541
193	bert-base-cased	97	himself	reflexive_sent_comp	unexpected	21.09144401550293	21.09144401550293
194	bert-base-cased	98	herself	reflexive_sent_comp	expected	20.819114685058597	20.819114685058597
195	bert-base-cased	98	herself	reflexive_sent_comp	unexpected	21.09144401550293	21.09144401550293
196	bert-base-cased	99	himself	reflexive_sent_comp	expected	16.970693588256836	16.970693588256836
197	bert-base-cased	99	himself	reflexive_sent_comp	unexpected	19.30131721496582	19.30131721496582
198	bert-base-cased	100	herself	reflexive_sent_comp	expected	18.6177921295166	18.6177921295166
199	bert-base-cased	100	herself	reflexive_sent_comp	unexpected	19.30131721496582	19.30131721496582
200	bert-base-cased	101	himself	reflexive_sent_comp	expected	17.369293212890625	17.369293212890625
201	bert-base-cased	101	himself	reflexive_sent_comp	unexpected	21.373178482055664	21.373178482055664
202	bert-base-cased	102	herself	reflexive_sent_comp	expected	19.653627395629883	19.653627395629883
203	bert-base-cased	102	herself	reflexive_sent_comp	unexpected	21.373178482055664	21.373178482055664
204	bert-base-cased	103	himself	reflexive_sent_comp	expected	8.924131393432617	8.924131393432617
205	bert-base-cased	103	himself	reflexive_sent_comp	unexpected	9.606764793395996	9.606764793395996
206	bert-base-cased	104	herself	reflexive_sent_comp	expected	9.754473686218262	9.754473686218262
207	bert-base-cased	104	herself	reflexive_sent_comp	unexpected	9.606764793395996	9.606764793395996
208	bert-base-cased	105	himself	reflexive_sent_comp	expected	18.58445167541504	18.58445167541504
209	bert-base-cased	105	himself	reflexive_sent_comp	unexpected	21.39529609680176	21.39529609680176
210	bert-base-cased	106	herself	reflexive_sent_comp	expected	20.597681045532227	20.597681045532227
211	bert-base-cased	106	herself	reflexive_sent_comp	unexpected	21.39529609680176	21.39529609680176
212	bert-base-cased	107	himself	reflexive_sent_comp	expected	14.772436141967772	14.772436141967772
213	bert-base-cased	107	himself	reflexive_sent_comp	unexpected	17.70325469970703	17.70325469970703
214	bert-base-cased	108	herself	reflexive_sent_comp	expected	17.54276466369629	17.54276466369629
215	bert-base-cased	108	herself	reflexive_sent_comp	unexpected	17.70325469970703	17.70325469970703
216	bert-base-cased	109	himself	reflexive_sent_comp	expected	14.813373565673828	14.813373565673828
217	bert-base-cased	109	himself	reflexive_sent_comp	unexpected	15.681657791137695	15.681657791137695
218	bert-base-cased	110	herself	reflexive_sent_comp	expected	17.327770233154297	17.327770233154297
219	bert-base-cased	110	herself	reflexive_sent_comp	unexpected	15.681657791137695	15.681657791137695
220	bert-base-cased	111	himself	reflexive_sent_comp	expected	17.76442527770996	17.76442527770996
221	bert-base-cased	111	himself	reflexive_sent_comp	unexpected	19.858531951904297	19.858531951904297
222	bert-base-cased	112	herself	reflexive_sent_comp	expected	19.95978546142578	19.95978546142578
223	bert-base-cased	112	herself	reflexive_sent_comp	unexpected	19.858531951904297	19.858531951904297
224	bert-base-cased	113	himself	reflexive_sent_comp	expected	17.89188003540039	17.89188003540039
225	bert-base-cased	113	himself	reflexive_sent_comp	unexpected	20.741079330444336	20.741079330444336
226	bert-base-cased	114	herself	reflexive_sent_comp	expected	20.493776321411133	20.493776321411133
227	bert-base-cased	114	herself	reflexive_sent_comp	unexpected	20.741079330444336	20.741079330444336
228	bert-base-cased	115	himself	reflexive_sent_comp	expected	17.204814910888672	17.204814910888672
229	bert-base-cased	115	himself	reflexive_sent_comp	unexpected	21.27671432495117	21.27671432495117
230	bert-base-cased	116	herself	reflexive_sent_comp	expected	20.264070510864254	20.264070510864254
231	bert-base-cased	116	herself	reflexive_sent_comp	unexpected	21.27671432495117	21.27671432495117
232	bert-base-cased	117	himself	reflexive_sent_comp	expected	6.53661060333252	6.53661060333252
233	bert-base-cased	117	himself	reflexive_sent_comp	unexpected	8.78579044342041	8.78579044342041
234	bert-base-cased	118	herself	reflexive_sent_comp	expected	8.595887184143066	8.595887184143066
235	bert-base-cased	118	herself	reflexive_sent_comp	unexpected	8.78579044342041	8.78579044342041
236	bert-base-cased	119	himself	reflexive_sent_comp	expected	18.343202590942383	18.343202590942383
237	bert-base-cased	119	himself	reflexive_sent_comp	unexpected	21.964778900146484	21.964778900146484
238	bert-base-cased	120	herself	reflexive_sent_comp	expected	21.14404296875	21.14404296875
239	bert-base-cased	120	herself	reflexive_sent_comp	unexpected	21.964778900146484	21.964778900146484
240	bert-base-cased	121	himself	reflexive_sent_comp	expected	15.998305320739746	15.998305320739746
241	bert-base-cased	121	himself	reflexive_sent_comp	unexpected	20.645776748657227	20.645776748657227
242	bert-base-cased	122	herself	reflexive_sent_comp	expected	19.82170295715332	19.82170295715332
243	bert-base-cased	122	herself	reflexive_sent_comp	unexpected	20.645776748657227	20.645776748657227
244	bert-base-cased	123	himself	reflexive_sent_comp	expected	13.82697296142578	13.82697296142578
245	bert-base-cased	123	himself	reflexive_sent_comp	unexpected	15.480353355407717	15.480353355407717
246	bert-base-cased	124	herself	reflexive_sent_comp	expected	17.59702491760254	17.59702491760254
247	bert-base-cased	124	herself	reflexive_sent_comp	unexpected	15.480353355407717	15.480353355407717
248	bert-base-cased	125	himself	reflexive_sent_comp	expected	17.901517868041992	17.901517868041992
249	bert-base-cased	125	himself	reflexive_sent_comp	unexpected	20.86727905273437	20.86727905273437
250	bert-base-cased	126	herself	reflexive_sent_comp	expected	20.9564208984375	20.9564208984375
251	bert-base-cased	126	herself	reflexive_sent_comp	unexpected	20.86727905273437	20.86727905273437
252	bert-base-cased	127	himself	reflexive_sent_comp	expected	17.513774871826172	17.513774871826172
253	bert-base-cased	127	himself	reflexive_sent_comp	unexpected	20.000167846679688	20.000167846679688
254	bert-base-cased	128	herself	reflexive_sent_comp	expected	19.16443634033203	19.16443634033203
255	bert-base-cased	128	herself	reflexive_sent_comp	unexpected	20.000167846679688	20.000167846679688
256	bert-base-cased	129	himself	reflexive_sent_comp	expected	18.002277374267578	18.002277374267578
257	bert-base-cased	129	himself	reflexive_sent_comp	unexpected	21.887920379638672	21.887920379638672
258	bert-base-cased	130	herself	reflexive_sent_comp	expected	21.038549423217773	21.038549423217773
259	bert-base-cased	130	herself	reflexive_sent_comp	unexpected	21.887920379638672	21.887920379638672
260	bert-base-cased	131	himself	reflexive_sent_comp	expected	8.931173324584961	8.931173324584961
261	bert-base-cased	131	himself	reflexive_sent_comp	unexpected	10.514904022216797	10.514904022216797
262	bert-base-cased	132	herself	reflexive_sent_comp	expected	9.178862571716309	9.178862571716309
263	bert-base-cased	132	herself	reflexive_sent_comp	unexpected	10.514904022216797	10.514904022216797
264	bert-base-cased	133	himself	reflexive_sent_comp	expected	17.92608642578125	17.92608642578125
265	bert-base-cased	133	himself	reflexive_sent_comp	unexpected	20.505983352661133	20.505983352661133
266	bert-base-cased	134	herself	reflexive_sent_comp	expected	19.83809471130371	19.83809471130371
267	bert-base-cased	134	herself	reflexive_sent_comp	unexpected	20.505983352661133	20.505983352661133
268	bert-base-cased	135	himself	reflexive_sent_comp	expected	14.307578086853027	14.307578086853027
269	bert-base-cased	135	himself	reflexive_sent_comp	unexpected	17.942243576049805	17.942243576049805
270	bert-base-cased	136	herself	reflexive_sent_comp	expected	17.549341201782227	17.549341201782227
271	bert-base-cased	136	herself	reflexive_sent_comp	unexpected	17.942243576049805	17.942243576049805
272	bert-base-cased	137	himself	reflexive_sent_comp	expected	12.510726928710938	12.510726928710938
273	bert-base-cased	137	himself	reflexive_sent_comp	unexpected	13.630186080932615	13.630186080932615
274	bert-base-cased	138	herself	reflexive_sent_comp	expected	15.107595443725586	15.107595443725586
275	bert-base-cased	138	herself	reflexive_sent_comp	unexpected	13.630186080932615	13.630186080932615
276	bert-base-cased	139	himself	reflexive_sent_comp	expected	16.92043685913086	16.92043685913086
277	bert-base-cased	139	himself	reflexive_sent_comp	unexpected	19.5583610534668	19.5583610534668
278	bert-base-cased	140	herself	reflexive_sent_comp	expected	19.335718154907227	19.335718154907227
279	bert-base-cased	140	herself	reflexive_sent_comp	unexpected	19.5583610534668	19.5583610534668
280	bert-base-cased	141	himself	reflexive_sent_comp	expected	19.307758331298828	19.307758331298828
281	bert-base-cased	141	himself	reflexive_sent_comp	unexpected	20.248390197753903	20.248390197753903
282	bert-base-cased	142	herself	reflexive_sent_comp	expected	21.002063751220703	21.002063751220703
283	bert-base-cased	142	herself	reflexive_sent_comp	unexpected	20.248390197753903	20.248390197753903
284	bert-base-cased	143	himself	reflexive_sent_comp	expected	21.857566833496094	21.857566833496094
285	bert-base-cased	143	himself	reflexive_sent_comp	unexpected	22.862457275390625	22.862457275390625
286	bert-base-cased	144	herself	reflexive_sent_comp	expected	23.474958419799805	23.474958419799805
287	bert-base-cased	144	herself	reflexive_sent_comp	unexpected	22.862457275390625	22.862457275390625
288	bert-base-cased	145	himself	reflexive_sent_comp	expected	8.468559265136719	8.468559265136719
289	bert-base-cased	145	himself	reflexive_sent_comp	unexpected	8.155651092529297	8.155651092529297
290	bert-base-cased	146	herself	reflexive_sent_comp	expected	9.172414779663086	9.172414779663086
291	bert-base-cased	146	herself	reflexive_sent_comp	unexpected	8.155651092529297	8.155651092529297
292	bert-base-cased	147	himself	reflexive_sent_comp	expected	20.18920516967773	20.18920516967773
293	bert-base-cased	147	himself	reflexive_sent_comp	unexpected	21.548572540283203	21.548572540283203
294	bert-base-cased	148	herself	reflexive_sent_comp	expected	22.239103317260746	22.239103317260746
295	bert-base-cased	148	herself	reflexive_sent_comp	unexpected	21.548572540283203	21.548572540283203
296	bert-base-cased	149	himself	reflexive_sent_comp	expected	19.92300033569336	19.92300033569336
297	bert-base-cased	149	himself	reflexive_sent_comp	unexpected	20.89704132080078	20.89704132080078
298	bert-base-cased	150	herself	reflexive_sent_comp	expected	21.87416076660156	21.87416076660156
299	bert-base-cased	150	herself	reflexive_sent_comp	unexpected	20.89704132080078	20.89704132080078
300	bert-base-cased	151	himself	reflexive_sent_comp	expected	17.377155303955078	17.377155303955078
301	bert-base-cased	151	himself	reflexive_sent_comp	unexpected	17.441442489624023	17.441442489624023
302	bert-base-cased	152	herself	reflexive_sent_comp	expected	19.58150100708008	19.58150100708008
