	model	pairid	lemma	condition	comparison	surpsum	surpmean
42	bert-base-cased	22	laughs	simple_agrmt	expected	20.236608505249023	20.236608505249023
43	bert-base-cased	22	laughs	simple_agrmt	unexpected	23.95476722717285	23.95476722717285
44	bert-base-cased	23	swims	simple_agrmt	expected	15.038455963134766	15.038455963134766
45	bert-base-cased	23	swims	simple_agrmt	unexpected	26.787172317504883	26.787172317504883
46	bert-base-cased	24	smiles	simple_agrmt	expected	21.014549255371094	21.014549255371094
47	bert-base-cased	24	smiles	simple_agrmt	unexpected	22.590295791625977	22.590295791625977
48	bert-base-cased	25	is	simple_agrmt	expected	2.821905851364136	2.821905851364136
49	bert-base-cased	25	is	simple_agrmt	unexpected	12.563910484313965	12.563910484313965
50	bert-base-cased	26	is	simple_agrmt	expected	2.5844814777374268	2.5844814777374268
51	bert-base-cased	26	is	simple_agrmt	unexpected	9.735471725463867	9.735471725463867
52	bert-base-cased	27	is	simple_agrmt	expected	3.767294406890869	3.767294406890869
53	bert-base-cased	27	is	simple_agrmt	unexpected	13.792865753173828	13.792865753173828
54	bert-base-cased	28	is	simple_agrmt	expected	2.4718055725097656	2.4718055725097656
55	bert-base-cased	28	is	simple_agrmt	unexpected	11.082544326782228	11.082544326782228
56	bert-base-cased	29	laughs	simple_agrmt	expected	23.22842025756836	23.22842025756836
57	bert-base-cased	29	laughs	simple_agrmt	unexpected	26.69713020324707	26.69713020324707
58	bert-base-cased	30	swims	simple_agrmt	expected	13.843967437744139	13.843967437744139
59	bert-base-cased	30	swims	simple_agrmt	unexpected	27.278453826904297	27.278453826904297
60	bert-base-cased	31	smiles	simple_agrmt	expected	23.225500106811523	23.225500106811523
61	bert-base-cased	31	smiles	simple_agrmt	unexpected	24.27545928955078	24.27545928955078
62	bert-base-cased	32	is	simple_agrmt	expected	1.8501580953598025	1.8501580953598025
63	bert-base-cased	32	is	simple_agrmt	unexpected	11.677037239074709	11.677037239074709
64	bert-base-cased	33	is	simple_agrmt	expected	2.055499315261841	2.055499315261841
65	bert-base-cased	33	is	simple_agrmt	unexpected	7.21032190322876	7.21032190322876
66	bert-base-cased	34	is	simple_agrmt	expected	1.536567449569702	1.536567449569702
67	bert-base-cased	34	is	simple_agrmt	unexpected	9.092806816101074	9.092806816101074
68	bert-base-cased	35	is	simple_agrmt	expected	1.8158864974975584	1.8158864974975584
69	bert-base-cased	35	is	simple_agrmt	unexpected	9.913335800170898	9.913335800170898
70	bert-base-cased	36	laughs	simple_agrmt	expected	20.16043472290039	20.16043472290039
71	bert-base-cased	36	laughs	simple_agrmt	unexpected	23.77326393127441	23.77326393127441
72	bert-base-cased	37	swims	simple_agrmt	expected	13.99222183227539	13.99222183227539
73	bert-base-cased	37	swims	simple_agrmt	unexpected	26.9171085357666	26.9171085357666
74	bert-base-cased	38	smiles	simple_agrmt	expected	20.543970108032227	20.543970108032227
75	bert-base-cased	38	smiles	simple_agrmt	unexpected	21.33318901062012	21.33318901062012
76	bert-base-cased	39	is	simple_agrmt	expected	2.5015788078308105	2.5015788078308105
77	bert-base-cased	39	is	simple_agrmt	unexpected	11.769445419311523	11.769445419311523
78	bert-base-cased	40	is	simple_agrmt	expected	2.85030198097229	2.85030198097229
79	bert-base-cased	40	is	simple_agrmt	unexpected	10.779151916503906	10.779151916503906
80	bert-base-cased	41	is	simple_agrmt	expected	0.4046109318733215	0.4046109318733215
81	bert-base-cased	41	is	simple_agrmt	unexpected	8.23727798461914	8.23727798461914
82	bert-base-cased	42	is	simple_agrmt	expected	0.8752488493919373	0.8752488493919373
83	bert-base-cased	42	is	simple_agrmt	unexpected	8.34820556640625	8.34820556640625
84	bert-base-cased	43	laughs	simple_agrmt	expected	18.44479179382324	18.44479179382324
85	bert-base-cased	43	laughs	simple_agrmt	unexpected	23.09267807006836	23.09267807006836
86	bert-base-cased	44	swims	simple_agrmt	expected	14.531877040863037	14.531877040863037
87	bert-base-cased	44	swims	simple_agrmt	unexpected	25.341480255126957	25.341480255126957
88	bert-base-cased	45	smiles	simple_agrmt	expected	19.468994140625	19.468994140625
89	bert-base-cased	45	smiles	simple_agrmt	unexpected	22.29661750793457	22.29661750793457
90	bert-base-cased	46	is	simple_agrmt	expected	3.138230085372925	3.138230085372925
91	bert-base-cased	46	is	simple_agrmt	unexpected	11.98337173461914	11.98337173461914
92	bert-base-cased	47	is	simple_agrmt	expected	2.47033429145813	2.47033429145813
93	bert-base-cased	47	is	simple_agrmt	unexpected	8.526721954345703	8.526721954345703
94	bert-base-cased	48	is	simple_agrmt	expected	1.474972367286682	1.474972367286682
95	bert-base-cased	48	is	simple_agrmt	unexpected	10.05514430999756	10.05514430999756
96	bert-base-cased	49	is	simple_agrmt	expected	3.028786420822144	3.028786420822144
97	bert-base-cased	49	is	simple_agrmt	unexpected	10.507275581359863	10.507275581359863
98	bert-base-cased	50	laughs	simple_agrmt	expected	22.61903381347656	22.61903381347656
99	bert-base-cased	50	laughs	simple_agrmt	unexpected	25.987913131713867	25.987913131713867
100	bert-base-cased	51	swims	simple_agrmt	expected	14.68072509765625	14.68072509765625
101	bert-base-cased	51	swims	simple_agrmt	unexpected	28.604175567626957	28.604175567626957
102	bert-base-cased	52	smiles	simple_agrmt	expected	22.989013671875	22.989013671875
103	bert-base-cased	52	smiles	simple_agrmt	unexpected	24.031482696533203	24.031482696533203
104	bert-base-cased	53	is	simple_agrmt	expected	1.8615432977676392	1.8615432977676392
105	bert-base-cased	53	is	simple_agrmt	unexpected	12.137569427490234	12.137569427490234
106	bert-base-cased	54	is	simple_agrmt	expected	2.027614116668701	2.027614116668701
107	bert-base-cased	54	is	simple_agrmt	unexpected	9.661140441894531	9.661140441894531
108	bert-base-cased	55	is	simple_agrmt	expected	1.5431445837020874	1.5431445837020874
109	bert-base-cased	55	is	simple_agrmt	unexpected	9.249727249145508	9.249727249145508
110	bert-base-cased	56	is	simple_agrmt	expected	0.9702275395393372	0.9702275395393372
111	bert-base-cased	56	is	simple_agrmt	unexpected	8.74675178527832	8.74675178527832
112	bert-base-cased	57	laughs	simple_agrmt	expected	19.302196502685547	19.302196502685547
113	bert-base-cased	57	laughs	simple_agrmt	unexpected	21.47974967956543	21.47974967956543
114	bert-base-cased	58	swims	simple_agrmt	expected	17.133476734161377	17.133476734161377
115	bert-base-cased	58	swims	simple_agrmt	unexpected	26.16189956665039	26.16189956665039
116	bert-base-cased	59	smiles	simple_agrmt	expected	20.761585235595703	20.761585235595703
117	bert-base-cased	59	smiles	simple_agrmt	unexpected	20.4867000579834	20.4867000579834
118	bert-base-cased	60	is	simple_agrmt	expected	2.900839328765869	2.900839328765869
119	bert-base-cased	60	is	simple_agrmt	unexpected	13.60178565979004	13.60178565979004
120	bert-base-cased	61	is	simple_agrmt	expected	3.1712186336517334	3.1712186336517334
121	bert-base-cased	61	is	simple_agrmt	unexpected	10.280074119567873	10.280074119567873
122	bert-base-cased	62	is	simple_agrmt	expected	2.261061906814575	2.261061906814575
123	bert-base-cased	62	is	simple_agrmt	unexpected	12.234079360961914	12.234079360961914
124	bert-base-cased	63	is	simple_agrmt	expected	5.608484745025635	5.608484745025635
125	bert-base-cased	63	is	simple_agrmt	unexpected	14.563608169555664	14.563608169555664
126	bert-base-cased	64	laughs	simple_agrmt	expected	21.548547744750977	21.548547744750977
127	bert-base-cased	64	laughs	simple_agrmt	unexpected	23.56538200378418	23.56538200378418
128	bert-base-cased	65	swims	simple_agrmt	expected	15.89377498626709	15.89377498626709
129	bert-base-cased	65	swims	simple_agrmt	unexpected	27.82721710205078	27.82721710205078
130	bert-base-cased	66	smiles	simple_agrmt	expected	21.597883224487305	21.597883224487305
131	bert-base-cased	66	smiles	simple_agrmt	unexpected	21.62274932861328	21.62274932861328
132	bert-base-cased	67	is	simple_agrmt	expected	2.705014228820801	2.705014228820801
133	bert-base-cased	67	is	simple_agrmt	unexpected	13.303266525268556	13.303266525268556
134	bert-base-cased	68	is	simple_agrmt	expected	3.336024284362793	3.336024284362793
135	bert-base-cased	68	is	simple_agrmt	unexpected	10.810879707336426	10.810879707336426
136	bert-base-cased	69	is	simple_agrmt	expected	0.99607115983963	0.99607115983963
137	bert-base-cased	69	is	simple_agrmt	unexpected	8.871392250061035	8.871392250061035
138	bert-base-cased	70	is	simple_agrmt	expected	1.8063679933547971	1.8063679933547971
139	bert-base-cased	70	is	simple_agrmt	unexpected	10.34847927093506	10.34847927093506
140	bert-base-cased	71	laugh	simple_agrmt	expected	22.880794525146484	22.880794525146484
141	bert-base-cased	71	laugh	simple_agrmt	unexpected	26.59879875183105	26.59879875183105
142	bert-base-cased	72	swim	simple_agrmt	expected	23.60145378112793	23.60145378112793
143	bert-base-cased	72	swim	simple_agrmt	unexpected	15.90501594543457	15.90501594543457
144	bert-base-cased	73	smile	simple_agrmt	expected	22.48016929626465	22.48016929626465
145	bert-base-cased	73	smile	simple_agrmt	unexpected	26.17935562133789	26.17935562133789
146	bert-base-cased	74	are	simple_agrmt	expected	0.3659870326519012	0.3659870326519012
147	bert-base-cased	74	are	simple_agrmt	unexpected	10.34266471862793	10.34266471862793
148	bert-base-cased	75	are	simple_agrmt	expected	0.2851089537143707	0.2851089537143707
149	bert-base-cased	75	are	simple_agrmt	unexpected	8.309341430664062	8.309341430664062
150	bert-base-cased	76	are	simple_agrmt	expected	0.5308100581169128	0.5308100581169128
151	bert-base-cased	76	are	simple_agrmt	unexpected	11.532184600830078	11.532184600830078
152	bert-base-cased	77	are	simple_agrmt	expected	0.2663218975067138	0.2663218975067138
153	bert-base-cased	77	are	simple_agrmt	unexpected	10.999472618103027	10.999472618103027
154	bert-base-cased	78	laugh	simple_agrmt	expected	25.4206600189209	25.4206600189209
155	bert-base-cased	78	laugh	simple_agrmt	unexpected	26.324974060058597	26.324974060058597
156	bert-base-cased	79	swim	simple_agrmt	expected	24.61149406433105	24.61149406433105
157	bert-base-cased	79	swim	simple_agrmt	unexpected	15.04026985168457	15.04026985168457
158	bert-base-cased	80	smile	simple_agrmt	expected	24.32374382019043	24.32374382019043
159	bert-base-cased	80	smile	simple_agrmt	unexpected	26.338685989379883	26.338685989379883
160	bert-base-cased	81	are	simple_agrmt	expected	1.6244486570358276	1.6244486570358276
161	bert-base-cased	81	are	simple_agrmt	unexpected	10.151055335998535	10.151055335998535
162	bert-base-cased	82	are	simple_agrmt	expected	1.210128903388977	1.210128903388977
163	bert-base-cased	82	are	simple_agrmt	unexpected	9.829997062683104	9.829997062683104
164	bert-base-cased	83	are	simple_agrmt	expected	0.7761554718017578	0.7761554718017578
165	bert-base-cased	83	are	simple_agrmt	unexpected	10.73858642578125	10.73858642578125
166	bert-base-cased	84	are	simple_agrmt	expected	1.8756805658340452	1.8756805658340452
167	bert-base-cased	84	are	simple_agrmt	unexpected	9.62937831878662	9.62937831878662
168	bert-base-cased	85	laugh	simple_agrmt	expected	21.978775024414062	21.978775024414062
169	bert-base-cased	85	laugh	simple_agrmt	unexpected	24.85461807250977	24.85461807250977
170	bert-base-cased	86	swim	simple_agrmt	expected	24.213254928588867	24.213254928588867
171	bert-base-cased	86	swim	simple_agrmt	unexpected	11.038026094436646	11.038026094436646
172	bert-base-cased	87	smile	simple_agrmt	expected	21.475080490112305	21.475080490112305
173	bert-base-cased	87	smile	simple_agrmt	unexpected	25.323978424072266	25.323978424072266
174	bert-base-cased	88	are	simple_agrmt	expected	3.185026168823242	3.185026168823242
175	bert-base-cased	88	are	simple_agrmt	unexpected	10.394444465637209	10.394444465637209
176	bert-base-cased	89	are	simple_agrmt	expected	2.023872137069702	2.023872137069702
177	bert-base-cased	89	are	simple_agrmt	unexpected	8.315713882446289	8.315713882446289
178	bert-base-cased	90	are	simple_agrmt	expected	1.132357835769653	1.132357835769653
179	bert-base-cased	90	are	simple_agrmt	unexpected	9.753222465515137	9.753222465515137
180	bert-base-cased	91	are	simple_agrmt	expected	2.0972771644592285	2.0972771644592285
181	bert-base-cased	91	are	simple_agrmt	unexpected	8.05074405670166	8.05074405670166
182	bert-base-cased	92	laugh	simple_agrmt	expected	20.964881896972656	20.964881896972656
183	bert-base-cased	92	laugh	simple_agrmt	unexpected	23.01957321166992	23.01957321166992
184	bert-base-cased	93	swim	simple_agrmt	expected	24.731969833374023	24.731969833374023
185	bert-base-cased	93	swim	simple_agrmt	unexpected	16.71836757659912	16.71836757659912
186	bert-base-cased	94	smile	simple_agrmt	expected	20.679969787597656	20.679969787597656
187	bert-base-cased	94	smile	simple_agrmt	unexpected	23.882936477661133	23.882936477661133
188	bert-base-cased	95	are	simple_agrmt	expected	3.3223836421966557	3.3223836421966557
189	bert-base-cased	95	are	simple_agrmt	unexpected	10.773365020751951	10.773365020751951
190	bert-base-cased	96	are	simple_agrmt	expected	2.0536742210388184	2.0536742210388184
191	bert-base-cased	96	are	simple_agrmt	unexpected	8.603812217712402	8.603812217712402
192	bert-base-cased	97	are	simple_agrmt	expected	1.7123409509658811	1.7123409509658811
193	bert-base-cased	97	are	simple_agrmt	unexpected	10.28203010559082	10.28203010559082
194	bert-base-cased	98	are	simple_agrmt	expected	2.951855182647705	2.951855182647705
195	bert-base-cased	98	are	simple_agrmt	unexpected	8.823949813842773	8.823949813842773
196	bert-base-cased	99	laugh	simple_agrmt	expected	25.629226684570312	25.629226684570312
197	bert-base-cased	99	laugh	simple_agrmt	unexpected	26.7002010345459	26.7002010345459
198	bert-base-cased	100	swim	simple_agrmt	expected	26.5581169128418	26.5581169128418
199	bert-base-cased	100	swim	simple_agrmt	unexpected	15.34565782546997	15.34565782546997
200	bert-base-cased	101	smile	simple_agrmt	expected	23.90752601623535	23.90752601623535
201	bert-base-cased	101	smile	simple_agrmt	unexpected	26.733348846435547	26.733348846435547
202	bert-base-cased	102	are	simple_agrmt	expected	1.9217733144760127	1.9217733144760127
203	bert-base-cased	102	are	simple_agrmt	unexpected	10.35299015045166	10.35299015045166
204	bert-base-cased	103	are	simple_agrmt	expected	0.9920262694358826	0.9920262694358826
205	bert-base-cased	103	are	simple_agrmt	unexpected	8.62984561920166	8.62984561920166
206	bert-base-cased	104	are	simple_agrmt	expected	0.7556326985359192	0.7556326985359192
207	bert-base-cased	104	are	simple_agrmt	unexpected	10.31911849975586	10.31911849975586
208	bert-base-cased	105	are	simple_agrmt	expected	1.7192633152008057	1.7192633152008057
209	bert-base-cased	105	are	simple_agrmt	unexpected	8.438929557800293	8.438929557800293
210	bert-base-cased	106	laugh	simple_agrmt	expected	22.35674285888672	22.35674285888672
211	bert-base-cased	106	laugh	simple_agrmt	unexpected	23.06842041015625	23.06842041015625
212	bert-base-cased	107	swim	simple_agrmt	expected	25.11949348449707	25.11949348449707
213	bert-base-cased	107	swim	simple_agrmt	unexpected	10.971814155578613	10.971814155578613
214	bert-base-cased	108	smile	simple_agrmt	expected	21.077287673950195	21.077287673950195
215	bert-base-cased	108	smile	simple_agrmt	unexpected	23.80899429321289	23.80899429321289
216	bert-base-cased	109	are	simple_agrmt	expected	2.7660393714904785	2.7660393714904785
217	bert-base-cased	109	are	simple_agrmt	unexpected	10.230596542358398	10.230596542358398
218	bert-base-cased	110	are	simple_agrmt	expected	3.1361470222473145	3.1361470222473145
219	bert-base-cased	110	are	simple_agrmt	unexpected	11.458932876586914	11.458932876586914
220	bert-base-cased	111	are	simple_agrmt	expected	1.0830214023590088	1.0830214023590088
221	bert-base-cased	111	are	simple_agrmt	unexpected	10.48784065246582	10.48784065246582
222	bert-base-cased	112	are	simple_agrmt	expected	1.25138258934021	1.25138258934021
223	bert-base-cased	112	are	simple_agrmt	unexpected	7.322422981262207	7.322422981262207
224	bert-base-cased	113	laugh	simple_agrmt	expected	24.14916038513184	24.14916038513184
225	bert-base-cased	113	laugh	simple_agrmt	unexpected	25.72574615478516	25.72574615478516
226	bert-base-cased	114	swim	simple_agrmt	expected	23.830551147460938	23.830551147460938
227	bert-base-cased	114	swim	simple_agrmt	unexpected	11.04594087600708	11.04594087600708
228	bert-base-cased	115	smile	simple_agrmt	expected	23.327857971191406	23.327857971191406
229	bert-base-cased	115	smile	simple_agrmt	unexpected	25.819080352783203	25.819080352783203
230	bert-base-cased	116	are	simple_agrmt	expected	2.0722780227661133	2.0722780227661133
231	bert-base-cased	116	are	simple_agrmt	unexpected	10.144872665405272	10.144872665405272
232	bert-base-cased	117	are	simple_agrmt	expected	0.8540332317352295	0.8540332317352295
233	bert-base-cased	117	are	simple_agrmt	unexpected	9.403986930847168	9.403986930847168
234	bert-base-cased	118	are	simple_agrmt	expected	1.151060938835144	1.151060938835144
235	bert-base-cased	118	are	simple_agrmt	unexpected	11.49120807647705	11.49120807647705
236	bert-base-cased	119	are	simple_agrmt	expected	1.6177878379821775	1.6177878379821775
237	bert-base-cased	119	are	simple_agrmt	unexpected	9.043657302856444	9.043657302856444
238	bert-base-cased	120	laugh	simple_agrmt	expected	25.44593620300293	25.44593620300293
239	bert-base-cased	120	laugh	simple_agrmt	unexpected	26.922697067260746	26.922697067260746
240	bert-base-cased	121	swim	simple_agrmt	expected	27.001693725585938	27.001693725585938
241	bert-base-cased	121	swim	simple_agrmt	unexpected	12.473362445831299	12.473362445831299
242	bert-base-cased	122	smile	simple_agrmt	expected	24.416269302368164	24.416269302368164
243	bert-base-cased	122	smile	simple_agrmt	unexpected	27.05332565307617	27.05332565307617
244	bert-base-cased	123	are	simple_agrmt	expected	1.4726707935333252	1.4726707935333252
245	bert-base-cased	123	are	simple_agrmt	unexpected	9.616188049316406	9.616188049316406
246	bert-base-cased	124	are	simple_agrmt	expected	1.051097750663757	1.051097750663757
247	bert-base-cased	124	are	simple_agrmt	unexpected	8.269661903381348	8.269661903381348
248	bert-base-cased	125	are	simple_agrmt	expected	0.9596564173698424	0.9596564173698424
249	bert-base-cased	125	are	simple_agrmt	unexpected	9.658096313476562	9.658096313476562
250	bert-base-cased	126	are	simple_agrmt	expected	0.9924827814102172	0.9924827814102172
251	bert-base-cased	126	are	simple_agrmt	unexpected	7.564269542694092	7.564269542694092
252	bert-base-cased	127	laugh	simple_agrmt	expected	24.030733108520508	24.030733108520508
253	bert-base-cased	127	laugh	simple_agrmt	unexpected	26.26090812683105	26.26090812683105
254	bert-base-cased	128	swim	simple_agrmt	expected	25.48318862915039	25.48318862915039
255	bert-base-cased	128	swim	simple_agrmt	unexpected	11.157031536102295	11.157031536102295
256	bert-base-cased	129	smile	simple_agrmt	expected	22.84644889831543	22.84644889831543
257	bert-base-cased	129	smile	simple_agrmt	unexpected	26.26595497131348	26.26595497131348
258	bert-base-cased	130	are	simple_agrmt	expected	2.4675164222717285	2.4675164222717285
259	bert-base-cased	130	are	simple_agrmt	unexpected	10.698675155639648	10.698675155639648
260	bert-base-cased	131	are	simple_agrmt	expected	1.206647872924805	1.206647872924805
261	bert-base-cased	131	are	simple_agrmt	unexpected	8.790691375732422	8.790691375732422
262	bert-base-cased	132	are	simple_agrmt	expected	1.332983374595642	1.332983374595642
263	bert-base-cased	132	are	simple_agrmt	unexpected	10.805015563964844	10.805015563964844
264	bert-base-cased	133	are	simple_agrmt	expected	2.6065492630004883	2.6065492630004883
265	bert-base-cased	133	are	simple_agrmt	unexpected	9.3126220703125	9.3126220703125
266	bert-base-cased	134	laugh	simple_agrmt	expected	9.453752517700195	9.453752517700195
267	bert-base-cased	134	laugh	simple_agrmt	unexpected	8.294639587402344	8.294639587402344
268	bert-base-cased	135	swim	simple_agrmt	expected	12.479175567626951	12.479175567626951
269	bert-base-cased	135	swim	simple_agrmt	unexpected	15.55662775039673	15.55662775039673
270	bert-base-cased	136	smile	simple_agrmt	expected	9.004128456115723	9.004128456115723
271	bert-base-cased	136	smile	simple_agrmt	unexpected	7.958568572998047	7.958568572998047
272	bert-base-cased	137	are	simple_agrmt	expected	14.50114631652832	14.50114631652832
273	bert-base-cased	137	are	simple_agrmt	unexpected	14.203763961791992	14.203763961791992
274	bert-base-cased	138	are	simple_agrmt	expected	14.50114631652832	14.50114631652832
275	bert-base-cased	138	are	simple_agrmt	unexpected	14.203763961791992	14.203763961791992
276	bert-base-cased	139	are	simple_agrmt	expected	14.50114631652832	14.50114631652832
277	bert-base-cased	139	are	simple_agrmt	unexpected	14.203763961791992	14.203763961791992
278	bert-base-cased	140	are	simple_agrmt	expected	14.50114631652832	14.50114631652832
279	bert-base-cased	140	are	simple_agrmt	unexpected	14.203763961791992	14.203763961791992
