sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
44	unexpected	22	22	love	obj_rel_no_comp_within	the movie the guards loves is good	4
45	expected	23	23	love	obj_rel_no_comp_within	the movie the guards love is bad	4
46	unexpected	23	23	love	obj_rel_no_comp_within	the movie the guards loves is bad	4
47	expected	24	24	love	obj_rel_no_comp_within	the movie the guards love is new	4
48	unexpected	24	24	love	obj_rel_no_comp_within	the movie the guards loves is new	4
49	expected	25	25	love	obj_rel_no_comp_within	the movie the guards love is popular	4
50	unexpected	25	25	love	obj_rel_no_comp_within	the movie the guards loves is popular	4
51	expected	26	26	love	obj_rel_no_comp_within	the movie the guards love is unpopular	4
52	unexpected	26	26	love	obj_rel_no_comp_within	the movie the guards loves is unpopular	4
53	expected	27	27	love	obj_rel_no_comp_within	the movie the guards love brings joy to people	4
54	unexpected	27	27	love	obj_rel_no_comp_within	the movie the guards loves brings joy to people	4
55	expected	28	28	love	obj_rel_no_comp_within	the movie the guards love interests people	4
56	unexpected	28	28	love	obj_rel_no_comp_within	the movie the guards loves interests people	4
57	expected	29	29	like	obj_rel_no_comp_within	the movie the chefs like is good	4
58	unexpected	29	29	like	obj_rel_no_comp_within	the movie the chefs likes is good	4
59	expected	30	30	like	obj_rel_no_comp_within	the movie the chefs like is bad	4
60	unexpected	30	30	like	obj_rel_no_comp_within	the movie the chefs likes is bad	4
61	expected	31	31	like	obj_rel_no_comp_within	the movie the chefs like is new	4
62	unexpected	31	31	like	obj_rel_no_comp_within	the movie the chefs likes is new	4
63	expected	32	32	like	obj_rel_no_comp_within	the movie the chefs like is popular	4
64	unexpected	32	32	like	obj_rel_no_comp_within	the movie the chefs likes is popular	4
65	expected	33	33	like	obj_rel_no_comp_within	the movie the chefs like is unpopular	4
66	unexpected	33	33	like	obj_rel_no_comp_within	the movie the chefs likes is unpopular	4
67	expected	34	34	like	obj_rel_no_comp_within	the movie the chefs like brings joy to people	4
68	unexpected	34	34	like	obj_rel_no_comp_within	the movie the chefs likes brings joy to people	4
69	expected	35	35	like	obj_rel_no_comp_within	the movie the chefs like interests people	4
70	unexpected	35	35	like	obj_rel_no_comp_within	the movie the chefs likes interests people	4
71	expected	36	36	admire	obj_rel_no_comp_within	the movie the chefs admire is good	4
72	unexpected	36	36	admire	obj_rel_no_comp_within	the movie the chefs admires is good	4
73	expected	37	37	admire	obj_rel_no_comp_within	the movie the chefs admire is bad	4
74	unexpected	37	37	admire	obj_rel_no_comp_within	the movie the chefs admires is bad	4
75	expected	38	38	admire	obj_rel_no_comp_within	the movie the chefs admire is new	4
76	unexpected	38	38	admire	obj_rel_no_comp_within	the movie the chefs admires is new	4
77	expected	39	39	admire	obj_rel_no_comp_within	the movie the chefs admire is popular	4
78	unexpected	39	39	admire	obj_rel_no_comp_within	the movie the chefs admires is popular	4
79	expected	40	40	admire	obj_rel_no_comp_within	the movie the chefs admire is unpopular	4
80	unexpected	40	40	admire	obj_rel_no_comp_within	the movie the chefs admires is unpopular	4
81	expected	41	41	admire	obj_rel_no_comp_within	the movie the chefs admire brings joy to people	4
82	unexpected	41	41	admire	obj_rel_no_comp_within	the movie the chefs admires brings joy to people	4
83	expected	42	42	admire	obj_rel_no_comp_within	the movie the chefs admire interests people	4
84	unexpected	42	42	admire	obj_rel_no_comp_within	the movie the chefs admires interests people	4
85	expected	43	43	hate	obj_rel_no_comp_within	the movie the chefs hate is good	4
86	unexpected	43	43	hate	obj_rel_no_comp_within	the movie the chefs hates is good	4
87	expected	44	44	hate	obj_rel_no_comp_within	the movie the chefs hate is bad	4
88	unexpected	44	44	hate	obj_rel_no_comp_within	the movie the chefs hates is bad	4
89	expected	45	45	hate	obj_rel_no_comp_within	the movie the chefs hate is new	4
90	unexpected	45	45	hate	obj_rel_no_comp_within	the movie the chefs hates is new	4
91	expected	46	46	hate	obj_rel_no_comp_within	the movie the chefs hate is popular	4
92	unexpected	46	46	hate	obj_rel_no_comp_within	the movie the chefs hates is popular	4
93	expected	47	47	hate	obj_rel_no_comp_within	the movie the chefs hate is unpopular	4
94	unexpected	47	47	hate	obj_rel_no_comp_within	the movie the chefs hates is unpopular	4
95	expected	48	48	hate	obj_rel_no_comp_within	the movie the chefs hate brings joy to people	4
96	unexpected	48	48	hate	obj_rel_no_comp_within	the movie the chefs hates brings joy to people	4
97	expected	49	49	hate	obj_rel_no_comp_within	the movie the chefs hate interests people	4
98	unexpected	49	49	hate	obj_rel_no_comp_within	the movie the chefs hates interests people	4
99	expected	50	50	love	obj_rel_no_comp_within	the movie the chefs love is good	4
100	unexpected	50	50	love	obj_rel_no_comp_within	the movie the chefs loves is good	4
101	expected	51	51	love	obj_rel_no_comp_within	the movie the chefs love is bad	4
102	unexpected	51	51	love	obj_rel_no_comp_within	the movie the chefs loves is bad	4
103	expected	52	52	love	obj_rel_no_comp_within	the movie the chefs love is new	4
104	unexpected	52	52	love	obj_rel_no_comp_within	the movie the chefs loves is new	4
105	expected	53	53	love	obj_rel_no_comp_within	the movie the chefs love is popular	4
106	unexpected	53	53	love	obj_rel_no_comp_within	the movie the chefs loves is popular	4
107	expected	54	54	love	obj_rel_no_comp_within	the movie the chefs love is unpopular	4
108	unexpected	54	54	love	obj_rel_no_comp_within	the movie the chefs loves is unpopular	4
109	expected	55	55	love	obj_rel_no_comp_within	the movie the chefs love brings joy to people	4
110	unexpected	55	55	love	obj_rel_no_comp_within	the movie the chefs loves brings joy to people	4
111	expected	56	56	love	obj_rel_no_comp_within	the movie the chefs love interests people	4
112	unexpected	56	56	love	obj_rel_no_comp_within	the movie the chefs loves interests people	4
113	expected	57	57	like	obj_rel_no_comp_within	the movie the architects like is good	4
114	unexpected	57	57	like	obj_rel_no_comp_within	the movie the architects likes is good	4
115	expected	58	58	like	obj_rel_no_comp_within	the movie the architects like is bad	4
116	unexpected	58	58	like	obj_rel_no_comp_within	the movie the architects likes is bad	4
117	expected	59	59	like	obj_rel_no_comp_within	the movie the architects like is new	4
118	unexpected	59	59	like	obj_rel_no_comp_within	the movie the architects likes is new	4
119	expected	60	60	like	obj_rel_no_comp_within	the movie the architects like is popular	4
120	unexpected	60	60	like	obj_rel_no_comp_within	the movie the architects likes is popular	4
121	expected	61	61	like	obj_rel_no_comp_within	the movie the architects like is unpopular	4
122	unexpected	61	61	like	obj_rel_no_comp_within	the movie the architects likes is unpopular	4
123	expected	62	62	like	obj_rel_no_comp_within	the movie the architects like brings joy to people	4
124	unexpected	62	62	like	obj_rel_no_comp_within	the movie the architects likes brings joy to people	4
125	expected	63	63	like	obj_rel_no_comp_within	the movie the architects like interests people	4
126	unexpected	63	63	like	obj_rel_no_comp_within	the movie the architects likes interests people	4
127	expected	64	64	admire	obj_rel_no_comp_within	the movie the architects admire is good	4
128	unexpected	64	64	admire	obj_rel_no_comp_within	the movie the architects admires is good	4
129	expected	65	65	admire	obj_rel_no_comp_within	the movie the architects admire is bad	4
130	unexpected	65	65	admire	obj_rel_no_comp_within	the movie the architects admires is bad	4
131	expected	66	66	admire	obj_rel_no_comp_within	the movie the architects admire is new	4
132	unexpected	66	66	admire	obj_rel_no_comp_within	the movie the architects admires is new	4
133	expected	67	67	admire	obj_rel_no_comp_within	the movie the architects admire is popular	4
134	unexpected	67	67	admire	obj_rel_no_comp_within	the movie the architects admires is popular	4
135	expected	68	68	admire	obj_rel_no_comp_within	the movie the architects admire is unpopular	4
136	unexpected	68	68	admire	obj_rel_no_comp_within	the movie the architects admires is unpopular	4
137	expected	69	69	admire	obj_rel_no_comp_within	the movie the architects admire brings joy to people	4
138	unexpected	69	69	admire	obj_rel_no_comp_within	the movie the architects admires brings joy to people	4
139	expected	70	70	admire	obj_rel_no_comp_within	the movie the architects admire interests people	4
140	unexpected	70	70	admire	obj_rel_no_comp_within	the movie the architects admires interests people	4
141	expected	71	71	hate	obj_rel_no_comp_within	the movie the architects hate is good	4
142	unexpected	71	71	hate	obj_rel_no_comp_within	the movie the architects hates is good	4
143	expected	72	72	hate	obj_rel_no_comp_within	the movie the architects hate is bad	4
144	unexpected	72	72	hate	obj_rel_no_comp_within	the movie the architects hates is bad	4
145	expected	73	73	hate	obj_rel_no_comp_within	the movie the architects hate is new	4
146	unexpected	73	73	hate	obj_rel_no_comp_within	the movie the architects hates is new	4
147	expected	74	74	hate	obj_rel_no_comp_within	the movie the architects hate is popular	4
148	unexpected	74	74	hate	obj_rel_no_comp_within	the movie the architects hates is popular	4
149	expected	75	75	hate	obj_rel_no_comp_within	the movie the architects hate is unpopular	4
150	unexpected	75	75	hate	obj_rel_no_comp_within	the movie the architects hates is unpopular	4
151	expected	76	76	hate	obj_rel_no_comp_within	the movie the architects hate brings joy to people	4
152	unexpected	76	76	hate	obj_rel_no_comp_within	the movie the architects hates brings joy to people	4
153	expected	77	77	hate	obj_rel_no_comp_within	the movie the architects hate interests people	4
154	unexpected	77	77	hate	obj_rel_no_comp_within	the movie the architects hates interests people	4
155	expected	78	78	love	obj_rel_no_comp_within	the movie the architects love is good	4
156	unexpected	78	78	love	obj_rel_no_comp_within	the movie the architects loves is good	4
157	expected	79	79	love	obj_rel_no_comp_within	the movie the architects love is bad	4
158	unexpected	79	79	love	obj_rel_no_comp_within	the movie the architects loves is bad	4
159	expected	80	80	love	obj_rel_no_comp_within	the movie the architects love is new	4
160	unexpected	80	80	love	obj_rel_no_comp_within	the movie the architects loves is new	4
161	expected	81	81	love	obj_rel_no_comp_within	the movie the architects love is popular	4
162	unexpected	81	81	love	obj_rel_no_comp_within	the movie the architects loves is popular	4
163	expected	82	82	love	obj_rel_no_comp_within	the movie the architects love is unpopular	4
164	unexpected	82	82	love	obj_rel_no_comp_within	the movie the architects loves is unpopular	4
165	expected	83	83	love	obj_rel_no_comp_within	the movie the architects love brings joy to people	4
166	unexpected	83	83	love	obj_rel_no_comp_within	the movie the architects loves brings joy to people	4
167	expected	84	84	love	obj_rel_no_comp_within	the movie the architects love interests people	4
168	unexpected	84	84	love	obj_rel_no_comp_within	the movie the architects loves interests people	4
169	expected	85	85	like	obj_rel_no_comp_within	the movie the skaters like is good	4
170	unexpected	85	85	like	obj_rel_no_comp_within	the movie the skaters likes is good	4
171	expected	86	86	like	obj_rel_no_comp_within	the movie the skaters like is bad	4
172	unexpected	86	86	like	obj_rel_no_comp_within	the movie the skaters likes is bad	4
173	expected	87	87	like	obj_rel_no_comp_within	the movie the skaters like is new	4
174	unexpected	87	87	like	obj_rel_no_comp_within	the movie the skaters likes is new	4
175	expected	88	88	like	obj_rel_no_comp_within	the movie the skaters like is popular	4
176	unexpected	88	88	like	obj_rel_no_comp_within	the movie the skaters likes is popular	4
177	expected	89	89	like	obj_rel_no_comp_within	the movie the skaters like is unpopular	4
178	unexpected	89	89	like	obj_rel_no_comp_within	the movie the skaters likes is unpopular	4
179	expected	90	90	like	obj_rel_no_comp_within	the movie the skaters like brings joy to people	4
180	unexpected	90	90	like	obj_rel_no_comp_within	the movie the skaters likes brings joy to people	4
181	expected	91	91	like	obj_rel_no_comp_within	the movie the skaters like interests people	4
182	unexpected	91	91	like	obj_rel_no_comp_within	the movie the skaters likes interests people	4
183	expected	92	92	admire	obj_rel_no_comp_within	the movie the skaters admire is good	4
184	unexpected	92	92	admire	obj_rel_no_comp_within	the movie the skaters admires is good	4
185	expected	93	93	admire	obj_rel_no_comp_within	the movie the skaters admire is bad	4
186	unexpected	93	93	admire	obj_rel_no_comp_within	the movie the skaters admires is bad	4
187	expected	94	94	admire	obj_rel_no_comp_within	the movie the skaters admire is new	4
188	unexpected	94	94	admire	obj_rel_no_comp_within	the movie the skaters admires is new	4
189	expected	95	95	admire	obj_rel_no_comp_within	the movie the skaters admire is popular	4
190	unexpected	95	95	admire	obj_rel_no_comp_within	the movie the skaters admires is popular	4
191	expected	96	96	admire	obj_rel_no_comp_within	the movie the skaters admire is unpopular	4
192	unexpected	96	96	admire	obj_rel_no_comp_within	the movie the skaters admires is unpopular	4
193	expected	97	97	admire	obj_rel_no_comp_within	the movie the skaters admire brings joy to people	4
194	unexpected	97	97	admire	obj_rel_no_comp_within	the movie the skaters admires brings joy to people	4
195	expected	98	98	admire	obj_rel_no_comp_within	the movie the skaters admire interests people	4
196	unexpected	98	98	admire	obj_rel_no_comp_within	the movie the skaters admires interests people	4
197	expected	99	99	hate	obj_rel_no_comp_within	the movie the skaters hate is good	4
198	unexpected	99	99	hate	obj_rel_no_comp_within	the movie the skaters hates is good	4
199	expected	100	100	hate	obj_rel_no_comp_within	the movie the skaters hate is bad	4
200	unexpected	100	100	hate	obj_rel_no_comp_within	the movie the skaters hates is bad	4
201	expected	101	101	hate	obj_rel_no_comp_within	the movie the skaters hate is new	4
202	unexpected	101	101	hate	obj_rel_no_comp_within	the movie the skaters hates is new	4
203	expected	102	102	hate	obj_rel_no_comp_within	the movie the skaters hate is popular	4
204	unexpected	102	102	hate	obj_rel_no_comp_within	the movie the skaters hates is popular	4
205	expected	103	103	hate	obj_rel_no_comp_within	the movie the skaters hate is unpopular	4
206	unexpected	103	103	hate	obj_rel_no_comp_within	the movie the skaters hates is unpopular	4
207	expected	104	104	hate	obj_rel_no_comp_within	the movie the skaters hate brings joy to people	4
208	unexpected	104	104	hate	obj_rel_no_comp_within	the movie the skaters hates brings joy to people	4
209	expected	105	105	hate	obj_rel_no_comp_within	the movie the skaters hate interests people	4
210	unexpected	105	105	hate	obj_rel_no_comp_within	the movie the skaters hates interests people	4
211	expected	106	106	love	obj_rel_no_comp_within	the movie the skaters love is good	4
212	unexpected	106	106	love	obj_rel_no_comp_within	the movie the skaters loves is good	4
213	expected	107	107	love	obj_rel_no_comp_within	the movie the skaters love is bad	4
214	unexpected	107	107	love	obj_rel_no_comp_within	the movie the skaters loves is bad	4
215	expected	108	108	love	obj_rel_no_comp_within	the movie the skaters love is new	4
216	unexpected	108	108	love	obj_rel_no_comp_within	the movie the skaters loves is new	4
217	expected	109	109	love	obj_rel_no_comp_within	the movie the skaters love is popular	4
218	unexpected	109	109	love	obj_rel_no_comp_within	the movie the skaters loves is popular	4
219	expected	110	110	love	obj_rel_no_comp_within	the movie the skaters love is unpopular	4
220	unexpected	110	110	love	obj_rel_no_comp_within	the movie the skaters loves is unpopular	4
221	expected	111	111	love	obj_rel_no_comp_within	the movie the skaters love brings joy to people	4
222	unexpected	111	111	love	obj_rel_no_comp_within	the movie the skaters loves brings joy to people	4
223	expected	112	112	love	obj_rel_no_comp_within	the movie the skaters love interests people	4
224	unexpected	112	112	love	obj_rel_no_comp_within	the movie the skaters loves interests people	4
225	expected	113	113	like	obj_rel_no_comp_within	the movie the dancers like is good	4
226	unexpected	113	113	like	obj_rel_no_comp_within	the movie the dancers likes is good	4
227	expected	114	114	like	obj_rel_no_comp_within	the movie the dancers like is bad	4
228	unexpected	114	114	like	obj_rel_no_comp_within	the movie the dancers likes is bad	4
229	expected	115	115	like	obj_rel_no_comp_within	the movie the dancers like is new	4
230	unexpected	115	115	like	obj_rel_no_comp_within	the movie the dancers likes is new	4
231	expected	116	116	like	obj_rel_no_comp_within	the movie the dancers like is popular	4
232	unexpected	116	116	like	obj_rel_no_comp_within	the movie the dancers likes is popular	4
233	expected	117	117	like	obj_rel_no_comp_within	the movie the dancers like is unpopular	4
234	unexpected	117	117	like	obj_rel_no_comp_within	the movie the dancers likes is unpopular	4
235	expected	118	118	like	obj_rel_no_comp_within	the movie the dancers like brings joy to people	4
236	unexpected	118	118	like	obj_rel_no_comp_within	the movie the dancers likes brings joy to people	4
237	expected	119	119	like	obj_rel_no_comp_within	the movie the dancers like interests people	4
238	unexpected	119	119	like	obj_rel_no_comp_within	the movie the dancers likes interests people	4
239	expected	120	120	admire	obj_rel_no_comp_within	the movie the dancers admire is good	4
240	unexpected	120	120	admire	obj_rel_no_comp_within	the movie the dancers admires is good	4
241	expected	121	121	admire	obj_rel_no_comp_within	the movie the dancers admire is bad	4
242	unexpected	121	121	admire	obj_rel_no_comp_within	the movie the dancers admires is bad	4
243	expected	122	122	admire	obj_rel_no_comp_within	the movie the dancers admire is new	4
244	unexpected	122	122	admire	obj_rel_no_comp_within	the movie the dancers admires is new	4
245	expected	123	123	admire	obj_rel_no_comp_within	the movie the dancers admire is popular	4
246	unexpected	123	123	admire	obj_rel_no_comp_within	the movie the dancers admires is popular	4
247	expected	124	124	admire	obj_rel_no_comp_within	the movie the dancers admire is unpopular	4
248	unexpected	124	124	admire	obj_rel_no_comp_within	the movie the dancers admires is unpopular	4
249	expected	125	125	admire	obj_rel_no_comp_within	the movie the dancers admire brings joy to people	4
250	unexpected	125	125	admire	obj_rel_no_comp_within	the movie the dancers admires brings joy to people	4
251	expected	126	126	admire	obj_rel_no_comp_within	the movie the dancers admire interests people	4
252	unexpected	126	126	admire	obj_rel_no_comp_within	the movie the dancers admires interests people	4
253	expected	127	127	hate	obj_rel_no_comp_within	the movie the dancers hate is good	4
254	unexpected	127	127	hate	obj_rel_no_comp_within	the movie the dancers hates is good	4
255	expected	128	128	hate	obj_rel_no_comp_within	the movie the dancers hate is bad	4
256	unexpected	128	128	hate	obj_rel_no_comp_within	the movie the dancers hates is bad	4
257	expected	129	129	hate	obj_rel_no_comp_within	the movie the dancers hate is new	4
258	unexpected	129	129	hate	obj_rel_no_comp_within	the movie the dancers hates is new	4
259	expected	130	130	hate	obj_rel_no_comp_within	the movie the dancers hate is popular	4
260	unexpected	130	130	hate	obj_rel_no_comp_within	the movie the dancers hates is popular	4
261	expected	131	131	hate	obj_rel_no_comp_within	the movie the dancers hate is unpopular	4
262	unexpected	131	131	hate	obj_rel_no_comp_within	the movie the dancers hates is unpopular	4
263	expected	132	132	hate	obj_rel_no_comp_within	the movie the dancers hate brings joy to people	4
264	unexpected	132	132	hate	obj_rel_no_comp_within	the movie the dancers hates brings joy to people	4
265	expected	133	133	hate	obj_rel_no_comp_within	the movie the dancers hate interests people	4
266	unexpected	133	133	hate	obj_rel_no_comp_within	the movie the dancers hates interests people	4
267	expected	134	134	love	obj_rel_no_comp_within	the movie the dancers love is good	4
268	unexpected	134	134	love	obj_rel_no_comp_within	the movie the dancers loves is good	4
269	expected	135	135	love	obj_rel_no_comp_within	the movie the dancers love is bad	4
270	unexpected	135	135	love	obj_rel_no_comp_within	the movie the dancers loves is bad	4
271	expected	136	136	love	obj_rel_no_comp_within	the movie the dancers love is new	4
272	unexpected	136	136	love	obj_rel_no_comp_within	the movie the dancers loves is new	4
273	expected	137	137	love	obj_rel_no_comp_within	the movie the dancers love is popular	4
274	unexpected	137	137	love	obj_rel_no_comp_within	the movie the dancers loves is popular	4
275	expected	138	138	love	obj_rel_no_comp_within	the movie the dancers love is unpopular	4
276	unexpected	138	138	love	obj_rel_no_comp_within	the movie the dancers loves is unpopular	4
277	expected	139	139	love	obj_rel_no_comp_within	the movie the dancers love brings joy to people	4
278	unexpected	139	139	love	obj_rel_no_comp_within	the movie the dancers loves brings joy to people	4
279	expected	140	140	love	obj_rel_no_comp_within	the movie the dancers love interests people	4
280	unexpected	140	140	love	obj_rel_no_comp_within	the movie the dancers loves interests people	4
281	expected	141	141	like	obj_rel_no_comp_within	the movie the ministers like is good	4
282	unexpected	141	141	like	obj_rel_no_comp_within	the movie the ministers likes is good	4
283	expected	142	142	like	obj_rel_no_comp_within	the movie the ministers like is bad	4
284	unexpected	142	142	like	obj_rel_no_comp_within	the movie the ministers likes is bad	4
285	expected	143	143	like	obj_rel_no_comp_within	the movie the ministers like is new	4
286	unexpected	143	143	like	obj_rel_no_comp_within	the movie the ministers likes is new	4
287	expected	144	144	like	obj_rel_no_comp_within	the movie the ministers like is popular	4
288	unexpected	144	144	like	obj_rel_no_comp_within	the movie the ministers likes is popular	4
289	expected	145	145	like	obj_rel_no_comp_within	the movie the ministers like is unpopular	4
290	unexpected	145	145	like	obj_rel_no_comp_within	the movie the ministers likes is unpopular	4
291	expected	146	146	like	obj_rel_no_comp_within	the movie the ministers like brings joy to people	4
292	unexpected	146	146	like	obj_rel_no_comp_within	the movie the ministers likes brings joy to people	4
293	expected	147	147	like	obj_rel_no_comp_within	the movie the ministers like interests people	4
294	unexpected	147	147	like	obj_rel_no_comp_within	the movie the ministers likes interests people	4
295	expected	148	148	admire	obj_rel_no_comp_within	the movie the ministers admire is good	4
296	unexpected	148	148	admire	obj_rel_no_comp_within	the movie the ministers admires is good	4
297	expected	149	149	admire	obj_rel_no_comp_within	the movie the ministers admire is bad	4
298	unexpected	149	149	admire	obj_rel_no_comp_within	the movie the ministers admires is bad	4
299	expected	150	150	admire	obj_rel_no_comp_within	the movie the ministers admire is new	4
300	unexpected	150	150	admire	obj_rel_no_comp_within	the movie the ministers admires is new	4
301	expected	151	151	admire	obj_rel_no_comp_within	the movie the ministers admire is popular	4
302	unexpected	151	151	admire	obj_rel_no_comp_within	the movie the ministers admires is popular	4
303	expected	152	152	admire	obj_rel_no_comp_within	the movie the ministers admire is unpopular	4
304	unexpected	152	152	admire	obj_rel_no_comp_within	the movie the ministers admires is unpopular	4
305	expected	153	153	admire	obj_rel_no_comp_within	the movie the ministers admire brings joy to people	4
306	unexpected	153	153	admire	obj_rel_no_comp_within	the movie the ministers admires brings joy to people	4
307	expected	154	154	admire	obj_rel_no_comp_within	the movie the ministers admire interests people	4
308	unexpected	154	154	admire	obj_rel_no_comp_within	the movie the ministers admires interests people	4
309	expected	155	155	hate	obj_rel_no_comp_within	the movie the ministers hate is good	4
310	unexpected	155	155	hate	obj_rel_no_comp_within	the movie the ministers hates is good	4
311	expected	156	156	hate	obj_rel_no_comp_within	the movie the ministers hate is bad	4
312	unexpected	156	156	hate	obj_rel_no_comp_within	the movie the ministers hates is bad	4
313	expected	157	157	hate	obj_rel_no_comp_within	the movie the ministers hate is new	4
314	unexpected	157	157	hate	obj_rel_no_comp_within	the movie the ministers hates is new	4
315	expected	158	158	hate	obj_rel_no_comp_within	the movie the ministers hate is popular	4
316	unexpected	158	158	hate	obj_rel_no_comp_within	the movie the ministers hates is popular	4
317	expected	159	159	hate	obj_rel_no_comp_within	the movie the ministers hate is unpopular	4
318	unexpected	159	159	hate	obj_rel_no_comp_within	the movie the ministers hates is unpopular	4
319	expected	160	160	hate	obj_rel_no_comp_within	the movie the ministers hate brings joy to people	4
320	unexpected	160	160	hate	obj_rel_no_comp_within	the movie the ministers hates brings joy to people	4
321	expected	161	161	hate	obj_rel_no_comp_within	the movie the ministers hate interests people	4
322	unexpected	161	161	hate	obj_rel_no_comp_within	the movie the ministers hates interests people	4
323	expected	162	162	love	obj_rel_no_comp_within	the movie the ministers love is good	4
324	unexpected	162	162	love	obj_rel_no_comp_within	the movie the ministers loves is good	4
325	expected	163	163	love	obj_rel_no_comp_within	the movie the ministers love is bad	4
326	unexpected	163	163	love	obj_rel_no_comp_within	the movie the ministers loves is bad	4
327	expected	164	164	love	obj_rel_no_comp_within	the movie the ministers love is new	4
328	unexpected	164	164	love	obj_rel_no_comp_within	the movie the ministers loves is new	4
329	expected	165	165	love	obj_rel_no_comp_within	the movie the ministers love is popular	4
330	unexpected	165	165	love	obj_rel_no_comp_within	the movie the ministers loves is popular	4
331	expected	166	166	love	obj_rel_no_comp_within	the movie the ministers love is unpopular	4
332	unexpected	166	166	love	obj_rel_no_comp_within	the movie the ministers loves is unpopular	4
333	expected	167	167	love	obj_rel_no_comp_within	the movie the ministers love brings joy to people	4
334	unexpected	167	167	love	obj_rel_no_comp_within	the movie the ministers loves brings joy to people	4
335	expected	168	168	love	obj_rel_no_comp_within	the movie the ministers love interests people	4
336	unexpected	168	168	love	obj_rel_no_comp_within	the movie the ministers loves interests people	4
337	expected	169	169	like	obj_rel_no_comp_within	the movie the taxi drivers like is good	5
338	unexpected	169	169	like	obj_rel_no_comp_within	the movie the taxi drivers likes is good	5
339	expected	170	170	like	obj_rel_no_comp_within	the movie the taxi drivers like is bad	5
340	unexpected	170	170	like	obj_rel_no_comp_within	the movie the taxi drivers likes is bad	5
341	expected	171	171	like	obj_rel_no_comp_within	the movie the taxi drivers like is new	5
342	unexpected	171	171	like	obj_rel_no_comp_within	the movie the taxi drivers likes is new	5
343	expected	172	172	like	obj_rel_no_comp_within	the movie the taxi drivers like is popular	5
344	unexpected	172	172	like	obj_rel_no_comp_within	the movie the taxi drivers likes is popular	5
345	expected	173	173	like	obj_rel_no_comp_within	the movie the taxi drivers like is unpopular	5
