sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
88	unexpected	44	44	writes	long_vp_coord	the surgeon knows many different foreign languages and write in a journal every day	8
89	expected	45	45	knows	long_vp_coord	the surgeon likes to watch television shows and knows many different foreign languages	8
90	unexpected	45	45	knows	long_vp_coord	the surgeon likes to watch television shows and know many different foreign languages	8
91	expected	46	46	is	long_vp_coord	the surgeon likes to watch television shows and is twenty three years old	8
92	unexpected	46	46	is	long_vp_coord	the surgeon likes to watch television shows and are twenty three years old	8
93	expected	47	47	enjoys	long_vp_coord	the surgeon likes to watch television shows and enjoys playing tennis with colleagues	8
94	unexpected	47	47	enjoys	long_vp_coord	the surgeon likes to watch television shows and enjoy playing tennis with colleagues	8
95	expected	48	48	writes	long_vp_coord	the surgeon likes to watch television shows and writes in a journal every day	8
96	unexpected	48	48	writes	long_vp_coord	the surgeon likes to watch television shows and write in a journal every day	8
97	expected	49	49	knows	long_vp_coord	the surgeon is twenty three years old and knows many different foreign languages	8
98	unexpected	49	49	knows	long_vp_coord	the surgeon is twenty three years old and know many different foreign languages	8
99	expected	50	50	likes	long_vp_coord	the surgeon is twenty three years old and likes to watch television shows	8
100	unexpected	50	50	likes	long_vp_coord	the surgeon is twenty three years old and like to watch television shows	8
101	expected	51	51	enjoys	long_vp_coord	the surgeon is twenty three years old and enjoys playing tennis with colleagues	8
102	unexpected	51	51	enjoys	long_vp_coord	the surgeon is twenty three years old and enjoy playing tennis with colleagues	8
103	expected	52	52	writes	long_vp_coord	the surgeon is twenty three years old and writes in a journal every day	8
104	unexpected	52	52	writes	long_vp_coord	the surgeon is twenty three years old and write in a journal every day	8
105	expected	53	53	knows	long_vp_coord	the surgeon enjoys playing tennis with colleagues and knows many different foreign languages	8
106	unexpected	53	53	knows	long_vp_coord	the surgeon enjoys playing tennis with colleagues and know many different foreign languages	8
107	expected	54	54	likes	long_vp_coord	the surgeon enjoys playing tennis with colleagues and likes to watch television shows	8
108	unexpected	54	54	likes	long_vp_coord	the surgeon enjoys playing tennis with colleagues and like to watch television shows	8
109	expected	55	55	is	long_vp_coord	the surgeon enjoys playing tennis with colleagues and is twenty three years old	8
110	unexpected	55	55	is	long_vp_coord	the surgeon enjoys playing tennis with colleagues and are twenty three years old	8
111	expected	56	56	writes	long_vp_coord	the surgeon enjoys playing tennis with colleagues and writes in a journal every day	8
112	unexpected	56	56	writes	long_vp_coord	the surgeon enjoys playing tennis with colleagues and write in a journal every day	8
113	expected	57	57	knows	long_vp_coord	the surgeon writes in a journal every day and knows many different foreign languages	9
114	unexpected	57	57	knows	long_vp_coord	the surgeon writes in a journal every day and know many different foreign languages	9
115	expected	58	58	likes	long_vp_coord	the surgeon writes in a journal every day and likes to watch television shows	9
116	unexpected	58	58	likes	long_vp_coord	the surgeon writes in a journal every day and like to watch television shows	9
117	expected	59	59	is	long_vp_coord	the surgeon writes in a journal every day and is twenty three years old	9
118	unexpected	59	59	is	long_vp_coord	the surgeon writes in a journal every day and are twenty three years old	9
119	expected	60	60	enjoys	long_vp_coord	the surgeon writes in a journal every day and enjoys playing tennis with colleagues	9
120	unexpected	60	60	enjoys	long_vp_coord	the surgeon writes in a journal every day and enjoy playing tennis with colleagues	9
121	expected	61	61	likes	long_vp_coord	the farmer knows many different foreign languages and likes to watch television shows	8
122	unexpected	61	61	likes	long_vp_coord	the farmer knows many different foreign languages and like to watch television shows	8
123	expected	62	62	is	long_vp_coord	the farmer knows many different foreign languages and is twenty three years old	8
124	unexpected	62	62	is	long_vp_coord	the farmer knows many different foreign languages and are twenty three years old	8
125	expected	63	63	enjoys	long_vp_coord	the farmer knows many different foreign languages and enjoys playing tennis with colleagues	8
126	unexpected	63	63	enjoys	long_vp_coord	the farmer knows many different foreign languages and enjoy playing tennis with colleagues	8
127	expected	64	64	writes	long_vp_coord	the farmer knows many different foreign languages and writes in a journal every day	8
128	unexpected	64	64	writes	long_vp_coord	the farmer knows many different foreign languages and write in a journal every day	8
129	expected	65	65	knows	long_vp_coord	the farmer likes to watch television shows and knows many different foreign languages	8
130	unexpected	65	65	knows	long_vp_coord	the farmer likes to watch television shows and know many different foreign languages	8
131	expected	66	66	is	long_vp_coord	the farmer likes to watch television shows and is twenty three years old	8
132	unexpected	66	66	is	long_vp_coord	the farmer likes to watch television shows and are twenty three years old	8
133	expected	67	67	enjoys	long_vp_coord	the farmer likes to watch television shows and enjoys playing tennis with colleagues	8
134	unexpected	67	67	enjoys	long_vp_coord	the farmer likes to watch television shows and enjoy playing tennis with colleagues	8
135	expected	68	68	writes	long_vp_coord	the farmer likes to watch television shows and writes in a journal every day	8
136	unexpected	68	68	writes	long_vp_coord	the farmer likes to watch television shows and write in a journal every day	8
137	expected	69	69	knows	long_vp_coord	the farmer is twenty three years old and knows many different foreign languages	8
138	unexpected	69	69	knows	long_vp_coord	the farmer is twenty three years old and know many different foreign languages	8
139	expected	70	70	likes	long_vp_coord	the farmer is twenty three years old and likes to watch television shows	8
140	unexpected	70	70	likes	long_vp_coord	the farmer is twenty three years old and like to watch television shows	8
141	expected	71	71	enjoys	long_vp_coord	the farmer is twenty three years old and enjoys playing tennis with colleagues	8
142	unexpected	71	71	enjoys	long_vp_coord	the farmer is twenty three years old and enjoy playing tennis with colleagues	8
143	expected	72	72	writes	long_vp_coord	the farmer is twenty three years old and writes in a journal every day	8
144	unexpected	72	72	writes	long_vp_coord	the farmer is twenty three years old and write in a journal every day	8
145	expected	73	73	knows	long_vp_coord	the farmer enjoys playing tennis with colleagues and knows many different foreign languages	8
146	unexpected	73	73	knows	long_vp_coord	the farmer enjoys playing tennis with colleagues and know many different foreign languages	8
147	expected	74	74	likes	long_vp_coord	the farmer enjoys playing tennis with colleagues and likes to watch television shows	8
148	unexpected	74	74	likes	long_vp_coord	the farmer enjoys playing tennis with colleagues and like to watch television shows	8
149	expected	75	75	is	long_vp_coord	the farmer enjoys playing tennis with colleagues and is twenty three years old	8
150	unexpected	75	75	is	long_vp_coord	the farmer enjoys playing tennis with colleagues and are twenty three years old	8
151	expected	76	76	writes	long_vp_coord	the farmer enjoys playing tennis with colleagues and writes in a journal every day	8
152	unexpected	76	76	writes	long_vp_coord	the farmer enjoys playing tennis with colleagues and write in a journal every day	8
153	expected	77	77	knows	long_vp_coord	the farmer writes in a journal every day and knows many different foreign languages	9
154	unexpected	77	77	knows	long_vp_coord	the farmer writes in a journal every day and know many different foreign languages	9
155	expected	78	78	likes	long_vp_coord	the farmer writes in a journal every day and likes to watch television shows	9
156	unexpected	78	78	likes	long_vp_coord	the farmer writes in a journal every day and like to watch television shows	9
157	expected	79	79	is	long_vp_coord	the farmer writes in a journal every day and is twenty three years old	9
158	unexpected	79	79	is	long_vp_coord	the farmer writes in a journal every day and are twenty three years old	9
159	expected	80	80	enjoys	long_vp_coord	the farmer writes in a journal every day and enjoys playing tennis with colleagues	9
160	unexpected	80	80	enjoys	long_vp_coord	the farmer writes in a journal every day and enjoy playing tennis with colleagues	9
161	expected	81	81	likes	long_vp_coord	the manager knows many different foreign languages and likes to watch television shows	8
162	unexpected	81	81	likes	long_vp_coord	the manager knows many different foreign languages and like to watch television shows	8
163	expected	82	82	is	long_vp_coord	the manager knows many different foreign languages and is twenty three years old	8
164	unexpected	82	82	is	long_vp_coord	the manager knows many different foreign languages and are twenty three years old	8
165	expected	83	83	enjoys	long_vp_coord	the manager knows many different foreign languages and enjoys playing tennis with colleagues	8
166	unexpected	83	83	enjoys	long_vp_coord	the manager knows many different foreign languages and enjoy playing tennis with colleagues	8
167	expected	84	84	writes	long_vp_coord	the manager knows many different foreign languages and writes in a journal every day	8
168	unexpected	84	84	writes	long_vp_coord	the manager knows many different foreign languages and write in a journal every day	8
169	expected	85	85	knows	long_vp_coord	the manager likes to watch television shows and knows many different foreign languages	8
170	unexpected	85	85	knows	long_vp_coord	the manager likes to watch television shows and know many different foreign languages	8
171	expected	86	86	is	long_vp_coord	the manager likes to watch television shows and is twenty three years old	8
172	unexpected	86	86	is	long_vp_coord	the manager likes to watch television shows and are twenty three years old	8
173	expected	87	87	enjoys	long_vp_coord	the manager likes to watch television shows and enjoys playing tennis with colleagues	8
174	unexpected	87	87	enjoys	long_vp_coord	the manager likes to watch television shows and enjoy playing tennis with colleagues	8
175	expected	88	88	writes	long_vp_coord	the manager likes to watch television shows and writes in a journal every day	8
176	unexpected	88	88	writes	long_vp_coord	the manager likes to watch television shows and write in a journal every day	8
177	expected	89	89	knows	long_vp_coord	the manager is twenty three years old and knows many different foreign languages	8
178	unexpected	89	89	knows	long_vp_coord	the manager is twenty three years old and know many different foreign languages	8
179	expected	90	90	likes	long_vp_coord	the manager is twenty three years old and likes to watch television shows	8
180	unexpected	90	90	likes	long_vp_coord	the manager is twenty three years old and like to watch television shows	8
181	expected	91	91	enjoys	long_vp_coord	the manager is twenty three years old and enjoys playing tennis with colleagues	8
182	unexpected	91	91	enjoys	long_vp_coord	the manager is twenty three years old and enjoy playing tennis with colleagues	8
183	expected	92	92	writes	long_vp_coord	the manager is twenty three years old and writes in a journal every day	8
184	unexpected	92	92	writes	long_vp_coord	the manager is twenty three years old and write in a journal every day	8
185	expected	93	93	knows	long_vp_coord	the manager enjoys playing tennis with colleagues and knows many different foreign languages	8
186	unexpected	93	93	knows	long_vp_coord	the manager enjoys playing tennis with colleagues and know many different foreign languages	8
187	expected	94	94	likes	long_vp_coord	the manager enjoys playing tennis with colleagues and likes to watch television shows	8
188	unexpected	94	94	likes	long_vp_coord	the manager enjoys playing tennis with colleagues and like to watch television shows	8
189	expected	95	95	is	long_vp_coord	the manager enjoys playing tennis with colleagues and is twenty three years old	8
190	unexpected	95	95	is	long_vp_coord	the manager enjoys playing tennis with colleagues and are twenty three years old	8
191	expected	96	96	writes	long_vp_coord	the manager enjoys playing tennis with colleagues and writes in a journal every day	8
192	unexpected	96	96	writes	long_vp_coord	the manager enjoys playing tennis with colleagues and write in a journal every day	8
193	expected	97	97	knows	long_vp_coord	the manager writes in a journal every day and knows many different foreign languages	9
194	unexpected	97	97	knows	long_vp_coord	the manager writes in a journal every day and know many different foreign languages	9
195	expected	98	98	likes	long_vp_coord	the manager writes in a journal every day and likes to watch television shows	9
196	unexpected	98	98	likes	long_vp_coord	the manager writes in a journal every day and like to watch television shows	9
197	expected	99	99	is	long_vp_coord	the manager writes in a journal every day and is twenty three years old	9
198	unexpected	99	99	is	long_vp_coord	the manager writes in a journal every day and are twenty three years old	9
199	expected	100	100	enjoys	long_vp_coord	the manager writes in a journal every day and enjoys playing tennis with colleagues	9
200	unexpected	100	100	enjoys	long_vp_coord	the manager writes in a journal every day and enjoy playing tennis with colleagues	9
201	expected	101	101	likes	long_vp_coord	the customer knows many different foreign languages and likes to watch television shows	8
202	unexpected	101	101	likes	long_vp_coord	the customer knows many different foreign languages and like to watch television shows	8
203	expected	102	102	is	long_vp_coord	the customer knows many different foreign languages and is twenty three years old	8
204	unexpected	102	102	is	long_vp_coord	the customer knows many different foreign languages and are twenty three years old	8
205	expected	103	103	enjoys	long_vp_coord	the customer knows many different foreign languages and enjoys playing tennis with colleagues	8
206	unexpected	103	103	enjoys	long_vp_coord	the customer knows many different foreign languages and enjoy playing tennis with colleagues	8
207	expected	104	104	writes	long_vp_coord	the customer knows many different foreign languages and writes in a journal every day	8
208	unexpected	104	104	writes	long_vp_coord	the customer knows many different foreign languages and write in a journal every day	8
209	expected	105	105	knows	long_vp_coord	the customer likes to watch television shows and knows many different foreign languages	8
210	unexpected	105	105	knows	long_vp_coord	the customer likes to watch television shows and know many different foreign languages	8
211	expected	106	106	is	long_vp_coord	the customer likes to watch television shows and is twenty three years old	8
212	unexpected	106	106	is	long_vp_coord	the customer likes to watch television shows and are twenty three years old	8
213	expected	107	107	enjoys	long_vp_coord	the customer likes to watch television shows and enjoys playing tennis with colleagues	8
214	unexpected	107	107	enjoys	long_vp_coord	the customer likes to watch television shows and enjoy playing tennis with colleagues	8
215	expected	108	108	writes	long_vp_coord	the customer likes to watch television shows and writes in a journal every day	8
216	unexpected	108	108	writes	long_vp_coord	the customer likes to watch television shows and write in a journal every day	8
217	expected	109	109	knows	long_vp_coord	the customer is twenty three years old and knows many different foreign languages	8
218	unexpected	109	109	knows	long_vp_coord	the customer is twenty three years old and know many different foreign languages	8
219	expected	110	110	likes	long_vp_coord	the customer is twenty three years old and likes to watch television shows	8
220	unexpected	110	110	likes	long_vp_coord	the customer is twenty three years old and like to watch television shows	8
221	expected	111	111	enjoys	long_vp_coord	the customer is twenty three years old and enjoys playing tennis with colleagues	8
222	unexpected	111	111	enjoys	long_vp_coord	the customer is twenty three years old and enjoy playing tennis with colleagues	8
223	expected	112	112	writes	long_vp_coord	the customer is twenty three years old and writes in a journal every day	8
224	unexpected	112	112	writes	long_vp_coord	the customer is twenty three years old and write in a journal every day	8
225	expected	113	113	knows	long_vp_coord	the customer enjoys playing tennis with colleagues and knows many different foreign languages	8
226	unexpected	113	113	knows	long_vp_coord	the customer enjoys playing tennis with colleagues and know many different foreign languages	8
227	expected	114	114	likes	long_vp_coord	the customer enjoys playing tennis with colleagues and likes to watch television shows	8
228	unexpected	114	114	likes	long_vp_coord	the customer enjoys playing tennis with colleagues and like to watch television shows	8
229	expected	115	115	is	long_vp_coord	the customer enjoys playing tennis with colleagues and is twenty three years old	8
230	unexpected	115	115	is	long_vp_coord	the customer enjoys playing tennis with colleagues and are twenty three years old	8
231	expected	116	116	writes	long_vp_coord	the customer enjoys playing tennis with colleagues and writes in a journal every day	8
232	unexpected	116	116	writes	long_vp_coord	the customer enjoys playing tennis with colleagues and write in a journal every day	8
233	expected	117	117	knows	long_vp_coord	the customer writes in a journal every day and knows many different foreign languages	9
234	unexpected	117	117	knows	long_vp_coord	the customer writes in a journal every day and know many different foreign languages	9
235	expected	118	118	likes	long_vp_coord	the customer writes in a journal every day and likes to watch television shows	9
236	unexpected	118	118	likes	long_vp_coord	the customer writes in a journal every day and like to watch television shows	9
237	expected	119	119	is	long_vp_coord	the customer writes in a journal every day and is twenty three years old	9
238	unexpected	119	119	is	long_vp_coord	the customer writes in a journal every day and are twenty three years old	9
239	expected	120	120	enjoys	long_vp_coord	the customer writes in a journal every day and enjoys playing tennis with colleagues	9
240	unexpected	120	120	enjoys	long_vp_coord	the customer writes in a journal every day and enjoy playing tennis with colleagues	9
241	expected	121	121	likes	long_vp_coord	the officer knows many different foreign languages and likes to watch television shows	8
242	unexpected	121	121	likes	long_vp_coord	the officer knows many different foreign languages and like to watch television shows	8
243	expected	122	122	is	long_vp_coord	the officer knows many different foreign languages and is twenty three years old	8
244	unexpected	122	122	is	long_vp_coord	the officer knows many different foreign languages and are twenty three years old	8
245	expected	123	123	enjoys	long_vp_coord	the officer knows many different foreign languages and enjoys playing tennis with colleagues	8
246	unexpected	123	123	enjoys	long_vp_coord	the officer knows many different foreign languages and enjoy playing tennis with colleagues	8
247	expected	124	124	writes	long_vp_coord	the officer knows many different foreign languages and writes in a journal every day	8
248	unexpected	124	124	writes	long_vp_coord	the officer knows many different foreign languages and write in a journal every day	8
249	expected	125	125	knows	long_vp_coord	the officer likes to watch television shows and knows many different foreign languages	8
250	unexpected	125	125	knows	long_vp_coord	the officer likes to watch television shows and know many different foreign languages	8
251	expected	126	126	is	long_vp_coord	the officer likes to watch television shows and is twenty three years old	8
252	unexpected	126	126	is	long_vp_coord	the officer likes to watch television shows and are twenty three years old	8
253	expected	127	127	enjoys	long_vp_coord	the officer likes to watch television shows and enjoys playing tennis with colleagues	8
254	unexpected	127	127	enjoys	long_vp_coord	the officer likes to watch television shows and enjoy playing tennis with colleagues	8
255	expected	128	128	writes	long_vp_coord	the officer likes to watch television shows and writes in a journal every day	8
256	unexpected	128	128	writes	long_vp_coord	the officer likes to watch television shows and write in a journal every day	8
257	expected	129	129	knows	long_vp_coord	the officer is twenty three years old and knows many different foreign languages	8
258	unexpected	129	129	knows	long_vp_coord	the officer is twenty three years old and know many different foreign languages	8
259	expected	130	130	likes	long_vp_coord	the officer is twenty three years old and likes to watch television shows	8
260	unexpected	130	130	likes	long_vp_coord	the officer is twenty three years old and like to watch television shows	8
261	expected	131	131	enjoys	long_vp_coord	the officer is twenty three years old and enjoys playing tennis with colleagues	8
262	unexpected	131	131	enjoys	long_vp_coord	the officer is twenty three years old and enjoy playing tennis with colleagues	8
263	expected	132	132	writes	long_vp_coord	the officer is twenty three years old and writes in a journal every day	8
264	unexpected	132	132	writes	long_vp_coord	the officer is twenty three years old and write in a journal every day	8
265	expected	133	133	knows	long_vp_coord	the officer enjoys playing tennis with colleagues and knows many different foreign languages	8
266	unexpected	133	133	knows	long_vp_coord	the officer enjoys playing tennis with colleagues and know many different foreign languages	8
267	expected	134	134	likes	long_vp_coord	the officer enjoys playing tennis with colleagues and likes to watch television shows	8
268	unexpected	134	134	likes	long_vp_coord	the officer enjoys playing tennis with colleagues and like to watch television shows	8
269	expected	135	135	is	long_vp_coord	the officer enjoys playing tennis with colleagues and is twenty three years old	8
270	unexpected	135	135	is	long_vp_coord	the officer enjoys playing tennis with colleagues and are twenty three years old	8
271	expected	136	136	writes	long_vp_coord	the officer enjoys playing tennis with colleagues and writes in a journal every day	8
272	unexpected	136	136	writes	long_vp_coord	the officer enjoys playing tennis with colleagues and write in a journal every day	8
273	expected	137	137	knows	long_vp_coord	the officer writes in a journal every day and knows many different foreign languages	9
274	unexpected	137	137	knows	long_vp_coord	the officer writes in a journal every day and know many different foreign languages	9
275	expected	138	138	likes	long_vp_coord	the officer writes in a journal every day and likes to watch television shows	9
276	unexpected	138	138	likes	long_vp_coord	the officer writes in a journal every day and like to watch television shows	9
277	expected	139	139	is	long_vp_coord	the officer writes in a journal every day and is twenty three years old	9
278	unexpected	139	139	is	long_vp_coord	the officer writes in a journal every day and are twenty three years old	9
279	expected	140	140	enjoys	long_vp_coord	the officer writes in a journal every day and enjoys playing tennis with colleagues	9
280	unexpected	140	140	enjoys	long_vp_coord	the officer writes in a journal every day and enjoy playing tennis with colleagues	9
281	expected	141	141	likes	long_vp_coord	the teacher knows many different foreign languages and likes to watch television shows	8
282	unexpected	141	141	likes	long_vp_coord	the teacher knows many different foreign languages and like to watch television shows	8
283	expected	142	142	is	long_vp_coord	the teacher knows many different foreign languages and is twenty three years old	8
284	unexpected	142	142	is	long_vp_coord	the teacher knows many different foreign languages and are twenty three years old	8
285	expected	143	143	enjoys	long_vp_coord	the teacher knows many different foreign languages and enjoys playing tennis with colleagues	8
286	unexpected	143	143	enjoys	long_vp_coord	the teacher knows many different foreign languages and enjoy playing tennis with colleagues	8
287	expected	144	144	writes	long_vp_coord	the teacher knows many different foreign languages and writes in a journal every day	8
288	unexpected	144	144	writes	long_vp_coord	the teacher knows many different foreign languages and write in a journal every day	8
289	expected	145	145	knows	long_vp_coord	the teacher likes to watch television shows and knows many different foreign languages	8
290	unexpected	145	145	knows	long_vp_coord	the teacher likes to watch television shows and know many different foreign languages	8
291	expected	146	146	is	long_vp_coord	the teacher likes to watch television shows and is twenty three years old	8
292	unexpected	146	146	is	long_vp_coord	the teacher likes to watch television shows and are twenty three years old	8
293	expected	147	147	enjoys	long_vp_coord	the teacher likes to watch television shows and enjoys playing tennis with colleagues	8
294	unexpected	147	147	enjoys	long_vp_coord	the teacher likes to watch television shows and enjoy playing tennis with colleagues	8
295	expected	148	148	writes	long_vp_coord	the teacher likes to watch television shows and writes in a journal every day	8
296	unexpected	148	148	writes	long_vp_coord	the teacher likes to watch television shows and write in a journal every day	8
297	expected	149	149	knows	long_vp_coord	the teacher is twenty three years old and knows many different foreign languages	8
298	unexpected	149	149	knows	long_vp_coord	the teacher is twenty three years old and know many different foreign languages	8
