sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
88	unexpected	44	44	themselves	simple_reflexives	the farmers hurt herself	3
89	expected	45	45	themselves	simple_reflexives	the farmers injured themselves	3
90	unexpected	45	45	themselves	simple_reflexives	the farmers injured himself	3
91	expected	46	46	themselves	simple_reflexives	the farmers injured themselves	3
92	unexpected	46	46	themselves	simple_reflexives	the farmers injured herself	3
93	expected	47	47	themselves	simple_reflexives	the farmers congratulated themselves	3
94	unexpected	47	47	themselves	simple_reflexives	the farmers congratulated himself	3
95	expected	48	48	themselves	simple_reflexives	the farmers congratulated themselves	3
96	unexpected	48	48	themselves	simple_reflexives	the farmers congratulated herself	3
97	expected	49	49	themselves	simple_reflexives	the farmers embarrassed themselves	3
98	unexpected	49	49	themselves	simple_reflexives	the farmers embarrassed himself	3
99	expected	50	50	themselves	simple_reflexives	the farmers embarrassed themselves	3
100	unexpected	50	50	themselves	simple_reflexives	the farmers embarrassed herself	3
101	expected	51	51	themselves	simple_reflexives	the farmers disguised themselves	3
102	unexpected	51	51	themselves	simple_reflexives	the farmers disguised himself	3
103	expected	52	52	themselves	simple_reflexives	the farmers disguised themselves	3
104	unexpected	52	52	themselves	simple_reflexives	the farmers disguised herself	3
105	expected	53	53	themselves	simple_reflexives	the farmers hated themselves	3
106	unexpected	53	53	themselves	simple_reflexives	the farmers hated himself	3
107	expected	54	54	themselves	simple_reflexives	the farmers hated themselves	3
108	unexpected	54	54	themselves	simple_reflexives	the farmers hated herself	3
109	expected	55	55	themselves	simple_reflexives	the farmers doubted themselves	3
110	unexpected	55	55	themselves	simple_reflexives	the farmers doubted himself	3
111	expected	56	56	themselves	simple_reflexives	the farmers doubted themselves	3
112	unexpected	56	56	themselves	simple_reflexives	the farmers doubted herself	3
113	expected	57	57	themselves	simple_reflexives	the managers hurt themselves	3
114	unexpected	57	57	themselves	simple_reflexives	the managers hurt himself	3
115	expected	58	58	themselves	simple_reflexives	the managers hurt themselves	3
116	unexpected	58	58	themselves	simple_reflexives	the managers hurt herself	3
117	expected	59	59	themselves	simple_reflexives	the managers injured themselves	3
118	unexpected	59	59	themselves	simple_reflexives	the managers injured himself	3
119	expected	60	60	themselves	simple_reflexives	the managers injured themselves	3
120	unexpected	60	60	themselves	simple_reflexives	the managers injured herself	3
121	expected	61	61	themselves	simple_reflexives	the managers congratulated themselves	3
122	unexpected	61	61	themselves	simple_reflexives	the managers congratulated himself	3
123	expected	62	62	themselves	simple_reflexives	the managers congratulated themselves	3
124	unexpected	62	62	themselves	simple_reflexives	the managers congratulated herself	3
125	expected	63	63	themselves	simple_reflexives	the managers embarrassed themselves	3
126	unexpected	63	63	themselves	simple_reflexives	the managers embarrassed himself	3
127	expected	64	64	themselves	simple_reflexives	the managers embarrassed themselves	3
128	unexpected	64	64	themselves	simple_reflexives	the managers embarrassed herself	3
129	expected	65	65	themselves	simple_reflexives	the managers disguised themselves	3
130	unexpected	65	65	themselves	simple_reflexives	the managers disguised himself	3
131	expected	66	66	themselves	simple_reflexives	the managers disguised themselves	3
132	unexpected	66	66	themselves	simple_reflexives	the managers disguised herself	3
133	expected	67	67	themselves	simple_reflexives	the managers hated themselves	3
134	unexpected	67	67	themselves	simple_reflexives	the managers hated himself	3
135	expected	68	68	themselves	simple_reflexives	the managers hated themselves	3
136	unexpected	68	68	themselves	simple_reflexives	the managers hated herself	3
137	expected	69	69	themselves	simple_reflexives	the managers doubted themselves	3
138	unexpected	69	69	themselves	simple_reflexives	the managers doubted himself	3
139	expected	70	70	themselves	simple_reflexives	the managers doubted themselves	3
140	unexpected	70	70	themselves	simple_reflexives	the managers doubted herself	3
141	expected	71	71	themselves	simple_reflexives	the customers hurt themselves	3
142	unexpected	71	71	themselves	simple_reflexives	the customers hurt himself	3
143	expected	72	72	themselves	simple_reflexives	the customers hurt themselves	3
144	unexpected	72	72	themselves	simple_reflexives	the customers hurt herself	3
145	expected	73	73	themselves	simple_reflexives	the customers injured themselves	3
146	unexpected	73	73	themselves	simple_reflexives	the customers injured himself	3
147	expected	74	74	themselves	simple_reflexives	the customers injured themselves	3
148	unexpected	74	74	themselves	simple_reflexives	the customers injured herself	3
149	expected	75	75	themselves	simple_reflexives	the customers congratulated themselves	3
150	unexpected	75	75	themselves	simple_reflexives	the customers congratulated himself	3
151	expected	76	76	themselves	simple_reflexives	the customers congratulated themselves	3
152	unexpected	76	76	themselves	simple_reflexives	the customers congratulated herself	3
153	expected	77	77	themselves	simple_reflexives	the customers embarrassed themselves	3
154	unexpected	77	77	themselves	simple_reflexives	the customers embarrassed himself	3
155	expected	78	78	themselves	simple_reflexives	the customers embarrassed themselves	3
156	unexpected	78	78	themselves	simple_reflexives	the customers embarrassed herself	3
157	expected	79	79	themselves	simple_reflexives	the customers disguised themselves	3
158	unexpected	79	79	themselves	simple_reflexives	the customers disguised himself	3
159	expected	80	80	themselves	simple_reflexives	the customers disguised themselves	3
160	unexpected	80	80	themselves	simple_reflexives	the customers disguised herself	3
161	expected	81	81	themselves	simple_reflexives	the customers hated themselves	3
162	unexpected	81	81	themselves	simple_reflexives	the customers hated himself	3
163	expected	82	82	themselves	simple_reflexives	the customers hated themselves	3
164	unexpected	82	82	themselves	simple_reflexives	the customers hated herself	3
165	expected	83	83	themselves	simple_reflexives	the customers doubted themselves	3
166	unexpected	83	83	themselves	simple_reflexives	the customers doubted himself	3
167	expected	84	84	themselves	simple_reflexives	the customers doubted themselves	3
168	unexpected	84	84	themselves	simple_reflexives	the customers doubted herself	3
169	expected	85	85	themselves	simple_reflexives	the officers hurt themselves	3
170	unexpected	85	85	themselves	simple_reflexives	the officers hurt himself	3
171	expected	86	86	themselves	simple_reflexives	the officers hurt themselves	3
172	unexpected	86	86	themselves	simple_reflexives	the officers hurt herself	3
173	expected	87	87	themselves	simple_reflexives	the officers injured themselves	3
174	unexpected	87	87	themselves	simple_reflexives	the officers injured himself	3
175	expected	88	88	themselves	simple_reflexives	the officers injured themselves	3
176	unexpected	88	88	themselves	simple_reflexives	the officers injured herself	3
177	expected	89	89	themselves	simple_reflexives	the officers congratulated themselves	3
178	unexpected	89	89	themselves	simple_reflexives	the officers congratulated himself	3
179	expected	90	90	themselves	simple_reflexives	the officers congratulated themselves	3
180	unexpected	90	90	themselves	simple_reflexives	the officers congratulated herself	3
181	expected	91	91	themselves	simple_reflexives	the officers embarrassed themselves	3
182	unexpected	91	91	themselves	simple_reflexives	the officers embarrassed himself	3
183	expected	92	92	themselves	simple_reflexives	the officers embarrassed themselves	3
184	unexpected	92	92	themselves	simple_reflexives	the officers embarrassed herself	3
185	expected	93	93	themselves	simple_reflexives	the officers disguised themselves	3
186	unexpected	93	93	themselves	simple_reflexives	the officers disguised himself	3
187	expected	94	94	themselves	simple_reflexives	the officers disguised themselves	3
188	unexpected	94	94	themselves	simple_reflexives	the officers disguised herself	3
189	expected	95	95	themselves	simple_reflexives	the officers hated themselves	3
190	unexpected	95	95	themselves	simple_reflexives	the officers hated himself	3
191	expected	96	96	themselves	simple_reflexives	the officers hated themselves	3
192	unexpected	96	96	themselves	simple_reflexives	the officers hated herself	3
193	expected	97	97	themselves	simple_reflexives	the officers doubted themselves	3
194	unexpected	97	97	themselves	simple_reflexives	the officers doubted himself	3
195	expected	98	98	themselves	simple_reflexives	the officers doubted themselves	3
196	unexpected	98	98	themselves	simple_reflexives	the officers doubted herself	3
197	expected	99	99	themselves	simple_reflexives	the teachers hurt themselves	3
198	unexpected	99	99	themselves	simple_reflexives	the teachers hurt himself	3
199	expected	100	100	themselves	simple_reflexives	the teachers hurt themselves	3
200	unexpected	100	100	themselves	simple_reflexives	the teachers hurt herself	3
201	expected	101	101	themselves	simple_reflexives	the teachers injured themselves	3
202	unexpected	101	101	themselves	simple_reflexives	the teachers injured himself	3
203	expected	102	102	themselves	simple_reflexives	the teachers injured themselves	3
204	unexpected	102	102	themselves	simple_reflexives	the teachers injured herself	3
205	expected	103	103	themselves	simple_reflexives	the teachers congratulated themselves	3
206	unexpected	103	103	themselves	simple_reflexives	the teachers congratulated himself	3
207	expected	104	104	themselves	simple_reflexives	the teachers congratulated themselves	3
208	unexpected	104	104	themselves	simple_reflexives	the teachers congratulated herself	3
209	expected	105	105	themselves	simple_reflexives	the teachers embarrassed themselves	3
210	unexpected	105	105	themselves	simple_reflexives	the teachers embarrassed himself	3
211	expected	106	106	themselves	simple_reflexives	the teachers embarrassed themselves	3
212	unexpected	106	106	themselves	simple_reflexives	the teachers embarrassed herself	3
213	expected	107	107	themselves	simple_reflexives	the teachers disguised themselves	3
214	unexpected	107	107	themselves	simple_reflexives	the teachers disguised himself	3
215	expected	108	108	themselves	simple_reflexives	the teachers disguised themselves	3
216	unexpected	108	108	themselves	simple_reflexives	the teachers disguised herself	3
217	expected	109	109	themselves	simple_reflexives	the teachers hated themselves	3
218	unexpected	109	109	themselves	simple_reflexives	the teachers hated himself	3
219	expected	110	110	themselves	simple_reflexives	the teachers hated themselves	3
220	unexpected	110	110	themselves	simple_reflexives	the teachers hated herself	3
221	expected	111	111	themselves	simple_reflexives	the teachers doubted themselves	3
222	unexpected	111	111	themselves	simple_reflexives	the teachers doubted himself	3
223	expected	112	112	themselves	simple_reflexives	the teachers doubted themselves	3
224	unexpected	112	112	themselves	simple_reflexives	the teachers doubted herself	3
225	expected	113	113	themselves	simple_reflexives	the senators hurt themselves	3
226	unexpected	113	113	themselves	simple_reflexives	the senators hurt himself	3
227	expected	114	114	themselves	simple_reflexives	the senators hurt themselves	3
228	unexpected	114	114	themselves	simple_reflexives	the senators hurt herself	3
229	expected	115	115	themselves	simple_reflexives	the senators injured themselves	3
230	unexpected	115	115	themselves	simple_reflexives	the senators injured himself	3
231	expected	116	116	themselves	simple_reflexives	the senators injured themselves	3
232	unexpected	116	116	themselves	simple_reflexives	the senators injured herself	3
233	expected	117	117	themselves	simple_reflexives	the senators congratulated themselves	3
234	unexpected	117	117	themselves	simple_reflexives	the senators congratulated himself	3
235	expected	118	118	themselves	simple_reflexives	the senators congratulated themselves	3
236	unexpected	118	118	themselves	simple_reflexives	the senators congratulated herself	3
237	expected	119	119	themselves	simple_reflexives	the senators embarrassed themselves	3
238	unexpected	119	119	themselves	simple_reflexives	the senators embarrassed himself	3
239	expected	120	120	themselves	simple_reflexives	the senators embarrassed themselves	3
240	unexpected	120	120	themselves	simple_reflexives	the senators embarrassed herself	3
241	expected	121	121	themselves	simple_reflexives	the senators disguised themselves	3
242	unexpected	121	121	themselves	simple_reflexives	the senators disguised himself	3
243	expected	122	122	themselves	simple_reflexives	the senators disguised themselves	3
244	unexpected	122	122	themselves	simple_reflexives	the senators disguised herself	3
245	expected	123	123	themselves	simple_reflexives	the senators hated themselves	3
246	unexpected	123	123	themselves	simple_reflexives	the senators hated himself	3
247	expected	124	124	themselves	simple_reflexives	the senators hated themselves	3
248	unexpected	124	124	themselves	simple_reflexives	the senators hated herself	3
249	expected	125	125	themselves	simple_reflexives	the senators doubted themselves	3
250	unexpected	125	125	themselves	simple_reflexives	the senators doubted himself	3
251	expected	126	126	themselves	simple_reflexives	the senators doubted themselves	3
252	unexpected	126	126	themselves	simple_reflexives	the senators doubted herself	3
253	expected	127	127	themselves	simple_reflexives	the consultants hurt themselves	3
254	unexpected	127	127	themselves	simple_reflexives	the consultants hurt himself	3
255	expected	128	128	themselves	simple_reflexives	the consultants hurt themselves	3
256	unexpected	128	128	themselves	simple_reflexives	the consultants hurt herself	3
257	expected	129	129	themselves	simple_reflexives	the consultants injured themselves	3
258	unexpected	129	129	themselves	simple_reflexives	the consultants injured himself	3
259	expected	130	130	themselves	simple_reflexives	the consultants injured themselves	3
260	unexpected	130	130	themselves	simple_reflexives	the consultants injured herself	3
261	expected	131	131	themselves	simple_reflexives	the consultants congratulated themselves	3
262	unexpected	131	131	themselves	simple_reflexives	the consultants congratulated himself	3
263	expected	132	132	themselves	simple_reflexives	the consultants congratulated themselves	3
264	unexpected	132	132	themselves	simple_reflexives	the consultants congratulated herself	3
265	expected	133	133	themselves	simple_reflexives	the consultants embarrassed themselves	3
266	unexpected	133	133	themselves	simple_reflexives	the consultants embarrassed himself	3
267	expected	134	134	themselves	simple_reflexives	the consultants embarrassed themselves	3
268	unexpected	134	134	themselves	simple_reflexives	the consultants embarrassed herself	3
269	expected	135	135	themselves	simple_reflexives	the consultants disguised themselves	3
270	unexpected	135	135	themselves	simple_reflexives	the consultants disguised himself	3
271	expected	136	136	themselves	simple_reflexives	the consultants disguised themselves	3
272	unexpected	136	136	themselves	simple_reflexives	the consultants disguised herself	3
273	expected	137	137	themselves	simple_reflexives	the consultants hated themselves	3
274	unexpected	137	137	themselves	simple_reflexives	the consultants hated himself	3
275	expected	138	138	themselves	simple_reflexives	the consultants hated themselves	3
276	unexpected	138	138	themselves	simple_reflexives	the consultants hated herself	3
277	expected	139	139	themselves	simple_reflexives	the consultants doubted themselves	3
278	unexpected	139	139	themselves	simple_reflexives	the consultants doubted himself	3
279	expected	140	140	themselves	simple_reflexives	the consultants doubted themselves	3
280	unexpected	140	140	themselves	simple_reflexives	the consultants doubted herself	3
281	expected	141	141	himself	simple_reflexives	the author hurt himself	3
282	unexpected	141	141	himself	simple_reflexives	the author hurt themselves	3
283	expected	142	142	herself	simple_reflexives	the author hurt herself	3
284	unexpected	142	142	herself	simple_reflexives	the author hurt themselves	3
285	expected	143	143	himself	simple_reflexives	the author injured himself	3
286	unexpected	143	143	himself	simple_reflexives	the author injured themselves	3
287	expected	144	144	herself	simple_reflexives	the author injured herself	3
288	unexpected	144	144	herself	simple_reflexives	the author injured themselves	3
289	expected	145	145	himself	simple_reflexives	the author congratulated himself	3
290	unexpected	145	145	himself	simple_reflexives	the author congratulated themselves	3
291	expected	146	146	herself	simple_reflexives	the author congratulated herself	3
292	unexpected	146	146	herself	simple_reflexives	the author congratulated themselves	3
293	expected	147	147	himself	simple_reflexives	the author embarrassed himself	3
294	unexpected	147	147	himself	simple_reflexives	the author embarrassed themselves	3
295	expected	148	148	herself	simple_reflexives	the author embarrassed herself	3
296	unexpected	148	148	herself	simple_reflexives	the author embarrassed themselves	3
297	expected	149	149	himself	simple_reflexives	the author disguised himself	3
298	unexpected	149	149	himself	simple_reflexives	the author disguised themselves	3
299	expected	150	150	herself	simple_reflexives	the author disguised herself	3
300	unexpected	150	150	herself	simple_reflexives	the author disguised themselves	3
301	expected	151	151	himself	simple_reflexives	the author hated himself	3
302	unexpected	151	151	himself	simple_reflexives	the author hated themselves	3
303	expected	152	152	herself	simple_reflexives	the author hated herself	3
304	unexpected	152	152	herself	simple_reflexives	the author hated themselves	3
305	expected	153	153	himself	simple_reflexives	the author doubted himself	3
306	unexpected	153	153	himself	simple_reflexives	the author doubted themselves	3
307	expected	154	154	herself	simple_reflexives	the author doubted herself	3
308	unexpected	154	154	herself	simple_reflexives	the author doubted themselves	3
309	expected	155	155	himself	simple_reflexives	the pilot hurt himself	3
310	unexpected	155	155	himself	simple_reflexives	the pilot hurt themselves	3
311	expected	156	156	herself	simple_reflexives	the pilot hurt herself	3
312	unexpected	156	156	herself	simple_reflexives	the pilot hurt themselves	3
313	expected	157	157	himself	simple_reflexives	the pilot injured himself	3
314	unexpected	157	157	himself	simple_reflexives	the pilot injured themselves	3
315	expected	158	158	herself	simple_reflexives	the pilot injured herself	3
316	unexpected	158	158	herself	simple_reflexives	the pilot injured themselves	3
317	expected	159	159	himself	simple_reflexives	the pilot congratulated himself	3
318	unexpected	159	159	himself	simple_reflexives	the pilot congratulated themselves	3
319	expected	160	160	herself	simple_reflexives	the pilot congratulated herself	3
320	unexpected	160	160	herself	simple_reflexives	the pilot congratulated themselves	3
321	expected	161	161	himself	simple_reflexives	the pilot embarrassed himself	3
322	unexpected	161	161	himself	simple_reflexives	the pilot embarrassed themselves	3
323	expected	162	162	herself	simple_reflexives	the pilot embarrassed herself	3
324	unexpected	162	162	herself	simple_reflexives	the pilot embarrassed themselves	3
325	expected	163	163	himself	simple_reflexives	the pilot disguised himself	3
326	unexpected	163	163	himself	simple_reflexives	the pilot disguised themselves	3
327	expected	164	164	herself	simple_reflexives	the pilot disguised herself	3
328	unexpected	164	164	herself	simple_reflexives	the pilot disguised themselves	3
329	expected	165	165	himself	simple_reflexives	the pilot hated himself	3
330	unexpected	165	165	himself	simple_reflexives	the pilot hated themselves	3
331	expected	166	166	herself	simple_reflexives	the pilot hated herself	3
332	unexpected	166	166	herself	simple_reflexives	the pilot hated themselves	3
333	expected	167	167	himself	simple_reflexives	the pilot doubted himself	3
334	unexpected	167	167	himself	simple_reflexives	the pilot doubted themselves	3
335	expected	168	168	herself	simple_reflexives	the pilot doubted herself	3
336	unexpected	168	168	herself	simple_reflexives	the pilot doubted themselves	3
337	expected	169	169	himself	simple_reflexives	the surgeon hurt himself	3
338	unexpected	169	169	himself	simple_reflexives	the surgeon hurt themselves	3
339	expected	170	170	herself	simple_reflexives	the surgeon hurt herself	3
340	unexpected	170	170	herself	simple_reflexives	the surgeon hurt themselves	3
341	expected	171	171	himself	simple_reflexives	the surgeon injured himself	3
342	unexpected	171	171	himself	simple_reflexives	the surgeon injured themselves	3
343	expected	172	172	herself	simple_reflexives	the surgeon injured herself	3
344	unexpected	172	172	herself	simple_reflexives	the surgeon injured themselves	3
345	expected	173	173	himself	simple_reflexives	the surgeon congratulated himself	3
346	unexpected	173	173	himself	simple_reflexives	the surgeon congratulated themselves	3
347	expected	174	174	herself	simple_reflexives	the surgeon congratulated herself	3
348	unexpected	174	174	herself	simple_reflexives	the surgeon congratulated themselves	3
349	expected	175	175	himself	simple_reflexives	the surgeon embarrassed himself	3
350	unexpected	175	175	himself	simple_reflexives	the surgeon embarrassed themselves	3
351	expected	176	176	herself	simple_reflexives	the surgeon embarrassed herself	3
352	unexpected	176	176	herself	simple_reflexives	the surgeon embarrassed themselves	3
353	expected	177	177	himself	simple_reflexives	the surgeon disguised himself	3
354	unexpected	177	177	himself	simple_reflexives	the surgeon disguised themselves	3
355	expected	178	178	herself	simple_reflexives	the surgeon disguised herself	3
356	unexpected	178	178	herself	simple_reflexives	the surgeon disguised themselves	3
357	expected	179	179	himself	simple_reflexives	the surgeon hated himself	3
358	unexpected	179	179	himself	simple_reflexives	the surgeon hated themselves	3
359	expected	180	180	herself	simple_reflexives	the surgeon hated herself	3
360	unexpected	180	180	herself	simple_reflexives	the surgeon hated themselves	3
361	expected	181	181	himself	simple_reflexives	the surgeon doubted himself	3
362	unexpected	181	181	himself	simple_reflexives	the surgeon doubted themselves	3
363	expected	182	182	herself	simple_reflexives	the surgeon doubted herself	3
364	unexpected	182	182	herself	simple_reflexives	the surgeon doubted themselves	3
365	expected	183	183	himself	simple_reflexives	the farmer hurt himself	3
366	unexpected	183	183	himself	simple_reflexives	the farmer hurt themselves	3
367	expected	184	184	herself	simple_reflexives	the farmer hurt herself	3
368	unexpected	184	184	herself	simple_reflexives	the farmer hurt themselves	3
369	expected	185	185	himself	simple_reflexives	the farmer injured himself	3
370	unexpected	185	185	himself	simple_reflexives	the farmer injured themselves	3
371	expected	186	186	herself	simple_reflexives	the farmer injured herself	3
372	unexpected	186	186	herself	simple_reflexives	the farmer injured themselves	3
373	expected	187	187	himself	simple_reflexives	the farmer congratulated himself	3
374	unexpected	187	187	himself	simple_reflexives	the farmer congratulated themselves	3
375	expected	188	188	herself	simple_reflexives	the farmer congratulated herself	3
376	unexpected	188	188	herself	simple_reflexives	the farmer congratulated themselves	3
377	expected	189	189	himself	simple_reflexives	the farmer embarrassed himself	3
378	unexpected	189	189	himself	simple_reflexives	the farmer embarrassed themselves	3
379	expected	190	190	herself	simple_reflexives	the farmer embarrassed herself	3
380	unexpected	190	190	herself	simple_reflexives	the farmer embarrassed themselves	3
381	expected	191	191	himself	simple_reflexives	the farmer disguised himself	3
382	unexpected	191	191	himself	simple_reflexives	the farmer disguised themselves	3
383	expected	192	192	herself	simple_reflexives	the farmer disguised herself	3
384	unexpected	192	192	herself	simple_reflexives	the farmer disguised themselves	3
385	expected	193	193	himself	simple_reflexives	the farmer hated himself	3
386	unexpected	193	193	himself	simple_reflexives	the farmer hated themselves	3
387	expected	194	194	herself	simple_reflexives	the farmer hated herself	3
388	unexpected	194	194	herself	simple_reflexives	the farmer hated themselves	3
389	expected	195	195	himself	simple_reflexives	the farmer doubted himself	3
390	unexpected	195	195	himself	simple_reflexives	the farmer doubted themselves	3
391	expected	196	196	herself	simple_reflexives	the farmer doubted herself	3
392	unexpected	196	196	herself	simple_reflexives	the farmer doubted themselves	3
393	expected	197	197	himself	simple_reflexives	the manager hurt himself	3
394	unexpected	197	197	himself	simple_reflexives	the manager hurt themselves	3
395	expected	198	198	herself	simple_reflexives	the manager hurt herself	3
396	unexpected	198	198	herself	simple_reflexives	the manager hurt themselves	3
397	expected	199	199	himself	simple_reflexives	the manager injured himself	3
398	unexpected	199	199	himself	simple_reflexives	the manager injured themselves	3
399	expected	200	200	herself	simple_reflexives	the manager injured herself	3
400	unexpected	200	200	herself	simple_reflexives	the manager injured themselves	3
401	expected	201	201	himself	simple_reflexives	the manager congratulated himself	3
402	unexpected	201	201	himself	simple_reflexives	the manager congratulated themselves	3
403	expected	202	202	herself	simple_reflexives	the manager congratulated herself	3
404	unexpected	202	202	herself	simple_reflexives	the manager congratulated themselves	3
405	expected	203	203	himself	simple_reflexives	the manager embarrassed himself	3
406	unexpected	203	203	himself	simple_reflexives	the manager embarrassed themselves	3
407	expected	204	204	herself	simple_reflexives	the manager embarrassed herself	3
408	unexpected	204	204	herself	simple_reflexives	the manager embarrassed themselves	3
409	expected	205	205	himself	simple_reflexives	the manager disguised himself	3
410	unexpected	205	205	himself	simple_reflexives	the manager disguised themselves	3
