sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
112	unexpected	56	56	sont	subj_rel	les officiers qui aiment les gardes est grand	6,7
113	expected	57	57	déménagent	subj_rel	les pilotes qui aiment les gardes déménagent	6
114	unexpected	57	57	déménagent	subj_rel	les pilotes qui aiment les gardes déménage	6
115	expected	58	58	parlent	subj_rel	les pilotes qui aiment les gardes parlent	6
116	unexpected	58	58	parlent	subj_rel	les pilotes qui aiment les gardes parle	6
117	expected	59	59	retournent	subj_rel	les pilotes qui aiment les gardes retournent	6
118	unexpected	59	59	retournent	subj_rel	les pilotes qui aiment les gardes retourne	6
119	expected	60	60	sont	subj_rel	les pilotes qui aiment les gardes sont vieux	6
120	unexpected	60	60	sont	subj_rel	les pilotes qui aiment les gardes est vieux	6
121	expected	61	61	sont	subj_rel	les pilotes qui aiment les gardes sont petits	6,7
122	unexpected	61	61	sont	subj_rel	les pilotes qui aiment les gardes est petit	6,7
123	expected	62	62	sont	subj_rel	les pilotes qui aiment les gardes sont jeunes	6,7
124	unexpected	62	62	sont	subj_rel	les pilotes qui aiment les gardes est jeune	6,7
125	expected	63	63	sont	subj_rel	les pilotes qui aiment les gardes sont grands	6,7
126	unexpected	63	63	sont	subj_rel	les pilotes qui aiment les gardes est grand	6,7
127	expected	64	64	déménagent	subj_rel	les consultants qui aiment les gardes déménagent	6
128	unexpected	64	64	déménagent	subj_rel	les consultants qui aiment les gardes déménage	6
129	expected	65	65	parlent	subj_rel	les consultants qui aiment les gardes parlent	6
130	unexpected	65	65	parlent	subj_rel	les consultants qui aiment les gardes parle	6
131	expected	66	66	retournent	subj_rel	les consultants qui aiment les gardes retournent	6
132	unexpected	66	66	retournent	subj_rel	les consultants qui aiment les gardes retourne	6
133	expected	67	67	sont	subj_rel	les consultants qui aiment les gardes sont vieux	6
134	unexpected	67	67	sont	subj_rel	les consultants qui aiment les gardes est vieux	6
135	expected	68	68	sont	subj_rel	les consultants qui aiment les gardes sont petits	6,7
136	unexpected	68	68	sont	subj_rel	les consultants qui aiment les gardes est petit	6,7
137	expected	69	69	sont	subj_rel	les consultants qui aiment les gardes sont jeunes	6,7
138	unexpected	69	69	sont	subj_rel	les consultants qui aiment les gardes est jeune	6,7
139	expected	70	70	sont	subj_rel	les consultants qui aiment les gardes sont grands	6,7
140	unexpected	70	70	sont	subj_rel	les consultants qui aiment les gardes est grand	6,7
141	expected	71	71	déménagent	subj_rel	les auteurs qui détestent les gardes déménagent	6
142	unexpected	71	71	déménagent	subj_rel	les auteurs qui détestent les gardes déménage	6
143	expected	72	72	parlent	subj_rel	les auteurs qui détestent les gardes parlent	6
144	unexpected	72	72	parlent	subj_rel	les auteurs qui détestent les gardes parle	6
145	expected	73	73	retournent	subj_rel	les auteurs qui détestent les gardes retournent	6
146	unexpected	73	73	retournent	subj_rel	les auteurs qui détestent les gardes retourne	6
147	expected	74	74	sont	subj_rel	les auteurs qui détestent les gardes sont vieux	6
148	unexpected	74	74	sont	subj_rel	les auteurs qui détestent les gardes est vieux	6
149	expected	75	75	sont	subj_rel	les auteurs qui détestent les gardes sont petits	6,7
150	unexpected	75	75	sont	subj_rel	les auteurs qui détestent les gardes est petit	6,7
151	expected	76	76	sont	subj_rel	les auteurs qui détestent les gardes sont jeunes	6,7
152	unexpected	76	76	sont	subj_rel	les auteurs qui détestent les gardes est jeune	6,7
153	expected	77	77	sont	subj_rel	les auteurs qui détestent les gardes sont grands	6,7
154	unexpected	77	77	sont	subj_rel	les auteurs qui détestent les gardes est grand	6,7
155	expected	78	78	déménagent	subj_rel	les directeurs qui détestent les gardes déménagent	6
156	unexpected	78	78	déménagent	subj_rel	les directeurs qui détestent les gardes déménage	6
157	expected	79	79	parlent	subj_rel	les directeurs qui détestent les gardes parlent	6
158	unexpected	79	79	parlent	subj_rel	les directeurs qui détestent les gardes parle	6
159	expected	80	80	retournent	subj_rel	les directeurs qui détestent les gardes retournent	6
160	unexpected	80	80	retournent	subj_rel	les directeurs qui détestent les gardes retourne	6
161	expected	81	81	sont	subj_rel	les directeurs qui détestent les gardes sont vieux	6
162	unexpected	81	81	sont	subj_rel	les directeurs qui détestent les gardes est vieux	6
163	expected	82	82	sont	subj_rel	les directeurs qui détestent les gardes sont petits	6,7
164	unexpected	82	82	sont	subj_rel	les directeurs qui détestent les gardes est petit	6,7
165	expected	83	83	sont	subj_rel	les directeurs qui détestent les gardes sont jeunes	6,7
166	unexpected	83	83	sont	subj_rel	les directeurs qui détestent les gardes est jeune	6,7
167	expected	84	84	sont	subj_rel	les directeurs qui détestent les gardes sont grands	6,7
168	unexpected	84	84	sont	subj_rel	les directeurs qui détestent les gardes est grand	6,7
169	expected	85	85	déménagent	subj_rel	les agriculteurs qui détestent les gardes déménagent	6
170	unexpected	85	85	déménagent	subj_rel	les agriculteurs qui détestent les gardes déménage	6
171	expected	86	86	parlent	subj_rel	les agriculteurs qui détestent les gardes parlent	6
172	unexpected	86	86	parlent	subj_rel	les agriculteurs qui détestent les gardes parle	6
173	expected	87	87	retournent	subj_rel	les agriculteurs qui détestent les gardes retournent	6
174	unexpected	87	87	retournent	subj_rel	les agriculteurs qui détestent les gardes retourne	6
175	expected	88	88	sont	subj_rel	les agriculteurs qui détestent les gardes sont vieux	6
176	unexpected	88	88	sont	subj_rel	les agriculteurs qui détestent les gardes est vieux	6
177	expected	89	89	sont	subj_rel	les agriculteurs qui détestent les gardes sont petits	6,7
178	unexpected	89	89	sont	subj_rel	les agriculteurs qui détestent les gardes est petit	6,7
179	expected	90	90	sont	subj_rel	les agriculteurs qui détestent les gardes sont jeunes	6,7
180	unexpected	90	90	sont	subj_rel	les agriculteurs qui détestent les gardes est jeune	6,7
181	expected	91	91	sont	subj_rel	les agriculteurs qui détestent les gardes sont grands	6,7
182	unexpected	91	91	sont	subj_rel	les agriculteurs qui détestent les gardes est grand	6,7
183	expected	92	92	déménagent	subj_rel	les chirurgiens qui détestent les gardes déménagent	6
184	unexpected	92	92	déménagent	subj_rel	les chirurgiens qui détestent les gardes déménage	6
185	expected	93	93	parlent	subj_rel	les chirurgiens qui détestent les gardes parlent	6
186	unexpected	93	93	parlent	subj_rel	les chirurgiens qui détestent les gardes parle	6
187	expected	94	94	retournent	subj_rel	les chirurgiens qui détestent les gardes retournent	6
188	unexpected	94	94	retournent	subj_rel	les chirurgiens qui détestent les gardes retourne	6
189	expected	95	95	sont	subj_rel	les chirurgiens qui détestent les gardes sont vieux	6
190	unexpected	95	95	sont	subj_rel	les chirurgiens qui détestent les gardes est vieux	6
191	expected	96	96	sont	subj_rel	les chirurgiens qui détestent les gardes sont petits	6,7
192	unexpected	96	96	sont	subj_rel	les chirurgiens qui détestent les gardes est petit	6,7
193	expected	97	97	sont	subj_rel	les chirurgiens qui détestent les gardes sont jeunes	6,7
194	unexpected	97	97	sont	subj_rel	les chirurgiens qui détestent les gardes est jeune	6,7
195	expected	98	98	sont	subj_rel	les chirurgiens qui détestent les gardes sont grands	6,7
196	unexpected	98	98	sont	subj_rel	les chirurgiens qui détestent les gardes est grand	6,7
197	expected	99	99	déménagent	subj_rel	les sénateurs qui détestent les gardes déménagent	6
198	unexpected	99	99	déménagent	subj_rel	les sénateurs qui détestent les gardes déménage	6
199	expected	100	100	parlent	subj_rel	les sénateurs qui détestent les gardes parlent	6
200	unexpected	100	100	parlent	subj_rel	les sénateurs qui détestent les gardes parle	6
201	expected	101	101	retournent	subj_rel	les sénateurs qui détestent les gardes retournent	6
202	unexpected	101	101	retournent	subj_rel	les sénateurs qui détestent les gardes retourne	6
203	expected	102	102	sont	subj_rel	les sénateurs qui détestent les gardes sont vieux	6
204	unexpected	102	102	sont	subj_rel	les sénateurs qui détestent les gardes est vieux	6
205	expected	103	103	sont	subj_rel	les sénateurs qui détestent les gardes sont petits	6,7
206	unexpected	103	103	sont	subj_rel	les sénateurs qui détestent les gardes est petit	6,7
207	expected	104	104	sont	subj_rel	les sénateurs qui détestent les gardes sont jeunes	6,7
208	unexpected	104	104	sont	subj_rel	les sénateurs qui détestent les gardes est jeune	6,7
209	expected	105	105	sont	subj_rel	les sénateurs qui détestent les gardes sont grands	6,7
210	unexpected	105	105	sont	subj_rel	les sénateurs qui détestent les gardes est grand	6,7
211	expected	106	106	déménagent	subj_rel	les professeurs qui détestent les gardes déménagent	6
212	unexpected	106	106	déménagent	subj_rel	les professeurs qui détestent les gardes déménage	6
213	expected	107	107	parlent	subj_rel	les professeurs qui détestent les gardes parlent	6
214	unexpected	107	107	parlent	subj_rel	les professeurs qui détestent les gardes parle	6
215	expected	108	108	retournent	subj_rel	les professeurs qui détestent les gardes retournent	6
216	unexpected	108	108	retournent	subj_rel	les professeurs qui détestent les gardes retourne	6
217	expected	109	109	sont	subj_rel	les professeurs qui détestent les gardes sont vieux	6
218	unexpected	109	109	sont	subj_rel	les professeurs qui détestent les gardes est vieux	6
219	expected	110	110	sont	subj_rel	les professeurs qui détestent les gardes sont petits	6,7
220	unexpected	110	110	sont	subj_rel	les professeurs qui détestent les gardes est petit	6,7
221	expected	111	111	sont	subj_rel	les professeurs qui détestent les gardes sont jeunes	6,7
222	unexpected	111	111	sont	subj_rel	les professeurs qui détestent les gardes est jeune	6,7
223	expected	112	112	sont	subj_rel	les professeurs qui détestent les gardes sont grands	6,7
224	unexpected	112	112	sont	subj_rel	les professeurs qui détestent les gardes est grand	6,7
225	expected	113	113	déménagent	subj_rel	les clients qui détestent les gardes déménagent	6
226	unexpected	113	113	déménagent	subj_rel	les clients qui détestent les gardes déménage	6
227	expected	114	114	parlent	subj_rel	les clients qui détestent les gardes parlent	6
228	unexpected	114	114	parlent	subj_rel	les clients qui détestent les gardes parle	6
229	expected	115	115	retournent	subj_rel	les clients qui détestent les gardes retournent	6
230	unexpected	115	115	retournent	subj_rel	les clients qui détestent les gardes retourne	6
231	expected	116	116	sont	subj_rel	les clients qui détestent les gardes sont vieux	6
232	unexpected	116	116	sont	subj_rel	les clients qui détestent les gardes est vieux	6
233	expected	117	117	sont	subj_rel	les clients qui détestent les gardes sont petits	6,7
234	unexpected	117	117	sont	subj_rel	les clients qui détestent les gardes est petit	6,7
235	expected	118	118	sont	subj_rel	les clients qui détestent les gardes sont jeunes	6,7
236	unexpected	118	118	sont	subj_rel	les clients qui détestent les gardes est jeune	6,7
237	expected	119	119	sont	subj_rel	les clients qui détestent les gardes sont grands	6,7
238	unexpected	119	119	sont	subj_rel	les clients qui détestent les gardes est grand	6,7
239	expected	120	120	déménagent	subj_rel	les officiers qui détestent les gardes déménagent	6
240	unexpected	120	120	déménagent	subj_rel	les officiers qui détestent les gardes déménage	6
241	expected	121	121	parlent	subj_rel	les officiers qui détestent les gardes parlent	6
242	unexpected	121	121	parlent	subj_rel	les officiers qui détestent les gardes parle	6
243	expected	122	122	retournent	subj_rel	les officiers qui détestent les gardes retournent	6
244	unexpected	122	122	retournent	subj_rel	les officiers qui détestent les gardes retourne	6
245	expected	123	123	sont	subj_rel	les officiers qui détestent les gardes sont vieux	6
246	unexpected	123	123	sont	subj_rel	les officiers qui détestent les gardes est vieux	6
247	expected	124	124	sont	subj_rel	les officiers qui détestent les gardes sont petits	6,7
248	unexpected	124	124	sont	subj_rel	les officiers qui détestent les gardes est petit	6,7
249	expected	125	125	sont	subj_rel	les officiers qui détestent les gardes sont jeunes	6,7
250	unexpected	125	125	sont	subj_rel	les officiers qui détestent les gardes est jeune	6,7
251	expected	126	126	sont	subj_rel	les officiers qui détestent les gardes sont grands	6,7
252	unexpected	126	126	sont	subj_rel	les officiers qui détestent les gardes est grand	6,7
253	expected	127	127	déménagent	subj_rel	les pilotes qui détestent les gardes déménagent	6
254	unexpected	127	127	déménagent	subj_rel	les pilotes qui détestent les gardes déménage	6
255	expected	128	128	parlent	subj_rel	les pilotes qui détestent les gardes parlent	6
256	unexpected	128	128	parlent	subj_rel	les pilotes qui détestent les gardes parle	6
257	expected	129	129	retournent	subj_rel	les pilotes qui détestent les gardes retournent	6
258	unexpected	129	129	retournent	subj_rel	les pilotes qui détestent les gardes retourne	6
259	expected	130	130	sont	subj_rel	les pilotes qui détestent les gardes sont vieux	6
260	unexpected	130	130	sont	subj_rel	les pilotes qui détestent les gardes est vieux	6
261	expected	131	131	sont	subj_rel	les pilotes qui détestent les gardes sont petits	6,7
262	unexpected	131	131	sont	subj_rel	les pilotes qui détestent les gardes est petit	6,7
263	expected	132	132	sont	subj_rel	les pilotes qui détestent les gardes sont jeunes	6,7
264	unexpected	132	132	sont	subj_rel	les pilotes qui détestent les gardes est jeune	6,7
265	expected	133	133	sont	subj_rel	les pilotes qui détestent les gardes sont grands	6,7
266	unexpected	133	133	sont	subj_rel	les pilotes qui détestent les gardes est grand	6,7
267	expected	134	134	déménagent	subj_rel	les consultants qui détestent les gardes déménagent	6
268	unexpected	134	134	déménagent	subj_rel	les consultants qui détestent les gardes déménage	6
269	expected	135	135	parlent	subj_rel	les consultants qui détestent les gardes parlent	6
270	unexpected	135	135	parlent	subj_rel	les consultants qui détestent les gardes parle	6
271	expected	136	136	retournent	subj_rel	les consultants qui détestent les gardes retournent	6
272	unexpected	136	136	retournent	subj_rel	les consultants qui détestent les gardes retourne	6
273	expected	137	137	sont	subj_rel	les consultants qui détestent les gardes sont vieux	6
274	unexpected	137	137	sont	subj_rel	les consultants qui détestent les gardes est vieux	6
275	expected	138	138	sont	subj_rel	les consultants qui détestent les gardes sont petits	6,7
276	unexpected	138	138	sont	subj_rel	les consultants qui détestent les gardes est petit	6,7
277	expected	139	139	sont	subj_rel	les consultants qui détestent les gardes sont jeunes	6,7
278	unexpected	139	139	sont	subj_rel	les consultants qui détestent les gardes est jeune	6,7
279	expected	140	140	sont	subj_rel	les consultants qui détestent les gardes sont grands	6,7
280	unexpected	140	140	sont	subj_rel	les consultants qui détestent les gardes est grand	6,7
281	expected	141	141	déménagent	subj_rel	les auteurs qui admirent les gardes déménagent	6
282	unexpected	141	141	déménagent	subj_rel	les auteurs qui admirent les gardes déménage	6
283	expected	142	142	parlent	subj_rel	les auteurs qui admirent les gardes parlent	6
284	unexpected	142	142	parlent	subj_rel	les auteurs qui admirent les gardes parle	6
285	expected	143	143	retournent	subj_rel	les auteurs qui admirent les gardes retournent	6
286	unexpected	143	143	retournent	subj_rel	les auteurs qui admirent les gardes retourne	6
287	expected	144	144	sont	subj_rel	les auteurs qui admirent les gardes sont vieux	6
288	unexpected	144	144	sont	subj_rel	les auteurs qui admirent les gardes est vieux	6
289	expected	145	145	sont	subj_rel	les auteurs qui admirent les gardes sont petits	6,7
290	unexpected	145	145	sont	subj_rel	les auteurs qui admirent les gardes est petit	6,7
291	expected	146	146	sont	subj_rel	les auteurs qui admirent les gardes sont jeunes	6,7
292	unexpected	146	146	sont	subj_rel	les auteurs qui admirent les gardes est jeune	6,7
293	expected	147	147	sont	subj_rel	les auteurs qui admirent les gardes sont grands	6,7
294	unexpected	147	147	sont	subj_rel	les auteurs qui admirent les gardes est grand	6,7
295	expected	148	148	déménagent	subj_rel	les directeurs qui admirent les gardes déménagent	6
296	unexpected	148	148	déménagent	subj_rel	les directeurs qui admirent les gardes déménage	6
297	expected	149	149	parlent	subj_rel	les directeurs qui admirent les gardes parlent	6
298	unexpected	149	149	parlent	subj_rel	les directeurs qui admirent les gardes parle	6
299	expected	150	150	retournent	subj_rel	les directeurs qui admirent les gardes retournent	6
300	unexpected	150	150	retournent	subj_rel	les directeurs qui admirent les gardes retourne	6
301	expected	151	151	sont	subj_rel	les directeurs qui admirent les gardes sont vieux	6
302	unexpected	151	151	sont	subj_rel	les directeurs qui admirent les gardes est vieux	6
303	expected	152	152	sont	subj_rel	les directeurs qui admirent les gardes sont petits	6,7
304	unexpected	152	152	sont	subj_rel	les directeurs qui admirent les gardes est petit	6,7
305	expected	153	153	sont	subj_rel	les directeurs qui admirent les gardes sont jeunes	6,7
306	unexpected	153	153	sont	subj_rel	les directeurs qui admirent les gardes est jeune	6,7
307	expected	154	154	sont	subj_rel	les directeurs qui admirent les gardes sont grands	6,7
308	unexpected	154	154	sont	subj_rel	les directeurs qui admirent les gardes est grand	6,7
309	expected	155	155	déménagent	subj_rel	les agriculteurs qui admirent les gardes déménagent	6
310	unexpected	155	155	déménagent	subj_rel	les agriculteurs qui admirent les gardes déménage	6
311	expected	156	156	parlent	subj_rel	les agriculteurs qui admirent les gardes parlent	6
312	unexpected	156	156	parlent	subj_rel	les agriculteurs qui admirent les gardes parle	6
313	expected	157	157	retournent	subj_rel	les agriculteurs qui admirent les gardes retournent	6
314	unexpected	157	157	retournent	subj_rel	les agriculteurs qui admirent les gardes retourne	6
315	expected	158	158	sont	subj_rel	les agriculteurs qui admirent les gardes sont vieux	6
316	unexpected	158	158	sont	subj_rel	les agriculteurs qui admirent les gardes est vieux	6
317	expected	159	159	sont	subj_rel	les agriculteurs qui admirent les gardes sont petits	6,7
318	unexpected	159	159	sont	subj_rel	les agriculteurs qui admirent les gardes est petit	6,7
319	expected	160	160	sont	subj_rel	les agriculteurs qui admirent les gardes sont jeunes	6,7
320	unexpected	160	160	sont	subj_rel	les agriculteurs qui admirent les gardes est jeune	6,7
321	expected	161	161	sont	subj_rel	les agriculteurs qui admirent les gardes sont grands	6,7
322	unexpected	161	161	sont	subj_rel	les agriculteurs qui admirent les gardes est grand	6,7
323	expected	162	162	déménagent	subj_rel	les chirurgiens qui admirent les gardes déménagent	6
324	unexpected	162	162	déménagent	subj_rel	les chirurgiens qui admirent les gardes déménage	6
325	expected	163	163	parlent	subj_rel	les chirurgiens qui admirent les gardes parlent	6
326	unexpected	163	163	parlent	subj_rel	les chirurgiens qui admirent les gardes parle	6
327	expected	164	164	retournent	subj_rel	les chirurgiens qui admirent les gardes retournent	6
328	unexpected	164	164	retournent	subj_rel	les chirurgiens qui admirent les gardes retourne	6
329	expected	165	165	sont	subj_rel	les chirurgiens qui admirent les gardes sont vieux	6
330	unexpected	165	165	sont	subj_rel	les chirurgiens qui admirent les gardes est vieux	6
331	expected	166	166	sont	subj_rel	les chirurgiens qui admirent les gardes sont petits	6,7
332	unexpected	166	166	sont	subj_rel	les chirurgiens qui admirent les gardes est petit	6,7
333	expected	167	167	sont	subj_rel	les chirurgiens qui admirent les gardes sont jeunes	6,7
334	unexpected	167	167	sont	subj_rel	les chirurgiens qui admirent les gardes est jeune	6,7
335	expected	168	168	sont	subj_rel	les chirurgiens qui admirent les gardes sont grands	6,7
336	unexpected	168	168	sont	subj_rel	les chirurgiens qui admirent les gardes est grand	6,7
337	expected	169	169	déménagent	subj_rel	les sénateurs qui admirent les gardes déménagent	6
