sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
109	expected	55	55	parlent	prep	les officiers devant les gardes parlent	5
110	unexpected	55	55	parlent	prep	les officiers devant les gardes parle	5
111	expected	56	56	retournent	prep	les officiers devant les gardes retournent	5
112	unexpected	56	56	retournent	prep	les officiers devant les gardes retourne	5
113	expected	57	57	sont	prep	les pilotes devant les gardes sont vieux	5
114	unexpected	57	57	sont	prep	les pilotes devant les gardes est vieux	5
115	expected	58	58	sont	prep	les pilotes devant les gardes sont jeunes	5,6
116	unexpected	58	58	sont	prep	les pilotes devant les gardes est jeune	5,6
117	expected	59	59	sont	prep	les pilotes devant les gardes sont petits	5,6
118	unexpected	59	59	sont	prep	les pilotes devant les gardes est petit	5,6
119	expected	60	60	sont	prep	les pilotes devant les gardes sont grands	5,6
120	unexpected	60	60	sont	prep	les pilotes devant les gardes est grand	5,6
121	expected	61	61	déménagent	prep	les pilotes devant les gardes déménagent	5
122	unexpected	61	61	déménagent	prep	les pilotes devant les gardes déménage	5
123	expected	62	62	parlent	prep	les pilotes devant les gardes parlent	5
124	unexpected	62	62	parlent	prep	les pilotes devant les gardes parle	5
125	expected	63	63	retournent	prep	les pilotes devant les gardes retournent	5
126	unexpected	63	63	retournent	prep	les pilotes devant les gardes retourne	5
127	expected	64	64	sont	prep	les consultants devant les gardes sont vieux	5
128	unexpected	64	64	sont	prep	les consultants devant les gardes est vieux	5
129	expected	65	65	sont	prep	les consultants devant les gardes sont jeunes	5,6
130	unexpected	65	65	sont	prep	les consultants devant les gardes est jeune	5,6
131	expected	66	66	sont	prep	les consultants devant les gardes sont petits	5,6
132	unexpected	66	66	sont	prep	les consultants devant les gardes est petit	5,6
133	expected	67	67	sont	prep	les consultants devant les gardes sont grands	5,6
134	unexpected	67	67	sont	prep	les consultants devant les gardes est grand	5,6
135	expected	68	68	déménagent	prep	les consultants devant les gardes déménagent	5
136	unexpected	68	68	déménagent	prep	les consultants devant les gardes déménage	5
137	expected	69	69	parlent	prep	les consultants devant les gardes parlent	5
138	unexpected	69	69	parlent	prep	les consultants devant les gardes parle	5
139	expected	70	70	retournent	prep	les consultants devant les gardes retournent	5
140	unexpected	70	70	retournent	prep	les consultants devant les gardes retourne	5
141	expected	71	71	sont	prep	les auteurs derrière les gardes sont vieux	5
142	unexpected	71	71	sont	prep	les auteurs derrière les gardes est vieux	5
143	expected	72	72	sont	prep	les auteurs derrière les gardes sont jeunes	5,6
144	unexpected	72	72	sont	prep	les auteurs derrière les gardes est jeune	5,6
145	expected	73	73	sont	prep	les auteurs derrière les gardes sont petits	5,6
146	unexpected	73	73	sont	prep	les auteurs derrière les gardes est petit	5,6
147	expected	74	74	sont	prep	les auteurs derrière les gardes sont grands	5,6
148	unexpected	74	74	sont	prep	les auteurs derrière les gardes est grand	5,6
149	expected	75	75	déménagent	prep	les auteurs derrière les gardes déménagent	5
150	unexpected	75	75	déménagent	prep	les auteurs derrière les gardes déménage	5
151	expected	76	76	parlent	prep	les auteurs derrière les gardes parlent	5
152	unexpected	76	76	parlent	prep	les auteurs derrière les gardes parle	5
153	expected	77	77	retournent	prep	les auteurs derrière les gardes retournent	5
154	unexpected	77	77	retournent	prep	les auteurs derrière les gardes retourne	5
155	expected	78	78	sont	prep	les directeurs derrière les gardes sont vieux	5
156	unexpected	78	78	sont	prep	les directeurs derrière les gardes est vieux	5
157	expected	79	79	sont	prep	les directeurs derrière les gardes sont jeunes	5,6
158	unexpected	79	79	sont	prep	les directeurs derrière les gardes est jeune	5,6
159	expected	80	80	sont	prep	les directeurs derrière les gardes sont petits	5,6
160	unexpected	80	80	sont	prep	les directeurs derrière les gardes est petit	5,6
161	expected	81	81	sont	prep	les directeurs derrière les gardes sont grands	5,6
162	unexpected	81	81	sont	prep	les directeurs derrière les gardes est grand	5,6
163	expected	82	82	déménagent	prep	les directeurs derrière les gardes déménagent	5
164	unexpected	82	82	déménagent	prep	les directeurs derrière les gardes déménage	5
165	expected	83	83	parlent	prep	les directeurs derrière les gardes parlent	5
166	unexpected	83	83	parlent	prep	les directeurs derrière les gardes parle	5
167	expected	84	84	retournent	prep	les directeurs derrière les gardes retournent	5
168	unexpected	84	84	retournent	prep	les directeurs derrière les gardes retourne	5
169	expected	85	85	sont	prep	les agriculteurs derrière les gardes sont vieux	5
170	unexpected	85	85	sont	prep	les agriculteurs derrière les gardes est vieux	5
171	expected	86	86	sont	prep	les agriculteurs derrière les gardes sont jeunes	5,6
172	unexpected	86	86	sont	prep	les agriculteurs derrière les gardes est jeune	5,6
173	expected	87	87	sont	prep	les agriculteurs derrière les gardes sont petits	5,6
174	unexpected	87	87	sont	prep	les agriculteurs derrière les gardes est petit	5,6
175	expected	88	88	sont	prep	les agriculteurs derrière les gardes sont grands	5,6
176	unexpected	88	88	sont	prep	les agriculteurs derrière les gardes est grand	5,6
177	expected	89	89	déménagent	prep	les agriculteurs derrière les gardes déménagent	5
178	unexpected	89	89	déménagent	prep	les agriculteurs derrière les gardes déménage	5
179	expected	90	90	parlent	prep	les agriculteurs derrière les gardes parlent	5
180	unexpected	90	90	parlent	prep	les agriculteurs derrière les gardes parle	5
181	expected	91	91	retournent	prep	les agriculteurs derrière les gardes retournent	5
182	unexpected	91	91	retournent	prep	les agriculteurs derrière les gardes retourne	5
183	expected	92	92	sont	prep	les chirurgiens derrière les gardes sont vieux	5
184	unexpected	92	92	sont	prep	les chirurgiens derrière les gardes est vieux	5
185	expected	93	93	sont	prep	les chirurgiens derrière les gardes sont jeunes	5,6
186	unexpected	93	93	sont	prep	les chirurgiens derrière les gardes est jeune	5,6
187	expected	94	94	sont	prep	les chirurgiens derrière les gardes sont petits	5,6
188	unexpected	94	94	sont	prep	les chirurgiens derrière les gardes est petit	5,6
189	expected	95	95	sont	prep	les chirurgiens derrière les gardes sont grands	5,6
190	unexpected	95	95	sont	prep	les chirurgiens derrière les gardes est grand	5,6
191	expected	96	96	déménagent	prep	les chirurgiens derrière les gardes déménagent	5
192	unexpected	96	96	déménagent	prep	les chirurgiens derrière les gardes déménage	5
193	expected	97	97	parlent	prep	les chirurgiens derrière les gardes parlent	5
194	unexpected	97	97	parlent	prep	les chirurgiens derrière les gardes parle	5
195	expected	98	98	retournent	prep	les chirurgiens derrière les gardes retournent	5
196	unexpected	98	98	retournent	prep	les chirurgiens derrière les gardes retourne	5
197	expected	99	99	sont	prep	les sénateurs derrière les gardes sont vieux	5
198	unexpected	99	99	sont	prep	les sénateurs derrière les gardes est vieux	5
199	expected	100	100	sont	prep	les sénateurs derrière les gardes sont jeunes	5,6
200	unexpected	100	100	sont	prep	les sénateurs derrière les gardes est jeune	5,6
201	expected	101	101	sont	prep	les sénateurs derrière les gardes sont petits	5,6
202	unexpected	101	101	sont	prep	les sénateurs derrière les gardes est petit	5,6
203	expected	102	102	sont	prep	les sénateurs derrière les gardes sont grands	5,6
204	unexpected	102	102	sont	prep	les sénateurs derrière les gardes est grand	5,6
205	expected	103	103	déménagent	prep	les sénateurs derrière les gardes déménagent	5
206	unexpected	103	103	déménagent	prep	les sénateurs derrière les gardes déménage	5
207	expected	104	104	parlent	prep	les sénateurs derrière les gardes parlent	5
208	unexpected	104	104	parlent	prep	les sénateurs derrière les gardes parle	5
209	expected	105	105	retournent	prep	les sénateurs derrière les gardes retournent	5
210	unexpected	105	105	retournent	prep	les sénateurs derrière les gardes retourne	5
211	expected	106	106	sont	prep	les professeurs derrière les gardes sont vieux	5
212	unexpected	106	106	sont	prep	les professeurs derrière les gardes est vieux	5
213	expected	107	107	sont	prep	les professeurs derrière les gardes sont jeunes	5,6
214	unexpected	107	107	sont	prep	les professeurs derrière les gardes est jeune	5,6
215	expected	108	108	sont	prep	les professeurs derrière les gardes sont petits	5,6
216	unexpected	108	108	sont	prep	les professeurs derrière les gardes est petit	5,6
217	expected	109	109	sont	prep	les professeurs derrière les gardes sont grands	5,6
218	unexpected	109	109	sont	prep	les professeurs derrière les gardes est grand	5,6
219	expected	110	110	déménagent	prep	les professeurs derrière les gardes déménagent	5
220	unexpected	110	110	déménagent	prep	les professeurs derrière les gardes déménage	5
221	expected	111	111	parlent	prep	les professeurs derrière les gardes parlent	5
222	unexpected	111	111	parlent	prep	les professeurs derrière les gardes parle	5
223	expected	112	112	retournent	prep	les professeurs derrière les gardes retournent	5
224	unexpected	112	112	retournent	prep	les professeurs derrière les gardes retourne	5
225	expected	113	113	sont	prep	les clients derrière les gardes sont vieux	5
226	unexpected	113	113	sont	prep	les clients derrière les gardes est vieux	5
227	expected	114	114	sont	prep	les clients derrière les gardes sont jeunes	5,6
228	unexpected	114	114	sont	prep	les clients derrière les gardes est jeune	5,6
229	expected	115	115	sont	prep	les clients derrière les gardes sont petits	5,6
230	unexpected	115	115	sont	prep	les clients derrière les gardes est petit	5,6
231	expected	116	116	sont	prep	les clients derrière les gardes sont grands	5,6
232	unexpected	116	116	sont	prep	les clients derrière les gardes est grand	5,6
233	expected	117	117	déménagent	prep	les clients derrière les gardes déménagent	5
234	unexpected	117	117	déménagent	prep	les clients derrière les gardes déménage	5
235	expected	118	118	parlent	prep	les clients derrière les gardes parlent	5
236	unexpected	118	118	parlent	prep	les clients derrière les gardes parle	5
237	expected	119	119	retournent	prep	les clients derrière les gardes retournent	5
238	unexpected	119	119	retournent	prep	les clients derrière les gardes retourne	5
239	expected	120	120	sont	prep	les officiers derrière les gardes sont vieux	5
240	unexpected	120	120	sont	prep	les officiers derrière les gardes est vieux	5
241	expected	121	121	sont	prep	les officiers derrière les gardes sont jeunes	5,6
242	unexpected	121	121	sont	prep	les officiers derrière les gardes est jeune	5,6
243	expected	122	122	sont	prep	les officiers derrière les gardes sont petits	5,6
244	unexpected	122	122	sont	prep	les officiers derrière les gardes est petit	5,6
245	expected	123	123	sont	prep	les officiers derrière les gardes sont grands	5,6
246	unexpected	123	123	sont	prep	les officiers derrière les gardes est grand	5,6
247	expected	124	124	déménagent	prep	les officiers derrière les gardes déménagent	5
248	unexpected	124	124	déménagent	prep	les officiers derrière les gardes déménage	5
249	expected	125	125	parlent	prep	les officiers derrière les gardes parlent	5
250	unexpected	125	125	parlent	prep	les officiers derrière les gardes parle	5
251	expected	126	126	retournent	prep	les officiers derrière les gardes retournent	5
252	unexpected	126	126	retournent	prep	les officiers derrière les gardes retourne	5
253	expected	127	127	sont	prep	les pilotes derrière les gardes sont vieux	5
254	unexpected	127	127	sont	prep	les pilotes derrière les gardes est vieux	5
255	expected	128	128	sont	prep	les pilotes derrière les gardes sont jeunes	5,6
256	unexpected	128	128	sont	prep	les pilotes derrière les gardes est jeune	5,6
257	expected	129	129	sont	prep	les pilotes derrière les gardes sont petits	5,6
258	unexpected	129	129	sont	prep	les pilotes derrière les gardes est petit	5,6
259	expected	130	130	sont	prep	les pilotes derrière les gardes sont grands	5,6
260	unexpected	130	130	sont	prep	les pilotes derrière les gardes est grand	5,6
261	expected	131	131	déménagent	prep	les pilotes derrière les gardes déménagent	5
262	unexpected	131	131	déménagent	prep	les pilotes derrière les gardes déménage	5
263	expected	132	132	parlent	prep	les pilotes derrière les gardes parlent	5
264	unexpected	132	132	parlent	prep	les pilotes derrière les gardes parle	5
265	expected	133	133	retournent	prep	les pilotes derrière les gardes retournent	5
266	unexpected	133	133	retournent	prep	les pilotes derrière les gardes retourne	5
267	expected	134	134	sont	prep	les consultants derrière les gardes sont vieux	5
268	unexpected	134	134	sont	prep	les consultants derrière les gardes est vieux	5
269	expected	135	135	sont	prep	les consultants derrière les gardes sont jeunes	5,6
270	unexpected	135	135	sont	prep	les consultants derrière les gardes est jeune	5,6
271	expected	136	136	sont	prep	les consultants derrière les gardes sont petits	5,6
272	unexpected	136	136	sont	prep	les consultants derrière les gardes est petit	5,6
273	expected	137	137	sont	prep	les consultants derrière les gardes sont grands	5,6
274	unexpected	137	137	sont	prep	les consultants derrière les gardes est grand	5,6
275	expected	138	138	déménagent	prep	les consultants derrière les gardes déménagent	5
276	unexpected	138	138	déménagent	prep	les consultants derrière les gardes déménage	5
277	expected	139	139	parlent	prep	les consultants derrière les gardes parlent	5
278	unexpected	139	139	parlent	prep	les consultants derrière les gardes parle	5
279	expected	140	140	retournent	prep	les consultants derrière les gardes retournent	5
280	unexpected	140	140	retournent	prep	les consultants derrière les gardes retourne	5
281	expected	141	141	sont	prep	les auteurs devant les ministres sont vieux	5
282	unexpected	141	141	sont	prep	les auteurs devant les ministres est vieux	5
283	expected	142	142	sont	prep	les auteurs devant les ministres sont jeunes	5,6
284	unexpected	142	142	sont	prep	les auteurs devant les ministres est jeune	5,6
285	expected	143	143	sont	prep	les auteurs devant les ministres sont petits	5,6
286	unexpected	143	143	sont	prep	les auteurs devant les ministres est petit	5,6
287	expected	144	144	sont	prep	les auteurs devant les ministres sont grands	5,6
288	unexpected	144	144	sont	prep	les auteurs devant les ministres est grand	5,6
289	expected	145	145	déménagent	prep	les auteurs devant les ministres déménagent	5
290	unexpected	145	145	déménagent	prep	les auteurs devant les ministres déménage	5
291	expected	146	146	parlent	prep	les auteurs devant les ministres parlent	5
292	unexpected	146	146	parlent	prep	les auteurs devant les ministres parle	5
293	expected	147	147	retournent	prep	les auteurs devant les ministres retournent	5
294	unexpected	147	147	retournent	prep	les auteurs devant les ministres retourne	5
295	expected	148	148	sont	prep	les directeurs devant les ministres sont vieux	5
296	unexpected	148	148	sont	prep	les directeurs devant les ministres est vieux	5
297	expected	149	149	sont	prep	les directeurs devant les ministres sont jeunes	5,6
298	unexpected	149	149	sont	prep	les directeurs devant les ministres est jeune	5,6
299	expected	150	150	sont	prep	les directeurs devant les ministres sont petits	5,6
300	unexpected	150	150	sont	prep	les directeurs devant les ministres est petit	5,6
301	expected	151	151	sont	prep	les directeurs devant les ministres sont grands	5,6
302	unexpected	151	151	sont	prep	les directeurs devant les ministres est grand	5,6
303	expected	152	152	déménagent	prep	les directeurs devant les ministres déménagent	5
304	unexpected	152	152	déménagent	prep	les directeurs devant les ministres déménage	5
305	expected	153	153	parlent	prep	les directeurs devant les ministres parlent	5
306	unexpected	153	153	parlent	prep	les directeurs devant les ministres parle	5
307	expected	154	154	retournent	prep	les directeurs devant les ministres retournent	5
308	unexpected	154	154	retournent	prep	les directeurs devant les ministres retourne	5
309	expected	155	155	sont	prep	les agriculteurs devant les ministres sont vieux	5
310	unexpected	155	155	sont	prep	les agriculteurs devant les ministres est vieux	5
311	expected	156	156	sont	prep	les agriculteurs devant les ministres sont jeunes	5,6
312	unexpected	156	156	sont	prep	les agriculteurs devant les ministres est jeune	5,6
313	expected	157	157	sont	prep	les agriculteurs devant les ministres sont petits	5,6
314	unexpected	157	157	sont	prep	les agriculteurs devant les ministres est petit	5,6
315	expected	158	158	sont	prep	les agriculteurs devant les ministres sont grands	5,6
316	unexpected	158	158	sont	prep	les agriculteurs devant les ministres est grand	5,6
317	expected	159	159	déménagent	prep	les agriculteurs devant les ministres déménagent	5
318	unexpected	159	159	déménagent	prep	les agriculteurs devant les ministres déménage	5
319	expected	160	160	parlent	prep	les agriculteurs devant les ministres parlent	5
320	unexpected	160	160	parlent	prep	les agriculteurs devant les ministres parle	5
321	expected	161	161	retournent	prep	les agriculteurs devant les ministres retournent	5
322	unexpected	161	161	retournent	prep	les agriculteurs devant les ministres retourne	5
323	expected	162	162	sont	prep	les chirurgiens devant les ministres sont vieux	5
324	unexpected	162	162	sont	prep	les chirurgiens devant les ministres est vieux	5
325	expected	163	163	sont	prep	les chirurgiens devant les ministres sont jeunes	5,6
326	unexpected	163	163	sont	prep	les chirurgiens devant les ministres est jeune	5,6
327	expected	164	164	sont	prep	les chirurgiens devant les ministres sont petits	5,6
328	unexpected	164	164	sont	prep	les chirurgiens devant les ministres est petit	5,6
329	expected	165	165	sont	prep	les chirurgiens devant les ministres sont grands	5,6
330	unexpected	165	165	sont	prep	les chirurgiens devant les ministres est grand	5,6
331	expected	166	166	déménagent	prep	les chirurgiens devant les ministres déménagent	5
332	unexpected	166	166	déménagent	prep	les chirurgiens devant les ministres déménage	5
333	expected	167	167	parlent	prep	les chirurgiens devant les ministres parlent	5
334	unexpected	167	167	parlent	prep	les chirurgiens devant les ministres parle	5
335	expected	168	168	retournent	prep	les chirurgiens devant les ministres retournent	5
336	unexpected	168	168	retournent	prep	les chirurgiens devant les ministres retourne	5
337	expected	169	169	sont	prep	les sénateurs devant les ministres sont vieux	5
338	unexpected	169	169	sont	prep	les sénateurs devant les ministres est vieux	5
339	expected	170	170	sont	prep	les sénateurs devant les ministres sont jeunes	5,6
340	unexpected	170	170	sont	prep	les sénateurs devant les ministres est jeune	5,6
341	expected	171	171	sont	prep	les sénateurs devant les ministres sont petits	5,6
342	unexpected	171	171	sont	prep	les sénateurs devant les ministres est petit	5,6
343	expected	172	172	sont	prep	les sénateurs devant les ministres sont grands	5,6
344	unexpected	172	172	sont	prep	les sénateurs devant les ministres est grand	5,6
345	expected	173	173	déménagent	prep	les sénateurs devant les ministres déménagent	5
346	unexpected	173	173	déménagent	prep	les sénateurs devant les ministres déménage	5
347	expected	174	174	parlent	prep	les sénateurs devant les ministres parlent	5
348	unexpected	174	174	parlent	prep	les sénateurs devant les ministres parle	5
349	expected	175	175	retournent	prep	les sénateurs devant les ministres retournent	5
350	unexpected	175	175	retournent	prep	les sénateurs devant les ministres retourne	5
351	expected	176	176	sont	prep	les professeurs devant les ministres sont vieux	5
352	unexpected	176	176	sont	prep	les professeurs devant les ministres est vieux	5
353	expected	177	177	sont	prep	les professeurs devant les ministres sont jeunes	5,6
354	unexpected	177	177	sont	prep	les professeurs devant les ministres est jeune	5,6
355	expected	178	178	sont	prep	les professeurs devant les ministres sont petits	5,6
356	unexpected	178	178	sont	prep	les professeurs devant les ministres est petit	5,6
357	expected	179	179	sont	prep	les professeurs devant les ministres sont grands	5,6
358	unexpected	179	179	sont	prep	les professeurs devant les ministres est grand	5,6
359	expected	180	180	déménagent	prep	les professeurs devant les ministres déménagent	5
360	unexpected	180	180	déménagent	prep	les professeurs devant les ministres déménage	5
361	expected	181	181	parlent	prep	les professeurs devant les ministres parlent	5
362	unexpected	181	181	parlent	prep	les professeurs devant les ministres parle	5
363	expected	182	182	retournent	prep	les professeurs devant les ministres retournent	5
364	unexpected	182	182	retournent	prep	les professeurs devant les ministres retourne	5
365	expected	183	183	sont	prep	les clients devant les ministres sont vieux	5
366	unexpected	183	183	sont	prep	les clients devant les ministres est vieux	5
367	expected	184	184	sont	prep	les clients devant les ministres sont jeunes	5,6
368	unexpected	184	184	sont	prep	les clients devant les ministres est jeune	5,6
369	expected	185	185	sont	prep	les clients devant les ministres sont petits	5,6
370	unexpected	185	185	sont	prep	les clients devant les ministres est petit	5,6
371	expected	186	186	sont	prep	les clients devant les ministres sont grands	5,6
372	unexpected	186	186	sont	prep	les clients devant les ministres est grand	5,6
373	expected	187	187	déménagent	prep	les clients devant les ministres déménagent	5
374	unexpected	187	187	déménagent	prep	les clients devant les ministres déménage	5
375	expected	188	188	parlent	prep	les clients devant les ministres parlent	5
376	unexpected	188	188	parlent	prep	les clients devant les ministres parle	5
377	expected	189	189	retournent	prep	les clients devant les ministres retournent	5
378	unexpected	189	189	retournent	prep	les clients devant les ministres retourne	5
379	expected	190	190	sont	prep	les officiers devant les ministres sont vieux	5
380	unexpected	190	190	sont	prep	les officiers devant les ministres est vieux	5
381	expected	191	191	sont	prep	les officiers devant les ministres sont jeunes	5,6
382	unexpected	191	191	sont	prep	les officiers devant les ministres est jeune	5,6
383	expected	192	192	sont	prep	les officiers devant les ministres sont petits	5,6
384	unexpected	192	192	sont	prep	les officiers devant les ministres est petit	5,6
385	expected	193	193	sont	prep	les officiers devant les ministres sont grands	5,6
386	unexpected	193	193	sont	prep	les officiers devant les ministres est grand	5,6
387	expected	194	194	déménagent	prep	les officiers devant les ministres déménagent	5
388	unexpected	194	194	déménagent	prep	les officiers devant les ministres déménage	5
389	expected	195	195	parlent	prep	les officiers devant les ministres parlent	5
390	unexpected	195	195	parlent	prep	les officiers devant les ministres parle	5
391	expected	196	196	retournent	prep	les officiers devant les ministres retournent	5
