sentid	comparison	pairid	contextid	lemma	condition	sentence	ROI
53	expected	27	27	admirent	obj_rel_within	les clients que les gardes admirent déménagent	5
54	unexpected	27	27	admirent	obj_rel_within	les clients que les gardes admire déménagent	5
55	expected	28	28	évitent	obj_rel_within	les clients que les gardes évitent déménagent	5
56	unexpected	28	28	évitent	obj_rel_within	les clients que les gardes évite déménagent	5
57	expected	29	29	aiment	obj_rel_within	les officiers que les gardes aiment déménagent	5
58	unexpected	29	29	aiment	obj_rel_within	les officiers que les gardes aime déménagent	5
59	expected	30	30	détestent	obj_rel_within	les officiers que les gardes détestent déménagent	5
60	unexpected	30	30	détestent	obj_rel_within	les officiers que les gardes déteste déménagent	5
61	expected	31	31	admirent	obj_rel_within	les officiers que les gardes admirent déménagent	5
62	unexpected	31	31	admirent	obj_rel_within	les officiers que les gardes admire déménagent	5
63	expected	32	32	évitent	obj_rel_within	les officiers que les gardes évitent déménagent	5
64	unexpected	32	32	évitent	obj_rel_within	les officiers que les gardes évite déménagent	5
65	expected	33	33	aiment	obj_rel_within	les pilotes que les gardes aiment déménagent	5
66	unexpected	33	33	aiment	obj_rel_within	les pilotes que les gardes aime déménagent	5
67	expected	34	34	détestent	obj_rel_within	les pilotes que les gardes détestent déménagent	5
68	unexpected	34	34	détestent	obj_rel_within	les pilotes que les gardes déteste déménagent	5
69	expected	35	35	admirent	obj_rel_within	les pilotes que les gardes admirent déménagent	5
70	unexpected	35	35	admirent	obj_rel_within	les pilotes que les gardes admire déménagent	5
71	expected	36	36	évitent	obj_rel_within	les pilotes que les gardes évitent déménagent	5
72	unexpected	36	36	évitent	obj_rel_within	les pilotes que les gardes évite déménagent	5
73	expected	37	37	aiment	obj_rel_within	les consultants que les gardes aiment déménagent	5
74	unexpected	37	37	aiment	obj_rel_within	les consultants que les gardes aime déménagent	5
75	expected	38	38	détestent	obj_rel_within	les consultants que les gardes détestent déménagent	5
76	unexpected	38	38	détestent	obj_rel_within	les consultants que les gardes déteste déménagent	5
77	expected	39	39	admirent	obj_rel_within	les consultants que les gardes admirent déménagent	5
78	unexpected	39	39	admirent	obj_rel_within	les consultants que les gardes admire déménagent	5
79	expected	40	40	évitent	obj_rel_within	les consultants que les gardes évitent déménagent	5
80	unexpected	40	40	évitent	obj_rel_within	les consultants que les gardes évite déménagent	5
81	expected	41	41	aiment	obj_rel_within	les auteurs que les ministres aiment déménagent	5
82	unexpected	41	41	aiment	obj_rel_within	les auteurs que les ministres aime déménagent	5
83	expected	42	42	détestent	obj_rel_within	les auteurs que les ministres détestent déménagent	5
84	unexpected	42	42	détestent	obj_rel_within	les auteurs que les ministres déteste déménagent	5
85	expected	43	43	admirent	obj_rel_within	les auteurs que les ministres admirent déménagent	5
86	unexpected	43	43	admirent	obj_rel_within	les auteurs que les ministres admire déménagent	5
87	expected	44	44	évitent	obj_rel_within	les auteurs que les ministres évitent déménagent	5
88	unexpected	44	44	évitent	obj_rel_within	les auteurs que les ministres évite déménagent	5
89	expected	45	45	aiment	obj_rel_within	les directeurs que les ministres aiment déménagent	5
90	unexpected	45	45	aiment	obj_rel_within	les directeurs que les ministres aime déménagent	5
91	expected	46	46	détestent	obj_rel_within	les directeurs que les ministres détestent déménagent	5
92	unexpected	46	46	détestent	obj_rel_within	les directeurs que les ministres déteste déménagent	5
93	expected	47	47	admirent	obj_rel_within	les directeurs que les ministres admirent déménagent	5
94	unexpected	47	47	admirent	obj_rel_within	les directeurs que les ministres admire déménagent	5
95	expected	48	48	évitent	obj_rel_within	les directeurs que les ministres évitent déménagent	5
96	unexpected	48	48	évitent	obj_rel_within	les directeurs que les ministres évite déménagent	5
97	expected	49	49	aiment	obj_rel_within	les agriculteurs que les ministres aiment déménagent	5
98	unexpected	49	49	aiment	obj_rel_within	les agriculteurs que les ministres aime déménagent	5
99	expected	50	50	détestent	obj_rel_within	les agriculteurs que les ministres détestent déménagent	5
100	unexpected	50	50	détestent	obj_rel_within	les agriculteurs que les ministres déteste déménagent	5
101	expected	51	51	admirent	obj_rel_within	les agriculteurs que les ministres admirent déménagent	5
102	unexpected	51	51	admirent	obj_rel_within	les agriculteurs que les ministres admire déménagent	5
103	expected	52	52	évitent	obj_rel_within	les agriculteurs que les ministres évitent déménagent	5
104	unexpected	52	52	évitent	obj_rel_within	les agriculteurs que les ministres évite déménagent	5
105	expected	53	53	aiment	obj_rel_within	les chirurgiens que les ministres aiment déménagent	5
106	unexpected	53	53	aiment	obj_rel_within	les chirurgiens que les ministres aime déménagent	5
107	expected	54	54	détestent	obj_rel_within	les chirurgiens que les ministres détestent déménagent	5
108	unexpected	54	54	détestent	obj_rel_within	les chirurgiens que les ministres déteste déménagent	5
109	expected	55	55	admirent	obj_rel_within	les chirurgiens que les ministres admirent déménagent	5
110	unexpected	55	55	admirent	obj_rel_within	les chirurgiens que les ministres admire déménagent	5
111	expected	56	56	évitent	obj_rel_within	les chirurgiens que les ministres évitent déménagent	5
112	unexpected	56	56	évitent	obj_rel_within	les chirurgiens que les ministres évite déménagent	5
113	expected	57	57	aiment	obj_rel_within	les sénateurs que les ministres aiment déménagent	5
114	unexpected	57	57	aiment	obj_rel_within	les sénateurs que les ministres aime déménagent	5
115	expected	58	58	détestent	obj_rel_within	les sénateurs que les ministres détestent déménagent	5
116	unexpected	58	58	détestent	obj_rel_within	les sénateurs que les ministres déteste déménagent	5
117	expected	59	59	admirent	obj_rel_within	les sénateurs que les ministres admirent déménagent	5
118	unexpected	59	59	admirent	obj_rel_within	les sénateurs que les ministres admire déménagent	5
119	expected	60	60	évitent	obj_rel_within	les sénateurs que les ministres évitent déménagent	5
120	unexpected	60	60	évitent	obj_rel_within	les sénateurs que les ministres évite déménagent	5
121	expected	61	61	aiment	obj_rel_within	les professeurs que les ministres aiment déménagent	5
122	unexpected	61	61	aiment	obj_rel_within	les professeurs que les ministres aime déménagent	5
123	expected	62	62	détestent	obj_rel_within	les professeurs que les ministres détestent déménagent	5
124	unexpected	62	62	détestent	obj_rel_within	les professeurs que les ministres déteste déménagent	5
125	expected	63	63	admirent	obj_rel_within	les professeurs que les ministres admirent déménagent	5
126	unexpected	63	63	admirent	obj_rel_within	les professeurs que les ministres admire déménagent	5
127	expected	64	64	évitent	obj_rel_within	les professeurs que les ministres évitent déménagent	5
128	unexpected	64	64	évitent	obj_rel_within	les professeurs que les ministres évite déménagent	5
129	expected	65	65	aiment	obj_rel_within	les clients que les ministres aiment déménagent	5
130	unexpected	65	65	aiment	obj_rel_within	les clients que les ministres aime déménagent	5
131	expected	66	66	détestent	obj_rel_within	les clients que les ministres détestent déménagent	5
132	unexpected	66	66	détestent	obj_rel_within	les clients que les ministres déteste déménagent	5
133	expected	67	67	admirent	obj_rel_within	les clients que les ministres admirent déménagent	5
134	unexpected	67	67	admirent	obj_rel_within	les clients que les ministres admire déménagent	5
135	expected	68	68	évitent	obj_rel_within	les clients que les ministres évitent déménagent	5
136	unexpected	68	68	évitent	obj_rel_within	les clients que les ministres évite déménagent	5
137	expected	69	69	aiment	obj_rel_within	les officiers que les ministres aiment déménagent	5
138	unexpected	69	69	aiment	obj_rel_within	les officiers que les ministres aime déménagent	5
139	expected	70	70	détestent	obj_rel_within	les officiers que les ministres détestent déménagent	5
140	unexpected	70	70	détestent	obj_rel_within	les officiers que les ministres déteste déménagent	5
141	expected	71	71	admirent	obj_rel_within	les officiers que les ministres admirent déménagent	5
142	unexpected	71	71	admirent	obj_rel_within	les officiers que les ministres admire déménagent	5
143	expected	72	72	évitent	obj_rel_within	les officiers que les ministres évitent déménagent	5
144	unexpected	72	72	évitent	obj_rel_within	les officiers que les ministres évite déménagent	5
145	expected	73	73	aiment	obj_rel_within	les pilotes que les ministres aiment déménagent	5
146	unexpected	73	73	aiment	obj_rel_within	les pilotes que les ministres aime déménagent	5
147	expected	74	74	détestent	obj_rel_within	les pilotes que les ministres détestent déménagent	5
148	unexpected	74	74	détestent	obj_rel_within	les pilotes que les ministres déteste déménagent	5
149	expected	75	75	admirent	obj_rel_within	les pilotes que les ministres admirent déménagent	5
150	unexpected	75	75	admirent	obj_rel_within	les pilotes que les ministres admire déménagent	5
151	expected	76	76	évitent	obj_rel_within	les pilotes que les ministres évitent déménagent	5
152	unexpected	76	76	évitent	obj_rel_within	les pilotes que les ministres évite déménagent	5
153	expected	77	77	aiment	obj_rel_within	les consultants que les ministres aiment déménagent	5
154	unexpected	77	77	aiment	obj_rel_within	les consultants que les ministres aime déménagent	5
155	expected	78	78	détestent	obj_rel_within	les consultants que les ministres détestent déménagent	5
156	unexpected	78	78	détestent	obj_rel_within	les consultants que les ministres déteste déménagent	5
157	expected	79	79	admirent	obj_rel_within	les consultants que les ministres admirent déménagent	5
158	unexpected	79	79	admirent	obj_rel_within	les consultants que les ministres admire déménagent	5
159	expected	80	80	évitent	obj_rel_within	les consultants que les ministres évitent déménagent	5
160	unexpected	80	80	évitent	obj_rel_within	les consultants que les ministres évite déménagent	5
161	expected	81	81	aiment	obj_rel_within	les auteurs que les cadres aiment déménagent	5
162	unexpected	81	81	aiment	obj_rel_within	les auteurs que les cadres aime déménagent	5
163	expected	82	82	détestent	obj_rel_within	les auteurs que les cadres détestent déménagent	5
164	unexpected	82	82	détestent	obj_rel_within	les auteurs que les cadres déteste déménagent	5
165	expected	83	83	admirent	obj_rel_within	les auteurs que les cadres admirent déménagent	5
166	unexpected	83	83	admirent	obj_rel_within	les auteurs que les cadres admire déménagent	5
167	expected	84	84	évitent	obj_rel_within	les auteurs que les cadres évitent déménagent	5
168	unexpected	84	84	évitent	obj_rel_within	les auteurs que les cadres évite déménagent	5
169	expected	85	85	aiment	obj_rel_within	les directeurs que les cadres aiment déménagent	5
170	unexpected	85	85	aiment	obj_rel_within	les directeurs que les cadres aime déménagent	5
171	expected	86	86	détestent	obj_rel_within	les directeurs que les cadres détestent déménagent	5
172	unexpected	86	86	détestent	obj_rel_within	les directeurs que les cadres déteste déménagent	5
173	expected	87	87	admirent	obj_rel_within	les directeurs que les cadres admirent déménagent	5
174	unexpected	87	87	admirent	obj_rel_within	les directeurs que les cadres admire déménagent	5
175	expected	88	88	évitent	obj_rel_within	les directeurs que les cadres évitent déménagent	5
176	unexpected	88	88	évitent	obj_rel_within	les directeurs que les cadres évite déménagent	5
177	expected	89	89	aiment	obj_rel_within	les agriculteurs que les cadres aiment déménagent	5
178	unexpected	89	89	aiment	obj_rel_within	les agriculteurs que les cadres aime déménagent	5
179	expected	90	90	détestent	obj_rel_within	les agriculteurs que les cadres détestent déménagent	5
180	unexpected	90	90	détestent	obj_rel_within	les agriculteurs que les cadres déteste déménagent	5
181	expected	91	91	admirent	obj_rel_within	les agriculteurs que les cadres admirent déménagent	5
182	unexpected	91	91	admirent	obj_rel_within	les agriculteurs que les cadres admire déménagent	5
183	expected	92	92	évitent	obj_rel_within	les agriculteurs que les cadres évitent déménagent	5
184	unexpected	92	92	évitent	obj_rel_within	les agriculteurs que les cadres évite déménagent	5
185	expected	93	93	aiment	obj_rel_within	les chirurgiens que les cadres aiment déménagent	5
186	unexpected	93	93	aiment	obj_rel_within	les chirurgiens que les cadres aime déménagent	5
187	expected	94	94	détestent	obj_rel_within	les chirurgiens que les cadres détestent déménagent	5
188	unexpected	94	94	détestent	obj_rel_within	les chirurgiens que les cadres déteste déménagent	5
189	expected	95	95	admirent	obj_rel_within	les chirurgiens que les cadres admirent déménagent	5
190	unexpected	95	95	admirent	obj_rel_within	les chirurgiens que les cadres admire déménagent	5
191	expected	96	96	évitent	obj_rel_within	les chirurgiens que les cadres évitent déménagent	5
192	unexpected	96	96	évitent	obj_rel_within	les chirurgiens que les cadres évite déménagent	5
193	expected	97	97	aiment	obj_rel_within	les sénateurs que les cadres aiment déménagent	5
194	unexpected	97	97	aiment	obj_rel_within	les sénateurs que les cadres aime déménagent	5
195	expected	98	98	détestent	obj_rel_within	les sénateurs que les cadres détestent déménagent	5
196	unexpected	98	98	détestent	obj_rel_within	les sénateurs que les cadres déteste déménagent	5
197	expected	99	99	admirent	obj_rel_within	les sénateurs que les cadres admirent déménagent	5
198	unexpected	99	99	admirent	obj_rel_within	les sénateurs que les cadres admire déménagent	5
199	expected	100	100	évitent	obj_rel_within	les sénateurs que les cadres évitent déménagent	5
200	unexpected	100	100	évitent	obj_rel_within	les sénateurs que les cadres évite déménagent	5
201	expected	101	101	aiment	obj_rel_within	les professeurs que les cadres aiment déménagent	5
202	unexpected	101	101	aiment	obj_rel_within	les professeurs que les cadres aime déménagent	5
203	expected	102	102	détestent	obj_rel_within	les professeurs que les cadres détestent déménagent	5
204	unexpected	102	102	détestent	obj_rel_within	les professeurs que les cadres déteste déménagent	5
205	expected	103	103	admirent	obj_rel_within	les professeurs que les cadres admirent déménagent	5
206	unexpected	103	103	admirent	obj_rel_within	les professeurs que les cadres admire déménagent	5
207	expected	104	104	évitent	obj_rel_within	les professeurs que les cadres évitent déménagent	5
208	unexpected	104	104	évitent	obj_rel_within	les professeurs que les cadres évite déménagent	5
209	expected	105	105	aiment	obj_rel_within	les clients que les cadres aiment déménagent	5
210	unexpected	105	105	aiment	obj_rel_within	les clients que les cadres aime déménagent	5
211	expected	106	106	détestent	obj_rel_within	les clients que les cadres détestent déménagent	5
212	unexpected	106	106	détestent	obj_rel_within	les clients que les cadres déteste déménagent	5
213	expected	107	107	admirent	obj_rel_within	les clients que les cadres admirent déménagent	5
214	unexpected	107	107	admirent	obj_rel_within	les clients que les cadres admire déménagent	5
215	expected	108	108	évitent	obj_rel_within	les clients que les cadres évitent déménagent	5
216	unexpected	108	108	évitent	obj_rel_within	les clients que les cadres évite déménagent	5
217	expected	109	109	aiment	obj_rel_within	les officiers que les cadres aiment déménagent	5
218	unexpected	109	109	aiment	obj_rel_within	les officiers que les cadres aime déménagent	5
219	expected	110	110	détestent	obj_rel_within	les officiers que les cadres détestent déménagent	5
220	unexpected	110	110	détestent	obj_rel_within	les officiers que les cadres déteste déménagent	5
221	expected	111	111	admirent	obj_rel_within	les officiers que les cadres admirent déménagent	5
222	unexpected	111	111	admirent	obj_rel_within	les officiers que les cadres admire déménagent	5
223	expected	112	112	évitent	obj_rel_within	les officiers que les cadres évitent déménagent	5
224	unexpected	112	112	évitent	obj_rel_within	les officiers que les cadres évite déménagent	5
225	expected	113	113	aiment	obj_rel_within	les pilotes que les cadres aiment déménagent	5
226	unexpected	113	113	aiment	obj_rel_within	les pilotes que les cadres aime déménagent	5
227	expected	114	114	détestent	obj_rel_within	les pilotes que les cadres détestent déménagent	5
228	unexpected	114	114	détestent	obj_rel_within	les pilotes que les cadres déteste déménagent	5
229	expected	115	115	admirent	obj_rel_within	les pilotes que les cadres admirent déménagent	5
230	unexpected	115	115	admirent	obj_rel_within	les pilotes que les cadres admire déménagent	5
231	expected	116	116	évitent	obj_rel_within	les pilotes que les cadres évitent déménagent	5
232	unexpected	116	116	évitent	obj_rel_within	les pilotes que les cadres évite déménagent	5
233	expected	117	117	aiment	obj_rel_within	les consultants que les cadres aiment déménagent	5
234	unexpected	117	117	aiment	obj_rel_within	les consultants que les cadres aime déménagent	5
235	expected	118	118	détestent	obj_rel_within	les consultants que les cadres détestent déménagent	5
236	unexpected	118	118	détestent	obj_rel_within	les consultants que les cadres déteste déménagent	5
237	expected	119	119	admirent	obj_rel_within	les consultants que les cadres admirent déménagent	5
238	unexpected	119	119	admirent	obj_rel_within	les consultants que les cadres admire déménagent	5
239	expected	120	120	évitent	obj_rel_within	les consultants que les cadres évitent déménagent	5
240	unexpected	120	120	évitent	obj_rel_within	les consultants que les cadres évite déménagent	5
241	expected	121	121	aiment	obj_rel_within	les auteurs que les adjoints aiment déménagent	5
242	unexpected	121	121	aiment	obj_rel_within	les auteurs que les adjoints aime déménagent	5
243	expected	122	122	détestent	obj_rel_within	les auteurs que les adjoints détestent déménagent	5
244	unexpected	122	122	détestent	obj_rel_within	les auteurs que les adjoints déteste déménagent	5
245	expected	123	123	admirent	obj_rel_within	les auteurs que les adjoints admirent déménagent	5
246	unexpected	123	123	admirent	obj_rel_within	les auteurs que les adjoints admire déménagent	5
247	expected	124	124	évitent	obj_rel_within	les auteurs que les adjoints évitent déménagent	5
248	unexpected	124	124	évitent	obj_rel_within	les auteurs que les adjoints évite déménagent	5
249	expected	125	125	aiment	obj_rel_within	les directeurs que les adjoints aiment déménagent	5
250	unexpected	125	125	aiment	obj_rel_within	les directeurs que les adjoints aime déménagent	5
251	expected	126	126	détestent	obj_rel_within	les directeurs que les adjoints détestent déménagent	5
252	unexpected	126	126	détestent	obj_rel_within	les directeurs que les adjoints déteste déménagent	5
253	expected	127	127	admirent	obj_rel_within	les directeurs que les adjoints admirent déménagent	5
254	unexpected	127	127	admirent	obj_rel_within	les directeurs que les adjoints admire déménagent	5
255	expected	128	128	évitent	obj_rel_within	les directeurs que les adjoints évitent déménagent	5
256	unexpected	128	128	évitent	obj_rel_within	les directeurs que les adjoints évite déménagent	5
257	expected	129	129	aiment	obj_rel_within	les agriculteurs que les adjoints aiment déménagent	5
258	unexpected	129	129	aiment	obj_rel_within	les agriculteurs que les adjoints aime déménagent	5
259	expected	130	130	détestent	obj_rel_within	les agriculteurs que les adjoints détestent déménagent	5
260	unexpected	130	130	détestent	obj_rel_within	les agriculteurs que les adjoints déteste déménagent	5
261	expected	131	131	admirent	obj_rel_within	les agriculteurs que les adjoints admirent déménagent	5
262	unexpected	131	131	admirent	obj_rel_within	les agriculteurs que les adjoints admire déménagent	5
263	expected	132	132	évitent	obj_rel_within	les agriculteurs que les adjoints évitent déménagent	5
264	unexpected	132	132	évitent	obj_rel_within	les agriculteurs que les adjoints évite déménagent	5
265	expected	133	133	aiment	obj_rel_within	les chirurgiens que les adjoints aiment déménagent	5
266	unexpected	133	133	aiment	obj_rel_within	les chirurgiens que les adjoints aime déménagent	5
267	expected	134	134	détestent	obj_rel_within	les chirurgiens que les adjoints détestent déménagent	5
268	unexpected	134	134	détestent	obj_rel_within	les chirurgiens que les adjoints déteste déménagent	5
269	expected	135	135	admirent	obj_rel_within	les chirurgiens que les adjoints admirent déménagent	5
270	unexpected	135	135	admirent	obj_rel_within	les chirurgiens que les adjoints admire déménagent	5
271	expected	136	136	évitent	obj_rel_within	les chirurgiens que les adjoints évitent déménagent	5
272	unexpected	136	136	évitent	obj_rel_within	les chirurgiens que les adjoints évite déménagent	5
273	expected	137	137	aiment	obj_rel_within	les sénateurs que les adjoints aiment déménagent	5
274	unexpected	137	137	aiment	obj_rel_within	les sénateurs que les adjoints aime déménagent	5
275	expected	138	138	détestent	obj_rel_within	les sénateurs que les adjoints détestent déménagent	5
276	unexpected	138	138	détestent	obj_rel_within	les sénateurs que les adjoints déteste déménagent	5
277	expected	139	139	admirent	obj_rel_within	les sénateurs que les adjoints admirent déménagent	5
278	unexpected	139	139	admirent	obj_rel_within	les sénateurs que les adjoints admire déménagent	5
279	expected	140	140	évitent	obj_rel_within	les sénateurs que les adjoints évitent déménagent	5
280	unexpected	140	140	évitent	obj_rel_within	les sénateurs que les adjoints évite déménagent	5
281	expected	141	141	aiment	obj_rel_within	les professeurs que les adjoints aiment déménagent	5
282	unexpected	141	141	aiment	obj_rel_within	les professeurs que les adjoints aime déménagent	5
283	expected	142	142	détestent	obj_rel_within	les professeurs que les adjoints détestent déménagent	5
284	unexpected	142	142	détestent	obj_rel_within	les professeurs que les adjoints déteste déménagent	5
285	expected	143	143	admirent	obj_rel_within	les professeurs que les adjoints admirent déménagent	5
286	unexpected	143	143	admirent	obj_rel_within	les professeurs que les adjoints admire déménagent	5
287	expected	144	144	évitent	obj_rel_within	les professeurs que les adjoints évitent déménagent	5
288	unexpected	144	144	évitent	obj_rel_within	les professeurs que les adjoints évite déménagent	5
289	expected	145	145	aiment	obj_rel_within	les clients que les adjoints aiment déménagent	5
290	unexpected	145	145	aiment	obj_rel_within	les clients que les adjoints aime déménagent	5
291	expected	146	146	détestent	obj_rel_within	les clients que les adjoints détestent déménagent	5
292	unexpected	146	146	détestent	obj_rel_within	les clients que les adjoints déteste déménagent	5
293	expected	147	147	admirent	obj_rel_within	les clients que les adjoints admirent déménagent	5
294	unexpected	147	147	admirent	obj_rel_within	les clients que les adjoints admire déménagent	5
295	expected	148	148	évitent	obj_rel_within	les clients que les adjoints évitent déménagent	5
296	unexpected	148	148	évitent	obj_rel_within	les clients que les adjoints évite déménagent	5
297	expected	149	149	aiment	obj_rel_within	les officiers que les adjoints aiment déménagent	5
298	unexpected	149	149	aiment	obj_rel_within	les officiers que les adjoints aime déménagent	5
299	expected	150	150	détestent	obj_rel_within	les officiers que les adjoints détestent déménagent	5
300	unexpected	150	150	détestent	obj_rel_within	les officiers que les adjoints déteste déménagent	5
301	expected	151	151	admirent	obj_rel_within	les officiers que les adjoints admirent déménagent	5
302	unexpected	151	151	admirent	obj_rel_within	les officiers que les adjoints admire déménagent	5
303	expected	152	152	évitent	obj_rel_within	les officiers que les adjoints évitent déménagent	5
304	unexpected	152	152	évitent	obj_rel_within	les officiers que les adjoints évite déménagent	5
305	expected	153	153	aiment	obj_rel_within	les pilotes que les adjoints aiment déménagent	5
306	unexpected	153	153	aiment	obj_rel_within	les pilotes que les adjoints aime déménagent	5
307	expected	154	154	détestent	obj_rel_within	les pilotes que les adjoints détestent déménagent	5
308	unexpected	154	154	détestent	obj_rel_within	les pilotes que les adjoints déteste déménagent	5
309	expected	155	155	admirent	obj_rel_within	les pilotes que les adjoints admirent déménagent	5
310	unexpected	155	155	admirent	obj_rel_within	les pilotes que les adjoints admire déménagent	5
311	expected	156	156	évitent	obj_rel_within	les pilotes que les adjoints évitent déménagent	5
312	unexpected	156	156	évitent	obj_rel_within	les pilotes que les adjoints évite déménagent	5
313	expected	157	157	aiment	obj_rel_within	les consultants que les adjoints aiment déménagent	5
314	unexpected	157	157	aiment	obj_rel_within	les consultants que les adjoints aime déménagent	5
315	expected	158	158	détestent	obj_rel_within	les consultants que les adjoints détestent déménagent	5
316	unexpected	158	158	détestent	obj_rel_within	les consultants que les adjoints déteste déménagent	5
317	expected	159	159	admirent	obj_rel_within	les consultants que les adjoints admirent déménagent	5
318	unexpected	159	159	admirent	obj_rel_within	les consultants que les adjoints admire déménagent	5
319	expected	160	160	évitent	obj_rel_within	les consultants que les adjoints évitent déménagent	5
320	unexpected	160	160	évitent	obj_rel_within	les consultants que les adjoints évite déménagent	5
321	expected	161	161	aiment	obj_rel_within	les auteurs que les chauffeurs de taxi aiment déménagent	7
322	unexpected	161	161	aiment	obj_rel_within	les auteurs que les chauffeurs de taxi aime déménagent	7
323	expected	162	162	détestent	obj_rel_within	les auteurs que les chauffeurs de taxi détestent déménagent	7
324	unexpected	162	162	détestent	obj_rel_within	les auteurs que les chauffeurs de taxi déteste déménagent	7
325	expected	163	163	admirent	obj_rel_within	les auteurs que les chauffeurs de taxi admirent déménagent	7
326	unexpected	163	163	admirent	obj_rel_within	les auteurs que les chauffeurs de taxi admire déménagent	7
327	expected	164	164	évitent	obj_rel_within	les auteurs que les chauffeurs de taxi évitent déménagent	7
328	unexpected	164	164	évitent	obj_rel_within	les auteurs que les chauffeurs de taxi évite déménagent	7
329	expected	165	165	aiment	obj_rel_within	les directeurs que les chauffeurs de taxi aiment déménagent	7
330	unexpected	165	165	aiment	obj_rel_within	les directeurs que les chauffeurs de taxi aime déménagent	7
